length,init_magnet,Energy,Consensus
2184,0.0,-0.720703125,0.054920014880952384
420,0.2,-0.802734375,0.5920107886904762
4,0.4,-0.875,0.7978515625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.96484375
420,0.0,-0.765625,0.1298828125
12002,0.2,-0.779296875,0.486328125
3,0.4,-0.91015625,0.8860677083333334
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
420,0.0,-0.734375,0.22819010416666666
4,0.2,-0.80859375,0.6279296875
1,0.4,-0.9609375,0.94921875
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
4620,0.0,-0.763671875,0.02778933306277056
12002,0.2,-0.787109375,0.564453125
1,0.4,-0.9453125,0.9375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
11,0.5,-0.935546875,0.9188565340909092
12002,0.0,-0.72265625,0.0625
4620,0.2,-0.81640625,0.5623401988636364
12,0.4,-0.9453125,0.9111328125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
4620,0.0,-0.75,0.17371651785714284
30,0.2,-0.822265625,0.6764322916666666
2,0.4,-0.9140625,0.8974609375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.953125
12002,0.0,-0.748046875,0.11328125
330,0.2,-0.798828125,0.5252722537878788
2,0.4,-0.8984375,0.8330078125
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1860,0.0,-0.73046875,0.1613092237903226
84,0.2,-0.83984375,0.6433221726190477
1,0.4,-0.931640625,0.92578125
1,0.6,-0.978515625,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.9453125
180,0.0,-0.748046875,0.1283203125
60,0.2,-0.775390625,0.6328125
6,0.4,-0.958984375,0.9375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
4,0.5,-0.94140625,0.91796875
2730,0.0,-0.734375,0.05423677884615385
420,0.2,-0.814453125,0.5553850446428571
1,0.4,-0.9375,0.9296875
2,0.6,-0.98046875,0.9560546875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.947265625,0.9169921875
1260,0.0,-0.716796875,0.18461681547619047
60,0.2,-0.82421875,0.6126302083333334
60,0.4,-0.876953125,0.7874348958333334
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
12002,0.0,-0.73046875,0.009765625
30,0.2,-0.826171875,0.6909505208333333
28,0.4,-0.8984375,0.8405412946428571
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.947265625,0.94140625
840,0.0,-0.728515625,0.06319754464285714
6480,0.2,-0.76171875,0.3975115740740741
2,0.4,-0.90625,0.8818359375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
12002,0.0,-0.732421875,0.119140625
70,0.2,-0.8671875,0.7094587053571428
4,0.4,-0.892578125,0.83203125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.966796875
12002,0.0,-0.720703125,0.060546875
210,0.2,-0.849609375,0.6354631696428571
1,0.4,-0.939453125,0.921875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.958984375
12002,0.0,-0.74609375,0.068359375
1092,0.2,-0.810546875,0.6107987065018315
1,0.4,-0.939453125,0.908203125
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.943359375
1680,0.0,-0.70703125,0.053323800223214285
1560,0.2,-0.796875,0.6138070913461539
14,0.4,-0.89453125,0.8346819196428571
1,0.6,-0.96484375,0.9609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
5460,0.0,-0.734375,0.030828611492673994
12002,0.2,-0.759765625,0.44921875
9,0.4,-0.951171875,0.921875
2,0.6,-0.984375,0.9755859375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.9609375
12002,0.0,-0.732421875,0.052734375
6,0.2,-0.84375,0.7431640625
1,0.4,-0.935546875,0.9140625
1,0.6,-0.978515625,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
15,0.5,-0.96875,0.951953125
420,0.0,-0.712890625,0.10013020833333333
60,0.2,-0.767578125,0.471875
14,0.4,-0.88671875,0.8293805803571429
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
3,0.5,-0.955078125,0.9388020833333334
12002,0.0,-0.734375,0.095703125
12002,0.2,-0.7734375,0.380859375
1,0.4,-0.9453125,0.90234375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98046875,0.9765625
12002,0.0,-0.7421875,0.013671875
12,0.2,-0.802734375,0.634765625
10,0.4,-0.935546875,0.8974609375
1,0.6,-0.966796875,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.91796875
9240,0.0,-0.751953125,0.051283482142857134
180,0.2,-0.806640625,0.6153645833333333
26,0.4,-0.90625,0.8507361778846154
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.962890625
3960,0.0,-0.755859375,0.09764441287878788
12002,0.2,-0.76953125,0.533203125
13,0.4,-0.94921875,0.9298377403846154
1,0.6,-0.990234375,0.98828125
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
2,0.5,-0.9765625,0.9677734375
3360,0.0,-0.677734375,0.024217587425595242
12,0.2,-0.79296875,0.5849609375
1,0.4,-0.921875,0.9140625
1,0.6,-0.974609375,0.962890625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9609375,0.953125
12002,0.0,-0.724609375,0.189453125
280,0.2,-0.826171875,0.65234375
28,0.4,-0.91796875,0.8634207589285714
1,0.6,-0.97265625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.955078125,0.9384765625
3696,0.0,-0.724609375,0.1971049783549784
60,0.2,-0.83203125,0.73046875
12,0.4,-0.884765625,0.8499348958333334
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
3,0.5,-0.962890625,0.94921875
5580,0.0,-0.720703125,0.10936029905913977
756,0.2,-0.77734375,0.6043216765873016
2,0.4,-0.90625,0.8671875
2,0.6,-0.9609375,0.9541015625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.9453125
4620,0.0,-0.744140625,0.06126217532467532
1320,0.2,-0.830078125,0.6646839488636364
2,0.4,-0.94921875,0.931640625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.990234375,0.98828125
1680,0.0,-0.724609375,0.0447265625
84,0.2,-0.822265625,0.5352957589285714
10,0.4,-0.912109375,0.8818359375
1,0.6,-0.98828125,0.982421875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
420,0.0,-0.73046875,0.16476004464285715
24,0.2,-0.806640625,0.564453125
60,0.4,-0.91796875,0.86640625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
420,0.0,-0.744140625,0.05868675595238095
812,0.2,-0.810546875,0.6394439847598522
1,0.4,-0.931640625,0.87890625
1,0.6,-0.97265625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.966796875,0.9541015625
2100,0.0,-0.76171875,0.016912202380952382
84,0.2,-0.810546875,0.6364397321428571
2,0.4,-0.953125,0.9345703125
1,0.6,-0.986328125,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
6,0.5,-0.958984375,0.9404296875
12002,0.0,-0.73046875,0.03125
156,0.2,-0.818359375,0.5425180288461539
60,0.4,-0.890625,0.8291015625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
40,0.5,-0.943359375,0.9080078125
3720,0.0,-0.744140625,0.020129788306451613
70,0.2,-0.81640625,0.7034040178571429
2,0.4,-0.9375,0.91796875
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
4284,0.0,-0.73828125,0.041029758257469656
60,0.2,-0.82421875,0.669140625
15,0.4,-0.9609375,0.94453125
1,0.6,-0.984375,0.974609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
12002,0.0,-0.689453125,0.134765625
780,0.2,-0.83203125,0.7044971955128205
2,0.4,-0.904296875,0.876953125
1,0.6,-1.0,1.0
1,0.8,-0.990234375,0.98828125
1,1.0,-1.0,1.0
1,0.5,-0.94140625,0.923828125
9240,0.0,-0.6796875,0.10740496482683982
42,0.2,-0.818359375,0.6408110119047619
1,0.4,-0.947265625,0.94140625
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
12002,0.0,-0.732421875,0.111328125
3510,0.2,-0.7734375,0.5277210202991452
42,0.4,-0.9296875,0.8893694196428571
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
12002,0.0,-0.7265625,0.169921875
2618,0.2,-0.806640625,0.6661640863731857
1,0.4,-0.9453125,0.9296875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
4,0.5,-0.966796875,0.93994140625
5460,0.0,-0.734375,0.18182234432234431
12002,0.2,-0.802734375,0.58984375
4,0.4,-0.935546875,0.91015625
1,0.6,-0.96484375,0.9609375
1,0.8,-0.990234375,0.98828125
1,1.0,-1.0,1.0
1,0.5,-0.978515625,0.97265625
12002,0.0,-0.724609375,0.177734375
1680,0.2,-0.771484375,0.5122884114583334
44,0.4,-0.890625,0.8256392045454546
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.9609375
12002,0.0,-0.744140625,0.068359375
420,0.2,-0.80078125,0.5635881696428572
1,0.4,-0.951171875,0.939453125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
12002,0.0,-0.748046875,0.115234375
36,0.2,-0.818359375,0.54296875
2,0.4,-0.962890625,0.943359375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.95703125
5460,0.0,-0.716796875,0.06775519402472527
174,0.2,-0.875,0.7796672952586207
4,0.4,-0.88671875,0.8212890625
1,0.6,-0.96875,0.958984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.9453125
4620,0.0,-0.703125,0.11810699066558443
1320,0.2,-0.78515625,0.4984019886363637
6,0.4,-0.875,0.8115234375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
15,0.5,-0.953125,0.934765625
780,0.0,-0.716796875,0.14017427884615385
12002,0.2,-0.77734375,0.515625
156,0.4,-0.869140625,0.7654997996794872
1,0.6,-0.970703125,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
13,0.5,-0.953125,0.931189903846154
3696,0.0,-0.75390625,0.20399904457521645
30,0.2,-0.865234375,0.6868489583333334
1,0.4,-0.91796875,0.904296875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.96875
12002,0.0,-0.70703125,0.0859375
6,0.2,-0.8359375,0.6936848958333334
2,0.4,-0.955078125,0.9375
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
12002,0.0,-0.77734375,0.115234375
4620,0.2,-0.791015625,0.4817657602813853
4,0.4,-0.9296875,0.892578125
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.962890625,0.9482421875
12002,0.0,-0.728515625,0.0
840,0.2,-0.8046875,0.6073381696428571
1,0.4,-0.951171875,0.94140625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.947265625,0.9326171875
420,0.0,-0.724609375,0.07276785714285715
4956,0.2,-0.76171875,0.5344965382869249
1,0.4,-0.935546875,0.923828125
1,0.6,-0.990234375,0.98828125
1,0.8,-0.990234375,0.98828125
1,1.0,-1.0,1.0
2,0.5,-0.94921875,0.93359375
12002,0.0,-0.720703125,0.03515625
60,0.2,-0.818359375,0.63134765625
462,0.4,-0.896484375,0.8112444196428571
2,0.6,-0.970703125,0.9638671875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.943359375,0.921875
156,0.0,-0.74609375,0.14297876602564102
1080,0.2,-0.791015625,0.5303819444444444
