init_magnet,Energy,Density,order,init_stab,length,init_freeze,sample
-0.2,-0.619140625,0.4814453125,off_first,0.6,0,0.17,21148898136
-0.2,-0.728515625,0.2732747395833333,random,0.6,12,0.17,21148898136
-0.2,-0.544921875,0.5126953125,off_first,0.8,0,0.17,21148898136
-0.2,-0.65234375,0.3349609375,random,0.8,12,0.17,21148898136
-0.2,-0.505859375,0.513671875,off_first,1.0,0,0.17,21148898136
-0.2,-0.599609375,0.3662109375,random,1.0,1,0.17,21148898136
0.0,-0.9921875,0.001953125,off_first,0.0,0,0.17,21148898136
0.0,-1.0,0.0,random,0.0,1,0.17,21148898136
0.0,-0.857421875,0.1787109375,off_first,0.2,0,0.17,21148898136
0.0,-0.98828125,0.0087890625,random,0.2,1,0.17,21148898136
0.0,-0.6796875,0.4150390625,off_first,0.4,0,0.17,21148898136
0.0,-0.943359375,0.04150390625,random,0.4,10,0.17,21148898136
0.0,-0.677734375,0.4306640625,off_first,0.5,0,0.17,21148898136
0.0,-0.828125,0.14680989583333334,random,0.5,30,0.17,21148898136
0.0,-0.685546875,0.357421875,off_first,0.6,0,0.17,21148898136
0.0,-0.91796875,0.08154296875,random,0.6,6,0.17,21148898136
0.0,-0.65234375,0.345703125,off_first,0.8,0,0.17,21148898136
0.0,-0.759765625,0.20068359375,random,0.8,12,0.17,21148898136
0.0,-0.599609375,0.3642578125,off_first,1.0,0,0.17,21148898136
0.0,-0.697265625,0.2314453125,random,1.0,1,0.17,21148898136
0.2,-0.9921875,0.001953125,off_first,0.0,0,0.17,21148898136
0.2,-1.0,0.0,random,0.0,1,0.17,21148898136
0.2,-0.939453125,0.0673828125,off_first,0.2,0,0.17,21148898136
0.2,-1.0,0.0,random,0.2,1,0.17,21148898136
0.2,-0.89453125,0.1103515625,off_first,0.4,0,0.17,21148898136
0.2,-0.974609375,0.03173828125,random,0.4,6,0.17,21148898136
0.2,-0.78515625,0.2001953125,off_first,0.5,0,0.17,21148898136
0.2,-0.990234375,0.005859375,random,0.5,1,0.17,21148898136
0.2,-0.80859375,0.1875,off_first,0.6,0,0.17,21148898136
0.2,-0.890625,0.09716796875,random,0.6,2,0.17,21148898136
0.2,-0.767578125,0.197265625,off_first,0.8,0,0.17,21148898136
0.2,-0.873046875,0.0859375,random,0.8,1,0.17,21148898136
0.2,-0.734375,0.224609375,off_first,1.0,0,0.17,21148898136
0.2,-0.8359375,0.1201171875,random,1.0,1,0.17,21148898136
0.4,-0.984375,0.00390625,off_first,0.0,0,0.17,21148898136
0.4,-1.0,0.0,random,0.0,1,0.17,21148898136
0.4,-0.9453125,0.052734375,off_first,0.2,0,0.17,21148898136
0.4,-1.0,0.0,random,0.2,1,0.17,21148898136
0.4,-0.970703125,0.0126953125,off_first,0.4,0,0.17,21148898136
0.4,-1.0,0.0,random,0.4,1,0.17,21148898136
0.4,-0.943359375,0.0595703125,off_first,0.5,0,0.17,21148898136
0.4,-0.9921875,0.00390625,random,0.5,1,0.17,21148898136
0.4,-0.9140625,0.0751953125,off_first,0.6,0,0.17,21148898136
0.4,-0.974609375,0.021484375,random,0.6,1,0.17,21148898136
0.4,-0.876953125,0.0947265625,off_first,0.8,0,0.17,21148898136
0.4,-0.966796875,0.017578125,random,0.8,1,0.17,21148898136
0.4,-0.892578125,0.06640625,off_first,1.0,0,0.17,21148898136
0.4,-0.943359375,0.0322265625,random,1.0,1,0.17,21148898136
-0.4,-1.0,0.0,off_first,0.0,0,0.15,2114889830
-0.4,-1.0,0.0,random,0.0,1,0.15,2114889830
-0.4,-0.75,0.4296875,off_first,0.2,0,0.15,2114889830
-0.4,-0.91015625,0.1201171875,random,0.2,12002,0.15,2114889830
-0.4,-0.576171875,0.6279296875,off_first,0.4,0,0.15,2114889830
-0.4,-0.69140625,0.3650090144230769,random,0.4,780,0.15,2114889830
-0.4,-0.56640625,0.6728515625,off_first,0.5,0,0.15,2114889830
-0.4,-0.716796875,0.3642438616071429,random,0.5,210,0.15,2114889830
-0.4,-0.556640625,0.7001953125,off_first,0.6,0,0.15,2114889830
-0.4,-0.642578125,0.44398716517857145,random,0.6,42,0.15,2114889830
-0.4,-0.54296875,0.716796875,off_first,0.8,0,0.15,2114889830
-0.4,-0.5546875,0.62744140625,random,0.8,6,0.15,2114889830
-0.4,-0.46875,0.71484375,off_first,1.0,0,0.15,2114889830
-0.4,-0.5078125,0.60546875,random,1.0,1,0.15,2114889830
-0.2,-1.0,0.0,off_first,0.0,0,0.15,2114889830
-0.2,-1.0,0.0,random,0.0,1,0.15,2114889830
-0.2,-0.712890625,0.4541015625,off_first,0.2,0,0.15,2114889830
-0.2,-0.982421875,0.01513671875,random,0.2,4,0.15,2114889830
-0.2,-0.603515625,0.5556640625,off_first,0.4,0,0.15,2114889830
-0.2,-0.78515625,0.2294921875,random,0.4,12,0.15,2114889830
-0.2,-0.564453125,0.611328125,off_first,0.5,0,0.15,2114889830
-0.2,-0.7265625,0.283447265625,random,0.5,12,0.15,2114889830
-0.2,-0.595703125,0.599609375,off_first,0.6,0,0.15,2114889830
-0.2,-0.736328125,0.23876953125,random,0.6,12,0.15,2114889830
-0.2,-0.498046875,0.626953125,off_first,0.8,0,0.15,2114889830
-0.2,-0.603515625,0.3837890625,random,0.8,12,0.15,2114889830
-0.2,-0.484375,0.599609375,off_first,1.0,0,0.15,2114889830
-0.2,-0.525390625,0.4404296875,random,1.0,1,0.15,2114889830
0.0,-1.0,0.0,off_first,0.0,0,0.15,2114889830
0.0,-1.0,0.0,random,0.0,1,0.15,2114889830
0.0,-0.892578125,0.1552734375,off_first,0.2,0,0.15,2114889830
0.0,-0.978515625,0.0234375,random,0.2,5,0.15,2114889830
0.0,-0.705078125,0.39453125,off_first,0.4,0,0.15,2114889830
0.0,-0.94140625,0.0478515625,random,0.4,3,0.15,2114889830
0.0,-0.669921875,0.392578125,off_first,0.5,0,0.15,2114889830
0.0,-0.892578125,0.09482672275641026,random,0.5,78,0.15,2114889830
0.0,-0.63671875,0.408203125,off_first,0.6,0,0.15,2114889830
0.0,-0.859375,0.10498046875,random,0.6,12,0.15,2114889830
0.0,-0.580078125,0.4052734375,off_first,0.8,0,0.15,2114889830
0.0,-0.767578125,0.18896484375,random,0.8,6,0.15,2114889830
0.0,-0.53125,0.4560546875,off_first,1.0,0,0.15,2114889830
0.0,-0.646484375,0.2841796875,random,1.0,1,0.15,2114889830
0.2,-0.9921875,0.001953125,off_first,0.0,0,0.15,2114889830
0.2,-1.0,0.0,random,0.0,1,0.15,2114889830
0.2,-0.857421875,0.2431640625,off_first,0.2,0,0.15,2114889830
0.2,-1.0,0.0,random,0.2,1,0.15,2114889830
0.2,-0.880859375,0.1435546875,off_first,0.4,0,0.15,2114889830
0.2,-1.0,0.0,random,0.4,1,0.15,2114889830
0.2,-0.83203125,0.16796875,off_first,0.5,0,0.15,2114889830
0.2,-0.95703125,0.02978515625,random,0.5,4,0.15,2114889830
0.2,-0.798828125,0.2041015625,off_first,0.6,0,0.15,2114889830
0.2,-0.947265625,0.033203125,random,0.6,1,0.15,2114889830
0.2,-0.71875,0.2275390625,off_first,0.8,0,0.15,2114889830
0.2,-0.875,0.083984375,random,0.8,6,0.15,2114889830
0.2,-0.6796875,0.2431640625,off_first,1.0,0,0.15,2114889830
0.2,-0.806640625,0.140625,random,1.0,1,0.15,2114889830
0.4,-1.0,0.0,off_first,0.0,0,0.15,2114889830
0.4,-1.0,0.0,random,0.0,1,0.15,2114889830
0.4,-0.984375,0.00390625,off_first,0.2,0,0.15,2114889830
0.4,-1.0,0.0,random,0.2,1,0.15,2114889830
0.4,-0.93359375,0.0537109375,off_first,0.4,0,0.15,2114889830
0.4,-0.98046875,0.0185546875,random,0.4,1,0.15,2114889830
0.4,-0.912109375,0.068359375,off_first,0.5,0,0.15,2114889830
0.4,-1.0,0.0,random,0.5,1,0.15,2114889830
0.4,-0.873046875,0.119140625,off_first,0.6,0,0.15,2114889830
0.4,-0.9921875,0.00390625,random,0.6,1,0.15,2114889830
0.4,-0.845703125,0.1044921875,off_first,0.8,0,0.15,2114889830
0.4,-0.939453125,0.03759765625,random,0.8,2,0.15,2114889830
0.4,-0.8359375,0.1181640625,off_first,1.0,0,0.15,2114889830
0.4,-0.953125,0.02734375,random,1.0,1,0.15,2114889830
-0.4,-0.865234375,0.2890625,off_first,0.0,0,0.12,2114889830
-0.4,-1.0,0.0,random,0.0,1,0.12,2114889830
-0.4,-0.642578125,0.6953125,off_first,0.2,0,0.12,2114889830
-0.4,-0.88671875,0.131591796875,random,0.2,12,0.12,2114889830
-0.4,-0.62109375,0.77734375,off_first,0.4,0,0.12,2114889830
-0.4,-0.697265625,0.51416015625,random,0.4,60,0.12,2114889830
-0.4,-0.6171875,0.759765625,off_first,0.5,0,0.12,2114889830
-0.4,-0.67578125,0.5426580255681818,random,0.5,660,0.12,2114889830
-0.4,-0.59375,0.751953125,off_first,0.6,0,0.12,2114889830
-0.4,-0.607421875,0.604248046875,random,0.6,24,0.12,2114889830
-0.4,-0.576171875,0.7587890625,off_first,0.8,0,0.12,2114889830
-0.4,-0.5546875,0.66796875,random,0.8,6,0.12,2114889830
-0.4,-0.515625,0.732421875,off_first,1.0,0,0.12,2114889830
-0.4,-0.51953125,0.6630859375,random,1.0,1,0.12,2114889830
-0.2,-1.0,0.0,off_first,0.0,0,0.12,2114889830
-0.2,-1.0,0.0,random,0.0,1,0.12,2114889830
-0.2,-0.71875,0.56640625,off_first,0.2,0,0.12,2114889830
-0.2,-0.9765625,0.015625,random,0.2,1,0.12,2114889830
-0.2,-0.623046875,0.7236328125,off_first,0.4,0,0.12,2114889830
-0.2,-0.814453125,0.22412109375,random,0.4,12,0.12,2114889830
-0.2,-0.634765625,0.6796875,off_first,0.5,0,0.12,2114889830
-0.2,-0.708984375,0.36572265625,random,0.5,60,0.12,2114889830
-0.2,-0.62890625,0.6591796875,off_first,0.6,0,0.12,2114889830
-0.2,-0.728515625,0.29052734375,random,0.6,60,0.12,2114889830
-0.2,-0.5390625,0.6826171875,off_first,0.8,0,0.12,2114889830
-0.2,-0.6328125,0.42822265625,random,0.8,12,0.12,2114889830
-0.2,-0.529296875,0.658203125,off_first,1.0,0,0.12,2114889830
-0.2,-0.513671875,0.51171875,random,1.0,1,0.12,2114889830
0.0,-0.904296875,0.19921875,off_first,0.0,0,0.12,2114889830
0.0,-1.0,0.0,random,0.0,1,0.12,2114889830
0.0,-0.76171875,0.51953125,off_first,0.2,0,0.12,2114889830
0.0,-0.95703125,0.0626075873940678,random,0.2,708,0.12,2114889830
0.0,-0.703125,0.5009765625,off_first,0.4,0,0.12,2114889830
0.0,-0.84765625,0.22086588541666666,random,0.4,60,0.12,2114889830
0.0,-0.64453125,0.541015625,off_first,0.5,0,0.12,2114889830
0.0,-0.84375,0.17919921875,random,0.5,24,0.12,2114889830
0.0,-0.609375,0.552734375,off_first,0.6,0,0.12,2114889830
0.0,-0.7578125,0.21940104166666666,random,0.6,6,0.12,2114889830
0.0,-0.59375,0.490234375,off_first,0.8,0,0.12,2114889830
0.0,-0.728515625,0.22216796875,random,0.8,6,0.12,2114889830
0.0,-0.525390625,0.4892578125,off_first,1.0,0,0.12,2114889830
0.0,-0.60546875,0.33203125,random,1.0,1,0.12,2114889830
0.2,-0.9921875,0.001953125,off_first,0.0,0,0.12,2114889830
0.2,-1.0,0.0,random,0.0,1,0.12,2114889830
0.2,-0.8125,0.33203125,off_first,0.2,0,0.12,2114889830
0.2,-0.97265625,0.0310546875,random,0.2,10,0.12,2114889830
0.2,-0.72265625,0.3955078125,off_first,0.4,0,0.12,2114889830
0.2,-0.923828125,0.0673828125,random,0.4,2,0.12,2114889830
0.2,-0.693359375,0.44921875,off_first,0.5,0,0.12,2114889830
0.2,-0.953125,0.02734375,random,0.5,1,0.12,2114889830
0.2,-0.751953125,0.2900390625,off_first,0.6,0,0.12,2114889830
0.2,-0.943359375,0.04296875,random,0.6,2,0.12,2114889830
0.2,-0.703125,0.30078125,off_first,0.8,0,0.12,2114889830
0.2,-0.84375,0.11328125,random,0.8,6,0.12,2114889830
0.2,-0.654296875,0.27734375,off_first,1.0,0,0.12,2114889830
0.2,-0.771484375,0.1591796875,random,1.0,1,0.12,2114889830
0.4,-0.84375,0.3037109375,off_first,0.0,0,0.12,2114889830
0.4,-1.0,0.0,random,0.0,1,0.12,2114889830
0.4,-0.87890625,0.154296875,off_first,0.2,0,0.12,2114889830
0.4,-1.0,0.0,random,0.2,1,0.12,2114889830
0.4,-0.94921875,0.0361328125,off_first,0.4,0,0.12,2114889830
0.4,-0.9921875,0.00390625,random,0.4,1,0.12,2114889830
0.4,-0.912109375,0.07421875,off_first,0.5,0,0.12,2114889830
0.4,-0.974609375,0.015625,random,0.5,1,0.12,2114889830
0.4,-0.888671875,0.0908203125,off_first,0.6,0,0.12,2114889830
0.4,-0.96484375,0.01953125,random,0.6,1,0.12,2114889830
0.4,-0.865234375,0.095703125,off_first,0.8,0,0.12,2114889830
0.4,-0.951171875,0.02978515625,random,0.8,2,0.12,2114889830
0.4,-0.783203125,0.1474609375,off_first,1.0,0,0.12,2114889830
0.4,-0.89453125,0.060546875,random,1.0,1,0.12,2114889830
-0.4,-1.0,0.0,off_first,0.0,0,0.17,2114889830
-0.4,-1.0,0.0,random,0.0,1,0.17,2114889830
-0.4,-0.740234375,0.3935546875,off_first,0.2,0,0.17,2114889830
-0.4,-0.921875,0.09111095610119048,random,0.2,420,0.17,2114889830
-0.4,-0.654296875,0.46875,off_first,0.4,0,0.17,2114889830
-0.4,-0.833984375,0.21193150111607145,random,0.4,168,0.17,2114889830
-0.4,-0.5390625,0.6396484375,off_first,0.5,0,0.17,2114889830
-0.4,-0.716796875,0.3155110677083333,random,0.5,24,0.17,2114889830
-0.4,-0.58984375,0.5693359375,off_first,0.6,0,0.17,2114889830
-0.4,-0.669921875,0.3696120689655173,random,0.6,522,0.17,2114889830
-0.4,-0.533203125,0.6591796875,off_first,0.8,0,0.17,2114889830
-0.4,-0.576171875,0.52685546875,random,0.8,30,0.17,2114889830
-0.4,-0.466796875,0.681640625,off_first,1.0,0,0.17,2114889830
-0.4,-0.498046875,0.5419921875,random,1.0,1,0.17,2114889830
-0.2,-1.0,0.0,off_first,0.0,0,0.17,2114889830
-0.2,-1.0,0.0,random,0.0,1,0.17,2114889830
-0.2,-0.826171875,0.234375,off_first,0.2,0,0.17,2114889830
-0.2,-1.0,0.0,random,0.2,1,0.17,2114889830
-0.2,-0.65625,0.4677734375,off_first,0.4,0,0.17,2114889830
-0.2,-0.83203125,0.15673828125,random,0.4,12,0.17,2114889830
-0.2,-0.60546875,0.5,off_first,0.5,0,0.17,2114889830
-0.2,-0.802734375,0.16796875,random,0.5,6,0.17,2114889830
-0.2,-0.611328125,0.4580078125,off_first,0.6,0,0.17,2114889830
-0.2,-0.826171875,0.15877904647435898,random,0.6,78,0.17,2114889830
-0.2,-0.59765625,0.4912109375,off_first,0.8,0,0.17,2114889830
-0.2,-0.669921875,0.3310546875,random,0.8,6,0.17,2114889830
-0.2,-0.49609375,0.5302734375,off_first,1.0,0,0.17,2114889830
-0.2,-0.580078125,0.3720703125,random,1.0,1,0.17,2114889830
0.0,-1.0,0.0,off_first,0.0,0,0.17,2114889830
0.0,-1.0,0.0,random,0.0,1,0.17,2114889830
0.0,-0.921875,0.0888671875,off_first,0.2,0,0.17,2114889830
0.0,-0.9921875,0.00390625,random,0.2,1,0.17,2114889830
0.0,-0.69921875,0.3828125,off_first,0.4,0,0.17,2114889830
0.0,-0.892578125,0.08970424107142858,random,0.4,84,0.17,2114889830
0.0,-0.650390625,0.4296875,off_first,0.5,0,0.17,2114889830
0.0,-0.919921875,0.0556640625,random,0.5,2,0.17,2114889830
0.0,-0.63671875,0.361328125,off_first,0.6,0,0.17,2114889830
0.0,-0.857421875,0.1044921875,random,0.6,6,0.17,2114889830
0.0,-0.64453125,0.3974609375,off_first,0.8,0,0.17,2114889830
0.0,-0.75390625,0.21484375,random,0.8,6,0.17,2114889830
0.0,-0.572265625,0.38671875,off_first,1.0,0,0.17,2114889830
0.0,-0.67578125,0.2509765625,random,1.0,1,0.17,2114889830
0.2,-0.9921875,0.001953125,off_first,0.0,0,0.17,2114889830
0.2,-1.0,0.0,random,0.0,1,0.17,2114889830
0.2,-0.92578125,0.0810546875,off_first,0.2,0,0.17,2114889830
0.2,-0.9921875,0.00390625,random,0.2,1,0.17,2114889830
0.2,-0.828125,0.185546875,off_first,0.4,0,0.17,2114889830
0.2,-0.96484375,0.02197265625,random,0.4,6,0.17,2114889830
0.2,-0.849609375,0.15625,off_first,0.5,0,0.17,2114889830
0.2,-0.9375,0.04833984375,random,0.5,6,0.17,2114889830
0.2,-0.859375,0.1103515625,off_first,0.6,0,0.17,2114889830
0.2,-0.958984375,0.0244140625,random,0.6,1,0.17,2114889830
0.2,-0.7734375,0.193359375,off_first,0.8,0,0.17,2114889830
0.2,-0.916015625,0.05712890625,random,0.8,2,0.17,2114889830
0.2,-0.689453125,0.2177734375,off_first,1.0,0,0.17,2114889830
0.2,-0.78515625,0.1318359375,random,1.0,1,0.17,2114889830
0.4,-0.984375,0.00390625,off_first,0.0,0,0.17,2114889830
0.4,-1.0,0.0,random,0.0,1,0.17,2114889830
0.4,-0.984375,0.00390625,off_first,0.2,0,0.17,2114889830
0.4,-1.0,0.0,random,0.2,1,0.17,2114889830
0.4,-0.921875,0.0791015625,off_first,0.4,0,0.17,2114889830
0.4,-0.9765625,0.0166015625,random,0.4,1,0.17,2114889830
0.4,-0.96484375,0.025390625,off_first,0.5,0,0.17,2114889830
0.4,-1.0,0.0,random,0.5,1,0.17,2114889830
0.4,-0.912109375,0.06640625,off_first,0.6,0,0.17,2114889830
0.4,-0.9921875,0.00390625,random,0.6,1,0.17,2114889830
0.4,-0.8828125,0.083984375,off_first,0.8,0,0.17,2114889830
0.4,-0.935546875,0.03662109375,random,0.8,2,0.17,2114889830
0.4,-0.880859375,0.083984375,off_first,1.0,0,0.17,2114889830
0.4,-0.95703125,0.02734375,random,1.0,1,0.17,2114889830
-0.4,-1.0,0.0,off_first,0.0,0,0.15,2114889816
-0.4,-1.0,0.0,random,0.0,1,0.15,2114889816
-0.4,-0.75,0.3935546875,off_first,0.2,0,0.15,2114889816
-0.4,-0.966796875,0.03662109375,random,0.2,12,0.15,2114889816
-0.4,-0.564453125,0.71875,off_first,0.4,0,0.15,2114889816
-0.4,-0.68359375,0.38462611607142855,random,0.4,420,0.15,2114889816
-0.4,-0.578125,0.68359375,off_first,0.5,0,0.15,2114889816
-0.4,-0.671875,0.4245024181547619,random,0.5,420,0.15,2114889816
-0.4,-0.564453125,0.6923828125,off_first,0.6,0,0.15,2114889816
-0.4,-0.5703125,0.5296223958333334,random,0.6,12,0.15,2114889816
-0.4,-0.51953125,0.7236328125,off_first,0.8,0,0.15,2114889816
-0.4,-0.556640625,0.5625,random,0.8,12,0.15,2114889816
-0.4,-0.482421875,0.6953125,off_first,1.0,0,0.15,2114889816
-0.4,-0.48828125,0.60546875,random,1.0,1,0.15,2114889816
-0.2,-1.0,0.0,off_first,0.0,0,0.15,2114889816
-0.2,-1.0,0.0,random,0.0,1,0.15,2114889816
-0.2,-0.744140625,0.388671875,off_first,0.2,0,0.15,2114889816
-0.2,-0.990234375,0.005859375,random,0.2,1,0.15,2114889816
-0.2,-0.623046875,0.537109375,off_first,0.4,0,0.15,2114889816
-0.2,-0.798828125,0.19820149739583331,random,0.4,120,0.15,2114889816
-0.2,-0.60546875,0.580078125,off_first,0.5,0,0.15,2114889816
-0.2,-0.716796875,0.3428199404761905,random,0.5,84,0.15,2114889816
-0.2,-0.556640625,0.6064453125,off_first,0.6,0,0.15,2114889816
-0.2,-0.720703125,0.2577311197916667,random,0.6,24,0.15,2114889816
-0.2,-0.52734375,0.611328125,off_first,0.8,0,0.15,2114889816
-0.2,-0.603515625,0.373046875,random,0.8,6,0.15,2114889816
-0.2,-0.46484375,0.5634765625,off_first,1.0,0,0.15,2114889816
-0.2,-0.55078125,0.427734375,random,1.0,1,0.15,2114889816
0.0,-1.0,0.0,off_first,0.0,0,0.15,2114889816
0.0,-1.0,0.0,random,0.0,1,0.15,2114889816
0.0,-0.87109375,0.2861328125,off_first,0.2,0,0.15,2114889816
0.0,-1.0,0.0,random,0.2,1,0.15,2114889816
0.0,-0.69140625,0.404296875,off_first,0.4,0,0.15,2114889816
0.0,-0.923828125,0.05029296875,random,0.4,2,0.15,2114889816
0.0,-0.751953125,0.3076171875,off_first,0.5,0,0.15,2114889816
0.0,-0.876953125,0.10546875,random,0.5,12,0.15,2114889816
0.0,-0.646484375,0.388671875,off_first,0.6,0,0.15,2114889816
0.0,-0.822265625,0.12841796875,random,0.6,6,0.15,2114889816
0.0,-0.607421875,0.421875,off_first,0.8,0,0.15,2114889816
0.0,-0.748046875,0.19482421875,random,0.8,6,0.15,2114889816
0.0,-0.572265625,0.42578125,off_first,1.0,0,0.15,2114889816
0.0,-0.705078125,0.2392578125,random,1.0,1,0.15,2114889816
0.2,-1.0,0.0,off_first,0.0,0,0.15,2114889816
0.2,-1.0,0.0,random,0.0,1,0.15,2114889816
0.2,-0.837890625,0.2041015625,off_first,0.2,0,0.15,2114889816
0.2,-1.0,0.0,random,0.2,1,0.15,2114889816
0.2,-0.8515625,0.15234375,off_first,0.4,0,0.15,2114889816
0.2,-0.98046875,0.01171875,random,0.4,1,0.15,2114889816
0.2,-0.76953125,0.244140625,off_first,0.5,0,0.15,2114889816
0.2,-0.943359375,0.04345703125,random,0.5,6,0.15,2114889816
0.2,-0.7890625,0.2470703125,off_first,0.6,0,0.15,2114889816
0.2,-0.884765625,0.103515625,random,0.6,6,0.15,2114889816
0.2,-0.783203125,0.18359375,off_first,0.8,0,0.15,2114889816
0.2,-0.86328125,0.0966796875,random,0.8,2,0.15,2114889816
0.2,-0.73828125,0.19921875,off_first,1.0,0,0.15,2114889816
0.2,-0.83984375,0.0986328125,random,1.0,1,0.15,2114889816
0.4,-0.96875,0.0078125,off_first,0.0,0,0.15,2114889816
0.4,-1.0,0.0,random,0.0,1,0.15,2114889816
0.4,-1.0,0.0,off_first,0.2,0,0.15,2114889816
0.4,-1.0,0.0,random,0.2,1,0.15,2114889816
0.4,-0.9609375,0.037109375,off_first,0.4,0,0.15,2114889816
0.4,-1.0,0.0,random,0.4,1,0.15,2114889816
0.4,-0.904296875,0.07421875,off_first,0.5,0,0.15,2114889816
0.4,-0.990234375,0.005859375,random,0.5,1,0.15,2114889816
0.4,-0.890625,0.091796875,off_first,0.6,0,0.15,2114889816
0.4,-0.96875,0.02001953125,random,0.6,2,0.15,2114889816
0.4,-0.814453125,0.1376953125,off_first,0.8,0,0.15,2114889816
0.4,-0.966796875,0.017578125,random,0.8,1,0.15,2114889816
0.4,-0.8359375,0.095703125,off_first,1.0,0,0.15,2114889816
0.4,-0.927734375,0.0419921875,random,1.0,1,0.15,2114889816
-0.4,-0.9921875,0.001953125,off_first,0.0,0,0.12,2114889816
-0.4,-1.0,0.0,random,0.0,1,0.12,2114889816
-0.4,-0.6875,0.6357421875,off_first,0.2,0,0.12,2114889816
-0.4,-0.837890625,0.25306332236842105,random,0.2,2280,0.12,2114889816
-0.4,-0.6171875,0.796875,off_first,0.4,0,0.12,2114889816
-0.4,-0.71875,0.43893041366185903,random,0.4,312,0.12,2114889816
-0.4,-0.599609375,0.8037109375,off_first,0.5,0,0.12,2114889816
-0.4,-0.638671875,0.52734375,random,0.5,60,0.12,2114889816
-0.4,-0.6015625,0.82421875,off_first,0.6,0,0.12,2114889816
-0.4,-0.6015625,0.66796875,random,0.6,12,0.12,2114889816
-0.4,-0.59375,0.7451171875,off_first,0.8,0,0.12,2114889816
-0.4,-0.59375,0.6266276041666666,random,0.8,12,0.12,2114889816
-0.4,-0.541015625,0.759765625,off_first,1.0,0,0.12,2114889816
-0.4,-0.52734375,0.666015625,random,1.0,1,0.12,2114889816
-0.2,-0.76953125,0.4443359375,off_first,0.0,0,0.12,2114889816
-0.2,-1.0,0.0,random,0.0,1,0.12,2114889816
-0.2,-0.6796875,0.6552734375,off_first,0.2,0,0.12,2114889816
-0.2,-0.947265625,0.05924479166666665,random,0.2,3,0.12,2114889816
-0.2,-0.63671875,0.6708984375,off_first,0.4,0,0.12,2114889816
-0.2,-0.822265625,0.18603515625,random,0.4,84,0.12,2114889816
-0.2,-0.630859375,0.71875,off_first,0.5,0,0.12,2114889816
-0.2,-0.73046875,0.313034278759058,random,0.5,1380,0.12,2114889816
-0.2,-0.642578125,0.6611328125,off_first,0.6,0,0.12,2114889816
-0.2,-0.697265625,0.376953125,random,0.6,12,0.12,2114889816
-0.2,-0.541015625,0.6806640625,off_first,0.8,0,0.12,2114889816
-0.2,-0.576171875,0.46533203125,random,0.8,6,0.12,2114889816
-0.2,-0.517578125,0.630859375,off_first,1.0,0,0.12,2114889816
-0.2,-0.5546875,0.5,random,1.0,1,0.12,2114889816
0.0,-1.0,0.0,off_first,0.0,0,0.12,2114889816
0.0,-1.0,0.0,random,0.0,1,0.12,2114889816
0.0,-0.810546875,0.30859375,off_first,0.2,0,0.12,2114889816
0.0,-1.0,0.0,random,0.2,1,0.12,2114889816
0.0,-0.69140625,0.5126953125,off_first,0.4,0,0.12,2114889816
0.0,-0.9296875,0.064453125,random,0.4,30,0.12,2114889816
0.0,-0.634765625,0.6044921875,off_first,0.5,0,0.12,2114889816
0.0,-0.8125,0.17529296875,random,0.5,36,0.12,2114889816
0.0,-0.630859375,0.490234375,off_first,0.6,0,0.12,2114889816
0.0,-0.82421875,0.15752883184523808,random,0.6,42,0.12,2114889816
0.0,-0.591796875,0.4765625,off_first,0.8,0,0.12,2114889816
0.0,-0.689453125,0.2775065104166667,random,0.8,6,0.12,2114889816
0.0,-0.595703125,0.4404296875,off_first,1.0,0,0.12,2114889816
0.0,-0.701171875,0.267578125,random,1.0,1,0.12,2114889816
0.2,-1.0,0.0,off_first,0.0,0,0.12,2114889816
0.2,-1.0,0.0,random,0.0,1,0.12,2114889816
0.2,-0.791015625,0.3486328125,off_first,0.2,0,0.12,2114889816
0.2,-0.986328125,0.0107421875,random,0.2,2,0.12,2114889816
0.2,-0.705078125,0.3701171875,off_first,0.4,0,0.12,2114889816
0.2,-0.98046875,0.01171875,random,0.4,1,0.12,2114889816
0.2,-0.748046875,0.3173828125,off_first,0.5,0,0.12,2114889816
0.2,-0.912109375,0.0703125,random,0.5,6,0.12,2114889816
0.2,-0.744140625,0.263671875,off_first,0.6,0,0.12,2114889816
0.2,-0.919921875,0.0654296875,random,0.6,6,0.12,2114889816
0.2,-0.7109375,0.2841796875,off_first,0.8,0,0.12,2114889816
0.2,-0.83203125,0.1279296875,random,0.8,6,0.12,2114889816
0.2,-0.6796875,0.2744140625,off_first,1.0,0,0.12,2114889816
0.2,-0.80859375,0.134765625,random,1.0,1,0.12,2114889816
0.4,-1.0,0.0,off_first,0.0,0,0.12,2114889816
0.4,-1.0,0.0,random,0.0,1,0.12,2114889816
0.4,-0.95703125,0.05078125,off_first,0.2,0,0.12,2114889816
0.4,-1.0,0.0,random,0.2,1,0.12,2114889816
0.4,-0.896484375,0.0966796875,off_first,0.4,0,0.12,2114889816
0.4,-0.984375,0.0078125,random,0.4,1,0.12,2114889816
0.4,-0.869140625,0.119140625,off_first,0.5,0,0.12,2114889816
0.4,-0.982421875,0.009765625,random,0.5,1,0.12,2114889816
0.4,-0.888671875,0.1103515625,off_first,0.6,0,0.12,2114889816
0.4,-0.970703125,0.02001953125,random,0.6,2,0.12,2114889816
0.4,-0.90625,0.0615234375,off_first,0.8,0,0.12,2114889816
0.4,-0.970703125,0.017578125,random,0.8,1,0.12,2114889816
