length,$r_{stable}$,fct,Energy,Consensus
30,1.2260869565217392,564,-0.759765625,0.162109375
756,1.2456140350877194,568,-0.748046875,0.03518466848544974
60,1.2654867256637168,572,-0.736328125,0.06803385416666667
1428,1.2857142857142858,576,-0.751953125,0.010638239670868348
240,1.3063063063063065,580,-0.75,0.15061848958333332
204,1.3272727272727274,584,-0.732421875,0.0953393075980392
60,1.3486238532110089,588,-0.703125,0.0205078125
12,1.3703703703703705,592,-0.70703125,0.035481770833333336
180,1.3925233644859814,596,-0.740234375,0.009548611111111112
900,1.4150943396226414,600,-0.71484375,0.11752604166666665
60,1.4380952380952379,604,-0.759765625,0.014973958333333334
36,1.4615384615384617,608,-0.76171875,0.16590711805555555
456,1.4854368932038835,612,-0.732421875,0.03632555509868421
132,1.5098039215686274,616,-0.734375,0.02823153409090909
420,1.534653465346535,620,-0.689453125,0.07435825892857142
60,1.56,624,-0.70703125,0.07916666666666666
1956,1.585858585858586,628,-0.736328125,0.03136283390848671
60,1.6122448979591837,632,-0.685546875,0.04296875
42,1.6391752577319587,636,-0.69921875,0.06580171130952381
12,1.6666666666666667,640,-0.73046875,0.0732421875
84,1.2260869565217392,564,-0.7578125,0.07166108630952381
360,1.2456140350877194,568,-0.70703125,0.08587782118055555
420,1.2654867256637168,572,-0.732421875,0.02199590773809524
420,1.2857142857142858,576,-0.705078125,0.05887276785714285
174,1.3063063063063065,580,-0.748046875,0.052925197557471264
60,1.3272727272727274,584,-0.759765625,0.05810546875
924,1.3486238532110089,588,-0.708984375,0.16959635416666666
84,1.3703703703703705,592,-0.73046875,0.1552734375
168,1.3925233644859814,596,-0.779296875,0.030029296875
12,1.4150943396226414,600,-0.720703125,0.06477864583333333
60,1.4380952380952379,604,-0.685546875,0.0091796875
420,1.4615384615384617,608,-0.771484375,0.2418154761904762
420,1.4854368932038835,612,-0.708984375,0.016927083333333332
252,1.5098039215686274,616,-0.712890625,0.1834232390873016
12,1.534653465346535,620,-0.7109375,0.017903645833333332
84,1.56,624,-0.708984375,0.13546316964285715
330,1.585858585858586,628,-0.732421875,0.04462594696969697
420,1.6122448979591837,632,-0.708984375,0.07817150297619048
12,1.6391752577319587,636,-0.720703125,0.0380859375
12002,1.6666666666666667,640,-0.716796875,0.009765625
12,1.2260869565217392,564,-0.744140625,0.1064453125
60,1.2456140350877194,568,-0.771484375,0.09453125
420,1.2654867256637168,572,-0.763671875,0.04757254464285714
60,1.2857142857142858,576,-0.7265625,0.08919270833333333
12002,1.3063063063063065,580,-0.728515625,0.05078125
60,1.3272727272727274,584,-0.759765625,0.1240234375
420,1.3486238532110089,588,-0.74609375,0.14892578125
462,1.3703703703703705,592,-0.76953125,0.1109856939935065
