length,p_a,Energy,Consensus
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
9.0,$1/\sqrt{n}$,-236.0,0.08333333333333333
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
6.0,$1/\sqrt{n}$,-236.0,0.11111111111111112
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.16666666666666666
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
6.0,$1/\sqrt{n}$,-236.0,0.4444444444444445
1.0,$1/\sqrt{n}$,-288.0,1.0
9.0,$1/\sqrt{n}$,-236.0,0.08333333333333331
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
8.0,$1/\sqrt{n}$,-236.0,0.41666666666666663
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.16666666666666666
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.16666666666666666
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-240.0,0.5
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.0
10.0,$1/\sqrt{n}$,-236.0,0.0625
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
7.0,$1/\sqrt{n}$,-236.0,0.2857142857142857
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.3333333333333333
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
6.0,$1/\sqrt{n}$,-236.0,0.1111111111111111
1.0,$1/\sqrt{n}$,-240.0,0.0
6.0,$1/\sqrt{n}$,-236.0,0.19444444444444445
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
4.0,$1/\sqrt{n}$,-236.0,0.06249999999999999
1.0,$1/\sqrt{n}$,-288.0,1.0
8.0,$1/\sqrt{n}$,-236.0,0.08333333333333333
1.0,$1/\sqrt{n}$,-240.0,0.3333333333333333
1.0,$1/\sqrt{n}$,-288.0,1.0
6.0,$1/\sqrt{n}$,-236.0,0.1111111111111111
1.0,$1/\sqrt{n}$,-240.0,0.16666666666666666
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.3333333333333333
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.0
8.0,$1/\sqrt{n}$,-236.0,0.08333333333333334
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
40.0,$1/\sqrt{n}$,-232.0,0.11666666666666665
6.0,$1/\sqrt{n}$,-232.0,0.08333333333333333
1.0,$1/\sqrt{n}$,-288.0,1.0
6.0,$1/\sqrt{n}$,-236.0,0.27777777777777773
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.16666666666666666
7.0,$1/\sqrt{n}$,-236.0,0.21428571428571427
1.0,$1/\sqrt{n}$,-240.0,0.5
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.0
1.0,$1/\sqrt{n}$,-240.0,0.3333333333333333
1.0,$1/\sqrt{n}$,-288.0,1.0
4.0,$1/\sqrt{n}$,-236.0,0.22916666666666666
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.3333333333333333
1.0,$1/\sqrt{n}$,-288.0,1.0
10.0,$1/\sqrt{n}$,-236.0,0.0625
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/\sqrt{n}$,-240.0,0.16666666666666666
72.0,$1/\sqrt{n}$,-232.0,0.3333333333333333
1.0,$1/\sqrt{n}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
36.0,$1/{n^{1/3}}$,-232.0,0.45910493827160503
2.0,$1/{n^{1/3}}$,-244.0,0.6388888888888888
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
2.0,$1/{n^{1/3}}$,-232.0,0.048611111111111105
1.0,$1/{n^{1/3}}$,-240.0,0.6666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
2.0,$1/{n^{1/3}}$,-248.0,0.6805555555555556
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
155.0,$1/{n^{1/3}}$,-228.0,0.07562724014336918
4.0,$1/{n^{1/3}}$,-252.0,0.7708333333333333
15.0,$1/{n^{1/3}}$,-236.0,0.4027777777777778
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
3.0,$1/{n^{1/3}}$,-232.0,0.2916666666666667
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
3.0,$1/{n^{1/3}}$,-244.0,0.5972222222222223
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.5
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
9.0,$1/{n^{1/3}}$,-236.0,0.4166666666666667
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
30.0,$1/{n^{1/3}}$,-224.0,0.10972222222222225
1.0,$1/{n^{1/3}}$,-288.0,1.0
4.0,$1/{n^{1/3}}$,-240.0,0.5763888888888888
1.0,$1/{n^{1/3}}$,-288.0,1.0
48.0,$1/{n^{1/3}}$,-228.0,0.06741898148148148
3.0,$1/{n^{1/3}}$,-236.0,0.09722222222222221
1.0,$1/{n^{1/3}}$,-240.0,0.0
7.0,$1/{n^{1/3}}$,-232.0,0.037698412698412696
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
12.0,$1/{n^{1/3}}$,-256.0,0.8263888888888888
4.0,$1/{n^{1/3}}$,-252.0,0.7708333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
20.0,$1/{n^{1/3}}$,-240.0,0.6111111111111112
6.0,$1/{n^{1/3}}$,-236.0,0.27083333333333337
14.0,$1/{n^{1/3}}$,-240.0,0.5922619047619048
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
3.0,$1/{n^{1/3}}$,-244.0,0.5972222222222222
24.0,$1/{n^{1/3}}$,-232.0,0.20833333333333334
9.0,$1/{n^{1/3}}$,-236.0,0.08333333333333334
12.0,$1/{n^{1/3}}$,-236.0,0.625
4.0,$1/{n^{1/3}}$,-240.0,0.5763888888888888
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
10.0,$1/{n^{1/3}}$,-240.0,0.611111111111111
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
15.0,$1/{n^{1/3}}$,-236.0,0.4027777777777778
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
4.0,$1/{n^{1/3}}$,-236.0,0.5520833333333334
1.0,$1/{n^{1/3}}$,-288.0,1.0
3.0,$1/{n^{1/3}}$,-236.0,0.23611111111111108
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
112.0,$1/{n^{1/3}}$,-228.0,0.3061755952380953
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-248.0,0.7152777777777778
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-236.0,0.3958333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-232.0,0.19444444444444445
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-232.0,0.2986111111111111
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
8.0,$1/{n^{1/3}}$,-236.0,0.25
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
6.0,$1/{n^{1/3}}$,-236.0,0.4166666666666667
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-236.0,0.22916666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-256.0,0.826388888888889
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-256.0,0.8263888888888888
1.0,$1/{n^{1/3}}$,-288.0,1.0
15.0,$1/{n^{1/3}}$,-236.0,0.23611111111111113
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
4.0,$1/{n^{1/3}}$,-252.0,0.7708333333333333
6.0,$1/{n^{1/3}}$,-236.0,0.2777777777777778
4.0,$1/{n^{1/3}}$,-252.0,0.7708333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.6666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
15.0,$1/{n^{1/3}}$,-236.0,0.23611111111111113
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-252.0,0.7222222222222222
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
5.0,$1/{n^{1/3}}$,-244.0,0.6888888888888889
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-236.0,0.2638888888888889
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-256.0,0.826388888888889
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-252.0,0.7222222222222222
9.0,$1/{n^{1/3}}$,-236.0,0.08333333333333334
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
15.0,$1/{n^{1/3}}$,-236.0,0.5092592592592593
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
8.0,$1/{n^{1/3}}$,-236.0,0.06944444444444445
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.0
1.0,$1/{n^{1/3}}$,-252.0,0.7222222222222222
1.0,$1/{n^{1/3}}$,-288.0,1.0
4.0,$1/{n^{1/3}}$,-228.0,0.03125
12.0,$1/{n^{1/3}}$,-232.0,0.6145833333333334
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
21.0,$1/{n^{1/3}}$,-232.0,0.1693121693121693
6.0,$1/{n^{1/3}}$,-236.0,0.05555555555555556
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
2.0,$1/{n^{1/3}}$,-248.0,0.6805555555555556
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-236.0,0.2708333333333333
8.0,$1/{n^{1/3}}$,-236.0,0.25
12.0,$1/{n^{1/3}}$,-236.0,0.09722222222222222
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.5
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
3.0,$1/{n^{1/3}}$,-232.0,0.013888888888888888
220.0,$1/{n^{1/3}}$,-224.0,0.08068181818181819
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-236.0,0.5625
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-236.0,0.5972222222222222
12.0,$1/{n^{1/3}}$,-256.0,0.826388888888889
6.0,$1/{n^{1/3}}$,-232.0,0.4166666666666667
48.0,$1/{n^{1/3}}$,-216.0,0.18489583333333334
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
8.0,$1/{n^{1/3}}$,-236.0,0.4305555555555556
1.0,$1/{n^{1/3}}$,-288.0,1.0
15.0,$1/{n^{1/3}}$,-236.0,0.40277777777777785
12.0,$1/{n^{1/3}}$,-232.0,0.41666666666666674
1.0,$1/{n^{1/3}}$,-288.0,1.0
15.0,$1/{n^{1/3}}$,-236.0,0.2638888888888889
20.0,$1/{n^{1/3}}$,-232.0,0.40486111111111117
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-228.0,0.3194444444444445
846.0,$1/{n^{1/3}}$,-220.0,0.3429701864985554
1.0,$1/{n^{1/3}}$,-288.0,1.0
4.0,$1/{n^{1/3}}$,-244.0,0.6388888888888888
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-236.0,0.09722222222222222
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
12.0,$1/{n^{1/3}}$,-236.0,0.6493055555555555
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
6.0,$1/{n^{1/3}}$,-236.0,0.10416666666666667
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
10.0,$1/{n^{1/3}}$,-240.0,0.5902777777777778
5.0,$1/{n^{1/3}}$,-236.0,0.4722222222222222
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
8.0,$1/{n^{1/3}}$,-236.0,0.06944444444444445
1.0,$1/{n^{1/3}}$,-288.0,1.0
8.0,$1/{n^{1/3}}$,-236.0,0.09722222222222221
1.0,$1/{n^{1/3}}$,-288.0,1.0
28.0,$1/{n^{1/3}}$,-228.0,0.08482142857142859
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.5
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
8.0,$1/{n^{1/3}}$,-232.0,0.4375
2.0,$1/{n^{1/3}}$,-236.0,0.2638888888888889
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-220.0,0.08333333333333333
15.0,$1/{n^{1/3}}$,-236.0,0.4027777777777778
8.0,$1/{n^{1/3}}$,-236.0,0.25
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-256.0,0.8263888888888888
1.0,$1/{n^{1/3}}$,-288.0,1.0
8.0,$1/{n^{1/3}}$,-236.0,0.06944444444444445
1.0,$1/{n^{1/3}}$,-288.0,1.0
4.0,$1/{n^{1/3}}$,-240.0,0.5763888888888888
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
42.0,$1/{n^{1/3}}$,-216.0,0.08961640211640212
1.0,$1/{n^{1/3}}$,-240.0,0.5
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-256.0,0.826388888888889
12.0,$1/{n^{1/3}}$,-232.0,0.05555555555555555
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
6.0,$1/{n^{1/3}}$,-236.0,0.2777777777777778
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
252.0,$1/{n^{1/3}}$,-216.0,0.04502865961199294
2.0,$1/{n^{1/3}}$,-244.0,0.6388888888888888
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
