length,$p_{stable}$,Energy,Consensus
924,$1/\log^{1/3}n$,-0.77734375,0.014479335768398268
12002,$1/\sqrt{n}$,-0.91015625,0.224609375
12002,$1/n^{1/3}$,-0.892578125,0.44921875
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.87890625,0.001953125
12002,$1/\sqrt{\log n}$,-0.814453125,0.064453125
5460,$1/\log^{1/3}n$,-0.78515625,0.11021205357142858
12002,$1/\sqrt{n}$,-0.91015625,0.01953125
12002,$1/n^{1/3}$,-0.912109375,0.19921875
16,$1/\log^2 n$,-0.935546875,0.15625
12002,$1/\log n$,-0.8828125,0.095703125
12002,$1/\sqrt{\log n}$,-0.79296875,0.005859375
1680,$1/\log^{1/3}n$,-0.763671875,0.01638532366071429
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.9140625,0.3203125
1,$1/\log^2 n$,-0.9375,0.0625
12002,$1/\log n$,-0.91015625,0.49609375
8460,$1/\sqrt{\log n}$,-0.806640625,0.17404283023049644
60,$1/\log^{1/3}n$,-0.748046875,0.06575520833333333
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.875,0.181640625
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.896484375,0.494140625
12002,$1/\sqrt{\log n}$,-0.837890625,0.06640625
420,$1/\log^{1/3}n$,-0.7890625,0.091796875
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.888671875,0.3984375
24,$1/\log^2 n$,-0.935546875,0.15625
1020,$1/\log n$,-0.9296875,0.029743030024509808
12002,$1/\sqrt{\log n}$,-0.849609375,0.2109375
7260,$1/\log^{1/3}n$,-0.78515625,0.06160952565426998
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.916015625,0.408203125
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.892578125,0.416015625
5460,$1/\sqrt{\log n}$,-0.82421875,0.022944926167582414
60,$1/\log^{1/3}n$,-0.78515625,0.10921223958333333
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.91015625,0.341796875
17,$1/\log^2 n$,-0.935546875,0.014705882352941175
12002,$1/\log n$,-0.900390625,0.357421875
12002,$1/\sqrt{\log n}$,-0.828125,0.021484375
12002,$1/\log^{1/3}n$,-0.783203125,0.056640625
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.875,0.0234375
1,$1/\log^2 n$,-0.9375,0.375
12002,$1/\log n$,-0.8828125,0.509765625
7140,$1/\sqrt{\log n}$,-0.79296875,0.020645680147058827
60,$1/\log^{1/3}n$,-0.76171875,0.128125
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.90234375,0.3125
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.91015625,0.03125
8190,$1/\sqrt{\log n}$,-0.830078125,0.3234711252289377
60,$1/\log^{1/3}n$,-0.78515625,0.06868489583333333
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.90234375,0.166015625
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.87109375,0.283203125
12002,$1/\sqrt{\log n}$,-0.859375,0.2421875
4290,$1/\log^{1/3}n$,-0.775390625,0.18729512674825172
1,$1/\sqrt{n}$,-0.9375,0.125
160,$1/n^{1/3}$,-0.912109375,0.46328125
21,$1/\log^2 n$,-0.935546875,0.19642857142857145
12002,$1/\log n$,-0.908203125,0.359375
11340,$1/\sqrt{\log n}$,-0.80859375,0.05295138888888889
12,$1/\log^{1/3}n$,-0.76953125,0.04752604166666666
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/n^{1/3}$,-1.0,1.0
1,$1/\log^2 n$,-1.0,1.0
1,$1/\log n$,-1.0,1.0
12002,$1/\sqrt{\log n}$,-0.78515625,0.1796875
1260,$1/\log^{1/3}n$,-0.728515625,0.06440662202380952
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.91796875,0.2890625
19,$1/\log^2 n$,-0.935546875,0.03618421052631579
12002,$1/\log n$,-0.90234375,0.27734375
60,$1/\sqrt{\log n}$,-0.791015625,0.09401041666666668
84,$1/\log^{1/3}n$,-0.755859375,0.016717819940476192
1,$1/\sqrt{n}$,-0.9375,0.4375
12002,$1/n^{1/3}$,-0.9140625,0.294921875
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.90234375,0.05078125
12002,$1/\sqrt{\log n}$,-0.791015625,0.103515625
180,$1/\log^{1/3}n$,-0.814453125,0.4712565104166666
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/n^{1/3}$,-1.0,1.0
1,$1/\log^2 n$,-1.0,1.0
12,$1/\log n$,-0.974609375,0.9287109375
1680,$1/\sqrt{\log n}$,-0.818359375,0.041727120535714285
12002,$1/\log^{1/3}n$,-0.732421875,0.033203125
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.919921875,0.650390625
1,$1/\log^2 n$,-1.0,1.0
1,$1/\log n$,-1.0,1.0
12002,$1/\sqrt{\log n}$,-0.802734375,0.30078125
4440,$1/\log^{1/3}n$,-0.763671875,0.1564743454391892
2715,$1/\sqrt{n}$,-0.9296875,0.35997568485267034
12002,$1/n^{1/3}$,-0.904296875,0.248046875
16,$1/\log^2 n$,-0.935546875,0.109375
12002,$1/\log n$,-0.90625,0.0859375
4620,$1/\sqrt{\log n}$,-0.80859375,0.10268956304112556
3060,$1/\log^{1/3}n$,-0.755859375,0.025815078635620915
12,$1/\sqrt{n}$,-0.96875,0.9345703125
12002,$1/n^{1/3}$,-0.9296875,0.439453125
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.896484375,0.060546875
12002,$1/\sqrt{\log n}$,-0.830078125,0.091796875
36,$1/\log^{1/3}n$,-0.7578125,0.2476128472222222
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.908203125,0.060546875
247,$1/\log^2 n$,-0.93359375,0.04200404858299595
3105,$1/\log n$,-0.92578125,0.43626648047504013
12002,$1/\sqrt{\log n}$,-0.83984375,0.08203125
660,$1/\log^{1/3}n$,-0.759765625,0.061227509469696975
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.90625,0.23046875
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.921875,0.138671875
12002,$1/\sqrt{\log n}$,-0.830078125,0.021484375
12002,$1/\log^{1/3}n$,-0.78515625,0.19140625
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.908203125,0.5390625
15,$1/\log^2 n$,-0.935546875,0.2375
12002,$1/\log n$,-0.880859375,0.1171875
12002,$1/\sqrt{\log n}$,-0.83203125,0.2265625
5460,$1/\log^{1/3}n$,-0.73828125,0.019006839514652013
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.89453125,0.205078125
1,$1/\log^2 n$,-0.9375,0.125
12002,$1/\log n$,-0.904296875,0.4140625
2730,$1/\sqrt{\log n}$,-0.837890625,0.18911401098901096
12,$1/\log^{1/3}n$,-0.7890625,0.047200520833333336
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.8828125,0.439453125
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.935546875,0.62890625
780,$1/\sqrt{\log n}$,-0.87109375,0.4526191907051282
1260,$1/\log^{1/3}n$,-0.80078125,0.33641803075396826
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.92578125,0.556640625
1,$1/\log^2 n$,-1.0,1.0
84,$1/\log n$,-0.9375,0.8055245535714286
12002,$1/\sqrt{\log n}$,-0.8203125,0.1015625
7140,$1/\log^{1/3}n$,-0.734375,0.14434250262605042
1,$1/\sqrt{n}$,-1.0,1.0
12,$1/n^{1/3}$,-0.96875,0.8860677083333334
1,$1/\log^2 n$,-1.0,1.0
60,$1/\log n$,-0.93359375,0.806640625
1092,$1/\sqrt{\log n}$,-0.876953125,0.6817479395604396
240,$1/\log^{1/3}n$,-0.755859375,0.28828125
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.919921875,0.474609375
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.9296875,0.630859375
12002,$1/\sqrt{\log n}$,-0.828125,0.10546875
3780,$1/\log^{1/3}n$,-0.75,0.14466559193121692
1,$1/\sqrt{n}$,-0.9375,0.3125
205,$1/n^{1/3}$,-0.92578125,0.012128429878048779
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.9140625,0.375
12002,$1/\sqrt{\log n}$,-0.84375,0.431640625
132,$1/\log^{1/3}n$,-0.810546875,0.1396188446969697
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.8828125,0.166015625
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.9140625,0.07421875
12002,$1/\sqrt{\log n}$,-0.84375,0.0546875
840,$1/\log^{1/3}n$,-0.779296875,0.19596354166666666
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.94921875,0.82421875
1,$1/\log^2 n$,-1.0,1.0
5,$1/\log n$,-0.978515625,0.9453125
12002,$1/\sqrt{\log n}$,-0.857421875,0.271484375
60,$1/\log^{1/3}n$,-0.775390625,0.12724609375
6,$1/\sqrt{n}$,-0.935546875,0.033203125
8140,$1/n^{1/3}$,-0.9375,0.6485502725737101
272,$1/\log^2 n$,-0.93359375,0.06801470588235294
12002,$1/\log n$,-0.880859375,0.265625
1044,$1/\sqrt{\log n}$,-0.78515625,0.1925511853448276
120,$1/\log^{1/3}n$,-0.751953125,0.250634765625
70,$1/\sqrt{n}$,-0.935546875,0.345703125
11440,$1/n^{1/3}$,-0.9296875,0.0897583861451049
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.900390625,0.203125
924,$1/\sqrt{\log n}$,-0.849609375,0.08693097267316018
420,$1/\log^{1/3}n$,-0.75,0.2027157738095238
816,$1/\sqrt{n}$,-0.93359375,0.009195963541666666
234,$1/n^{1/3}$,-0.91796875,0.4876051682692308
1,$1/\log^2 n$,-0.9375,0.1875
12002,$1/\log n$,-0.890625,0.19921875
4200,$1/\sqrt{\log n}$,-0.802734375,0.15562081473214287
12002,$1/\log^{1/3}n$,-0.744140625,0.01953125
1,$1/\sqrt{n}$,-1.0,1.0
7728,$1/n^{1/3}$,-0.927734375,0.3916864809782609
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.916015625,0.025390625
2640,$1/\sqrt{\log n}$,-0.81640625,0.05569735440340909
2280,$1/\log^{1/3}n$,-0.7734375,0.009536903782894736
1,$1/\sqrt{n}$,-0.9375,0.3125
12002,$1/n^{1/3}$,-0.91015625,0.115234375
1,$1/\log^2 n$,-0.9375,0.125
1575,$1/\log n$,-0.927734375,0.7447222222222222
12002,$1/\sqrt{\log n}$,-0.814453125,0.02734375
12,$1/\log^{1/3}n$,-0.77734375,0.13427734375
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.89453125,0.173828125
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.90234375,0.107421875
12002,$1/\sqrt{\log n}$,-0.810546875,0.01171875
84,$1/\log^{1/3}n$,-0.7265625,0.009068080357142858
1,$1/\sqrt{n}$,-0.9375,0.375
1,$1/n^{1/3}$,-1.0,1.0
306,$1/\log^2 n$,-0.93359375,0.5580065359477124
12002,$1/\log n$,-0.890625,0.02734375
840,$1/\sqrt{\log n}$,-0.8203125,0.3639787946428572
1080,$1/\log^{1/3}n$,-0.791015625,0.19205186631944446
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.912109375,0.453125
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.884765625,0.26171875
840,$1/\sqrt{\log n}$,-0.826171875,0.3717912946428572
1680,$1/\log^{1/3}n$,-0.740234375,0.06131417410714285
1,$1/\sqrt{n}$,-0.9375,0.3125
546,$1/n^{1/3}$,-0.947265625,0.6903044871794872
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.890625,0.419921875
420,$1/\sqrt{\log n}$,-0.80078125,0.08471912202380953
1260,$1/\log^{1/3}n$,-0.765625,0.16995442708333333
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.916015625,0.41796875
1,$1/\log^2 n$,-0.9375,0.0
2295,$1/\log n$,-0.9296875,0.556910403050109
780,$1/\sqrt{\log n}$,-0.837890625,0.018569711538461542
420,$1/\log^{1/3}n$,-0.791015625,0.2150390625
1,$1/\sqrt{n}$,-0.9375,0.1875
12002,$1/n^{1/3}$,-0.890625,0.099609375
1,$1/\log^2 n$,-1.0,1.0
110,$1/\log n$,-0.931640625,0.7130681818181818
1260,$1/\sqrt{\log n}$,-0.822265625,0.1674262152777778
240,$1/\log^{1/3}n$,-0.779296875,0.0673828125
1,$1/\sqrt{n}$,-1.0,1.0
1410,$1/n^{1/3}$,-0.892578125,0.13971769725177305
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.919921875,0.29296875
4140,$1/\sqrt{\log n}$,-0.802734375,0.11475317028985507
60,$1/\log^{1/3}n$,-0.775390625,0.059765625
35,$1/\sqrt{n}$,-0.93359375,0.13286830357142854
3960,$1/n^{1/3}$,-0.90234375,0.2769994870580808
1,$1/\log^2 n$,-0.9375,0.0625
12002,$1/\log n$,-0.927734375,0.16015625
12002,$1/\sqrt{\log n}$,-0.826171875,0.046875
180,$1/\log^{1/3}n$,-0.74609375,0.016796875
8,$1/\sqrt{n}$,-0.935546875,0.2109375
12002,$1/n^{1/3}$,-0.90625,0.322265625
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.908203125,0.052734375
60,$1/\sqrt{\log n}$,-0.84375,0.05045572916666666
12002,$1/\log^{1/3}n$,-0.751953125,0.015625
1,$1/\sqrt{n}$,-1.0,1.0
9180,$1/n^{1/3}$,-0.95703125,0.8376982911220043
10,$1/\log^2 n$,-0.935546875,0.23046875
12002,$1/\log n$,-0.86328125,0.017578125
12002,$1/\sqrt{\log n}$,-0.806640625,0.076171875
4620,$1/\log^{1/3}n$,-0.783203125,0.13833367153679654
1,$1/\sqrt{n}$,-1.0,1.0
210,$1/n^{1/3}$,-0.939453125,0.6884765625
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.921875,0.478515625
12002,$1/\sqrt{\log n}$,-0.86328125,0.580078125
2100,$1/\log^{1/3}n$,-0.74609375,0.0766015625
18,$1/\sqrt{n}$,-0.935546875,0.5069444444444444
12002,$1/n^{1/3}$,-0.873046875,0.21484375
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.87890625,0.28515625
12002,$1/\sqrt{\log n}$,-0.787109375,0.05859375
420,$1/\log^{1/3}n$,-0.759765625,0.07552083333333333
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.890625,0.0234375
1,$1/\log^2 n$,-1.0,1.0
42,$1/\log n$,-0.96484375,0.8692801339285714
12,$1/\sqrt{\log n}$,-0.849609375,0.4000651041666667
156,$1/\log^{1/3}n$,-0.8046875,0.42630709134615385
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.91796875,0.275390625
1,$1/\log^2 n$,-1.0,1.0
10710,$1/\log n$,-0.92578125,0.4255514705882353
1680,$1/\sqrt{\log n}$,-0.818359375,0.2150495256696429
7728,$1/\log^{1/3}n$,-0.80078125,0.0913667224702381
78,$1/\sqrt{n}$,-0.935546875,0.15625
12002,$1/n^{1/3}$,-0.9140625,0.3984375
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.94921875,0.724609375
840,$1/\sqrt{\log n}$,-0.802734375,0.3845424107142857
5460,$1/\log^{1/3}n$,-0.76171875,0.11239268543956044
1,$1/\sqrt{n}$,-1.0,1.0
7350,$1/n^{1/3}$,-0.89453125,0.15183514030612244
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.912109375,0.40234375
12002,$1/\sqrt{\log n}$,-0.787109375,0.123046875
60,$1/\log^{1/3}n$,-0.814453125,0.09635416666666667
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.88671875,0.416015625
1,$1/\log^2 n$,-1.0,1.0
1,$1/\log n$,-1.0,1.0
8700,$1/\sqrt{\log n}$,-0.8046875,0.36358993354885055
300,$1/\log^{1/3}n$,-0.7890625,0.2470703125
110,$1/\sqrt{n}$,-0.935546875,0.21875
1320,$1/n^{1/3}$,-0.876953125,0.3825343276515151
1,$1/\log^2 n$,-0.9375,0.4375
1540,$1/\log n$,-0.951171875,0.8136934354707792
12002,$1/\sqrt{\log n}$,-0.802734375,0.318359375
48,$1/\log^{1/3}n$,-0.7578125,0.12654622395833334
12002,$1/\sqrt{n}$,-0.921875,0.384765625
3780,$1/n^{1/3}$,-0.908203125,0.3397352430555556
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.91015625,0.46484375
12002,$1/\sqrt{\log n}$,-0.802734375,0.115234375
420,$1/\log^{1/3}n$,-0.765625,0.1171688988095238
1450,$1/\sqrt{n}$,-0.93359375,0.43051589439655175
12002,$1/n^{1/3}$,-0.919921875,0.0
1,$1/\log^2 n$,-0.9375,0.0625
12002,$1/\log n$,-0.876953125,0.03125
12002,$1/\sqrt{\log n}$,-0.83203125,0.24609375
420,$1/\log^{1/3}n$,-0.779296875,0.03920200892857143
1,$1/\sqrt{n}$,-0.9375,0.375
12002,$1/n^{1/3}$,-0.900390625,0.216796875
1,$1/\log^2 n$,-0.9375,0.0
12002,$1/\log n$,-0.91796875,0.103515625
12002,$1/\sqrt{\log n}$,-0.869140625,0.076171875
210,$1/\log^{1/3}n$,-0.759765625,0.032505580357142856
15,$1/\sqrt{n}$,-0.935546875,0.15
12002,$1/n^{1/3}$,-0.91015625,0.455078125
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.935546875,0.673828125
11880,$1/\sqrt{\log n}$,-0.810546875,0.2716323390151515
840,$1/\log^{1/3}n$,-0.759765625,0.12109375
1,$1/\sqrt{n}$,-0.9375,0.0625
12002,$1/n^{1/3}$,-0.908203125,0.27734375
18,$1/\log^2 n$,-0.935546875,0.14930555555555555
231,$1/\log n$,-0.90234375,0.4626538825757576
1680,$1/\sqrt{\log n}$,-0.80859375,0.3174665178571429
12002,$1/\log^{1/3}n$,-0.734375,0.03125
60,$1/\sqrt{n}$,-0.935546875,0.34375
12002,$1/n^{1/3}$,-0.89453125,0.28125
1,$1/\log^2 n$,-0.9375,0.25
91,$1/\log n$,-0.931640625,0.24776785714285715
12002,$1/\sqrt{\log n}$,-0.859375,0.25
7140,$1/\log^{1/3}n$,-0.81640625,0.11284904586834732
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.9140625,0.40625
1,$1/\log^2 n$,-0.9375,0.0625
12002,$1/\log n$,-0.921875,0.40625
7980,$1/\sqrt{\log n}$,-0.826171875,0.3810336387844612
3570,$1/\log^{1/3}n$,-0.796875,0.098413974964986
1,$1/\sqrt{n}$,-1.0,1.0
6,$1/n^{1/3}$,-0.966796875,0.8662109375
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.912109375,0.40625
12002,$1/\sqrt{\log n}$,-0.830078125,0.013671875
12002,$1/\log^{1/3}n$,-0.798828125,0.087890625
18,$1/\sqrt{n}$,-0.935546875,0.02083333333333333
12002,$1/n^{1/3}$,-0.919921875,0.41015625
1,$1/\log^2 n$,-0.9375,0.1875
12002,$1/\log n$,-0.912109375,0.46875
12002,$1/\sqrt{\log n}$,-0.8671875,0.294921875
12,$1/\log^{1/3}n$,-0.796875,0.3245442708333333
5302,$1/\sqrt{n}$,-0.955078125,0.8115039136175028
12002,$1/n^{1/3}$,-0.908203125,0.283203125
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.951171875,0.783203125
12002,$1/\sqrt{\log n}$,-0.82421875,0.107421875
252,$1/\log^{1/3}n$,-0.7890625,0.1181640625
12002,$1/\sqrt{n}$,-0.9140625,0.095703125
12002,$1/n^{1/3}$,-0.90625,0.3359375
1,$1/\log^2 n$,-1.0,1.0
1,$1/\log n$,-1.0,1.0
4836,$1/\sqrt{\log n}$,-0.83203125,0.3639209832506203
12002,$1/\log^{1/3}n$,-0.810546875,0.23046875
1,$1/\sqrt{n}$,-0.9375,0.625
1260,$1/n^{1/3}$,-0.88671875,0.5593021453373016
17,$1/\log^2 n$,-0.935546875,0.09191176470588236
12002,$1/\log n$,-0.890625,0.244140625
12002,$1/\sqrt{\log n}$,-0.8203125,0.37109375
11220,$1/\log^{1/3}n$,-0.8046875,0.3011541193181818
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.91796875,0.453125
1,$1/\log^2 n$,-1.0,1.0
1,$1/\log n$,-1.0,1.0
12002,$1/\sqrt{\log n}$,-0.82421875,0.337890625
420,$1/\log^{1/3}n$,-0.759765625,0.11219308035714286
1,$1/\sqrt{n}$,-0.9375,0.75
12002,$1/n^{1/3}$,-0.92578125,0.3984375
15,$1/\log^2 n$,-0.935546875,0.36666666666666653
12002,$1/\log n$,-0.912109375,0.677734375
12002,$1/\sqrt{\log n}$,-0.83984375,0.224609375
420,$1/\log^{1/3}n$,-0.787109375,0.14115978422619047
1,$1/\sqrt{n}$,-0.9375,0.125
12002,$1/n^{1/3}$,-0.892578125,0.189453125
1,$1/\log^2 n$,-0.9375,0.3125
12002,$1/\log n$,-0.8984375,0.201171875
1260,$1/\sqrt{\log n}$,-0.8203125,0.18645833333333334
180,$1/\log^{1/3}n$,-0.77734375,0.14664713541666666
1,$1/\sqrt{n}$,-1.0,1.0
10800,$1/n^{1/3}$,-0.943359375,0.6813015407986112
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.931640625,0.529296875
660,$1/\sqrt{\log n}$,-0.849609375,0.18125
42,$1/\log^{1/3}n$,-0.806640625,0.04366629464285714
12002,$1/\sqrt{n}$,-0.9296875,0.447265625
11220,$1/n^{1/3}$,-0.8984375,0.3302894524286987
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.890625,0.2578125
12002,$1/\sqrt{\log n}$,-0.865234375,0.376953125
4872,$1/\log^{1/3}n$,-0.783203125,0.024671031532224958
1,$1/\sqrt{n}$,-1.0,1.0
12002,$1/n^{1/3}$,-0.884765625,0.005859375
16,$1/\log^2 n$,-0.935546875,0.02734375
690,$1/\log n$,-0.955078125,0.7934358016304348
12002,$1/\sqrt{\log n}$,-0.822265625,0.185546875
12,$1/\log^{1/3}n$,-0.763671875,0.0302734375
1,$1/\sqrt{n}$,-1.0,1.0
3528,$1/n^{1/3}$,-0.923828125,0.5641741071428571
1,$1/\log^2 n$,-1.0,1.0
12002,$1/\log n$,-0.90625,0.234375
3780,$1/\sqrt{\log n}$,-0.85546875,0.228114666005291
6552,$1/\log^{1/3}n$,-0.783203125,0.12615184294871795
