length,init_magnet,Energy,Consensus
60,0.2,-0.841796875,0.634765625
12,0.4,-0.95703125,0.93603515625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
60,0.0,-0.767578125,0.17919921875
120,0.2,-0.822265625,0.62353515625
1,0.4,-0.955078125,0.94921875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.986328125,0.984375
840,0.0,-0.759765625,0.036093284970238095
84,0.2,-0.837890625,0.5987723214285714
12,0.4,-0.9296875,0.86328125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
840,0.0,-0.7578125,0.011118861607142858
60,0.2,-0.841796875,0.62255859375
1,0.4,-0.9609375,0.953125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
7980,0.0,-0.810546875,0.2955489309210526
12,0.2,-0.826171875,0.5680338541666666
30,0.4,-0.8984375,0.7763671875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.966796875
210,0.0,-0.771484375,0.021391369047619048
780,0.2,-0.85546875,0.7102238581730769
6,0.4,-0.9453125,0.9228515625
1,0.6,-0.970703125,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98828125,0.984375
420,0.0,-0.744140625,0.10710100446428572
140,0.2,-0.8203125,0.5962890625
4,0.4,-0.939453125,0.8916015625
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
840,0.0,-0.755859375,0.01716889880952381
420,0.2,-0.8125,0.6453683035714286
1,0.4,-0.953125,0.943359375
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
420,0.0,-0.7578125,0.09853050595238096
420,0.2,-0.85546875,0.7400948660714286
6,0.4,-0.90625,0.8427734375
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1260,0.0,-0.763671875,0.15185546875
420,0.2,-0.82421875,0.5779947916666667
1,0.4,-0.931640625,0.916015625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
420,0.0,-0.73046875,0.05629185267857143
42,0.2,-0.8125,0.6932198660714286
1,0.4,-0.953125,0.9453125
1,0.6,-0.966796875,0.96484375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
210,0.5,-0.91796875,0.8466796875
60,0.0,-0.765625,0.28896484375
60,0.2,-0.828125,0.474609375
20,0.4,-0.93359375,0.91357421875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9609375,0.953125
120,0.0,-0.77734375,0.048583984375
60,0.2,-0.8359375,0.59765625
30,0.4,-0.927734375,0.8951822916666666
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.9609375
2100,0.0,-0.76171875,0.0199609375
140,0.2,-0.849609375,0.6328125
5,0.4,-0.94921875,0.921875
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9609375,0.953125
2580,0.0,-0.765625,0.22254269622093026
210,0.2,-0.84765625,0.5765625
1,0.4,-0.9296875,0.921875
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.95703125
7980,0.0,-0.751953125,0.02231751253132832
30,0.2,-0.876953125,0.8154296875
5,0.4,-0.9375,0.90625
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
420,0.0,-0.7265625,0.18889973958333334
15,0.2,-0.861328125,0.744140625
102,0.4,-0.9296875,0.890625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.958984375
420,0.0,-0.779296875,0.1455264136904762
30,0.2,-0.857421875,0.6966145833333334
1,0.4,-0.9609375,0.9453125
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.990234375,0.98828125
840,0.0,-0.7421875,0.011467633928571428
60,0.2,-0.8046875,0.589453125
4,0.4,-0.943359375,0.921875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
60,0.0,-0.751953125,0.1302734375
60,0.2,-0.79296875,0.45458984375
1,0.4,-0.947265625,0.943359375
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.96484375
60,0.0,-0.736328125,0.02239583333333333
30,0.2,-0.830078125,0.69140625
1,0.4,-0.96484375,0.9609375
1,0.6,-0.98828125,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
12002,0.0,-0.740234375,0.029296875
20,0.2,-0.810546875,0.6220703125
28,0.4,-0.892578125,0.8565848214285714
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
840,0.0,-0.77734375,0.12109375
90,0.2,-0.83984375,0.6923828125
1,0.4,-0.97265625,0.96875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
420,0.0,-0.75390625,0.1376953125
12,0.2,-0.88671875,0.8359375
6,0.4,-0.94140625,0.9143880208333334
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
1140,0.0,-0.76171875,0.14514802631578946
60,0.2,-0.861328125,0.638671875
15,0.4,-0.94140625,0.9140625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
4,0.5,-0.95703125,0.9453125
420,0.0,-0.759765625,0.21463448660714285
210,0.2,-0.82421875,0.6396484375
1,0.4,-0.958984375,0.953125
1,0.6,-0.96875,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
60,0.0,-0.76171875,0.009244791666666669
40,0.2,-0.826171875,0.5380859375
1,0.4,-0.94921875,0.93359375
1,0.6,-0.984375,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
420,0.0,-0.744140625,0.2331938244047619
60,0.2,-0.861328125,0.74140625
1,0.4,-0.939453125,0.912109375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
15,0.5,-0.96875,0.947265625
480,0.0,-0.779296875,0.20428466796875
210,0.2,-0.802734375,0.4694010416666667
12,0.4,-0.947265625,0.9228515625
1,0.6,-0.974609375,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
5460,0.0,-0.759765625,0.0567157451923077
60,0.2,-0.865234375,0.7666015625
15,0.4,-0.921875,0.875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.96875
420,0.0,-0.783203125,0.020321800595238096
7820,0.2,-0.8203125,0.590058543797954
1,0.4,-0.95703125,0.9375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94140625,0.93359375
60,0.0,-0.765625,0.195703125
20,0.2,-0.837890625,0.6775390625
1,0.4,-0.96484375,0.9609375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
12002,0.0,-0.744140625,0.083984375
20,0.2,-0.8203125,0.6068359375
1,0.4,-0.94140625,0.91796875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
420,0.0,-0.7421875,0.008677455357142858
1680,0.2,-0.796875,0.4917922247023809
1,0.4,-0.90625,0.876953125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
18,0.5,-0.966796875,0.9458550347222222
12002,0.0,-0.76171875,0.056640625
60,0.2,-0.822265625,0.3893229166666667
5,0.4,-0.91015625,0.853515625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.96484375
840,0.0,-0.76953125,0.035872395833333334
510,0.2,-0.828125,0.5888671875
6,0.4,-0.931640625,0.8681640625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.947265625
30,0.0,-0.765625,0.126953125
105,0.2,-0.9140625,0.8270089285714286
1,0.4,-0.955078125,0.94921875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
660,0.0,-0.7421875,0.013227982954545454
12002,0.2,-0.833984375,0.626953125
1,0.4,-0.95703125,0.9453125
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
3780,0.0,-0.755859375,0.19173177083333331
105,0.2,-0.87109375,0.7799665178571429
39,0.4,-0.908203125,0.8667367788461539
1,0.6,-0.96875,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
660,0.0,-0.76171875,0.1826171875
420,0.2,-0.81640625,0.6050037202380952
1,0.4,-0.9375,0.9296875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
420,0.0,-0.7578125,0.0244140625
420,0.2,-0.833984375,0.5822405133928571
1,0.4,-0.916015625,0.90625
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98046875,0.9765625
4620,0.0,-0.744140625,0.08494318181818182
120,0.2,-0.8203125,0.6572265625
1,0.4,-0.958984375,0.95703125
1,0.6,-0.98046875,0.9765625
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
12,0.5,-0.966796875,0.9560546875
60,0.0,-0.76171875,0.057421875
30,0.2,-0.880859375,0.771484375
44,0.4,-0.95703125,0.9396306818181818
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.953125
60,0.0,-0.76171875,0.22158203125
60,0.2,-0.85546875,0.69384765625
1,0.4,-0.9921875,0.9921875
1,0.6,-0.978515625,0.97265625
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
60,0.0,-0.75,0.013997395833333334
630,0.2,-0.83203125,0.6934864831349207
1,0.4,-0.9765625,0.96875
1,0.6,-0.970703125,0.962890625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
9240,0.0,-0.763671875,0.19176136363636365
60,0.2,-0.810546875,0.5546875
1,0.4,-0.95703125,0.953125
10,0.6,-0.958984375,0.947265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
30,0.5,-0.931640625,0.9013671875
300,0.0,-0.744140625,0.0716796875
60,0.2,-0.83203125,0.6236328125
6,0.4,-0.94140625,0.9248046875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.974609375,0.9619140625
210,0.0,-0.720703125,0.015941220238095237
60,0.2,-0.84765625,0.7666015625
1,0.4,-0.951171875,0.94140625
1,0.6,-0.96875,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
60,0.0,-0.771484375,0.19677734375
4,0.2,-0.875,0.80859375
1,0.4,-0.921875,0.90625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
840,0.0,-0.7578125,0.04443359375
60,0.2,-0.87109375,0.74267578125
20,0.4,-0.8984375,0.84716796875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
420,0.0,-0.806640625,0.1181640625
340,0.2,-0.775390625,0.38671875
1,0.4,-0.935546875,0.92578125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
5,0.5,-0.97265625,0.95703125
12002,0.0,-0.74609375,0.322265625
30,0.2,-0.82421875,0.7099609375
1,0.4,-0.943359375,0.94140625
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
420,0.0,-0.744140625,0.06947544642857142
2730,0.2,-0.86328125,0.6501402243589743
5,0.4,-0.962890625,0.947265625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
12002,0.0,-0.7265625,0.123046875
60,0.2,-0.830078125,0.6650390625
1,0.4,-0.953125,0.943359375
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
420,0.0,-0.763671875,0.16357421875
60,0.2,-0.83984375,0.646875
1,0.4,-0.939453125,0.92578125
1,0.6,-0.984375,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.958984375,0.951171875
60,0.0,-0.765625,0.099609375
300,0.2,-0.810546875,0.473828125
1,0.4,-0.935546875,0.9140625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
420,0.0,-0.8046875,0.051060267857142856
60,0.2,-0.779296875,0.46875
1,0.4,-0.939453125,0.93359375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.9453125
120,0.0,-0.748046875,0.01884765625
210,0.2,-0.84375,0.5936104910714286
3,0.4,-0.904296875,0.85546875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
7980,0.0,-0.748046875,0.14549312734962405
10080,0.2,-0.830078125,0.5638952830481151
6,0.4,-0.92578125,0.9072265625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
120,0.0,-0.740234375,0.16886393229166666
210,0.2,-0.81640625,0.6533203125
3,0.4,-0.927734375,0.904296875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.96875
12002,0.0,-0.751953125,0.0234375
150,0.2,-0.80078125,0.589453125
1,0.4,-0.97265625,0.96875
1,0.6,-0.98828125,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
420,0.0,-0.728515625,0.1552734375
840,0.2,-0.826171875,0.48779296875
14,0.4,-0.939453125,0.9186662946428572
1,0.6,-0.98046875,0.974609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
60,0.0,-0.765625,0.0302734375
7980,0.2,-0.802734375,0.6307418937969925
1,0.4,-0.951171875,0.935546875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
3,0.5,-0.9609375,0.9342447916666666
840,0.0,-0.73046875,0.15806361607142858
60,0.2,-0.84375,0.6171875
1,0.4,-0.888671875,0.84375
1,0.6,-0.96875,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.9609375
420,0.0,-0.73828125,0.02361421130952381
4,0.2,-0.890625,0.8125
42,0.4,-0.896484375,0.8097098214285714
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.97265625
60,0.0,-0.73828125,0.032552083333333336
60,0.2,-0.8359375,0.68310546875
12,0.4,-0.962890625,0.9130859375
1,0.6,-0.970703125,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.94921875
60,0.0,-0.73828125,0.0380859375
60,0.2,-0.876953125,0.7568359375
1,0.4,-0.96875,0.96875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
12002,0.0,-0.73828125,0.03125
4620,0.2,-0.853515625,0.4644379058441558
15,0.4,-0.921875,0.87890625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
30,0.0,-0.759765625,0.40859375
60,0.2,-0.880859375,0.7314453125
1,0.4,-0.974609375,0.97265625
1,0.6,-0.986328125,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
60,0.0,-0.751953125,0.017154947916666666
60,0.2,-0.822265625,0.55859375
1,0.4,-0.958984375,0.94921875
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
420,0.0,-0.73046875,0.06064453125
60,0.2,-0.833984375,0.6529296875
1,0.4,-0.94140625,0.9375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
60,0.0,-0.765625,0.10546875
60,0.2,-0.81640625,0.6306640625
30,0.4,-0.96484375,0.9410807291666666
1,0.6,-0.97265625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
12002,0.0,-0.779296875,0.072265625
60,0.2,-0.857421875,0.64951171875
1,0.4,-0.96484375,0.9609375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.93359375
420,0.0,-0.75,0.02720424107142857
30,0.2,-0.83203125,0.5524088541666666
1,0.4,-0.94921875,0.9375
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
5,0.5,-0.93359375,0.8984375
12002,0.0,-0.7421875,0.083984375
60,0.2,-0.826171875,0.5
1,0.4,-0.912109375,0.90234375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.935546875,0.92578125
12002,0.0,-0.71484375,0.04296875
1,0.2,-0.904296875,0.88671875
1,0.4,-0.943359375,0.92578125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9375,0.9296875
420,0.0,-0.767578125,0.14034598214285715
420,0.2,-0.80859375,0.6686662946428571
1,0.4,-0.955078125,0.94921875
1,0.6,-0.96875,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
12002,0.0,-0.759765625,0.001953125
840,0.2,-0.796875,0.6304757254464286
1,0.4,-0.9453125,0.9453125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
240,0.0,-0.759765625,0.0537109375
12,0.2,-0.90234375,0.8427734375
1,0.4,-0.947265625,0.94140625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
6,0.5,-0.9609375,0.9189453125
210,0.0,-0.796875,0.1630859375
420,0.2,-0.822265625,0.5718005952380952
1,0.4,-0.9140625,0.89453125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.939453125,0.93359375
60,0.0,-0.765625,0.11100260416666667
30,0.2,-0.8203125,0.6608072916666666
1,0.4,-0.953125,0.9453125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.9609375
420,0.0,-0.75390625,0.0458984375
30,0.2,-0.787109375,0.48828125
10,0.4,-0.896484375,0.853515625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
420,0.0,-0.759765625,0.003311011904761905
420,0.2,-0.8046875,0.5323381696428572
12,0.4,-0.9375,0.9052734375
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.9609375
60,0.0,-0.74609375,0.113671875
420,0.2,-0.845703125,0.6650390625
1,0.4,-0.958984375,0.95703125
1,0.6,-0.98828125,0.982421875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
420,0.0,-0.748046875,0.017857142857142856
60,0.2,-0.826171875,0.6100260416666666
1,0.4,-0.955078125,0.94921875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
7980,0.0,-0.72265625,0.049650493421052634
10,0.2,-0.87890625,0.7744140625
7,0.4,-0.93359375,0.8967633928571429
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
2100,0.0,-0.765625,0.058984375
420,0.2,-0.86328125,0.7395833333333334
2,0.4,-0.931640625,0.9150390625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.935546875,0.916015625
12002,0.0,-0.712890625,0.115234375
12002,0.2,-0.857421875,0.736328125
4,0.4,-0.94921875,0.91357421875
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
420,0.0,-0.76953125,0.1630859375
7980,0.2,-0.80078125,0.565405701754386
8,0.4,-0.9453125,0.92041015625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
840,0.0,-0.787109375,0.025437127976190483
6,0.2,-0.86328125,0.8024088541666666
1,0.4,-0.96875,0.9609375
1,0.6,-0.978515625,0.970703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
30,0.0,-0.77734375,0.0138671875
2280,0.2,-0.8359375,0.6271073190789473
1,0.4,-0.92578125,0.908203125
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.9609375
420,0.0,-0.75390625,0.08775111607142858
420,0.2,-0.853515625,0.6622721354166666
15,0.4,-0.921875,0.890625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
7980,0.0,-0.720703125,0.09129390859962408
60,0.2,-0.85546875,0.671875
30,0.4,-0.962890625,0.939453125
1,0.6,-0.970703125,0.966796875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
5,0.5,-0.947265625,0.892578125
12002,0.0,-0.7734375,0.09375
660,0.2,-0.8046875,0.6482599431818182
6,0.4,-0.9765625,0.953125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
5,0.5,-0.962890625,0.9453125
420,0.0,-0.765625,0.1265625
60,0.2,-0.86328125,0.7138671875
1,0.4,-0.9296875,0.921875
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
840,0.0,-0.7734375,0.10481770833333333
20,0.2,-0.87109375,0.658203125
1,0.4,-0.9375,0.9140625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.953125
420,0.0,-0.755859375,0.08676990327380953
60,0.2,-0.8203125,0.629296875
1,0.4,-0.94140625,0.9296875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.951171875,0.94921875
