length,$r_{stable}$,fct,Energy,Consensus
12002,0.19069767441860466,164,-0.9375,0.693359375
12002,0.19626168224299065,168,-0.861328125,0.0390625
12002,0.20187793427230047,172,-0.8828125,0.0625
12002,0.2075471698113208,176,-0.892578125,0.505859375
12002,0.2132701421800948,180,-0.8671875,0.04296875
12002,0.21904761904761905,184,-0.84765625,0.13671875
12002,0.2248803827751196,188,-0.900390625,0.177734375
12002,0.2307692307692308,192,-0.8984375,0.080078125
12002,0.23671497584541065,196,-0.900390625,0.671875
12,0.2427184466019417,200,-0.88671875,0.5234375
12002,0.24878048780487805,204,-0.892578125,0.39453125
12002,0.2549019607843137,208,-0.8515625,0.244140625
12002,0.2610837438423645,212,-0.875,0.490234375
12002,0.2673267326732673,216,-0.87890625,0.48046875
420,0.2736318407960199,220,-0.900390625,0.404296875
7800,0.28,224,-0.8828125,0.5072265625
756,0.2864321608040201,228,-0.87890625,0.2681749131944444
12002,0.2929292929292929,232,-0.849609375,0.28125
12002,0.29949238578680204,236,-0.857421875,0.0625
7560,0.30612244897959184,240,-0.89453125,0.4521019345238095
210,0.19069767441860466,164,-0.912109375,0.67578125
1500,0.19626168224299065,168,-0.92578125,0.781859375
12002,0.20187793427230047,172,-0.87109375,0.341796875
12002,0.2075471698113208,176,-0.841796875,0.056640625
12002,0.2132701421800948,180,-0.87890625,0.021484375
4620,0.21904761904761905,184,-0.927734375,0.6649819906655844
42,0.2248803827751196,188,-0.927734375,0.6819661458333334
12002,0.2307692307692308,192,-0.861328125,0.158203125
12002,0.23671497584541065,196,-0.853515625,0.271484375
12002,0.2427184466019417,200,-0.814453125,0.076171875
12002,0.24878048780487805,204,-0.8671875,0.31640625
12002,0.2549019607843137,208,-0.83203125,0.3125
12002,0.2610837438423645,212,-0.8984375,0.5
12002,0.2673267326732673,216,-0.84765625,0.02734375
8580,0.2736318407960199,220,-0.876953125,0.31706184440559443
1800,0.28,224,-0.861328125,0.3714431423611111
2856,0.2864321608040201,228,-0.857421875,0.2435278799019608
12002,0.2929292929292929,232,-0.841796875,0.021484375
12002,0.29949238578680204,236,-0.8671875,0.537109375
12002,0.30612244897959184,240,-0.833984375,0.31640625
12002,0.19069767441860466,164,-0.845703125,0.07421875
12002,0.19626168224299065,168,-0.890625,0.076171875
12002,0.20187793427230047,172,-0.900390625,0.052734375
1020,0.2075471698113208,176,-0.91015625,0.42750842524509797
