length,$r_{stable}$,fct,Energy,Consensus
72,0.2549019607843137,52,-0.859375,0.12890625
1,0.28,56,-1.0,1.0
21,0.30612244897959184,60,-0.84375,0.203125
1,0.3333333333333333,64,-0.9375,0.8828125
120,0.3617021276595745,68,-0.8203125,0.10807291666666667
48,0.39130434782608703,72,-0.859375,0.66748046875
1020,0.4222222222222222,76,-0.8046875,0.49609375
9,0.4545454545454545,80,-0.8828125,0.6909722222222222
60,0.4883720930232558,84,-0.796875,0.36666666666666653
12,0.5238095238095238,88,-0.828125,0.3958333333333333
6,0.5609756097560976,92,-0.78125,0.22265625
50,0.6,96,-0.8125,0.41328125
60,0.6410256410256411,100,-0.7265625,0.0171875
132,0.6842105263157895,104,-0.7421875,0.20063920454545456
78,0.7297297297297297,108,-0.7890625,0.2247596153846154
12,0.7777777777777778,112,-0.7265625,0.018229166666666668
42,0.8285714285714286,116,-0.765625,0.23325892857142855
12,0.8823529411764706,120,-0.71875,0.0234375
30,0.9393939393939394,124,-0.8046875,0.37109375
30,1.0,128,-0.765625,0.15234375
30,1.064516129032258,132,-0.7265625,0.04739583333333333
42,1.1333333333333333,136,-0.7890625,0.13262648809523808
6,1.206896551724138,140,-0.7265625,0.15104166666666666
6,1.2857142857142858,144,-0.75,0.10546875
6,1.3703703703703705,148,-0.6875,0.015625
4,1.4615384615384617,152,-0.6640625,0.1015625
12,1.56,156,-0.7421875,0.375
70,1.6666666666666667,160,-0.75,0.14341517857142858
6,1.7826086956521738,164,-0.671875,0.0234375
12,1.9090909090909087,168,-0.65625,0.10286458333333333
6,2.0476190476190474,172,-0.75,0.21484375
6,2.2,176,-0.65625,0.0625
6,2.3684210526315788,180,-0.625,0.01953125
4,2.555555555555556,184,-0.6953125,0.03125
4,2.764705882352941,188,-0.671875,0.1953125
4,3.0,192,-0.6875,0.1640625
6,3.2666666666666666,196,-0.6484375,0.0546875
6,3.571428571428572,200,-0.6640625,0.015625
4,3.9230769230769234,204,-0.6640625,0.15234375
6,4.333333333333333,208,-0.7109375,0.140625
2,4.818181818181818,212,-0.703125,0.05859375
6,5.4,216,-0.6953125,0.06640625
2,6.111111111111112,220,-0.65625,0.12109375
4,7.0,224,-0.65625,0.1015625
1,8.142857142857142,228,-0.6953125,0.109375
6,9.666666666666666,232,-0.6640625,0.23046875
6,11.8,236,-0.6640625,0.09375
2,15.0,240,-0.6875,0.1953125
1,20.33333333333333,244,-0.6953125,0.1796875
1,31.0,248,-0.640625,0.015625
1,63.0,252,-0.65625,0.0625
1,inf,256,-0.65625,0.0625
7,0.0,0,-0.8671875,0.23214285714285715
1,0.015873015873015872,4,-0.875,0.125
