init_magnet,Energy,Density,order,init_stab,length,sample
0.6,-0.955078125,0.025390625,random,1.0,1,2076884766
0.8,-0.982421875,0.009765625,off_first,1.0,0,2076884766
0.8,-1.0,0.0,random,1.0,1,2076884766
-0.4,-0.9375,0.96875,off_first,1.0,0,20768847172
-0.4,-0.880859375,0.927734375,random,1.0,1,20768847172
-0.3,-0.892578125,0.939453125,off_first,1.0,0,20768847172
-0.3,-0.765625,0.82421875,random,1.0,1,20768847172
-0.2,-0.822265625,0.87109375,off_first,1.0,0,20768847172
-0.2,-0.68359375,0.7109375,random,1.0,1,20768847172
-0.1,-0.708984375,0.783203125,off_first,1.0,0,20768847172
-0.1,-0.6328125,0.6611328125,random,1.0,1,20768847172
0.0,-0.677734375,0.7158203125,off_first,1.0,0,20768847172
0.0,-0.591796875,0.5126953125,random,1.0,1,20768847172
0.2,-0.62890625,0.4501953125,off_first,1.0,0,20768847172
0.2,-0.73828125,0.2431640625,random,1.0,1,20768847172
0.4,-0.72265625,0.2080078125,off_first,1.0,0,20768847172
0.4,-0.83984375,0.09765625,random,1.0,1,20768847172
0.5,-0.787109375,0.1552734375,off_first,1.0,0,20768847172
0.5,-0.908203125,0.05859375,random,1.0,1,20768847172
0.6,-0.921875,0.0517578125,off_first,1.0,0,20768847172
0.6,-0.966796875,0.021484375,random,1.0,1,20768847172
0.8,-0.9921875,0.00390625,off_first,1.0,0,20768847172
0.8,-0.9921875,0.00390625,random,1.0,1,20768847172
-0.4,-0.939453125,0.9609375,off_first,1.0,0,20768847125
-0.4,-0.888671875,0.919921875,random,1.0,1,20768847125
-0.3,-0.91015625,0.9462890625,off_first,1.0,0,20768847125
-0.3,-0.791015625,0.84765625,random,1.0,1,20768847125
-0.2,-0.822265625,0.8876953125,off_first,1.0,0,20768847125
-0.2,-0.7109375,0.7685546875,random,1.0,1,20768847125
-0.1,-0.720703125,0.7880859375,off_first,1.0,0,20768847125
-0.1,-0.634765625,0.611328125,random,1.0,1,20768847125
0.0,-0.638671875,0.6796875,off_first,1.0,0,20768847125
0.0,-0.578125,0.482421875,random,1.0,1,20768847125
0.2,-0.587890625,0.439453125,off_first,1.0,0,20768847125
0.2,-0.67578125,0.2744140625,random,1.0,1,20768847125
0.4,-0.701171875,0.23828125,off_first,1.0,0,20768847125
0.4,-0.857421875,0.0927734375,random,1.0,1,20768847125
0.5,-0.810546875,0.130859375,off_first,1.0,0,20768847125
0.5,-0.908203125,0.0546875,random,1.0,1,20768847125
0.6,-0.923828125,0.044921875,off_first,1.0,0,20768847125
0.6,-0.96875,0.01953125,random,1.0,1,20768847125
0.8,-0.984375,0.0078125,off_first,1.0,0,20768847125
0.8,-0.984375,0.0078125,random,1.0,1,20768847125
-0.4,-0.943359375,0.96875,off_first,1.0,0,20768847191
-0.4,-0.84375,0.892578125,random,1.0,1,20768847191
-0.3,-0.8671875,0.9228515625,off_first,1.0,0,20768847191
-0.3,-0.728515625,0.7890625,random,1.0,1,20768847191
-0.2,-0.83203125,0.892578125,off_first,1.0,0,20768847191
-0.2,-0.69921875,0.74609375,random,1.0,1,20768847191
-0.1,-0.73046875,0.775390625,off_first,1.0,0,20768847191
-0.1,-0.634765625,0.66015625,random,1.0,1,20768847191
0.0,-0.625,0.7041015625,off_first,1.0,0,20768847191
0.0,-0.578125,0.50390625,random,1.0,1,20768847191
0.2,-0.580078125,0.45703125,off_first,1.0,0,20768847191
0.2,-0.744140625,0.1982421875,random,1.0,1,20768847191
0.4,-0.728515625,0.234375,off_first,1.0,0,20768847191
0.4,-0.849609375,0.1201171875,random,1.0,1,20768847191
0.5,-0.806640625,0.134765625,off_first,1.0,0,20768847191
0.5,-0.900390625,0.0615234375,random,1.0,1,20768847191
0.6,-0.9140625,0.0517578125,off_first,1.0,0,20768847191
0.6,-0.94921875,0.02734375,random,1.0,1,20768847191
0.8,-0.9921875,0.00390625,off_first,1.0,0,20768847191
0.8,-1.0,0.0,random,1.0,1,20768847191
-0.4,-0.94921875,0.9697265625,off_first,1.0,0,2076884772
-0.4,-0.849609375,0.9052734375,random,1.0,1,2076884772
-0.3,-0.8671875,0.9208984375,off_first,1.0,0,2076884772
-0.3,-0.8125,0.8642578125,random,1.0,1,2076884772
-0.2,-0.86328125,0.8955078125,off_first,1.0,0,2076884772
-0.2,-0.736328125,0.775390625,random,1.0,1,2076884772
-0.1,-0.763671875,0.8154296875,off_first,1.0,0,2076884772
-0.1,-0.638671875,0.61328125,random,1.0,1,2076884772
0.0,-0.69921875,0.7138671875,off_first,1.0,0,2076884772
0.0,-0.62890625,0.5263671875,random,1.0,1,2076884772
0.2,-0.595703125,0.439453125,off_first,1.0,0,2076884772
0.2,-0.71875,0.2314453125,random,1.0,1,2076884772
0.4,-0.697265625,0.2314453125,off_first,1.0,0,2076884772
0.4,-0.88671875,0.0703125,random,1.0,1,2076884772
0.5,-0.84765625,0.109375,off_first,1.0,0,2076884772
0.5,-0.9375,0.0419921875,random,1.0,1,2076884772
0.6,-0.923828125,0.041015625,off_first,1.0,0,2076884772
0.6,-0.95703125,0.0234375,random,1.0,1,2076884772
0.8,-0.9921875,0.00390625,off_first,1.0,0,2076884772
0.8,-0.9921875,0.00390625,random,1.0,1,2076884772
-0.4,-0.935546875,0.96484375,off_first,1.0,0,20768847294
-0.4,-0.83984375,0.8955078125,random,1.0,1,20768847294
-0.3,-0.876953125,0.9306640625,off_first,1.0,0,20768847294
-0.3,-0.767578125,0.841796875,random,1.0,1,20768847294
-0.2,-0.83203125,0.884765625,off_first,1.0,0,20768847294
-0.2,-0.693359375,0.767578125,random,1.0,1,20768847294
-0.1,-0.8125,0.8525390625,off_first,1.0,0,20768847294
-0.1,-0.685546875,0.654296875,random,1.0,1,20768847294
0.0,-0.68359375,0.7373046875,off_first,1.0,0,20768847294
0.0,-0.603515625,0.5078125,random,1.0,1,20768847294
0.2,-0.58984375,0.4541015625,off_first,1.0,0,20768847294
0.2,-0.66796875,0.306640625,random,1.0,1,20768847294
0.4,-0.712890625,0.2236328125,off_first,1.0,0,20768847294
0.4,-0.8671875,0.0927734375,random,1.0,1,20768847294
0.5,-0.845703125,0.095703125,off_first,1.0,0,20768847294
0.5,-0.9375,0.03515625,random,1.0,1,20768847294
0.6,-0.9375,0.0380859375,off_first,1.0,0,20768847294
0.6,-0.955078125,0.025390625,random,1.0,1,20768847294
0.8,-0.9921875,0.00390625,off_first,1.0,0,20768847294
0.8,-1.0,0.0,random,1.0,1,20768847294
-0.4,-0.943359375,0.962890625,off_first,1.0,0,2076884750
-0.4,-0.859375,0.8984375,random,1.0,1,2076884750
-0.3,-0.8984375,0.93359375,off_first,1.0,0,2076884750
-0.3,-0.763671875,0.845703125,random,1.0,1,2076884750
-0.2,-0.763671875,0.8388671875,off_first,1.0,0,2076884750
-0.2,-0.70703125,0.763671875,random,1.0,1,2076884750
-0.1,-0.734375,0.8017578125,off_first,1.0,0,2076884750
-0.1,-0.658203125,0.6484375,random,1.0,1,2076884750
0.0,-0.677734375,0.67578125,off_first,1.0,0,2076884750
0.0,-0.640625,0.5048828125,random,1.0,1,2076884750
0.2,-0.576171875,0.4443359375,off_first,1.0,0,2076884750
0.2,-0.736328125,0.1884765625,random,1.0,1,2076884750
0.4,-0.72265625,0.21875,off_first,1.0,0,2076884750
0.4,-0.82421875,0.1298828125,random,1.0,1,2076884750
0.5,-0.814453125,0.13671875,off_first,1.0,0,2076884750
0.5,-0.9140625,0.05078125,random,1.0,1,2076884750
0.6,-0.8828125,0.06640625,off_first,1.0,0,2076884750
0.6,-0.958984375,0.021484375,random,1.0,1,2076884750
0.8,-1.0,0.0,off_first,1.0,0,2076884750
0.8,-1.0,0.0,random,1.0,1,2076884750
-0.4,-0.9453125,0.97265625,off_first,1.0,0,2076884724
-0.4,-0.8671875,0.9150390625,random,1.0,1,2076884724
-0.3,-0.912109375,0.9521484375,off_first,1.0,0,2076884724
-0.3,-0.740234375,0.822265625,random,1.0,1,2076884724
-0.2,-0.802734375,0.869140625,off_first,1.0,0,2076884724
-0.2,-0.70703125,0.7470703125,random,1.0,1,2076884724
-0.1,-0.75,0.8037109375,off_first,1.0,0,2076884724
-0.1,-0.640625,0.650390625,random,1.0,1,2076884724
0.0,-0.6015625,0.677734375,off_first,1.0,0,2076884724
0.0,-0.58203125,0.5029296875,random,1.0,1,2076884724
0.2,-0.572265625,0.435546875,off_first,1.0,0,2076884724
0.2,-0.71875,0.2421875,random,1.0,1,2076884724
0.4,-0.767578125,0.1845703125,off_first,1.0,0,2076884724
0.4,-0.890625,0.0791015625,random,1.0,1,2076884724
0.5,-0.814453125,0.1123046875,off_first,1.0,0,2076884724
0.5,-0.90625,0.0537109375,random,1.0,1,2076884724
0.6,-0.91015625,0.052734375,off_first,1.0,0,2076884724
0.6,-0.958984375,0.0263671875,random,1.0,1,2076884724
0.8,-0.984375,0.0078125,off_first,1.0,0,2076884724
0.8,-0.9921875,0.00390625,random,1.0,1,2076884724
-0.4,-0.955078125,0.974609375,off_first,1.0,0,20768847238
-0.4,-0.857421875,0.9013671875,random,1.0,1,20768847238
-0.3,-0.91796875,0.953125,off_first,1.0,0,20768847238
-0.3,-0.7890625,0.8544921875,random,1.0,1,20768847238
-0.2,-0.818359375,0.8828125,off_first,1.0,0,20768847238
-0.2,-0.693359375,0.7353515625,random,1.0,1,20768847238
-0.1,-0.740234375,0.806640625,off_first,1.0,0,20768847238
-0.1,-0.625,0.6123046875,random,1.0,1,20768847238
0.0,-0.650390625,0.701171875,off_first,1.0,0,20768847238
0.0,-0.587890625,0.4599609375,random,1.0,1,20768847238
0.2,-0.5546875,0.4248046875,off_first,1.0,0,20768847238
0.2,-0.697265625,0.23046875,random,1.0,1,20768847238
0.4,-0.73828125,0.2060546875,off_first,1.0,0,20768847238
0.4,-0.837890625,0.109375,random,1.0,1,20768847238
0.5,-0.806640625,0.1416015625,off_first,1.0,0,20768847238
0.5,-0.91796875,0.048828125,random,1.0,1,20768847238
0.6,-0.92578125,0.046875,off_first,1.0,0,20768847238
0.6,-0.974609375,0.013671875,random,1.0,1,20768847238
0.8,-0.9921875,0.00390625,off_first,1.0,0,20768847238
0.8,-1.0,0.0,random,1.0,1,20768847238
-0.4,-0.900390625,0.9462890625,off_first,1.0,0,2076884712
-0.4,-0.814453125,0.88671875,random,1.0,1,2076884712
