length,$r_{stable}$,fct,Energy,Consensus
12002,0.4628571428571429,324,-0.7734375,0.201171875
12002,0.4712643678160919,328,-0.830078125,0.10546875
7140,0.4797687861271676,332,-0.759765625,0.11198545824579832
12002,0.4883720930232558,336,-0.80078125,0.05859375
12002,0.4970760233918128,340,-0.818359375,0.36328125
12002,0.5058823529411764,344,-0.8046875,0.23828125
3900,0.514792899408284,348,-0.833984375,0.3705528846153846
12002,0.5238095238095238,352,-0.7734375,0.22265625
1260,0.5329341317365269,356,-0.7734375,0.2709728422619048
1320,0.5421686746987951,360,-0.78125,0.2020300662878788
12002,0.5515151515151515,364,-0.83203125,0.04296875
60,0.5609756097560976,368,-0.806640625,0.2381184895833333
540,0.5705521472392638,372,-0.79296875,0.040505642361111115
12002,0.5802469135802469,376,-0.7734375,0.140625
420,0.5900621118012422,380,-0.771484375,0.05672433035714286
8580,0.6,384,-0.791015625,0.10121421547202797
12002,0.610062893081761,388,-0.828125,0.380859375
12002,0.620253164556962,392,-0.775390625,0.130859375
12002,0.6305732484076433,396,-0.76953125,0.009765625
1260,0.6410256410256411,400,-0.787109375,0.10535714285714286
1260,0.6516129032258065,404,-0.76171875,0.211390128968254
12,0.6623376623376623,408,-0.802734375,0.2565104166666667
60,0.673202614379085,412,-0.80859375,0.11634114583333335
12002,0.6842105263157895,416,-0.79296875,0.275390625
12002,0.6953642384105961,420,-0.759765625,0.005859375
540,0.7066666666666667,424,-0.755859375,0.13180338541666667
4140,0.7181208053691275,428,-0.763671875,0.13017719655797105
1092,0.7297297297297297,432,-0.84765625,0.4566019917582417
1260,0.7414965986394558,436,-0.75,0.1748325892857143
84,0.7534246575342466,440,-0.763671875,0.15071614583333334
8580,0.7655172413793103,444,-0.791015625,0.24494190705128205
1428,0.7777777777777778,448,-0.76953125,0.008771281950280112
2310,0.7902097902097902,452,-0.7421875,0.07010619588744589
420,0.8028169014084507,456,-0.77734375,0.246875
720,0.8156028368794326,460,-0.716796875,0.026774088541666668
2640,0.8285714285714286,464,-0.724609375,0.1930064808238636
420,0.8417266187050358,468,-0.720703125,0.08746279761904761
1320,0.855072463768116,472,-0.759765625,0.044307824337121215
5910,0.8686131386861314,476,-0.74609375,0.24683732550761425
12002,0.8823529411764706,480,-0.751953125,0.126953125
348,0.8962962962962963,484,-0.732421875,0.05728044181034483
210,0.9104477611940298,488,-0.759765625,0.4157366071428572
12002,0.924812030075188,492,-0.75390625,0.025390625
12002,0.9393939393939394,496,-0.728515625,0.08203125
7140,0.9541984732824428,500,-0.72265625,0.035778022146358536
60,0.9692307692307692,504,-0.7421875,0.01416015625
1428,0.9844961240310076,508,-0.74609375,0.02906299238445378
12,1.0,512,-0.75,0.2532552083333333
12,1.015748031496063,516,-0.734375,0.15299479166666666
4620,1.031746031746032,520,-0.732421875,0.2453885957792208
588,1.048,524,-0.78515625,0.018700839710884355
12,1.064516129032258,528,-0.73828125,0.14453125
660,1.08130081300813,532,-0.72265625,0.0400390625
84,1.098360655737705,536,-0.716796875,0.09712146577380952
420,1.115702479338843,540,-0.7734375,0.33021763392857145
1008,1.1333333333333333,544,-0.71875,0.12860010540674602
420,1.1512605042016806,548,-0.7265625,0.17752511160714285
12002,1.1694915254237288,552,-0.693359375,0.099609375
420,1.188034188034188,556,-0.720703125,0.12354910714285715
84,1.206896551724138,560,-0.71484375,0.060174851190476185
12002,1.2260869565217392,564,-0.71875,0.1875
420,1.2456140350877194,568,-0.7421875,0.2656715029761905
60,1.2654867256637168,572,-0.6953125,0.124609375
12,1.2857142857142858,576,-0.744140625,0.056966145833333336
156,1.3063063063063065,580,-0.7109375,0.053811097756410256
420,1.3272727272727274,584,-0.701171875,0.10644066220238096
660,1.3486238532110089,588,-0.701171875,0.019057765151515152
840,1.3703703703703705,592,-0.671875,0.09723772321428573
60,1.3925233644859814,596,-0.724609375,0.08723958333333333
132,1.4150943396226414,600,-0.693359375,0.12763375946969696
60,1.4380952380952379,604,-0.708984375,0.06201171875
60,1.4615384615384617,608,-0.68359375,0.166015625
240,1.4854368932038835,612,-0.677734375,0.03076171875
660,1.5098039215686274,616,-0.685546875,0.1151574337121212
420,1.534653465346535,620,-0.705078125,0.07449776785714286
240,1.56,624,-0.693359375,0.06776529947916668
60,1.585858585858586,628,-0.681640625,0.0123046875
84,1.6122448979591837,632,-0.6875,0.06277901785714286
12,1.6391752577319587,636,-0.703125,0.208984375
60,1.6666666666666667,640,-0.638671875,0.07552083333333333
