length,$r_{stable}$,fct,Energy,Consensus,sample
6336,0.109375,112,-0.927734375,0.5717942979600694,2118039711
12002,0.11328125,116,-0.849609375,0.21875,2118039711
12002,0.1171875,120,-0.896484375,0.1484375,2118039711
12002,0.12109375,124,-0.884765625,0.033203125,2118039711
12002,0.125,128,-0.8671875,0.0703125,2118039711
12002,0.12890625,132,-0.869140625,0.287109375,2118039711
12002,0.1328125,136,-0.845703125,0.248046875,2118039711
12002,0.13671875,140,-0.88671875,0.25390625,2118039711
12002,0.140625,144,-0.904296875,0.421875,2118039711
12002,0.14453125,148,-0.869140625,0.41015625,2118039711
6300,0.1484375,152,-0.931640625,0.6235128348214286,2118039711
12002,0.15234375,156,-0.90234375,0.541015625,2118039711
12002,0.15625,160,-0.853515625,0.271484375,2118039711
21,0.08203125,84,-0.9609375,0.880859375,2118039792
8120,0.0859375,88,-0.951171875,0.7759428879310345,2118039792
12002,0.08984375,92,-0.8984375,0.236328125,2118039792
12002,0.09375,96,-0.90625,0.015625,2118039792
12002,0.09765625,100,-0.93359375,0.65625,2118039792
12002,0.1015625,104,-0.947265625,0.7578125,2118039792
12002,0.10546875,108,-0.94140625,0.69140625,2118039792
12002,0.109375,112,-0.875,0.01171875,2118039792
12002,0.11328125,116,-0.890625,0.26171875,2118039792
4830,0.1171875,120,-0.91796875,0.5391898777173914,2118039792
12002,0.12109375,124,-0.857421875,0.1875,2118039792
630,0.125,128,-0.912109375,0.6396050347222222,2118039792
12002,0.12890625,132,-0.927734375,0.666015625,2118039792
12002,0.1328125,136,-0.8828125,0.064453125,2118039792
12002,0.13671875,140,-0.87109375,0.046875,2118039792
12002,0.140625,144,-0.900390625,0.28125,2118039792
12002,0.14453125,148,-0.904296875,0.482421875,2118039792
12002,0.1484375,152,-0.857421875,0.12890625,2118039792
12002,0.15234375,156,-0.916015625,0.533203125,2118039792
12002,0.15625,160,-0.876953125,0.126953125,2118039792
12002,0.08203125,84,-0.892578125,0.3046875,2118039740
1320,0.0859375,88,-0.927734375,0.5037109375,2118039740
12002,0.08984375,92,-0.935546875,0.62890625,2118039740
12002,0.09375,96,-0.943359375,0.669921875,2118039740
4242,0.09765625,100,-0.94921875,0.7678861496640735,2118039740
12002,0.1015625,104,-0.923828125,0.544921875,2118039740
840,0.10546875,108,-0.923828125,0.1015625,2118039740
12002,0.109375,112,-0.912109375,0.6171875,2118039740
12002,0.11328125,116,-0.876953125,0.03125,2118039740
12002,0.1171875,120,-0.90625,0.419921875,2118039740
12002,0.12109375,124,-0.943359375,0.646484375,2118039740
12002,0.125,128,-0.93359375,0.5625,2118039740
7800,0.12890625,132,-0.908203125,0.1248369891826923,2118039740
12002,0.1328125,136,-0.94140625,0.6640625,2118039740
2886,0.13671875,140,-0.923828125,0.015890289327789332,2118039740
12002,0.140625,144,-0.876953125,0.2265625,2118039740
12002,0.14453125,148,-0.912109375,0.626953125,2118039740
30,0.1484375,152,-0.93359375,0.5149088541666667,2118039740
12002,0.15234375,156,-0.912109375,0.638671875,2118039740
2184,0.15625,160,-0.921875,0.4652569110576923,2118039740
12002,0.08203125,84,-0.87109375,0.056640625,2118039789
2959,0.0859375,88,-0.927734375,0.11677430086177765,2118039789
12002,0.08984375,92,-0.927734375,0.0625,2118039789
12002,0.09375,96,-0.91796875,0.30859375,2118039789
12002,0.09765625,100,-0.919921875,0.30859375,2118039789
12002,0.1015625,104,-0.91796875,0.427734375,2118039789
90,0.10546875,108,-0.9296875,0.3740234375,2118039789
7956,0.109375,112,-0.916015625,0.38626802884615385,2118039789
12002,0.11328125,116,-0.912109375,0.296875,2118039789
12002,0.1171875,120,-0.91015625,0.43359375,2118039789
12002,0.12109375,124,-0.873046875,0.1171875,2118039789
12002,0.125,128,-0.916015625,0.064453125,2118039789
12002,0.12890625,132,-0.916015625,0.478515625,2118039789
399,0.1328125,136,-0.958984375,0.8543379934210527,2118039789
12002,0.13671875,140,-0.908203125,0.080078125,2118039789
12002,0.140625,144,-0.923828125,0.302734375,2118039789
12002,0.14453125,148,-0.88671875,0.583984375,2118039789
12002,0.1484375,152,-0.916015625,0.66015625,2118039789
12002,0.15234375,156,-0.8984375,0.21875,2118039789
24,0.15625,160,-0.93359375,0.296875,2118039789
12002,0.08203125,84,-0.921875,0.279296875,2118039796
12002,0.0859375,88,-0.88671875,0.015625,2118039796
12002,0.08984375,92,-0.8984375,0.1015625,2118039796
12002,0.09375,96,-0.90234375,0.31640625,2118039796
12002,0.09765625,100,-0.896484375,0.16015625,2118039796
12002,0.1015625,104,-0.90625,0.044921875,2118039796
12002,0.10546875,108,-0.904296875,0.2734375,2118039796
30,0.109375,112,-0.962890625,0.8447265625,2118039796
12002,0.11328125,116,-0.890625,0.0859375,2118039796
12002,0.1171875,120,-0.8984375,0.220703125,2118039796
12002,0.12109375,124,-0.890625,0.10546875,2118039796
12002,0.125,128,-0.8984375,0.412109375,2118039796
12002,0.12890625,132,-0.91015625,0.3671875,2118039796
12002,0.1328125,136,-0.919921875,0.291015625,2118039796
12002,0.13671875,140,-0.861328125,0.2734375,2118039796
12002,0.140625,144,-0.90234375,0.04296875,2118039796
1740,0.14453125,148,-0.931640625,0.7446962553879308,2118039796
12002,0.1484375,152,-0.90234375,0.509765625,2118039796
12002,0.15234375,156,-0.912109375,0.48046875,2118039796
12002,0.15625,160,-0.869140625,0.119140625,2118039796
264,0.08203125,84,-0.94140625,0.6097301136363636,2118039734
7,0.0859375,88,-0.9765625,0.9450334821428572,2118039734
12002,0.08984375,92,-0.943359375,0.73046875,2118039734
60,0.09375,96,-0.921875,0.41064453125,2118039734
30,0.09765625,100,-0.919921875,0.6064453125,2118039734
12002,0.1015625,104,-0.93359375,0.52734375,2118039734
12002,0.10546875,108,-0.869140625,0.125,2118039734
12002,0.109375,112,-0.919921875,0.671875,2118039734
12002,0.11328125,116,-0.8984375,0.5078125,2118039734
12002,0.1171875,120,-0.875,0.0859375,2118039734
12002,0.12109375,124,-0.923828125,0.4453125,2118039734
12002,0.125,128,-0.890625,0.099609375,2118039734
5340,0.12890625,132,-0.927734375,0.5494052844101124,2118039734
12002,0.1328125,136,-0.93359375,0.49609375,2118039734
12002,0.13671875,140,-0.912109375,0.2734375,2118039734
12002,0.140625,144,-0.890625,0.421875,2118039734
1296,0.14453125,148,-0.912109375,0.5137833960262346,2118039734
12,0.1484375,152,-0.943359375,0.7578125,2118039734
1188,0.15234375,156,-0.91015625,0.5022079519149831,2118039734
9516,0.15625,160,-0.900390625,0.5075990437158471,2118039734
30,0.08203125,84,-0.935546875,0.33203125,2118039729
12002,0.0859375,88,-0.89453125,0.076171875,2118039729
12002,0.08984375,92,-0.90234375,0.40234375,2118039729
60,0.09375,96,-0.931640625,0.1029296875,2118039729
12002,0.09765625,100,-0.90234375,0.1796875,2118039729
12002,0.1015625,104,-0.916015625,0.513671875,2118039729
240,0.10546875,108,-0.95703125,0.7951171875,2118039729
12002,0.109375,112,-0.888671875,0.291015625,2118039729
12002,0.11328125,116,-0.900390625,0.48828125,2118039729
12002,0.1171875,120,-0.892578125,0.34375,2118039729
12002,0.12109375,124,-0.8828125,0.08203125,2118039729
12002,0.125,128,-0.87109375,0.2421875,2118039729
48,0.12890625,132,-0.91796875,0.5576171875,2118039729
12002,0.1328125,136,-0.8984375,0.369140625,2118039729
12002,0.13671875,140,-0.892578125,0.1015625,2118039729
12002,0.140625,144,-0.900390625,0.552734375,2118039729
12002,0.14453125,148,-0.873046875,0.291015625,2118039729
12002,0.1484375,152,-0.869140625,0.228515625,2118039729
12002,0.15234375,156,-0.87109375,0.17578125,2118039729
12002,0.15625,160,-0.904296875,0.396484375,2118039729
1,0.08203125,84,-0.97265625,0.921875,2118039793
12002,0.0859375,88,-0.91015625,0.23046875,2118039793
12002,0.08984375,92,-0.875,0.1875,2118039793
20,0.09375,96,-0.970703125,0.921875,2118039793
72,0.09765625,100,-0.921875,0.14832899305555555,2118039793
12002,0.1015625,104,-0.875,0.271484375,2118039793
12002,0.10546875,108,-0.900390625,0.3515625,2118039793
12002,0.109375,112,-0.91796875,0.48046875,2118039793
12002,0.11328125,116,-0.90234375,0.38671875,2118039793
12002,0.1171875,120,-0.91015625,0.259765625,2118039793
12002,0.12109375,124,-0.919921875,0.484375,2118039793
12002,0.125,128,-0.888671875,0.470703125,2118039793
12002,0.12890625,132,-0.8671875,0.109375,2118039793
12002,0.1328125,136,-0.908203125,0.353515625,2118039793
12002,0.13671875,140,-0.896484375,0.205078125,2118039793
12002,0.140625,144,-0.865234375,0.2734375,2118039793
5940,0.14453125,148,-0.947265625,0.7734917534722222,2118039793
420,0.1484375,152,-0.900390625,0.25695219494047616,2118039793
336,0.15234375,156,-0.90625,0.6181175595238095,2118039793
12002,0.15625,160,-0.890625,0.306640625,2118039793
1170,0.08203125,84,-0.927734375,0.5082214877136753,2118039781
136,0.0859375,88,-0.962890625,0.8710363051470589,2118039781
12,0.08984375,92,-0.9765625,0.94580078125,2118039781
1,0.09375,96,-1.0,1.0,2118039781
12002,0.09765625,100,-0.904296875,0.326171875,2118039781
12002,0.1015625,104,-0.880859375,0.115234375,2118039781
12002,0.10546875,108,-0.888671875,0.478515625,2118039781
12002,0.109375,112,-0.921875,0.580078125,2118039781
12002,0.11328125,116,-0.931640625,0.63671875,2118039781
12002,0.1171875,120,-0.892578125,0.4453125,2118039781
12002,0.12109375,124,-0.91015625,0.55078125,2118039781
12002,0.125,128,-0.921875,0.716796875,2118039781
324,0.12890625,132,-0.943359375,0.7123300057870371,2118039781
12002,0.1328125,136,-0.86328125,0.345703125,2118039781
12002,0.13671875,140,-0.927734375,0.673828125,2118039781
6090,0.140625,144,-0.9296875,0.6872658815681445,2118039781
5640,0.14453125,148,-0.90234375,0.41450714760638296,2118039781
12002,0.1484375,152,-0.884765625,0.203125,2118039781
12002,0.15234375,156,-0.896484375,0.404296875,2118039781
12002,0.15625,160,-0.91015625,0.564453125,2118039781
12002,0.08203125,84,-0.9453125,0.71875,2118039762
12002,0.0859375,88,-0.939453125,0.572265625,2118039762
12002,0.08984375,92,-0.92578125,0.412109375,2118039762
12002,0.09375,96,-0.916015625,0.580078125,2118039762
12002,0.09765625,100,-0.912109375,0.521484375,2118039762
12002,0.1015625,104,-0.921875,0.7578125,2118039762
12002,0.10546875,108,-0.8984375,0.494140625,2118039762
5,0.109375,112,-0.97265625,0.939453125,2118039762
12002,0.11328125,116,-0.919921875,0.470703125,2118039762
12002,0.1171875,120,-0.904296875,0.41015625,2118039762
1,0.12109375,124,-0.9921875,0.9921875,2118039762
1,0.125,128,-0.98828125,0.984375,2118039762
12002,0.12890625,132,-0.90625,0.4140625,2118039762
636,0.1328125,136,-0.951171875,0.7954193691037735,2118039762
75,0.13671875,140,-0.974609375,0.9359375,2118039762
12002,0.140625,144,-0.931640625,0.451171875,2118039762
12002,0.14453125,148,-0.8671875,0.029296875,2118039762
2640,0.1484375,152,-0.916015625,0.5201970880681818,2118039762
3,0.15234375,156,-0.9609375,0.916015625,2118039762
12002,0.15625,160,-0.91796875,0.544921875,2118039762
12002,0.08203125,84,-0.923828125,0.47265625,2118039785
12002,0.0859375,88,-0.908203125,0.240234375,2118039785
140,0.08984375,92,-0.958984375,0.8082868303571429,2118039785
12002,0.09375,96,-0.919921875,0.484375,2118039785
12002,0.09765625,100,-0.923828125,0.44140625,2118039785
12002,0.1015625,104,-0.896484375,0.005859375,2118039785
12002,0.10546875,108,-0.923828125,0.21484375,2118039785
12002,0.109375,112,-0.875,0.240234375,2118039785
10380,0.11328125,116,-0.912109375,0.18164777516859346,2118039785
4872,0.1171875,120,-0.9296875,0.15138402478448276,2118039785
12002,0.12109375,124,-0.921875,0.283203125,2118039785
12002,0.125,128,-0.8984375,0.35546875,2118039785
12002,0.12890625,132,-0.8984375,0.181640625,2118039785
12002,0.1328125,136,-0.912109375,0.197265625,2118039785
12002,0.13671875,140,-0.896484375,0.03125,2118039785
12002,0.140625,144,-0.912109375,0.431640625,2118039785
12002,0.14453125,148,-0.91015625,0.32421875,2118039785
12002,0.1484375,152,-0.90234375,0.15234375,2118039785
2640,0.15234375,156,-0.90625,0.4418723366477273,2118039785
12002,0.15625,160,-0.875,0.314453125,2118039785
12002,0.08203125,84,-0.9140625,0.099609375,2118039772
210,0.0859375,88,-0.9296875,0.044308035714285716,2118039772
9,0.08984375,92,-0.93359375,0.1796875,2118039772
12002,0.09375,96,-0.912109375,0.359375,2118039772
12002,0.09765625,100,-0.931640625,0.673828125,2118039772
12002,0.1015625,104,-0.908203125,0.248046875,2118039772
12002,0.10546875,108,-0.91796875,0.001953125,2118039772
12002,0.109375,112,-0.888671875,0.34765625,2118039772
12002,0.11328125,116,-0.908203125,0.115234375,2118039772
5844,0.1171875,120,-0.916015625,0.1653980043634497,2118039772
12002,0.12109375,124,-0.916015625,0.279296875,2118039772
12002,0.125,128,-0.908203125,0.06640625,2118039772
12002,0.12890625,132,-0.90234375,0.27734375,2118039772
12002,0.1328125,136,-0.87890625,0.275390625,2118039772
12002,0.13671875,140,-0.875,0.078125,2118039772
12002,0.140625,144,-0.875,0.123046875,2118039772
12002,0.14453125,148,-0.8984375,0.01171875,2118039772
12002,0.1484375,152,-0.890625,0.369140625,2118039772
12002,0.15234375,156,-0.896484375,0.087890625,2118039772
12002,0.15625,160,-0.88671875,0.453125,2118039772
12002,0.08203125,84,-0.916015625,0.427734375,2118039755
1440,0.0859375,88,-0.947265625,0.71832275390625,2118039755
12002,0.08984375,92,-0.900390625,0.08203125,2118039755
9936,0.09375,96,-0.923828125,0.4286637605676328,2118039755
12002,0.09765625,100,-0.89453125,0.228515625,2118039755
228,0.1015625,104,-0.91796875,0.119140625,2118039755
12002,0.10546875,108,-0.921875,0.6796875,2118039755
12002,0.109375,112,-0.900390625,0.00390625,2118039755
12002,0.11328125,116,-0.888671875,0.109375,2118039755
12002,0.1171875,120,-0.81640625,0.1015625,2118039755
5640,0.12109375,124,-0.91015625,0.4368766622340425,2118039755
12002,0.125,128,-0.90234375,0.474609375,2118039755
12002,0.12890625,132,-0.9140625,0.2734375,2118039755
12002,0.1328125,136,-0.921875,0.4609375,2118039755
420,0.13671875,140,-0.8984375,0.3557524181547619,2118039755
12002,0.140625,144,-0.8984375,0.033203125,2118039755
4680,0.14453125,148,-0.90625,0.4333082932692308,2118039755
4620,0.1484375,152,-0.90625,0.2465186181006493,2118039755
12002,0.15234375,156,-0.892578125,0.619140625,2118039755
12002,0.15625,160,-0.861328125,0.12109375,2118039755
6,0.08203125,84,-0.970703125,0.9345703125,2118039725
12002,0.0859375,88,-0.91015625,0.046875,2118039725
6,0.08984375,92,-0.974609375,0.9375,2118039725
12002,0.09375,96,-0.904296875,0.255859375,2118039725
12002,0.09765625,100,-0.904296875,0.185546875,2118039725
12002,0.1015625,104,-0.912109375,0.373046875,2118039725
264,0.10546875,108,-0.9140625,0.3935546875,2118039725
1938,0.109375,112,-0.923828125,0.6301004982585139,2118039725
12002,0.11328125,116,-0.9296875,0.59765625,2118039725
12002,0.1171875,120,-0.90625,0.6015625,2118039725
6552,0.12109375,124,-0.888671875,0.5519945007249695,2118039725
12002,0.125,128,-0.865234375,0.322265625,2118039725
12002,0.12890625,132,-0.87890625,0.23046875,2118039725
12002,0.1328125,136,-0.861328125,0.146484375,2118039725
12002,0.13671875,140,-0.904296875,0.4609375,2118039725
12002,0.140625,144,-0.892578125,0.216796875,2118039725
12002,0.14453125,148,-0.87109375,0.271484375,2118039725
12002,0.1484375,152,-0.87109375,0.109375,2118039725
12002,0.15234375,156,-0.876953125,0.189453125,2118039725
12002,0.15625,160,-0.8671875,0.314453125,2118039725
88,0.08203125,84,-0.93359375,0.2958984375,2118039712
12002,0.0859375,88,-0.900390625,0.0859375,2118039712
7920,0.08984375,92,-0.92578125,0.4463571259469697,2118039712
3900,0.09375,96,-0.91796875,0.3063987379807692,2118039712
12002,0.09765625,100,-0.90234375,0.3359375,2118039712
12002,0.1015625,104,-0.908203125,0.287109375,2118039712
12002,0.10546875,108,-0.923828125,0.380859375,2118039712
12002,0.109375,112,-0.91015625,0.26953125,2118039712
12002,0.11328125,116,-0.91796875,0.1484375,2118039712
12002,0.1171875,120,-0.8984375,0.189453125,2118039712
12002,0.12109375,124,-0.875,0.17578125,2118039712
12002,0.125,128,-0.892578125,0.02734375,2118039712
12002,0.12890625,132,-0.890625,0.072265625,2118039712
12002,0.1328125,136,-0.88671875,0.232421875,2118039712
12002,0.13671875,140,-0.90234375,0.080078125,2118039712
12002,0.140625,144,-0.900390625,0.298828125,2118039712
12002,0.14453125,148,-0.890625,0.0234375,2118039712
12002,0.1484375,152,-0.892578125,0.03515625,2118039712
12002,0.15234375,156,-0.87890625,0.03515625,2118039712
12002,0.15625,160,-0.861328125,0.24609375,2118039712
1,0.08203125,84,-1.0,1.0,2118039748
12002,0.0859375,88,-0.935546875,0.779296875,2118039748
12002,0.08984375,92,-0.947265625,0.7421875,2118039748
1652,0.09375,96,-0.947265625,0.7860736985472155,2118039748
12002,0.09765625,100,-0.912109375,0.427734375,2118039748
12002,0.1015625,104,-0.927734375,0.638671875,2118039748
12002,0.10546875,108,-0.90625,0.373046875,2118039748
12002,0.109375,112,-0.908203125,0.32421875,2118039748
12002,0.11328125,116,-0.916015625,0.509765625,2118039748
12002,0.1171875,120,-0.904296875,0.189453125,2118039748
12002,0.12109375,124,-0.888671875,0.380859375,2118039748
12002,0.125,128,-0.8828125,0.33984375,2118039748
12002,0.12890625,132,-0.880859375,0.220703125,2118039748
12002,0.1328125,136,-0.90625,0.537109375,2118039748
12002,0.13671875,140,-0.896484375,0.611328125,2118039748
12002,0.140625,144,-0.912109375,0.48828125,2118039748
12002,0.14453125,148,-0.875,0.32421875,2118039748
1680,0.1484375,152,-0.8984375,0.178466796875,2118039748
12002,0.15234375,156,-0.875,0.279296875,2118039748
180,0.15625,160,-0.90625,0.48681640625,2118039748
1,0.08203125,84,-1.0,1.0,2118039769
1,0.0859375,88,-1.0,1.0,2118039769
1,0.08984375,92,-1.0,1.0,2118039769
12002,0.09375,96,-0.9140625,0.611328125,2118039769
1,0.09765625,100,-1.0,1.0,2118039769
6,0.1015625,104,-0.943359375,0.8701171875,2118039769
6,0.10546875,108,-0.9765625,0.943359375,2118039769
1,0.109375,112,-1.0,1.0,2118039769
1,0.11328125,116,-0.974609375,0.91796875,2118039769
12002,0.1171875,120,-0.935546875,0.63671875,2118039769
4,0.12109375,124,-0.974609375,0.9208984375,2118039769
140,0.125,128,-0.9375,0.7883649553571429,2118039769
1,0.12890625,132,-1.0,1.0,2118039769
1,0.1328125,136,-1.0,1.0,2118039769
36,0.13671875,140,-0.947265625,0.8075086805555556,2118039769
33,0.140625,144,-0.947265625,0.8160511363636364,2118039769
12002,0.14453125,148,-0.92578125,0.541015625,2118039769
12002,0.1484375,152,-0.892578125,0.59765625,2118039769
3,0.15234375,156,-0.984375,0.97265625,2118039769
12002,0.15625,160,-0.9140625,0.609375,2118039769
12002,0.08203125,84,-0.9375,0.578125,2118039779
11850,0.0859375,88,-0.951171875,0.769409282700422,2118039779
12002,0.08984375,92,-0.916015625,0.5,2118039779
12002,0.09375,96,-0.890625,0.271484375,2118039779
12002,0.09765625,100,-0.900390625,0.29296875,2118039779
12002,0.1015625,104,-0.91015625,0.048828125,2118039779
12002,0.10546875,108,-0.904296875,0.12109375,2118039779
12002,0.109375,112,-0.904296875,0.130859375,2118039779
3120,0.11328125,116,-0.904296875,0.2083759014423077,2118039779
12002,0.1171875,120,-0.875,0.27734375,2118039779
12002,0.12109375,124,-0.9140625,0.62109375,2118039779
12002,0.125,128,-0.921875,0.169921875,2118039779
12002,0.12890625,132,-0.87109375,0.04296875,2118039779
12002,0.1328125,136,-0.912109375,0.345703125,2118039779
12002,0.13671875,140,-0.90234375,0.30078125,2118039779
12002,0.140625,144,-0.87109375,0.265625,2118039779
12002,0.14453125,148,-0.884765625,0.033203125,2118039779
12002,0.1484375,152,-0.90234375,0.341796875,2118039779
12002,0.15234375,156,-0.857421875,0.171875,2118039779
12002,0.15625,160,-0.900390625,0.1015625,2118039779
12002,0.08203125,84,-0.90234375,0.052734375,2118039799
285,0.0859375,88,-0.939453125,0.6020764802631579,2118039799
168,0.08984375,92,-0.947265625,0.7744140625,2118039799
12002,0.09375,96,-0.892578125,0.033203125,2118039799
12002,0.09765625,100,-0.896484375,0.107421875,2118039799
12002,0.1015625,104,-0.892578125,0.23046875,2118039799
12002,0.10546875,108,-0.876953125,0.169921875,2118039799
12002,0.109375,112,-0.890625,0.072265625,2118039799
12002,0.11328125,116,-0.890625,0.078125,2118039799
12002,0.1171875,120,-0.900390625,0.26171875,2118039799
12002,0.12109375,124,-0.9140625,0.2421875,2118039799
12002,0.125,128,-0.896484375,0.05859375,2118039799
12002,0.12890625,132,-0.8984375,0.25,2118039799
12002,0.1328125,136,-0.904296875,0.31640625,2118039799
672,0.13671875,140,-0.94140625,0.6426042829241071,2118039799
12002,0.140625,144,-0.89453125,0.08203125,2118039799
12002,0.14453125,148,-0.89453125,0.029296875,2118039799
432,0.1484375,152,-0.92578125,0.5112666377314815,2118039799
12002,0.15234375,156,-0.865234375,0.43359375,2118039799
690,0.15625,160,-0.94921875,0.8620216259057971,2118039799
12002,0.08203125,84,-0.912109375,0.068359375,2118039749
12002,0.0859375,88,-0.904296875,0.03125,2118039749
12002,0.08984375,92,-0.91015625,0.416015625,2118039749
56,0.09375,96,-0.947265625,0.662109375,2118039749
12002,0.09765625,100,-0.90234375,0.03125,2118039749
1,0.1015625,104,-0.9375,0.1875,2118039749
12002,0.10546875,108,-0.900390625,0.30859375,2118039749
12002,0.109375,112,-0.875,0.208984375,2118039749
420,0.11328125,116,-0.8984375,0.3328125,2118039749
12002,0.1171875,120,-0.92578125,0.46484375,2118039749
12002,0.12109375,124,-0.900390625,0.21484375,2118039749
12002,0.125,128,-0.884765625,0.107421875,2118039749
12002,0.12890625,132,-0.873046875,0.0546875,2118039749
12002,0.1328125,136,-0.884765625,0.240234375,2118039749
12002,0.13671875,140,-0.908203125,0.365234375,2118039749
12002,0.140625,144,-0.912109375,0.107421875,2118039749
12002,0.14453125,148,-0.90625,0.099609375,2118039749
12002,0.1484375,152,-0.88671875,0.171875,2118039749
12002,0.15234375,156,-0.88671875,0.15234375,2118039749
12002,0.15625,160,-0.880859375,0.15234375,2118039749
6424,0.08203125,84,-0.943359375,0.710858754767279,2118039727
12002,0.0859375,88,-0.875,0.185546875,2118039727
12002,0.08984375,92,-0.943359375,0.748046875,2118039727
12002,0.09375,96,-0.919921875,0.537109375,2118039727
12002,0.09765625,100,-0.90234375,0.3671875,2118039727
12002,0.1015625,104,-0.916015625,0.611328125,2118039727
12002,0.10546875,108,-0.921875,0.3984375,2118039727
12002,0.109375,112,-0.880859375,0.169921875,2118039727
12002,0.11328125,116,-0.8671875,0.041015625,2118039727
12002,0.1171875,120,-0.873046875,0.103515625,2118039727
12002,0.12109375,124,-0.875,0.31640625,2118039727
12002,0.125,128,-0.8828125,0.1953125,2118039727
12002,0.12890625,132,-0.908203125,0.251953125,2118039727
12002,0.1328125,136,-0.908203125,0.578125,2118039727
210,0.13671875,140,-0.9375,0.7763392857142857,2118039727
12002,0.140625,144,-0.869140625,0.287109375,2118039727
12002,0.14453125,148,-0.8671875,0.119140625,2118039727
12002,0.1484375,152,-0.8671875,0.1015625,2118039727
4140,0.15234375,156,-0.931640625,0.563088768115942,2118039727
12002,0.15625,160,-0.873046875,0.326171875,2118039727
12002,0.08203125,84,-0.912109375,0.16015625,2118039726
12002,0.0859375,88,-0.912109375,0.017578125,2118039726
12002,0.08984375,92,-0.916015625,0.419921875,2118039726
12002,0.09375,96,-0.90625,0.140625,2118039726
2520,0.09765625,100,-0.90234375,0.4931640625,2118039726
12002,0.1015625,104,-0.923828125,0.6015625,2118039726
12002,0.10546875,108,-0.9296875,0.486328125,2118039726
12002,0.109375,112,-0.90625,0.37109375,2118039726
12002,0.11328125,116,-0.896484375,0.052734375,2118039726
12002,0.1171875,120,-0.9375,0.68359375,2118039726
12002,0.12109375,124,-0.89453125,0.1171875,2118039726
12002,0.125,128,-0.8515625,0.24609375,2118039726
12002,0.12890625,132,-0.892578125,0.55859375,2118039726
12002,0.1328125,136,-0.880859375,0.2890625,2118039726
12002,0.13671875,140,-0.94921875,0.80859375,2118039726
12002,0.140625,144,-0.865234375,0.064453125,2118039726
12002,0.14453125,148,-0.896484375,0.48828125,2118039726
12002,0.1484375,152,-0.873046875,0.3203125,2118039726
12002,0.15234375,156,-0.89453125,0.2734375,2118039726
12002,0.15625,160,-0.892578125,0.16015625,2118039726
3036,0.08203125,84,-0.931640625,0.5353492465415021,2118039731
264,0.0859375,88,-0.947265625,0.6722301136363636,2118039731
12002,0.08984375,92,-0.91796875,0.455078125,2118039731
12002,0.09375,96,-0.94921875,0.810546875,2118039731
12002,0.09765625,100,-0.935546875,0.650390625,2118039731
5480,0.1015625,104,-0.9296875,0.013795192746350365,2118039731
12002,0.10546875,108,-0.923828125,0.435546875,2118039731
12002,0.109375,112,-0.87890625,0.15625,2118039731
12002,0.11328125,116,-0.88671875,0.0390625,2118039731
12002,0.1171875,120,-0.955078125,0.818359375,2118039731
12002,0.12109375,124,-0.892578125,0.177734375,2118039731
12002,0.125,128,-0.904296875,0.482421875,2118039731
760,0.12890625,132,-0.927734375,0.4443359375,2118039731
12002,0.1328125,136,-0.875,0.234375,2118039731
12002,0.13671875,140,-0.904296875,0.11328125,2118039731
12002,0.140625,144,-0.921875,0.314453125,2118039731
12002,0.14453125,148,-0.869140625,0.02734375,2118039731
12002,0.1484375,152,-0.890625,0.474609375,2118039731
12002,0.15234375,156,-0.873046875,0.30859375,2118039731
10920,0.15625,160,-0.88671875,0.10298978365384616,2118039731
12002,0.08203125,84,-0.91796875,0.4765625,2118039743
12002,0.0859375,88,-0.919921875,0.189453125,2118039743
168,0.08984375,92,-0.90625,0.4240606398809524,2118039743
12002,0.09375,96,-0.912109375,0.474609375,2118039743
1281,0.09765625,100,-0.935546875,0.5822187865925058,2118039743
12002,0.1015625,104,-0.919921875,0.265625,2118039743
12002,0.10546875,108,-0.90625,0.16015625,2118039743
12002,0.109375,112,-0.904296875,0.3515625,2118039743
12002,0.11328125,116,-0.896484375,0.02734375,2118039743
12002,0.1171875,120,-0.92578125,0.25,2118039743
12002,0.12109375,124,-0.91015625,0.10546875,2118039743
780,0.125,128,-0.92578125,0.2845928485576923,2118039743
12002,0.12890625,132,-0.927734375,0.642578125,2118039743
12002,0.1328125,136,-0.880859375,0.22265625,2118039743
12002,0.13671875,140,-0.9140625,0.265625,2118039743
12002,0.140625,144,-0.890625,0.330078125,2118039743
12002,0.14453125,148,-0.873046875,0.1171875,2118039743
12002,0.1484375,152,-0.921875,0.5546875,2118039743
12002,0.15234375,156,-0.888671875,0.21484375,2118039743
1170,0.15625,160,-0.890625,0.1240234375,2118039743
20,0.08203125,84,-0.966796875,0.8861328125,2118039788
12002,0.0859375,88,-0.912109375,0.181640625,2118039788
12002,0.08984375,92,-0.89453125,0.103515625,2118039788
12002,0.09375,96,-0.892578125,0.115234375,2118039788
12002,0.09765625,100,-0.9140625,0.423828125,2118039788
12002,0.1015625,104,-0.921875,0.43359375,2118039788
12002,0.10546875,108,-0.927734375,0.662109375,2118039788
12002,0.109375,112,-0.8828125,0.23828125,2118039788
12002,0.11328125,116,-0.91796875,0.517578125,2118039788
300,0.1171875,120,-0.900390625,0.468671875,2118039788
12002,0.12109375,124,-0.91015625,0.43359375,2118039788
2520,0.125,128,-0.892578125,0.33390066964285714,2118039788
12002,0.12890625,132,-0.900390625,0.001953125,2118039788
12002,0.1328125,136,-0.89453125,0.04296875,2118039788
