length,$p_{stable}$,Energy,Consensus
1,$1$,-0.6484375,0.0078125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
12,$0.5$,-0.828125,0.2890625
6,$0.7$,-0.8359375,0.46875
1,$0.9$,-0.7578125,0.3203125
1,$1$,-0.765625,0.359375
1,$0.0$,-1.0,1.0
15,$0.1$,-0.8671875,0.45
420,$0.3$,-0.7734375,0.050446428571428566
12,$0.5$,-0.8203125,0.5703125
5,$0.7$,-0.7890625,0.484375
2,$0.9$,-0.71875,0.35546875
1,$1$,-0.6875,0.359375
15,$0.0$,-0.7890625,0.20833333333333331
1,$0.1$,-1.0,1.0
420,$0.3$,-0.796875,0.26640625
6,$0.5$,-0.7578125,0.25
12,$0.7$,-0.75,0.044270833333333336
2,$0.9$,-0.703125,0.015625
1,$1$,-0.65625,0.1171875
1,$0.0$,-1.0,1.0
1,$0.1$,-0.875,0.375
60,$0.3$,-0.8359375,0.5078125
3,$0.5$,-0.8203125,0.578125
12,$0.7$,-0.71875,0.25
1,$0.9$,-0.6640625,0.25
1,$1$,-0.578125,0.1484375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
12,$0.3$,-0.8359375,0.044270833333333336
1,$0.5$,-0.96875,0.96875
2,$0.7$,-0.8046875,0.7109375
2,$0.9$,-0.65625,0.515625
1,$1$,-0.6328125,0.3984375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
12,$0.3$,-0.828125,0.33984375
60,$0.5$,-0.8046875,0.14453125
30,$0.7$,-0.7421875,0.011197916666666669
2,$0.9$,-0.65625,0.0390625
1,$1$,-0.6796875,0.140625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
20,$0.5$,-0.875,0.76953125
4,$0.7$,-0.78125,0.37109375
2,$0.9$,-0.6953125,0.234375
1,$1$,-0.671875,0.3359375
1,$0.0$,-1.0,1.0
60,$0.1$,-0.84375,0.121875
66,$0.3$,-0.7734375,0.36328125
3,$0.5$,-0.7734375,0.421875
42,$0.7$,-0.6796875,0.15345982142857142
1,$0.9$,-0.7109375,0.359375
1,$1$,-0.6484375,0.1953125
1,$0.0$,-1.0,1.0
275,$0.1$,-0.828125,0.04232954545454545
6,$0.3$,-0.8359375,0.6328125
6,$0.5$,-0.859375,0.5091145833333334
12,$0.7$,-0.734375,0.375
2,$0.9$,-0.6484375,0.203125
1,$1$,-0.6640625,0.0859375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
140,$0.3$,-0.8046875,0.5563616071428571
260,$0.5$,-0.7578125,0.2313701923076923
6,$0.7$,-0.734375,0.2578125
1,$0.9$,-0.6875,0.1875
1,$1$,-0.6796875,0.3203125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
28,$0.3$,-0.8125,0.018973214285714284
6,$0.5$,-0.703125,0.0390625
6,$0.7$,-0.7265625,0.3098958333333333
6,$0.9$,-0.625,0.109375
1,$1$,-0.5703125,0.15625
1,$0.0$,-1.0,1.0
15,$0.1$,-0.8515625,0.15
45,$0.3$,-0.8203125,0.265625
624,$0.5$,-0.7734375,0.08071664663461539
6,$0.7$,-0.734375,0.0546875
6,$0.9$,-0.6015625,0.09765625
1,$1$,-0.6015625,0.109375
1,$0.0$,-1.0,1.0
15,$0.1$,-0.859375,0.175
84,$0.3$,-0.859375,0.5499441964285714
6,$0.5$,-0.8671875,0.6796875
2,$0.7$,-0.71875,0.24609375
6,$0.9$,-0.6484375,0.01171875
1,$1$,-0.6015625,0.015625
15,$0.0$,-0.7734375,0.05
6,$0.1$,-0.8671875,0.71484375
10,$0.3$,-0.8828125,0.6484375
38,$0.5$,-0.7890625,0.2598684210526316
3,$0.7$,-0.7421875,0.078125
6,$0.9$,-0.6953125,0.19921875
1,$1$,-0.6875,0.25
1,$0.0$,-1.0,1.0
39,$0.1$,-0.8203125,0.1953125
1,$0.3$,-1.0,1.0
6,$0.5$,-0.75,0.078125
6,$0.7$,-0.7421875,0.015625
3,$0.9$,-0.75,0.109375
1,$1$,-0.75,0.125
15,$0.0$,-0.8125,0.25
1470,$0.1$,-0.8359375,0.2932397959183673
2820,$0.3$,-0.8203125,0.4209441489361702
12,$0.5$,-0.7890625,0.25
6,$0.7$,-0.6953125,0.18359375
6,$0.9$,-0.640625,0.12890625
1,$1$,-0.625,0.0546875
1,$0.0$,-1.0,1.0
14,$0.1$,-0.8828125,0.61328125
1260,$0.3$,-0.7890625,0.3982514880952381
12,$0.5$,-0.796875,0.44140625
24,$0.7$,-0.7265625,0.0732421875
2,$0.9$,-0.5859375,0.08984375
1,$1$,-0.625,0.0390625
15,$0.0$,-0.8046875,0.19166666666666668
1,$0.1$,-1.0,1.0
528,$0.3$,-0.7734375,0.2626065340909091
132,$0.5$,-0.78125,0.03125
2,$0.7$,-0.78125,0.03125
2,$0.9$,-0.71875,0.20703125
1,$1$,-0.75,0.1953125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-0.8984375,0.6875
6,$0.5$,-0.765625,0.52734375
2,$0.7$,-0.75,0.4453125
6,$0.9$,-0.7265625,0.44140625
1,$1$,-0.625,0.328125
1,$0.0$,-1.0,1.0
2,$0.1$,-0.9296875,0.86328125
6,$0.3$,-0.921875,0.83984375
6,$0.5$,-0.75,0.5234375
6,$0.7$,-0.7734375,0.5208333333333334
2,$0.9$,-0.6953125,0.41015625
1,$1$,-0.6796875,0.40625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
4,$0.3$,-0.9296875,0.87109375
6,$0.5$,-0.796875,0.37890625
6,$0.7$,-0.6875,0.30078125
1,$0.9$,-0.734375,0.640625
1,$1$,-0.6484375,0.4140625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
12,$0.5$,-0.765625,0.26953125
6,$0.7$,-0.7734375,0.30078125
2,$0.9$,-0.7265625,0.27734375
1,$1$,-0.703125,0.2109375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
1,$0.5$,-0.9140625,0.8828125
6,$0.7$,-0.6953125,0.34375
6,$0.9$,-0.75,0.27734375
1,$1$,-0.6484375,0.25
15,$0.0$,-0.78125,0.03333333333333333
7,$0.1$,-0.8671875,0.0703125
42,$0.3$,-0.8359375,0.5558035714285714
12,$0.5$,-0.7734375,0.203125
12,$0.7$,-0.78125,0.28125
1,$0.9$,-0.7109375,0.03125
1,$1$,-0.71875,0.046875
15,$0.0$,-0.7734375,0.325
1,$0.1$,-1.0,1.0
210,$0.3$,-0.859375,0.25390625
42,$0.5$,-0.7578125,0.328125
6,$0.7$,-0.7578125,0.35546875
2,$0.9$,-0.7421875,0.02734375
1,$1$,-0.6796875,0.1875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
12,$0.3$,-0.7890625,0.41796875
210,$0.5$,-0.7265625,0.17604166666666668
24,$0.7$,-0.6484375,0.013346354166666666
6,$0.9$,-0.6484375,0.39453125
1,$1$,-0.5546875,0.203125
15,$0.0$,-0.796875,0.017708333333333333
1,$0.1$,-1.0,1.0
24,$0.3$,-0.8125,0.10481770833333333
4,$0.5$,-0.890625,0.71484375
6,$0.7$,-0.7578125,0.078125
2,$0.9$,-0.734375,0.37109375
1,$1$,-0.703125,0.203125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
5,$0.3$,-0.9140625,0.8203125
15,$0.5$,-0.8671875,0.5260416666666666
60,$0.7$,-0.6875,0.1015625
10,$0.9$,-0.7421875,0.01328125
1,$1$,-0.671875,0.015625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
222,$0.3$,-0.8203125,0.3732052364864865
156,$0.5$,-0.7890625,0.1388221153846154
12,$0.7$,-0.6953125,0.015625
6,$0.9$,-0.65625,0.15234375
1,$1$,-0.671875,0.140625
15,$0.0$,-0.8125,0.25833333333333336
1,$0.1$,-1.0,1.0
1760,$0.3$,-0.8046875,0.34560102982954544
12,$0.5$,-0.8203125,0.21875
12,$0.7$,-0.7421875,0.23046875
2,$0.9$,-0.703125,0.34765625
1,$1$,-0.6484375,0.2421875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
4,$0.3$,-0.8515625,0.541015625
144,$0.5$,-0.7578125,0.091796875
6,$0.7$,-0.65625,0.0234375
3,$0.9$,-0.671875,0.25
1,$1$,-0.609375,0.203125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
90,$0.3$,-0.8359375,0.34296875
60,$0.5$,-0.8046875,0.08984375
2,$0.7$,-0.7578125,0.22265625
1,$0.9$,-0.765625,0.2421875
1,$1$,-0.75,0.1484375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
12,$0.3$,-0.8203125,0.234375
210,$0.5$,-0.8203125,0.40904017857142855
6,$0.7$,-0.7734375,0.44921875
2,$0.9$,-0.6484375,0.30859375
1,$1$,-0.6484375,0.3359375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
456,$0.3$,-0.8046875,0.04399671052631579
340,$0.5$,-0.796875,0.3210018382352941
6,$0.7$,-0.765625,0.40234375
6,$0.9$,-0.7265625,0.28125
1,$1$,-0.6484375,0.3046875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
40,$0.3$,-0.8359375,0.04296875
2,$0.5$,-0.8515625,0.76953125
6,$0.7$,-0.671875,0.33984375
6,$0.9$,-0.75,0.65625
1,$1$,-0.6015625,0.3515625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
4,$0.3$,-0.921875,0.84765625
78,$0.5$,-0.8046875,0.32632211538461536
6,$0.7$,-0.703125,0.08984375
2,$0.9$,-0.671875,0.0390625
1,$1$,-0.6640625,0.0
1,$0.0$,-1.0,1.0
15,$0.1$,-0.859375,0.2416666666666667
2,$0.3$,-0.90625,0.78515625
168,$0.5$,-0.78125,0.33607700892857145
6,$0.7$,-0.765625,0.20442708333333331
2,$0.9$,-0.6015625,0.20703125
1,$1$,-0.59375,0.234375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
86,$0.3$,-0.8125,0.24345930232558136
70,$0.5$,-0.78125,0.37533482142857133
6,$0.7$,-0.703125,0.17578125
2,$0.9$,-0.75,0.15234375
1,$1$,-0.6796875,0.2265625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
3002,$0.3$,-0.8125,0.0078125
210,$0.5$,-0.796875,0.07734375
24,$0.7$,-0.796875,0.4189453125
1,$0.9$,-0.75,0.4609375
1,$1$,-0.6953125,0.296875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
340,$0.3$,-0.8125,0.1987591911764706
14,$0.5$,-0.8203125,0.17075892857142858
14,$0.7$,-0.71875,0.04408482142857143
6,$0.9$,-0.65625,0.21875
1,$1$,-0.5859375,0.0703125
15,$0.0$,-0.7890625,0.5083333333333333
840,$0.1$,-0.828125,0.3106770833333333
1,$0.3$,-0.8984375,0.8046875
240,$0.5$,-0.7578125,0.388671875
6,$0.7$,-0.7578125,0.38671875
2,$0.9$,-0.7109375,0.484375
1,$1$,-0.6796875,0.4921875
1,$0.0$,-1.0,1.0
1,$0.1$,-0.875,0.0
210,$0.3$,-0.8203125,0.26484375
84,$0.5$,-0.8125,0.4029017857142857
6,$0.7$,-0.71875,0.51953125
2,$0.9$,-0.6328125,0.015625
1,$1$,-0.6640625,0.1015625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-0.875,0.5
30,$0.5$,-0.8125,0.58984375
6,$0.7$,-0.71875,0.4375
1,$0.9$,-0.65625,0.265625
1,$1$,-0.59375,0.2578125
15,$0.0$,-0.8125,0.025
1,$0.1$,-1.0,1.0
12,$0.3$,-0.8203125,0.255859375
10,$0.5$,-0.7421875,0.25390625
24,$0.7$,-0.65625,0.0712890625
2,$0.9$,-0.6328125,0.11328125
1,$1$,-0.65625,0.3359375
15,$0.0$,-0.7890625,0.15833333333333333
1,$0.1$,-1.0,1.0
60,$0.3$,-0.7890625,0.35572916666666665
4,$0.5$,-0.828125,0.43359375
14,$0.7$,-0.71875,0.35658482142857145
1,$0.9$,-0.6640625,0.1875
1,$1$,-0.625,0.1796875
15,$0.0$,-0.8203125,0.43333333333333335
15,$0.1$,-0.8515625,0.3333333333333333
1080,$0.3$,-0.7890625,0.0574291087962963
180,$0.5$,-0.7890625,0.26171875
12,$0.7$,-0.7734375,0.03515625
6,$0.9$,-0.6015625,0.1328125
1,$1$,-0.65625,0.3046875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
140,$0.3$,-0.8125,0.13950892857142858
3002,$0.5$,-0.75,0.046875
60,$0.7$,-0.71875,0.02239583333333333
1,$0.9$,-0.734375,0.234375
1,$1$,-0.6875,0.1796875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
30,$0.3$,-0.8125,0.30859375
30,$0.5$,-0.7734375,0.196875
6,$0.7$,-0.7265625,0.30859375
2,$0.9$,-0.6796875,0.17578125
1,$1$,-0.640625,0.1640625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
140,$0.3$,-0.84375,0.3125
4,$0.5$,-0.796875,0.4453125
12,$0.7$,-0.6875,0.16796875
6,$0.9$,-0.6484375,0.0234375
1,$1$,-0.6328125,0.0234375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1755,$0.3$,-0.8046875,0.477497329059829
30,$0.5$,-0.78125,0.44921875
2,$0.7$,-0.625,0.33203125
2,$0.9$,-0.640625,0.16796875
1,$1$,-0.5546875,0.0703125
15,$0.0$,-0.796875,0.18333333333333326
1,$0.1$,-1.0,1.0
15,$0.3$,-0.828125,0.359375
6,$0.5$,-0.765625,0.296875
6,$0.7$,-0.609375,0.02734375
1,$0.9$,-0.578125,0.0234375
1,$1$,-0.5390625,0.0625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1740,$0.3$,-0.796875,0.3362742456896552
60,$0.5$,-0.7421875,0.20703125
12,$0.7$,-0.8125,0.3515625
2,$0.9$,-0.703125,0.03515625
1,$1$,-0.640625,0.0625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
4,$0.5$,-0.8125,0.24609375
6,$0.7$,-0.703125,0.32421875
2,$0.9$,-0.640625,0.26171875
1,$1$,-0.640625,0.2578125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-0.875,0.796875
36,$0.5$,-0.8359375,0.5533854166666666
84,$0.7$,-0.734375,0.35658482142857145
2,$0.9$,-0.7265625,0.515625
1,$1$,-0.6640625,0.421875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
12,$0.5$,-0.734375,0.328125
2,$0.7$,-0.7890625,0.48828125
2,$0.9$,-0.671875,0.1796875
1,$1$,-0.640625,0.09375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
3002,$0.3$,-0.8046875,0.3359375
1428,$0.5$,-0.75,0.024520745798319327
6,$0.7$,-0.671875,0.1171875
2,$0.9$,-0.6796875,0.375
1,$1$,-0.6875,0.3125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
6,$0.5$,-0.7890625,0.56640625
6,$0.7$,-0.8046875,0.46484375
6,$0.9$,-0.6953125,0.109375
1,$1$,-0.6640625,0.3359375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
3002,$0.3$,-0.7578125,0.1640625
6,$0.5$,-0.75,0.0859375
6,$0.7$,-0.734375,0.20703125
1,$0.9$,-0.65625,0.1953125
1,$1$,-0.6328125,0.046875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
14,$0.3$,-0.8671875,0.5206473214285714
84,$0.5$,-0.765625,0.09077380952380952
2,$0.7$,-0.765625,0.01171875
2,$0.9$,-0.6875,0.25
1,$1$,-0.6796875,0.2421875
1,$0.0$,-1.0,1.0
57,$0.1$,-0.8515625,0.0975877192982456
3,$0.3$,-0.8828125,0.7890625
60,$0.5$,-0.796875,0.4296875
6,$0.7$,-0.7109375,0.03515625
6,$0.9$,-0.625,0.04296875
1,$1$,-0.671875,0.390625
15,$0.0$,-0.7890625,0.075
40,$0.1$,-0.84375,0.140625
210,$0.3$,-0.828125,0.0736235119047619
12,$0.5$,-0.7578125,0.15234375
6,$0.7$,-0.6875,0.05859375
2,$0.9$,-0.71875,0.08203125
1,$1$,-0.7265625,0.078125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
84,$0.5$,-0.7421875,0.3125
6,$0.7$,-0.734375,0.55859375
12,$0.9$,-0.671875,0.33203125
1,$1$,-0.6484375,0.3984375
15,$0.0$,-0.8046875,0.0125
1,$0.1$,-1.0,1.0
60,$0.3$,-0.75,0.141015625
12,$0.5$,-0.7890625,0.45703125
6,$0.7$,-0.6953125,0.390625
2,$0.9$,-0.625,0.40234375
1,$1$,-0.5625,0.2421875
1,$0.0$,-1.0,1.0
8,$0.1$,-0.890625,0.7109375
15,$0.3$,-0.8203125,0.3515625
30,$0.5$,-0.8046875,0.3997395833333333
6,$0.7$,-0.8046875,0.01953125
3,$0.9$,-0.6953125,0.03125
1,$1$,-0.6328125,0.0
15,$0.0$,-0.8125,0.04166666666666666
1,$0.1$,-1.0,1.0
1260,$0.3$,-0.796875,0.23046875
42,$0.5$,-0.8046875,0.36997767857142855
2,$0.7$,-0.7421875,0.34765625
3,$0.9$,-0.609375,0.140625
1,$1$,-0.609375,0.15625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
180,$0.3$,-0.765625,0.18997395833333333
12,$0.5$,-0.734375,0.03515625
6,$0.7$,-0.6328125,0.06640625
2,$0.9$,-0.6484375,0.09375
1,$1$,-0.6484375,0.2890625
15,$0.0$,-0.796875,0.3083333333333333
15,$0.1$,-0.8671875,0.19166666666666668
12,$0.3$,-0.890625,0.671875
10,$0.5$,-0.7890625,0.5
6,$0.7$,-0.7109375,0.203125
2,$0.9$,-0.6015625,0.03125
1,$1$,-0.5859375,0.1171875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
3002,$0.3$,-0.7890625,0.1640625
6,$0.5$,-0.8125,0.3177083333333333
12,$0.7$,-0.6796875,0.1796875
1,$0.9$,-0.640625,0.1484375
1,$1$,-0.640625,0.15625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
12,$0.3$,-0.8359375,0.09375
12,$0.5$,-0.765625,0.3125
2,$0.7$,-0.6953125,0.26953125
1,$0.9$,-0.6328125,0.1484375
1,$1$,-0.625,0.1640625
15,$0.0$,-0.796875,0.36666666666666653
30,$0.1$,-0.84375,0.3502604166666667
210,$0.3$,-0.84375,0.25390625
42,$0.5$,-0.8125,0.37779017857142855
4,$0.7$,-0.7109375,0.23828125
2,$0.9$,-0.609375,0.234375
1,$1$,-0.6796875,0.2734375
15,$0.0$,-0.7890625,0.19166666666666668
1,$0.1$,-1.0,1.0
44,$0.3$,-0.8515625,0.6154119318181818
78,$0.5$,-0.7578125,0.07361778846153846
6,$0.7$,-0.6875,0.0390625
2,$0.9$,-0.7109375,0.265625
1,$1$,-0.625,0.0234375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
390,$0.3$,-0.828125,0.09362980769230768
6,$0.5$,-0.7734375,0.27734375
6,$0.7$,-0.734375,0.203125
2,$0.9$,-0.71875,0.16796875
1,$1$,-0.6484375,0.1484375
1,$0.0$,-1.0,1.0
1,$0.1$,-0.875,0.125
114,$0.3$,-0.796875,0.1893503289473684
348,$0.5$,-0.7734375,0.15598060344827586
6,$0.7$,-0.71875,0.3046875
2,$0.9$,-0.703125,0.0078125
1,$1$,-0.671875,0.0859375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
5,$0.3$,-0.859375,0.55625
12,$0.5$,-0.7578125,0.05078125
6,$0.7$,-0.7109375,0.18359375
2,$0.9$,-0.71875,0.24609375
1,$1$,-0.671875,0.1328125
15,$0.0$,-0.796875,0.125
1,$0.1$,-0.875,0.0
2760,$0.3$,-0.8359375,0.3838315217391304
12,$0.5$,-0.75,0.296875
6,$0.7$,-0.703125,0.009114583333333334
2,$0.9$,-0.6875,0.06640625
1,$1$,-0.6640625,0.0078125
15,$0.0$,-0.8046875,0.1
1,$0.1$,-1.0,1.0
1,$0.3$,-0.9609375,0.953125
12,$0.5$,-0.765625,0.2109375
6,$0.7$,-0.640625,0.06119791666666665
2,$0.9$,-0.5859375,0.0078125
1,$1$,-0.546875,0.046875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
2703,$0.3$,-0.8671875,0.6892428551609323
21,$0.5$,-0.8828125,0.6104910714285714
4,$0.7$,-0.7890625,0.46484375
2,$0.9$,-0.7421875,0.5625
1,$1$,-0.7109375,0.546875
1,$0.0$,-1.0,1.0
12,$0.1$,-0.8359375,0.33984375
456,$0.3$,-0.8203125,0.060135690789473686
30,$0.5$,-0.8203125,0.36953125
1,$0.7$,-0.75,0.3671875
6,$0.9$,-0.6796875,0.18359375
1,$1$,-0.6015625,0.09375
1,$0.0$,-1.0,1.0
1,$0.1$,-0.875,0.25
420,$0.3$,-0.8125,0.20182291666666666
240,$0.5$,-0.765625,0.072265625
138,$0.7$,-0.7421875,0.3434103260869565
2,$0.9$,-0.703125,0.01171875
1,$1$,-0.6640625,0.03125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
14,$0.3$,-0.8828125,0.7120535714285714
30,$0.5$,-0.8671875,0.69921875
30,$0.7$,-0.703125,0.421875
2,$0.9$,-0.609375,0.16015625
1,$1$,-0.59375,0.1953125
15,$0.0$,-0.796875,0.11666666666666667
1,$0.1$,-1.0,1.0
20,$0.3$,-0.8203125,0.125
