length,$r_{stable}$,fct,Energy,Consensus
2,10.130434782608695,932,-0.63671875,0.1220703125
6,10.636363636363637,936,-0.615234375,0.1328125
2,11.190476190476188,940,-0.650390625,0.052734375
6,11.8,944,-0.65234375,0.189453125
2,12.473684210526313,948,-0.623046875,0.171875
2,13.222222222222221,952,-0.60546875,0.103515625
2,14.058823529411766,956,-0.59375,0.11328125
2,15.0,960,-0.626953125,0.1513671875
2,16.066666666666666,964,-0.63671875,0.1796875
2,17.285714285714285,968,-0.609375,0.0869140625
2,18.69230769230769,972,-0.61328125,0.11328125
6,20.33333333333333,976,-0.609375,0.1357421875
2,22.272727272727273,980,-0.619140625,0.1416015625
2,24.6,984,-0.611328125,0.1162109375
2,27.444444444444446,988,-0.609375,0.12890625
2,31.0,992,-0.62890625,0.1650390625
2,35.57142857142857,996,-0.60546875,0.125
2,41.66666666666666,1000,-0.59765625,0.1162109375
2,50.2,1004,-0.61328125,0.1337890625
2,63.0,1008,-0.6015625,0.1083984375
2,84.33333333333333,1012,-0.595703125,0.1259765625
2,127.0,1016,-0.59765625,0.1162109375
2,255.0,1020,-0.59765625,0.1162109375
1,inf,1024,-0.59765625,0.115234375
6,2.4133333333333336,724,-0.685546875,0.0556640625
12,2.45945945945946,728,-0.685546875,0.048828125
84,2.5068493150684934,732,-0.681640625,0.018833705357142856
12,2.555555555555556,736,-0.6875,0.0380859375
6,2.605633802816901,740,-0.697265625,0.0341796875
60,2.657142857142857,744,-0.681640625,0.12044270833333333
84,2.710144927536232,748,-0.681640625,0.006417410714285714
12,2.764705882352941,752,-0.681640625,0.03857421875
6,2.82089552238806,756,-0.681640625,0.006184895833333333
30,2.878787878787879,760,-0.6875,0.0849609375
84,2.9384615384615387,764,-0.70703125,0.0927734375
12,3.0,768,-0.693359375,0.01953125
12,3.063492063492064,772,-0.6875,0.006184895833333333
12,3.129032258064516,776,-0.6640625,0.08203125
30,3.19672131147541,780,-0.66796875,0.09635416666666667
12,3.2666666666666666,784,-0.68359375,0.009765625
6,3.3389830508474576,788,-0.662109375,0.012369791666666666
12,3.4137931034482767,792,-0.6640625,0.0078125
12,3.4912280701754392,796,-0.67578125,0.005208333333333333
6,3.571428571428572,800,-0.68359375,0.060546875
6,3.654545454545455,804,-0.669921875,0.005533854166666667
6,3.7407407407407414,808,-0.66796875,0.0048828125
6,3.830188679245283,812,-0.6484375,0.04296875
6,3.9230769230769234,816,-0.6875,0.005533854166666667
6,4.019607843137255,820,-0.671875,0.041015625
6,4.12,824,-0.6953125,0.015625
2,4.224489795918367,828,-0.654296875,0.0732421875
2,4.333333333333333,832,-0.642578125,0.0283203125
12,4.446808510638298,836,-0.66796875,0.037109375
6,4.565217391304348,840,-0.66015625,0.080078125
6,4.688888888888889,844,-0.65234375,0.037109375
6,4.818181818181818,848,-0.654296875,0.004557291666666667
6,4.953488372093024,852,-0.658203125,0.0029296875
6,5.095238095238095,856,-0.677734375,0.028645833333333325
6,5.243902439024391,860,-0.65625,0.0166015625
60,5.4,864,-0.685546875,0.04296875
6,5.564102564102564,868,-0.64453125,0.0185546875
