length,$p_{stable}$,SpinGlass,Magnetization
6,$0.7$,-0.765625,0.21484375
6,$0.9$,-0.6640625,0.12890625
1,$1$,-0.625,0.1328125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
5,$0.3$,-0.890625,0.71875
24,$0.5$,-0.8359375,0.484375
6,$0.7$,-0.71875,0.2265625
2,$0.9$,-0.71875,0.22265625
1,$1$,-0.703125,0.2578125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
3,$0.5$,-0.8125,0.640625
6,$0.7$,-0.71875,0.41796875
2,$0.9$,-0.6796875,0.39453125
1,$1$,-0.625,0.328125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
3002,$0.3$,-0.8125,0.3125
4,$0.5$,-0.875,0.7734375
6,$0.7$,-0.6640625,0.078125
2,$0.9$,-0.640625,0.1328125
1,$1$,-0.625,0.0703125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
6,$0.3$,-0.90625,0.76171875
6,$0.5$,-0.7890625,0.2955729166666667
42,$0.7$,-0.7578125,0.03962053571428571
2,$0.9$,-0.6171875,0.01953125
1,$1$,-0.59375,0.0
9,$0.0$,-0.859375,0.16666666666666666
1,$0.1$,-1.0,1.0
26,$0.3$,-0.8984375,0.7845552884615384
6,$0.5$,-0.8125,0.5859375
6,$0.7$,-0.765625,0.44140625
2,$0.9$,-0.7109375,0.3359375
1,$1$,-0.609375,0.1640625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
30,$0.3$,-0.8203125,0.32421875
132,$0.5$,-0.8125,0.3288352272727273
6,$0.7$,-0.65625,0.05078125
2,$0.9$,-0.640625,0.109375
1,$1$,-0.6171875,0.2109375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
876,$0.3$,-0.796875,0.2388074343607306
78,$0.5$,-0.71875,0.1189903846153846
4,$0.7$,-0.7109375,0.07421875
2,$0.9$,-0.640625,0.0390625
1,$1$,-0.625,0.015625
1,$0.0$,-1.0,1.0
798,$0.1$,-0.84375,0.30492246240601506
330,$0.3$,-0.8046875,0.31349431818181817
12,$0.5$,-0.8203125,0.40234375
12,$0.7$,-0.8203125,0.5403645833333334
2,$0.9$,-0.7578125,0.43359375
1,$1$,-0.640625,0.265625
1,$0.0$,-1.0,1.0
4,$0.1$,-0.859375,0.189453125
2,$0.3$,-0.90625,0.84765625
84,$0.5$,-0.71875,0.13169642857142858
4,$0.7$,-0.625,0.0390625
3,$0.9$,-0.6015625,0.109375
1,$1$,-0.6015625,0.1015625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
140,$0.3$,-0.8359375,0.023772321428571427
120,$0.5$,-0.765625,0.25
12,$0.7$,-0.6640625,0.09765625
2,$0.9$,-0.609375,0.0390625
1,$1$,-0.59375,0.0078125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
1,$0.3$,-1.0,1.0
2,$0.5$,-0.7734375,0.6015625
2,$0.7$,-0.671875,0.34765625
1,$0.9$,-0.75,0.46875
1,$1$,-0.6328125,0.28125
56,$0.0$,-0.859375,0.16294642857142858
8,$0.1$,-0.8671875,0.484375
60,$0.3$,-0.8203125,0.3489583333333333
6,$0.5$,-0.7734375,0.10677083333333333
2,$0.7$,-0.6640625,0.0625
2,$0.9$,-0.65625,0.03125
1,$1$,-0.609375,0.0625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
6,$0.3$,-0.9375,0.89453125
876,$0.5$,-0.8046875,0.1266053082191781
6,$0.7$,-0.7890625,0.19140625
1,$0.9$,-0.6171875,0.3203125
1,$1$,-0.6484375,0.078125
10,$0.0$,-0.8671875,0.3
1,$0.1$,-1.0,1.0
60,$0.3$,-0.8125,0.11197916666666667
60,$0.5$,-0.75,0.078125
2,$0.7$,-0.71875,0.1875
4,$0.9$,-0.71875,0.32421875
1,$1$,-0.6640625,0.28125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
96,$0.3$,-0.8203125,0.403076171875
6,$0.5$,-0.7265625,0.33984375
10,$0.7$,-0.703125,0.20703125
2,$0.9$,-0.6484375,0.01953125
1,$1$,-0.5859375,0.0546875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
