length,init_magnet,Energy,Consensus
1,0.5,-0.96484375,0.9609375
12002,0.0,-0.8359375,0.1953125
1,0.2,-0.9140625,0.861328125
1,0.4,-0.9375,0.923828125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
1,0.0,-0.87109375,0.720703125
1,0.2,-0.87890625,0.744140625
1,0.4,-0.978515625,0.97265625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
1,0.0,-0.857421875,0.765625
1,0.2,-0.931640625,0.890625
1,0.4,-0.970703125,0.962890625
1,0.6,-0.97265625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.94921875
1,0.0,-0.865234375,0.662109375
1,0.2,-0.955078125,0.927734375
1,0.4,-0.962890625,0.947265625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.896484375,0.716796875
1306,0.2,-0.876953125,0.6125260217266463
1,0.4,-0.966796875,0.96484375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
1,0.0,-0.87109375,0.677734375
1,0.2,-0.927734375,0.90234375
1,0.4,-0.962890625,0.95703125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9609375,0.943359375
12002,0.0,-0.8359375,0.099609375
1,0.2,-0.92578125,0.8671875
1,0.4,-0.939453125,0.9140625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
12002,0.0,-0.8515625,0.54296875
1,0.2,-0.88671875,0.8046875
1,0.4,-0.95703125,0.9453125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.96875
1,0.0,-0.87890625,0.7421875
1,0.2,-0.88671875,0.830078125
1,0.4,-0.9375,0.91015625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.876953125,0.666015625
1,0.2,-0.904296875,0.845703125
1,0.4,-0.966796875,0.95703125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.89453125,0.81640625
1,0.2,-0.927734375,0.861328125
1,0.4,-0.9609375,0.9453125
1,0.6,-0.974609375,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98046875,0.9765625
1,0.0,-0.880859375,0.7578125
1,0.2,-0.91015625,0.859375
1,0.4,-0.935546875,0.916015625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.8828125,0.64453125
1,0.2,-0.921875,0.861328125
1,0.4,-0.966796875,0.947265625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.978515625,0.970703125
1,0.0,-0.8828125,0.7421875
1,0.2,-0.900390625,0.841796875
1,0.4,-0.951171875,0.94921875
1,0.6,-0.970703125,0.962890625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.87109375,0.71484375
1,0.2,-0.90234375,0.83203125
1,0.4,-0.9609375,0.953125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.90234375,0.802734375
1,0.2,-0.900390625,0.78515625
1,0.4,-0.958984375,0.94921875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98046875,0.9765625
12002,0.0,-0.859375,0.283203125
1,0.2,-0.890625,0.849609375
1,0.4,-0.951171875,0.9375
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
1,0.0,-0.876953125,0.697265625
1,0.2,-0.89453125,0.810546875
1,0.4,-0.9453125,0.9296875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.87890625,0.76953125
1,0.2,-0.921875,0.830078125
1,0.4,-0.94921875,0.943359375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
12002,0.0,-0.845703125,0.45703125
1,0.2,-0.896484375,0.828125
1,0.4,-0.9609375,0.9375
1,0.6,-0.984375,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.947265625,0.931640625
1,0.0,-0.876953125,0.69140625
1,0.2,-0.904296875,0.873046875
1,0.4,-0.943359375,0.93359375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.86328125,0.693359375
1,0.2,-0.88671875,0.80859375
1,0.4,-0.9765625,0.96484375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
12002,0.0,-0.830078125,0.107421875
1,0.2,-0.904296875,0.845703125
1,0.4,-0.982421875,0.970703125
1,0.6,-0.9765625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.96875
12002,0.0,-0.845703125,0.53515625
1,0.2,-0.888671875,0.830078125
1,0.4,-0.974609375,0.958984375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.962890625
1,0.0,-0.859375,0.6640625
1,0.2,-0.9140625,0.876953125
1,0.4,-0.94140625,0.921875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98046875,0.9765625
1,0.0,-0.857421875,0.712890625
1,0.2,-0.927734375,0.865234375
1,0.4,-0.970703125,0.953125
1,0.6,-0.96875,0.955078125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.953125
1,0.0,-0.875,0.771484375
1,0.2,-0.94140625,0.87109375
1,0.4,-0.982421875,0.98046875
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.990234375,0.98828125
1,0.0,-0.888671875,0.787109375
1,0.2,-0.919921875,0.896484375
1,0.4,-0.958984375,0.951171875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
1,0.0,-0.873046875,0.76953125
1,0.2,-0.904296875,0.87109375
1,0.4,-1.0,1.0
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
1,0.0,-0.8671875,0.6875
1,0.2,-0.890625,0.779296875
1,0.4,-0.94140625,0.908203125
1,0.6,-0.9921875,0.9921875
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.990234375,0.98828125
1,0.0,-0.884765625,0.763671875
1,0.2,-0.9140625,0.828125
1,0.4,-0.955078125,0.939453125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.9453125
1,0.0,-0.8671875,0.66796875
1,0.2,-0.93359375,0.892578125
1,0.4,-0.974609375,0.96875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.90234375,0.701171875
1,0.2,-0.87109375,0.796875
1,0.4,-0.95703125,0.947265625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.958984375,0.95703125
12002,0.0,-0.849609375,0.09375
1,0.2,-0.91015625,0.8359375
1,0.4,-0.96484375,0.962890625
1,0.6,-0.98828125,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
12002,0.0,-0.8359375,0.060546875
1,0.2,-0.896484375,0.85546875
1,0.4,-0.9765625,0.9765625
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.958984375,0.94921875
1,0.0,-0.845703125,0.28125
1,0.2,-0.880859375,0.83203125
1,0.4,-0.966796875,0.96484375
1,0.6,-0.98046875,0.974609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.888671875,0.78515625
1,0.2,-0.93359375,0.916015625
1,0.4,-0.96875,0.95703125
1,0.6,-0.98828125,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.962890625
1,0.0,-0.84765625,0.162109375
1,0.2,-0.8984375,0.814453125
1,0.4,-0.943359375,0.92578125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
1,0.0,-0.859375,0.716796875
1,0.2,-0.904296875,0.8203125
1,0.4,-0.96484375,0.9609375
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
12002,0.0,-0.83203125,0.138671875
1,0.2,-0.90625,0.818359375
1,0.4,-0.982421875,0.98046875
1,0.6,-1.0,1.0
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
1,0.0,-0.890625,0.73828125
1,0.2,-0.90625,0.814453125
1,0.4,-0.966796875,0.955078125
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
12002,0.0,-0.830078125,0.109375
1,0.2,-0.94140625,0.9140625
1,0.4,-0.984375,0.984375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.990234375,0.98828125
1,0.0,-0.8671875,0.71484375
1,0.2,-0.93359375,0.91796875
1,0.4,-0.9140625,0.884765625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.96875
1,0.0,-0.888671875,0.728515625
1,0.2,-0.947265625,0.896484375
1,0.4,-0.962890625,0.95703125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98046875,0.974609375
1,0.0,-0.892578125,0.716796875
1,0.2,-0.90625,0.87109375
1,0.4,-0.9609375,0.95703125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.96875
1,0.0,-0.84375,0.708984375
1,0.2,-0.92578125,0.87890625
1,0.4,-0.98046875,0.9765625
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98828125,0.984375
1,0.0,-0.873046875,0.71484375
1,0.2,-0.904296875,0.85546875
1,0.4,-0.96484375,0.958984375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98828125,0.984375
1,0.0,-0.869140625,0.70703125
1,0.2,-0.89453125,0.80078125
1,0.4,-0.935546875,0.91015625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.94921875
12002,0.0,-0.83984375,0.48046875
1,0.2,-0.896484375,0.77734375
1,0.4,-0.974609375,0.97265625
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98046875,0.9765625
1,0.0,-0.89453125,0.771484375
1,0.2,-0.896484375,0.86328125
1,0.4,-0.9609375,0.94921875
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.96875
1,0.0,-0.8671875,0.689453125
16,0.2,-0.86328125,0.40625
1,0.4,-0.978515625,0.97265625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
1,0.0,-0.884765625,0.734375
1,0.2,-0.919921875,0.8515625
1,0.4,-0.9765625,0.9765625
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.95703125
1,0.0,-0.890625,0.740234375
1,0.2,-0.89453125,0.779296875
1,0.4,-0.958984375,0.93359375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.95703125
1,0.0,-0.88671875,0.7265625
1,0.2,-0.892578125,0.80078125
1,0.4,-0.95703125,0.943359375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.958984375
1,0.0,-0.890625,0.779296875
1,0.2,-0.896484375,0.81640625
1,0.4,-0.93359375,0.9140625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.8515625,0.6484375
1,0.2,-0.89453125,0.85546875
1,0.4,-0.94921875,0.9296875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.955078125
1,0.0,-0.880859375,0.7109375
1,0.2,-0.896484375,0.8359375
1,0.4,-0.958984375,0.94921875
1,0.6,-0.986328125,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
12002,0.0,-0.84375,0.353515625
1,0.2,-0.955078125,0.916015625
1,0.4,-0.984375,0.984375
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.986328125,0.98046875
1,0.0,-0.890625,0.822265625
1,0.2,-0.916015625,0.876953125
1,0.4,-0.947265625,0.935546875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.923828125
1,0.0,-0.865234375,0.75
1,0.2,-0.93359375,0.841796875
1,0.4,-0.986328125,0.98046875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
1,0.0,-0.892578125,0.755859375
1,0.2,-0.8984375,0.837890625
1,0.4,-0.970703125,0.9609375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
6900,0.0,-0.826171875,0.5533217278079711
1,0.2,-0.912109375,0.859375
1,0.4,-0.98046875,0.974609375
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.96875
1,0.0,-0.865234375,0.671875
1,0.2,-0.921875,0.865234375
1,0.4,-0.970703125,0.951171875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.962890625
12002,0.0,-0.83203125,0.23046875
1,0.2,-0.91015625,0.869140625
1,0.4,-0.947265625,0.9375
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.94921875
1,0.0,-0.896484375,0.78125
1,0.2,-0.90625,0.853515625
1,0.4,-0.9375,0.90625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.931640625
1,0.0,-0.88671875,0.5859375
1,0.2,-0.904296875,0.84375
1,0.4,-0.984375,0.98046875
1,0.6,-0.9921875,0.9921875
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.978515625,0.9765625
1,0.0,-0.892578125,0.76171875
1,0.2,-0.916015625,0.859375
1,0.4,-0.982421875,0.98046875
1,0.6,-0.962890625,0.955078125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
12002,0.0,-0.833984375,0.107421875
1,0.2,-0.90625,0.859375
1,0.4,-0.95703125,0.947265625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.978515625,0.96875
12002,0.0,-0.83203125,0.283203125
1,0.2,-0.896484375,0.826171875
1,0.4,-0.962890625,0.953125
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.947265625,0.94140625
1,0.0,-0.88671875,0.67578125
1,0.2,-0.9140625,0.88671875
1,0.4,-0.96484375,0.953125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.880859375,0.76171875
1,0.2,-0.90234375,0.87109375
1,0.4,-0.947265625,0.9453125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.880859375,0.77734375
1,0.2,-0.939453125,0.86328125
1,0.4,-0.95703125,0.9453125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
12002,0.0,-0.837890625,0.05859375
1,0.2,-0.91015625,0.869140625
1,0.4,-0.97265625,0.966796875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.861328125,0.6796875
1,0.2,-0.88671875,0.8203125
1,0.4,-0.970703125,0.962890625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.953125
1,0.0,-0.87109375,0.619140625
1,0.2,-0.9140625,0.884765625
1,0.4,-0.9765625,0.97265625
1,0.6,-0.978515625,0.974609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.986328125,0.98046875
1,0.0,-0.880859375,0.751953125
1,0.2,-0.896484375,0.837890625
1,0.4,-0.9453125,0.935546875
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
1,0.0,-0.869140625,0.677734375
1,0.2,-0.962890625,0.94140625
1,0.4,-0.951171875,0.9375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.95703125
1,0.0,-0.876953125,0.673828125
1,0.2,-0.884765625,0.826171875
1,0.4,-0.98046875,0.9765625
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.96484375
15,0.0,-0.837890625,0.081640625
1,0.2,-0.89453125,0.81640625
1,0.4,-0.96484375,0.9609375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.88671875,0.765625
1,0.2,-0.9375,0.900390625
1,0.4,-0.943359375,0.931640625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.982421875,0.98046875
12002,0.0,-0.833984375,0.46484375
1,0.2,-0.916015625,0.8515625
1,0.4,-0.966796875,0.958984375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98828125,0.982421875
1,0.0,-0.849609375,0.6953125
1,0.2,-0.900390625,0.8203125
1,0.4,-0.958984375,0.939453125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.8671875,0.748046875
1,0.2,-0.916015625,0.880859375
1,0.4,-0.970703125,0.96484375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.955078125
1,0.0,-0.869140625,0.6875
1,0.2,-0.9140625,0.876953125
1,0.4,-0.9609375,0.931640625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.943359375
1,0.0,-0.875,0.640625
1,0.2,-0.912109375,0.87109375
1,0.4,-0.96875,0.9609375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
1,0.0,-0.8671875,0.70703125
1,0.2,-0.9296875,0.896484375
1,0.4,-0.966796875,0.95703125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.947265625
1,0.0,-0.8671875,0.7421875
1,0.2,-0.892578125,0.80859375
1,0.4,-0.958984375,0.9375
1,0.6,-1.0,1.0
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.9609375
1,0.0,-0.849609375,0.3203125
1,0.2,-0.921875,0.876953125
1,0.4,-0.9921875,0.9921875
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.990234375,0.98828125
1,0.0,-0.84765625,0.705078125
1,0.2,-0.9296875,0.90625
1,0.4,-0.97265625,0.96484375
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.986328125,0.98046875
225,0.0,-0.83203125,0.40234375
1,0.2,-0.927734375,0.884765625
1,0.4,-0.970703125,0.96484375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
12002,0.0,-0.8515625,0.041015625
1,0.2,-0.904296875,0.84375
1,0.4,-0.94921875,0.935546875
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
1,0.0,-0.86328125,0.654296875
15,0.2,-0.900390625,0.1703125
1,0.4,-0.9609375,0.953125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.955078125
1,0.0,-0.888671875,0.73046875
1,0.2,-0.91796875,0.89453125
1,0.4,-0.9609375,0.951171875
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.9765625
1,0.0,-0.87109375,0.701171875
1,0.2,-0.904296875,0.87109375
1,0.4,-0.95703125,0.953125
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
12002,0.0,-0.85546875,0.076171875
1,0.2,-0.90625,0.826171875
1,0.4,-0.990234375,0.98828125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.888671875,0.6953125
1,0.2,-0.880859375,0.697265625
1,0.4,-0.95703125,0.939453125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.955078125
12002,0.0,-0.861328125,0.4296875
1,0.2,-0.912109375,0.826171875
1,0.4,-0.9609375,0.927734375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
1,0.0,-0.875,0.76953125
1,0.2,-0.921875,0.826171875
1,0.4,-1.0,1.0
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.98046875,0.9765625
1,0.0,-0.892578125,0.63671875
1,0.2,-0.93359375,0.904296875
1,0.4,-0.966796875,0.9609375
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
1,0.0,-0.90234375,0.720703125
1,0.2,-0.91796875,0.857421875
1,0.4,-0.98828125,0.984375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.990234375,0.98828125
24,0.0,-0.818359375,0.515625
1,0.2,-0.96484375,0.953125
1,0.4,-0.93359375,0.916015625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.955078125
5592,0.0,-0.828125,0.2540550395654507
1,0.2,-0.869140625,0.771484375
1,0.4,-0.98046875,0.9765625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.96875
12002,0.0,-0.845703125,0.087890625
1,0.2,-0.91015625,0.900390625
1,0.4,-0.978515625,0.958984375
1,0.6,-0.978515625,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
12002,0.0,-0.818359375,0.099609375
1,0.2,-0.919921875,0.875
1,0.4,-0.953125,0.9296875
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.97265625,0.96875
1,0.0,-0.90234375,0.732421875
1,0.2,-0.875,0.78125
1,0.4,-0.96875,0.953125
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.990234375,0.98828125
15,0.0,-0.85546875,0.155078125
1,0.2,-0.921875,0.8828125
1,0.4,-0.962890625,0.94140625
1,0.6,-0.984375,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
