length,$p_{stable}$,Energy,Consensus
1.0,$0$,-450.0,1.0
10.0,$0$,-386.0,0.0044444444444444444
5.0,$0$,-386.0,0.3866666666666666
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.2
40.0,$0$,-382.0,0.013333333333333332
8.0,$0$,-386.0,0.13333333333333333
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
72.0,$0$,-382.0,0.42037037037037034
9.0,$0$,-386.0,0.24444444444444446
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.2
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.02222222222222222
63.0,$0$,-378.0,0.24232804232804234
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.11666666666666667
1.0,$0$,-450.0,1.0
8.0,$0$,-382.0,0.21666666666666667
7.0,$0$,-386.0,0.2761904761904762
6.0,$0$,-382.0,0.044444444444444446
9.0,$0$,-386.0,0.30370370370370364
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.2
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.0962962962962963
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.2
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.06666666666666667
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
6.0,$0$,-386.0,0.2666666666666667
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
63.0,$0$,-382.0,0.14708994708994713
1.0,$0$,-450.0,1.0
30.0,$0$,-382.0,0.10222222222222223
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.13333333333333333
56.0,$0$,-382.0,0.19523809523809527
1.0,$0$,-450.0,1.0
72.0,$0$,-382.0,0.3074074074074074
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.28888888888888886
10.0,$0$,-386.0,0.16
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.02
30.0,$0$,-382.0,0.10222222222222221
1.0,$0$,-450.0,1.0
8.0,$0$,-382.0,0.2
40.0,$0$,-382.0,0.03666666666666667
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
70.0,$0$,-382.0,0.29904761904761895
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
63.0,$0$,-382.0,0.29312169312169317
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.09629629629629631
63.0,$0$,-378.0,0.0941798941798942
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
72.0,$0$,-382.0,0.18148148148148147
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.2888888888888889
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.48148148148148145
1.0,$0$,-450.0,1.0
10.0,$0$,-386.0,0.2666666666666667
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.3333333333333333
40.0,$0$,-382.0,0.07999999999999999
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.3333333333333333
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.4
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.03333333333333333
10.0,$0$,-386.0,0.22666666666666666
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.2
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
10.0,$0$,-386.0,0.27999999999999997
9.0,$0$,-386.0,0.1111111111111111
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.3333333333333333
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
6.0,$0$,-386.0,0.15555555555555556
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
30.0,$0$,-382.0,0.1288888888888889
40.0,$0$,-382.0,0.43000000000000005
63.0,$0$,-382.0,0.020388007054673727
7.0,$0$,-386.0,0.028571428571428574
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.3333333333333333
1.0,$0$,-450.0,1.0
10.0,$0$,-386.0,0.013333333333333332
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.26666666666666666
1.0,$0$,-450.0,1.0
6.0,$0$,-386.0,0.5333333333333333
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
40.0,$0$,-382.0,0.16333333333333333
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-382.0,0.02222222222222222
6.0,$0$,-382.0,0.2888888888888889
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
7.0,$0$,-386.0,0.12380952380952381
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.06666666666666667
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.049999999999999996
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
90.0,$0$,-378.0,0.16444444444444448
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-382.0,0.1851851851851852
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.3333333333333333
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
90.0,$0$,-382.0,0.12296296296296295
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.1
1.0,$0$,-450.0,1.0
40.0,$0$,-382.0,0.22333333333333333
70.0,$0$,-382.0,0.3771428571428571
6.0,$0$,-382.0,0.11111111111111109
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
42.0,$0$,-382.0,0.07936507936507936
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.037037037037037035
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.06666666666666667
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.18518518518518517
63.0,$0$,-382.0,0.10687830687830689
72.0,$0$,-382.0,0.01037037037037037
9.0,$0$,-386.0,0.14074074074074072
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.3925925925925926
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
18.0,$0$,-382.0,0.2518518518518518
1.0,$0$,-450.0,1.0
7.0,$0$,-386.0,0.5238095238095238
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
90.0,$0$,-378.0,0.2518518518518519
70.0,$0$,-382.0,0.08190476190476192
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
7.0,$0$,-386.0,0.2571428571428572
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
72.0,$0$,-378.0,0.07592592592592592
8.0,$0$,-386.0,0.23333333333333334
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.2
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
6.0,$0$,-386.0,0.1111111111111111
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.009382716049382714
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.2
8.0,$0$,-386.0,0.41666666666666663
8.0,$0$,-382.0,0.23333333333333334
8.0,$0$,-382.0,0.35
8.0,$0$,-386.0,0.16666666666666669
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.15555555555555556
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
7.0,$0$,-382.0,0.013333333333333334
1.0,$0$,-450.0,1.0
72.0,$0$,-382.0,0.04814814814814815
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
72.0,$0$,-382.0,0.18703703703703706
10.0,$0$,-386.0,0.10666666666666666
72.0,$0$,-382.0,0.01074074074074074
24.0,$0$,-382.0,0.07777777777777778
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-382.0,0.09629629629629631
8.0,$0$,-378.0,0.25
1.0,$0$,-450.0,1.0
9.0,$0$,-382.0,0.31851851851851853
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.007407407407407408
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.2
1.0,$0$,-390.0,0.2
72.0,$0$,-382.0,0.3851851851851852
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.13333333333333333
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.13333333333333333
1.0,$0$,-390.0,0.06666666666666667
8.0,$0$,-386.0,0.13333333333333333
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
56.0,$0$,-382.0,0.2642857142857143
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
