length,$p_{stable}$,Energy,Consensus
1,$1/\sqrt{n}$,-1.0,1.0
12,$1/{n^{1/3}}$,-0.8671875,0.5625
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1050,$1/{n^{1/3}}$,-0.7890625,0.28073660714285714
1,$1/\log^{2}(n)$,-1.0,1.0
39,$1/\log(n)$,-0.8515625,0.33774038461538464
1,$0$,-0.875,0.25
1,$1/n^2$,-0.875,0.25
1,$1/n^{3/2}$,-0.875,0.25
1,$1/n$,-0.875,0.25
1,$1/\sqrt{n}$,-0.875,0.25
16,$1/{n^{1/3}}$,-0.84375,0.06689453125
1,$1/\log^{2}(n)$,-0.875,0.125
1,$1/\log(n)$,-1.0,1.0
1,$0$,-0.875,0.25
1,$1/n^2$,-0.875,0.25
1,$1/n^{3/2}$,-0.875,0.25
1,$1/n$,-0.875,0.0
8,$1/\sqrt{n}$,-0.8671875,0.15625
2,$1/{n^{1/3}}$,-0.8828125,0.72265625
1,$1/\log^{2}(n)$,-0.875,0.25
90,$1/\log(n)$,-0.8515625,0.075
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
6,$1/{n^{1/3}}$,-0.8671875,0.08203125
8,$1/\log^{2}(n)$,-0.859375,0.0625
3,$1/\log(n)$,-0.9140625,0.7890625
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-0.875,0.125
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
2808,$1/\log(n)$,-0.828125,0.17917000534188035
8,$0$,-0.8671875,0.09375
8,$1/n^2$,-0.8671875,0.09375
8,$1/n^{3/2}$,-0.8671875,0.09375
8,$1/n$,-0.8671875,0.09375
1,$1/\sqrt{n}$,-1.0,1.0
15,$1/{n^{1/3}}$,-0.84375,0.0703125
1,$1/\log^{2}(n)$,-0.875,0.375
1,$1/\log(n)$,-0.875,0.625
1,$0$,-0.875,0.125
1,$1/n^2$,-0.875,0.125
1,$1/n^{3/2}$,-0.875,0.125
1,$1/n$,-0.875,0.125
8,$1/\sqrt{n}$,-0.8671875,0.34375
1,$1/{n^{1/3}}$,-0.875,0.125
1,$1/\log^{2}(n)$,-0.875,0.375
12,$1/\log(n)$,-0.859375,0.328125
1,$0$,-0.875,0.375
1,$1/n^2$,-0.875,0.375
1,$1/n^{3/2}$,-0.875,0.375
1,$1/n$,-0.875,0.375
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
90,$0$,-0.8515625,0.09583333333333334
90,$1/n^2$,-0.8515625,0.09583333333333334
90,$1/n^{3/2}$,-0.8515625,0.09583333333333334
90,$1/n$,-0.8515625,0.09583333333333334
1,$1/\sqrt{n}$,-0.875,0.5
120,$1/{n^{1/3}}$,-0.8359375,0.07526041666666666
90,$1/\log^{2}(n)$,-0.8515625,0.09583333333333334
1,$1/\log(n)$,-1.0,1.0
9,$0$,-0.859375,0.06944444444444445
9,$1/n^2$,-0.859375,0.06944444444444445
9,$1/n^{3/2}$,-0.859375,0.06944444444444445
9,$1/n$,-0.859375,0.06944444444444445
36,$1/\sqrt{n}$,-0.8671875,0.43359375
7,$1/{n^{1/3}}$,-0.8671875,0.5546875
9,$1/\log^{2}(n)$,-0.8671875,0.05555555555555555
1,$1/\log(n)$,-0.875,0.25
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
10,$1/\sqrt{n}$,-0.8671875,0.1
4,$1/{n^{1/3}}$,-0.9296875,0.87109375
1,$1/\log^{2}(n)$,-0.875,0.125
390,$1/\log(n)$,-0.8125,0.2803485576923077
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-0.875,0.25
21,$1/\log(n)$,-0.8828125,0.6309523809523809
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
399,$1/\sqrt{n}$,-0.8359375,0.3223684210526316
3002,$1/{n^{1/3}}$,-0.8046875,0.203125
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
30,$1/{n^{1/3}}$,-0.8515625,0.41015625
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
9,$1/\sqrt{n}$,-0.8671875,0.09722222222222222
3002,$1/{n^{1/3}}$,-0.8359375,0.5078125
1,$1/\log^{2}(n)$,-1.0,1.0
171,$1/\log(n)$,-0.84375,0.3404605263157895
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
2,$1/{n^{1/3}}$,-0.9375,0.88671875
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
9,$0$,-0.8671875,0.06944444444444445
9,$1/n^2$,-0.8671875,0.06944444444444445
9,$1/n^{3/2}$,-0.8671875,0.06944444444444445
10,$1/n$,-0.8671875,0.2
1,$1/\sqrt{n}$,-1.0,1.0
220,$1/{n^{1/3}}$,-0.8515625,0.3465909090909091
9,$1/\log^{2}(n)$,-0.8671875,0.18055555555555555
2,$1/\log(n)$,-0.9140625,0.78515625
10,$0$,-0.8671875,0.1
10,$1/n^2$,-0.8671875,0.1
10,$1/n^{3/2}$,-0.8671875,0.1
