length,$p_{stable}$,Energy,Consensus
8,$1/n$,-0.8671875,0.046875
1,$1/\sqrt{n}$,-0.875,0.0
12,$1/{n^{1/3}}$,-0.921875,0.83203125
8,$1/\log^{2}(n)$,-0.8671875,0.046875
4,$1/\log(n)$,-0.84375,0.27734375
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
3002,$1/{n^{1/3}}$,-0.828125,0.2734375
1,$1/\log^{2}(n)$,-1.0,1.0
3002,$1/\log(n)$,-0.8359375,0.0078125
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.953125,0.9296875
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
8,$0$,-0.8671875,0.09375
8,$1/n^2$,-0.8671875,0.09375
8,$1/n^{3/2}$,-0.8671875,0.09375
1,$1/n$,-0.875,0.125
6,$1/\sqrt{n}$,-0.859375,0.12890625
3002,$1/{n^{1/3}}$,-0.8359375,0.21875
1,$1/\log^{2}(n)$,-0.875,0.125
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
42,$1/{n^{1/3}}$,-0.828125,0.021391369047619048
1,$1/\log^{2}(n)$,-1.0,1.0
12,$1/\log(n)$,-0.8671875,0.16015625
72,$0$,-0.859375,0.2152777777777778
72,$1/n^2$,-0.859375,0.2152777777777778
72,$1/n^{3/2}$,-0.859375,0.2152777777777778
72,$1/n$,-0.859375,0.2152777777777778
1,$1/\sqrt{n}$,-1.0,1.0
6,$1/{n^{1/3}}$,-0.859375,0.57421875
9,$1/\log^{2}(n)$,-0.859375,0.04166666666666666
3002,$1/\log(n)$,-0.8359375,0.3359375
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
40,$1/{n^{1/3}}$,-0.8671875,0.30859375
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
9,$0$,-0.859375,0.3194444444444444
9,$1/n^2$,-0.859375,0.3194444444444444
9,$1/n^{3/2}$,-0.859375,0.3194444444444444
9,$1/n$,-0.859375,0.3194444444444444
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
4,$1/\log(n)$,-0.9140625,0.79296875
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
84,$1/{n^{1/3}}$,-0.859375,0.57421875
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
10,$0$,-0.8671875,0.0125
10,$1/n^2$,-0.8671875,0.0125
10,$1/n^{3/2}$,-0.8671875,0.0125
1,$1/n$,-0.875,0.125
10,$1/\sqrt{n}$,-0.8671875,0.4875
12,$1/{n^{1/3}}$,-0.8515625,0.203125
1,$1/\log^{2}(n)$,-0.875,0.0
24,$1/\log(n)$,-0.8671875,0.5703125
9,$0$,-0.8671875,0.04166666666666666
9,$1/n^2$,-0.8671875,0.04166666666666666
9,$1/n^{3/2}$,-0.8671875,0.04166666666666666
1,$1/n$,-0.875,0.125
1,$1/\sqrt{n}$,-1.0,1.0
100,$1/{n^{1/3}}$,-0.8671875,0.60859375
1,$1/\log^{2}(n)$,-0.875,0.125
30,$1/\log(n)$,-0.8671875,0.3125
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.875,0.5
1,$1/\log^{2}(n)$,-1.0,1.0
120,$1/\log(n)$,-0.8515625,0.5244791666666667
6,$0$,-0.8671875,0.02083333333333333
6,$1/n^2$,-0.8671875,0.02083333333333333
6,$1/n^{3/2}$,-0.8671875,0.02083333333333333
6,$1/n$,-0.8671875,0.02083333333333333
1,$1/\sqrt{n}$,-0.875,0.25
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-0.875,0.375
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
8,$1/\sqrt{n}$,-0.8671875,0.015625
252,$1/{n^{1/3}}$,-0.8203125,0.5811631944444444
1,$1/\log^{2}(n)$,-1.0,1.0
1638,$1/\log(n)$,-0.8203125,0.04124217796092796
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-0.875,0.375
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
240,$1/{n^{1/3}}$,-0.8046875,0.05625
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
3,$1/{n^{1/3}}$,-0.8828125,0.734375
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
72,$0$,-0.859375,0.4809027777777778
72,$1/n^2$,-0.859375,0.4809027777777778
72,$1/n^{3/2}$,-0.859375,0.4809027777777778
9,$1/n$,-0.859375,0.375
1,$1/\sqrt{n}$,-0.875,0.0
1,$1/{n^{1/3}}$,-0.875,0.25
8,$1/\log^{2}(n)$,-0.8671875,0.078125
7,$1/\log(n)$,-0.8671875,0.0703125
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.96875,0.96875
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
240,$1/{n^{1/3}}$,-0.859375,0.56103515625
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
72,$0$,-0.859375,0.12152777777777778
72,$1/n^2$,-0.859375,0.12152777777777778
72,$1/n^{3/2}$,-0.859375,0.12152777777777778
9,$1/n$,-0.8671875,0.027777777777777776
1,$1/\sqrt{n}$,-0.875,0.5
1414,$1/{n^{1/3}}$,-0.828125,0.4061229225601132
8,$1/\log^{2}(n)$,-0.8671875,0.03125
3002,$1/\log(n)$,-0.8125,0.125
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-0.875,0.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
117,$1/{n^{1/3}}$,-0.8359375,0.1639957264957265
1,$1/\log^{2}(n)$,-1.0,1.0
3,$1/\log(n)$,-0.9296875,0.8671875
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-0.875,0.125
15,$1/{n^{1/3}}$,-0.8984375,0.734375
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
452,$1/{n^{1/3}}$,-0.8359375,0.4765452157079646
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-0.875,0.625
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
7,$1/n$,-0.8671875,0.08928571428571429
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
8,$1/\log^{2}(n)$,-0.8671875,0.4375
172,$1/\log(n)$,-0.828125,0.2488190406976744
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
12,$1/\log(n)$,-0.90625,0.75390625
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
495,$1/{n^{1/3}}$,-0.8203125,0.12320075757575755
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
14,$1/{n^{1/3}}$,-0.8984375,0.7511160714285714
1,$1/\log^{2}(n)$,-1.0,1.0
18,$1/\log(n)$,-0.859375,0.2473958333333333
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
15,$1/\log(n)$,-0.8671875,0.046875
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
60,$1/{n^{1/3}}$,-0.875,0.58984375
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
8,$0$,-0.8671875,0.140625
8,$1/n^2$,-0.8671875,0.140625
8,$1/n^{3/2}$,-0.8671875,0.140625
8,$1/n$,-0.8671875,0.140625
6,$1/\sqrt{n}$,-0.859375,0.05729166666666665
42,$1/{n^{1/3}}$,-0.8828125,0.66796875
8,$1/\log^{2}(n)$,-0.8671875,0.140625
1,$1/\log(n)$,-0.875,0.375
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
56,$1/n$,-0.859375,0.2924107142857143
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-0.96875,0.96875
40,$0$,-0.859375,0.071875
40,$1/n^2$,-0.859375,0.071875
40,$1/n^{3/2}$,-0.859375,0.071875
8,$1/n$,-0.8671875,0.140625
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.9375,0.875
10,$1/\log^{2}(n)$,-0.859375,0.125
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.9375,0.90625
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
8,$0$,-0.8671875,0.53125
8,$1/n^2$,-0.8671875,0.53125
8,$1/n^{3/2}$,-0.8671875,0.53125
24,$1/n$,-0.859375,0.46875
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.90625,0.7890625
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-0.9453125,0.921875
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
30,$1/{n^{1/3}}$,-0.8671875,0.06640625
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-0.9453125,0.90625
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
35,$1/\sqrt{n}$,-0.8671875,0.0625
282,$1/{n^{1/3}}$,-0.8359375,0.3621176861702128
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
10,$0$,-0.8671875,0.025
10,$1/n^2$,-0.8671875,0.025
10,$1/n^{3/2}$,-0.8671875,0.025
10,$1/n$,-0.8671875,0.025
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.875,0.375
90,$1/\log^{2}(n)$,-0.859375,0.010243055555555556
3002,$1/\log(n)$,-0.8203125,0.3125
8,$0$,-0.8671875,0.28125
8,$1/n^2$,-0.8671875,0.28125
8,$1/n^{3/2}$,-0.8671875,0.28125
7,$1/n$,-0.8671875,0.17857142857142858
1,$1/\sqrt{n}$,-0.875,0.5
60,$1/{n^{1/3}}$,-0.796875,0.21549479166666666
8,$1/\log^{2}(n)$,-0.8671875,0.28125
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
56,$0$,-0.859375,0.08705357142857142
56,$1/n^2$,-0.859375,0.08705357142857142
56,$1/n^{3/2}$,-0.859375,0.08705357142857142
8,$1/n$,-0.8671875,0.140625
1,$1/\sqrt{n}$,-0.875,0.25
84,$1/{n^{1/3}}$,-0.8515625,0.203125
7,$1/\log^{2}(n)$,-0.8671875,0.05357142857142857
30,$1/\log(n)$,-0.859375,0.228125
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-0.875,0.25
252,$1/{n^{1/3}}$,-0.8515625,0.1037326388888889
1,$1/\log^{2}(n)$,-1.0,1.0
21,$1/\log(n)$,-0.8671875,0.0546875
8,$0$,-0.8671875,0.1875
8,$1/n^2$,-0.8671875,0.1875
8,$1/n^{3/2}$,-0.8671875,0.1875
8,$1/n$,-0.8671875,0.1875
30,$1/\sqrt{n}$,-0.859375,0.27734375
20,$1/{n^{1/3}}$,-0.859375,0.60625
1,$1/\log^{2}(n)$,-0.875,0.25
12,$1/\log(n)$,-0.8515625,0.4296875
1,$0$,-0.875,0.125
1,$1/n^2$,-0.875,0.125
1,$1/n^{3/2}$,-0.875,0.125
1,$1/n$,-0.875,0.125
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.9609375,0.953125
9,$1/\log^{2}(n)$,-0.8671875,0.04166666666666666
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-0.875,0.375
524,$1/{n^{1/3}}$,-0.84375,0.2978441078244275
1,$1/\log^{2}(n)$,-0.875,0.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
20,$1/{n^{1/3}}$,-0.8359375,0.026953125
10,$1/\log^{2}(n)$,-0.8671875,0.1625
1,$1/\log(n)$,-1.0,1.0
10,$0$,-0.8671875,0.1625
10,$1/n^2$,-0.8671875,0.1625
10,$1/n^{3/2}$,-0.8671875,0.1625
10,$1/n$,-0.8671875,0.1625
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.9453125,0.921875
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-0.921875,0.875
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
126,$1/\log(n)$,-0.84375,0.36439732142857145
70,$0$,-0.859375,0.042857142857142864
70,$1/n^2$,-0.859375,0.042857142857142864
70,$1/n^{3/2}$,-0.859375,0.042857142857142864
70,$1/n$,-0.859375,0.042857142857142864
1,$1/\sqrt{n}$,-0.875,0.125
1,$1/{n^{1/3}}$,-0.875,0.25
1,$1/\log^{2}(n)$,-0.875,0.25
24,$1/\log(n)$,-0.8671875,0.3046875
1,$0$,-0.875,0.125
1,$1/n^2$,-0.875,0.125
1,$1/n^{3/2}$,-0.875,0.125
1,$1/n$,-0.875,0.125
1,$1/\sqrt{n}$,-0.875,0.25
1518,$1/{n^{1/3}}$,-0.8203125,0.039901391633728585
1,$1/\log^{2}(n)$,-0.875,0.125
620,$1/\log(n)$,-0.84375,0.09488407258064516
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.953125,0.9375
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-0.875,0.625
450,$1/{n^{1/3}}$,-0.8515625,0.07907986111111111
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
8,$0$,-0.8671875,0.21875
8,$1/n^2$,-0.8671875,0.21875
8,$1/n^{3/2}$,-0.8671875,0.21875
8,$1/n$,-0.8671875,0.21875
9,$1/\sqrt{n}$,-0.8671875,0.06944444444444445
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-0.875,0.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-0.875,0.125
1,$1/n^2$,-0.875,0.125
1,$1/n^{3/2}$,-0.875,0.125
1,$1/n$,-0.875,0.125
4,$1/\sqrt{n}$,-0.8671875,0.1640625
8,$1/{n^{1/3}}$,-0.8671875,0.546875
1,$1/\log^{2}(n)$,-0.875,0.125
8,$1/\log(n)$,-0.8671875,0.1875
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
66,$1/{n^{1/3}}$,-0.859375,0.2333096590909091
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-0.9609375,0.953125
1,$1/\log^{2}(n)$,-1.0,1.0
30,$1/\log(n)$,-0.8515625,0.46875
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1,$1/\log(n)$,-1.0,1.0
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-0.875,0.5
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
9,$1/\log(n)$,-0.859375,0.2309027777777778
1,$0$,-1.0,1.0
1,$1/n^2$,-1.0,1.0
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
1,$1/{n^{1/3}}$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
3,$1/\log(n)$,-0.9296875,0.8515625
72,$0$,-0.859375,0.12152777777777778
