length,init_magnet,Energy,Consensus
60,0.0,-0.6328125,0.1259765625
924,0.2,-0.728515625,0.5408676609848485
1,0.4,-0.890625,0.86328125
1,0.6,-0.966796875,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.951171875
12,0.0,-0.677734375,0.09537760416666667
36,0.2,-0.7890625,0.60107421875
1,0.4,-0.876953125,0.826171875
1,0.6,-0.96875,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9453125,0.9453125
84,0.0,-0.720703125,0.007300967261904763
24,0.2,-0.732421875,0.490234375
3,0.4,-0.908203125,0.86328125
1,0.6,-0.95703125,0.953125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96875,0.958984375
1260,0.0,-0.68359375,0.011455233134920634
840,0.2,-0.748046875,0.4946754092261905
1,0.4,-0.90625,0.87109375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9453125,0.93359375
180,0.0,-0.64453125,0.0341796875
60,0.2,-0.783203125,0.5862630208333334
2,0.4,-0.8671875,0.814453125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
42,0.5,-0.880859375,0.8359840029761905
84,0.0,-0.66796875,0.014973958333333334
3,0.2,-0.787109375,0.6028645833333334
2,0.4,-0.890625,0.8603515625
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.984375,0.984375
210,0.0,-0.724609375,0.0960751488095238
30,0.2,-0.759765625,0.525390625
2,0.4,-0.869140625,0.8291015625
2,0.6,-0.9765625,0.9677734375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9375,0.931640625
180,0.0,-0.66796875,0.060546875
12,0.2,-0.771484375,0.6012369791666666
2,0.4,-0.900390625,0.8740234375
1,0.6,-0.974609375,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.95703125
372,0.0,-0.673828125,0.08433089717741936
3,0.2,-0.818359375,0.7109375
1,0.4,-0.9296875,0.91015625
1,0.6,-0.958984375,0.939453125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.955078125
60,0.0,-0.705078125,0.03125
30,0.2,-0.7734375,0.57421875
15,0.4,-0.884765625,0.8665364583333334
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
3,0.5,-0.953125,0.935546875
420,0.0,-0.6484375,0.0625
21,0.2,-0.8125,0.5963541666666666
6,0.4,-0.904296875,0.8701171875
1,0.6,-0.966796875,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.927734375
660,0.0,-0.66796875,0.020537405303030304
408,0.2,-0.75390625,0.4852079503676471
2,0.4,-0.92578125,0.9052734375
1,0.6,-0.982421875,0.98046875
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.93359375,0.921875
60,0.0,-0.67578125,0.173828125
60,0.2,-0.783203125,0.63828125
1,0.4,-0.90234375,0.875
1,0.6,-0.978515625,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.958984375,0.95703125
360,0.0,-0.642578125,0.011707899305555556
35,0.2,-0.783203125,0.59765625
1,0.4,-0.88671875,0.837890625
1,0.6,-0.974609375,0.97265625
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.95703125
140,0.0,-0.673828125,0.0556640625
12,0.2,-0.771484375,0.6240234375
3,0.4,-0.919921875,0.900390625
2,0.6,-0.974609375,0.955078125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.947265625,0.94140625
3780,0.0,-0.62109375,0.06494140625
60,0.2,-0.763671875,0.552734375
4,0.4,-0.83203125,0.7421875
1,0.6,-0.947265625,0.94140625
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
60,0.0,-0.666015625,0.0712890625
30,0.2,-0.75,0.51171875
2,0.4,-0.916015625,0.8896484375
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.94140625
72,0.0,-0.67578125,0.014919704861111112
36,0.2,-0.716796875,0.337890625
2,0.4,-0.87890625,0.83984375
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.962890625,0.95703125
60,0.0,-0.703125,0.0341796875
20,0.2,-0.73828125,0.5390625
3,0.4,-0.890625,0.822265625
1,0.6,-0.97265625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.927734375,0.9091796875
42,0.0,-0.677734375,0.15401785714285715
30,0.2,-0.73046875,0.4375
1,0.4,-0.91015625,0.8984375
2,0.6,-0.966796875,0.9580078125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.9375
840,0.0,-0.662109375,0.077392578125
28,0.2,-0.828125,0.6357421875
1,0.4,-0.90625,0.90234375
3,0.6,-0.9609375,0.953125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-1.0,1.0
84,0.0,-0.75,0.04264322916666666
42,0.2,-0.71484375,0.5042317708333334
1,0.4,-0.8984375,0.873046875
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.9375
60,0.0,-0.6640625,0.1041015625
6,0.2,-0.744140625,0.58984375
12,0.4,-0.859375,0.78125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
3,0.5,-0.90625,0.8515625
168,0.0,-0.72265625,0.0380859375
30,0.2,-0.755859375,0.5908203125
6,0.4,-0.908203125,0.8720703125
1,0.6,-0.958984375,0.95703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.958984375,0.94921875
60,0.0,-0.646484375,0.07584635416666667
210,0.2,-0.724609375,0.5465959821428571
12,0.4,-0.888671875,0.7958984375
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.93359375,0.916015625
210,0.0,-0.69140625,0.16015625
4,0.2,-0.7890625,0.662109375
2,0.4,-0.89453125,0.8642578125
1,0.6,-0.939453125,0.9296875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
3,0.5,-0.958984375,0.94921875
924,0.0,-0.662109375,0.052810470779220776
168,0.2,-0.740234375,0.5419921875
7,0.4,-0.912109375,0.890625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.93359375,0.921875
60,0.0,-0.69921875,0.0166015625
4,0.2,-0.748046875,0.58349609375
6,0.4,-0.908203125,0.8557942708333334
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.951171875,0.931640625
6,0.0,-0.673828125,0.205078125
126,0.2,-0.791015625,0.6133742559523809
7,0.4,-0.88671875,0.8415178571428571
1,0.6,-0.974609375,0.966796875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.927734375,0.8984375
120,0.0,-0.666015625,0.0712890625
12,0.2,-0.736328125,0.5205078125
1,0.4,-0.927734375,0.900390625
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.947265625
60,0.0,-0.712890625,0.01171875
30,0.2,-0.798828125,0.6650390625
4,0.4,-0.876953125,0.8447265625
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
4,0.5,-0.9296875,0.9169921875
140,0.0,-0.658203125,0.0439453125
20,0.2,-0.7578125,0.5400390625
1,0.4,-0.90234375,0.875
1,0.6,-0.986328125,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.93359375
120,0.0,-0.65234375,0.13802083333333334
42,0.2,-0.734375,0.5719866071428571
3,0.4,-0.91796875,0.87890625
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.9453125
12,0.0,-0.736328125,0.0283203125
6,0.2,-0.767578125,0.548828125
1,0.4,-0.91015625,0.89453125
1,0.6,-0.966796875,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.955078125,0.9248046875
4020,0.0,-0.666015625,0.04000602456467662
210,0.2,-0.75390625,0.5400390625
3,0.4,-0.8515625,0.794921875
1,0.6,-0.958984375,0.95703125
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
60,0.0,-0.65234375,0.087890625
4,0.2,-0.775390625,0.63671875
3,0.4,-0.92578125,0.890625
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.9375
60,0.0,-0.6484375,0.072265625
60,0.2,-0.7421875,0.5078450520833333
1,0.4,-0.90234375,0.890625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.921875,0.9140625
420,0.0,-0.685546875,0.115234375
15,0.2,-0.794921875,0.658984375
6,0.4,-0.908203125,0.873046875
1,0.6,-0.953125,0.9453125
1,0.8,-0.990234375,0.98828125
1,1.0,-1.0,1.0
1,0.5,-0.94140625,0.9296875
1260,0.0,-0.6953125,0.011086309523809523
12,0.2,-0.7265625,0.5113932291666666
6,0.4,-0.90625,0.8759765625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.951171875,0.94921875
12,0.0,-0.732421875,0.09016927083333333
20,0.2,-0.763671875,0.623046875
12,0.4,-0.84375,0.78662109375
1,0.6,-0.951171875,0.94140625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.951171875,0.939453125
84,0.0,-0.671875,0.04464285714285714
84,0.2,-0.712890625,0.50732421875
1,0.4,-0.900390625,0.876953125
1,0.6,-0.970703125,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9453125,0.9375
60,0.0,-0.6640625,0.044921875
12,0.2,-0.755859375,0.4765625
2,0.4,-0.8671875,0.791015625
3,0.6,-0.9609375,0.951171875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.935546875,0.93359375
48,0.0,-0.6484375,0.08447265625
420,0.2,-0.751953125,0.5419921875
2,0.4,-0.904296875,0.85546875
1,0.6,-0.982421875,0.98046875
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.9921875,0.9921875
420,0.0,-0.673828125,0.06910342261904763
30,0.2,-0.76171875,0.544921875
3,0.4,-0.89453125,0.86328125
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
3,0.5,-0.9140625,0.89453125
420,0.0,-0.66015625,0.012546502976190477
15,0.2,-0.767578125,0.53515625
1,0.4,-0.892578125,0.853515625
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
3,0.5,-0.9375,0.9251302083333334
1260,0.0,-0.69921875,0.02639508928571429
252,0.2,-0.76171875,0.5611979166666666
1,0.4,-0.896484375,0.86328125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.953125
324,0.0,-0.701171875,0.11475212191358025
6,0.2,-0.748046875,0.5205078125
1,0.4,-0.916015625,0.900390625
1,0.6,-0.93359375,0.923828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.92578125,0.9150390625
84,0.0,-0.701171875,0.17843191964285715
90,0.2,-0.73828125,0.4921875
1,0.4,-0.90234375,0.86328125
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.89453125,0.875
168,0.0,-0.66015625,0.03125
12,0.2,-0.78515625,0.49609375
1,0.4,-0.896484375,0.873046875
1,0.6,-0.96875,0.95703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.94140625,0.9150390625
60,0.0,-0.6640625,0.0146484375
60,0.2,-0.705078125,0.4814453125
2,0.4,-0.880859375,0.8310546875
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9453125,0.935546875
30,0.0,-0.689453125,0.013671875
420,0.2,-0.78125,0.6064453125
1,0.4,-0.92578125,0.888671875
1,0.6,-0.96875,0.958984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.931640625,0.9111328125
60,0.0,-0.6484375,0.107421875
12,0.2,-0.755859375,0.4228515625
6,0.4,-0.8671875,0.8349609375
1,0.6,-0.939453125,0.931640625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94140625,0.927734375
20,0.0,-0.689453125,0.0703125
20,0.2,-0.740234375,0.50390625
6,0.4,-0.884765625,0.84765625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9765625,0.9765625
4830,0.0,-0.7265625,0.10840450310559006
60,0.2,-0.744140625,0.521484375
1,0.4,-0.9140625,0.896484375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.96484375
840,0.0,-0.66015625,0.16575520833333332
84,0.2,-0.73046875,0.4330357142857143
2,0.4,-0.873046875,0.83203125
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.96484375
84,0.0,-0.69140625,0.0673828125
84,0.2,-0.796875,0.6657366071428571
3,0.4,-0.892578125,0.8294270833333334
3,0.6,-0.97265625,0.95703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.953125
120,0.0,-0.62890625,0.010221354166666669
30,0.2,-0.763671875,0.5628255208333334
3,0.4,-0.85546875,0.7890625
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.94921875
1260,0.0,-0.671875,0.13509114583333334
60,0.2,-0.79296875,0.625
1,0.4,-0.9375,0.91796875
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.94140625,0.9150390625
1428,0.0,-0.66796875,0.017851671918767506
60,0.2,-0.728515625,0.4427083333333333
2,0.4,-0.90625,0.8857421875
1,0.6,-0.9765625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.96484375
60,0.0,-0.67578125,0.0404296875
156,0.2,-0.759765625,0.5845102163461539
1,0.4,-0.916015625,0.892578125
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9453125,0.9375
12,0.0,-0.67578125,0.04166666666666666
30,0.2,-0.748046875,0.526953125
5,0.4,-0.880859375,0.837890625
1,0.6,-0.978515625,0.970703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.947265625,0.94140625
84,0.0,-0.69921875,0.011904761904761904
30,0.2,-0.7421875,0.4775390625
1,0.4,-0.943359375,0.931640625
1,0.6,-0.97265625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.970703125,0.9638671875
84,0.0,-0.689453125,0.01037016369047619
30,0.2,-0.798828125,0.6552734375
4,0.4,-0.880859375,0.8408203125
1,0.6,-1.0,1.0
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
2,0.5,-0.9375,0.9169921875
30,0.0,-0.705078125,0.091796875
6,0.2,-0.755859375,0.572265625
42,0.4,-0.896484375,0.8447265625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.9375,0.9189453125
1320,0.0,-0.6875,0.033025568181818184
10,0.2,-0.73046875,0.482421875
10,0.4,-0.908203125,0.876953125
1,0.6,-0.958984375,0.95703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94140625,0.9375
30,0.0,-0.67578125,0.01953125
6,0.2,-0.75390625,0.4775390625
1,0.4,-0.92578125,0.904296875
1,0.6,-0.9609375,0.951171875
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.92578125,0.904296875
12002,0.0,-0.6796875,0.111328125
1068,0.2,-0.7421875,0.4206350948033708
2,0.4,-0.90234375,0.8642578125
1,0.6,-0.96484375,0.9609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.923828125,0.904296875
60,0.0,-0.666015625,0.046875
30,0.2,-0.8046875,0.6806640625
1,0.4,-0.916015625,0.90234375
1,0.6,-0.97265625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
2,0.5,-0.919921875,0.8837890625
660,0.0,-0.703125,0.11532315340909093
2,0.2,-0.81640625,0.7646484375
30,0.4,-0.8671875,0.8134765625
1,0.6,-0.984375,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.935546875
12,0.0,-0.712890625,0.0703125
60,0.2,-0.755859375,0.5517578125
6,0.4,-0.880859375,0.8115234375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.93359375,0.921875
6,0.0,-0.6875,0.032877604166666664
70,0.2,-0.77734375,0.6530412946428571
1,0.4,-0.869140625,0.814453125
1,0.6,-0.984375,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.91015625,0.890625
12002,0.0,-0.712890625,0.013671875
28,0.2,-0.765625,0.60546875
