length,$r_{stable}$,fct,Energy,Consensus
12002,0.0078125,8,-0.99609375,0.1171875
12002,0.01171875,12,-0.9921875,0.341796875
12002,0.015625,16,-0.9921875,0.47265625
12002,0.01953125,20,-0.98828125,0.435546875
12002,0.0234375,24,-0.98828125,0.06640625
12002,0.02734375,28,-0.98828125,0.189453125
12002,0.03125,32,-0.98828125,0.2109375
12002,0.03515625,36,-0.98828125,0.236328125
12002,0.0390625,40,-0.98046875,0.103515625
12002,0.04296875,44,-0.98046875,0.025390625
12002,0.046875,48,-0.98046875,0.16796875
12002,0.05078125,52,-0.96875,0.1953125
12002,0.0546875,56,-0.96875,0.001953125
12002,0.05859375,60,-0.98046875,0.41796875
12002,0.0625,64,-0.97265625,0.212890625
12002,0.06640625,68,-0.97265625,0.15625
12002,0.0703125,72,-0.97265625,0.064453125
12002,0.07421875,76,-0.96484375,0.146484375
12002,0.078125,80,-0.9609375,0.076171875
512,0.0,0,-0.96875,0.26953125
1,0.00390625,4,-1.0,1.0
1,0.0078125,8,-1.0,1.0
12002,0.01171875,12,-0.98828125,0.05859375
12002,0.015625,16,-0.9921875,0.392578125
12002,0.01953125,20,-0.98828125,0.11328125
12002,0.0234375,24,-0.984375,0.75390625
12002,0.02734375,28,-0.9921875,0.697265625
12002,0.03125,32,-0.98046875,0.224609375
12002,0.03515625,36,-0.984375,0.001953125
12002,0.0390625,40,-0.98046875,0.2421875
12002,0.04296875,44,-0.98046875,0.451171875
12002,0.046875,48,-0.98046875,0.2734375
12002,0.05078125,52,-0.97265625,0.1015625
12002,0.0546875,56,-0.9765625,0.1015625
12002,0.05859375,60,-0.96875,0.158203125
12002,0.0625,64,-0.97265625,0.33984375
12002,0.06640625,68,-0.96875,0.298828125
12002,0.0703125,72,-0.96484375,0.25
12002,0.07421875,76,-0.95703125,0.13671875
12002,0.078125,80,-0.953125,0.251953125
512,0.0,0,-0.890625,0.06640625
12002,0.00390625,4,-0.99609375,0.283203125
12002,0.0078125,8,-0.9921875,0.30859375
12002,0.01171875,12,-0.99609375,0.837890625
12002,0.015625,16,-0.98828125,0.294921875
12002,0.01953125,20,-0.98828125,0.2890625
12002,0.0234375,24,-0.98828125,0.533203125
12002,0.02734375,28,-0.984375,0.30078125
12002,0.03125,32,-0.984375,0.427734375
12002,0.03515625,36,-0.9765625,0.076171875
12002,0.0390625,40,-0.9765625,0.203125
12002,0.04296875,44,-0.98046875,0.138671875
12002,0.046875,48,-0.9765625,0.201171875
12002,0.05078125,52,-0.97265625,0.0859375
12002,0.0546875,56,-0.9765625,0.4921875
12002,0.05859375,60,-0.9609375,0.2734375
12002,0.0625,64,-0.96875,0.052734375
12002,0.06640625,68,-0.97265625,0.26171875
12002,0.0703125,72,-0.96875,0.15625
12002,0.07421875,76,-0.95703125,0.146484375
12002,0.078125,80,-0.9609375,0.201171875
512,0.0,0,-0.99609375,0.90234375
12002,0.00390625,4,-0.99609375,0.671875
258,0.0078125,8,-0.99609375,0.5693359375
12002,0.01171875,12,-0.99609375,0.3046875
12002,0.015625,16,-0.98828125,0.29296875
12002,0.01953125,20,-0.98828125,0.05078125
12002,0.0234375,24,-0.98828125,0.12109375
12002,0.02734375,28,-0.98828125,0.13671875
12002,0.03125,32,-0.98046875,0.109375
12002,0.03515625,36,-0.984375,0.208984375
12002,0.0390625,40,-0.9765625,0.078125
12002,0.04296875,44,-0.97265625,0.294921875
12002,0.046875,48,-0.9765625,0.337890625
12002,0.05078125,52,-0.984375,0.39453125
12002,0.0546875,56,-0.9765625,0.29296875
12002,0.05859375,60,-0.9765625,0.20703125
12002,0.0625,64,-0.96875,0.11328125
12002,0.06640625,68,-0.96875,0.4140625
12002,0.0703125,72,-0.95703125,0.0546875
12002,0.07421875,76,-0.96875,0.2734375
12002,0.078125,80,-0.9609375,0.044921875
512,0.0,0,-0.99609375,0.9765625
1,0.00390625,4,-1.0,1.0
1,0.0078125,8,-1.0,1.0
12002,0.01171875,12,-0.9921875,0.369140625
3332,0.015625,16,-0.99609375,0.1851541397809124
12002,0.01953125,20,-0.98828125,0.201171875
12002,0.0234375,24,-0.9921875,0.7109375
12002,0.02734375,28,-0.984375,0.07421875
12002,0.03125,32,-0.98828125,0.126953125
12002,0.03515625,36,-0.98828125,0.34375
12002,0.0390625,40,-0.984375,0.03515625
12002,0.04296875,44,-0.984375,0.21875
12002,0.046875,48,-0.98046875,0.33984375
12002,0.05078125,52,-0.97265625,0.111328125
12002,0.0546875,56,-0.97265625,0.240234375
12002,0.05859375,60,-0.96875,0.134765625
12002,0.0625,64,-0.96875,0.365234375
12002,0.06640625,68,-0.9609375,0.205078125
12002,0.0703125,72,-0.97265625,0.123046875
12002,0.07421875,76,-0.97265625,0.123046875
12002,0.078125,80,-0.96875,0.119140625
1,0.0,0,-1.0,1.0
