init_magnet,length,Magnetization_mean,Magnetization_min,Magnetization_max,Magnetization_std,SpinGlass,unstables
0.0,6,0.03333333333333333,0.0,0.08,0.027487370837451074,-76.0,39
0.0,3,0.14,0.1,0.18,0.03265986323710904,-80.0,40
0.0,3,0.14,0.1,0.18,0.03265986323710904,-80.0,41
0.0,6,0.15000000000000002,0.1,0.2,0.034156502553198666,-80.0,42
0.0,6,0.15000000000000002,0.1,0.2,0.034156502553198666,-80.0,43
0.0,6,0.15000000000000002,0.1,0.2,0.034156502553198666,-80.0,44
0.0,6,0.15000000000000002,0.1,0.2,0.034156502553198666,-80.0,45
0.0,6,0.15000000000000002,0.1,0.2,0.034156502553198666,-80.0,46
0.0,6,0.16,0.1,0.22,0.03829708431025352,-80.0,47
0.0,12,0.18000000000000002,0.1,0.24,0.0408248290463863,-80.0,48
0.0,12,0.18000000000000002,0.1,0.24,0.0408248290463863,-80.0,49
0.0,12,0.15999999999999998,0.1,0.2,0.029439202887759492,-80.0,50
0.0,12,0.15999999999999998,0.1,0.2,0.029439202887759492,-80.0,51
0.0,12,0.15999999999999998,0.1,0.2,0.029439202887759492,-80.0,52
0.0,12,0.24999999999999997,0.18,0.32,0.04123105625617661,-76.0,53
0.0,12,0.21000000000000005,0.14,0.28,0.04123105625617661,-80.0,54
0.0,12,0.21000000000000005,0.14,0.28,0.04123105625617661,-80.0,55
0.0,12,0.03666666666666667,0.0,0.08,0.0268741924943285,-80.0,56
0.0,12,0.03666666666666667,0.0,0.08,0.0268741924943285,-80.0,57
0.0,12,0.09999999999999999,0.02,0.18,0.0496655480858378,-80.0,58
0.0,12,0.043333333333333335,0.0,0.12,0.037267799624996496,-80.0,59
0.0,12,0.05000000000000001,0.0,0.12,0.03958114029012639,-80.0,60
0.0,12,0.05000000000000001,0.0,0.12,0.03958114029012639,-80.0,61
0.0,12,0.05000000000000001,0.0,0.12,0.03958114029012639,-80.0,62
0.0,12,0.05000000000000001,0.0,0.12,0.03958114029012639,-80.0,63
0.0,84,0.05190476190476191,0.0,0.14,0.03704810870039986,-80.0,64
0.0,420,0.05809523809523809,0.0,0.2,0.04349264279535406,-80.0,65
0.0,420,0.0580952380952381,0.0,0.2,0.04349264279535406,-80.0,66
0.0,420,0.1504761904761905,0.0,0.32,0.06799693203696701,-84.0,67
0.0,420,0.1504761904761905,0.0,0.32,0.06799693203696701,-84.0,68
0.0,84,0.10190476190476189,0.0,0.24,0.06068019584510628,-84.0,69
0.0,42,0.12095238095238095,0.0,0.24,0.06560377180683628,-84.0,70
0.0,42,0.130952380952381,0.0,0.28,0.07561838790644218,-84.0,71
0.0,42,0.130952380952381,0.0,0.28,0.07561838790644218,-84.0,72
0.0,6,0.22999999999999998,0.14,0.32,0.06608075867199668,-84.0,73
0.0,6,0.29000000000000004,0.22,0.34,0.04434711565216691,-88.0,74
0.0,48,0.155,0.0,0.34,0.09456038635002856,-88.0,75
0.0,48,0.155,0.0,0.34,0.09456038635002856,-88.0,76
0.0,240,0.2215,0.0,0.5,0.1126399129971255,-88.0,77
0.0,240,0.155,0.0,0.42,0.0987674035297071,-88.0,78
0.0,880,0.20290909090909096,0.0,0.52,0.11374489362800548,-88.0,79
0.0,880,0.20290909090909096,0.0,0.52,0.11374489362800548,-88.0,80
0.0,880,0.20290909090909096,0.0,0.52,0.11374489362800548,-88.0,81
0.0,880,0.20290909090909096,0.0,0.52,0.11374489362800548,-88.0,82
0.0,880,0.20290909090909096,0.0,0.52,0.11374489362800548,-88.0,83
0.0,80,0.15,0.02,0.26,0.05300943312279428,-88.0,84
0.0,80,0.15,0.02,0.26,0.05300943312279428,-88.0,85
0.0,80,0.19999999999999998,0.06,0.32,0.054037024344425186,-92.0,86
0.0,240,0.17650000000000002,0.0,0.56,0.11261031628289361,-92.0,87
0.0,120,0.19733333333333333,0.0,0.6,0.1441973955690216,-92.0,88
0.0,10,0.5999999999999999,0.54,0.68,0.0409878030638384,-96.0,89
0.0,190,0.51,0.24,0.78,0.1236931687685298,-96.0,90
0.0,494,0.2797165991902834,0.0,0.7,0.1707589650279667,-96.0,91
0.0,598,0.31802675585284285,0.0,0.78,0.1872404405082308,-96.0,92
0.0,390,0.2746666666666667,0.0,0.78,0.1860693740673407,-96.0,93
0.0,494,0.3473684210526316,0.0,0.94,0.22876352616971982,-96.0,94
0.0,532,0.3654135338345865,0.0,0.96,0.2372128617333439,-96.0,95
0.0,532,0.3654135338345865,0.0,0.96,0.2372128617333439,-96.0,96
0.0,532,0.3654135338345865,0.0,0.96,0.2372128617333439,-96.0,97
0.0,1,1.0,1.0,1.0,0.0,-100.0,98
0.2,1,0.36,0.36,0.36,0.0,-68.0,0
0.2,2,0.35,0.34,0.36,0.009999999999999981,-68.0,1
0.2,2,0.35,0.34,0.36,0.009999999999999981,-68.0,2
0.2,2,0.35,0.34,0.36,0.009999999999999981,-68.0,3
0.2,2,0.35,0.34,0.36,0.009999999999999981,-68.0,4
0.2,2,0.35,0.34,0.36,0.009999999999999981,-68.0,5
0.2,2,0.35,0.34,0.36,0.009999999999999981,-68.0,6
0.2,2,0.35,0.34,0.36,0.009999999999999981,-68.0,7
0.2,2,0.33999999999999997,0.32,0.36,0.01999999999999999,-68.0,8
0.2,2,0.33999999999999997,0.32,0.36,0.01999999999999999,-68.0,9
0.2,2,0.33999999999999997,0.32,0.36,0.01999999999999999,-68.0,10
0.2,2,0.33999999999999997,0.32,0.36,0.01999999999999999,-68.0,11
0.2,2,0.43,0.42,0.44,0.010000000000000009,-72.0,12
0.2,2,0.43,0.42,0.44,0.010000000000000009,-72.0,13
0.2,2,0.37,0.36,0.38,0.010000000000000009,-72.0,14
0.2,2,0.37,0.36,0.38,0.010000000000000009,-72.0,15
0.2,2,0.37,0.36,0.38,0.010000000000000009,-72.0,16
0.2,2,0.37,0.36,0.38,0.010000000000000009,-72.0,17
0.2,6,0.43,0.4,0.46,0.019148542155126767,-72.0,18
0.2,6,0.43,0.4,0.46,0.019148542155126767,-72.0,19
0.2,6,0.42,0.38,0.46,0.025819888974716116,-72.0,20
0.2,6,0.35999999999999993,0.32,0.4,0.025819888974716113,-72.0,21
0.2,6,0.35000000000000003,0.3,0.4,0.034156502553198666,-72.0,22
0.2,6,0.35000000000000003,0.3,0.4,0.034156502553198666,-72.0,23
0.2,6,0.35000000000000003,0.3,0.4,0.034156502553198666,-72.0,24
0.2,6,0.35000000000000003,0.3,0.4,0.034156502553198666,-72.0,25
0.2,6,0.35000000000000003,0.3,0.4,0.034156502553198666,-72.0,26
0.2,6,0.35999999999999993,0.32,0.4,0.025819888974716113,-72.0,27
0.2,6,0.35000000000000003,0.3,0.4,0.034156502553198666,-72.0,28
0.2,2,0.29000000000000004,0.26,0.32,0.03,-72.0,29
0.2,2,0.29000000000000004,0.26,0.32,0.03,-72.0,30
0.2,2,0.29000000000000004,0.26,0.32,0.03,-72.0,31
0.2,2,0.29000000000000004,0.26,0.32,0.03,-72.0,32
0.2,2,0.29000000000000004,0.26,0.32,0.03,-72.0,33
0.2,2,0.35,0.34,0.36,0.009999999999999981,-76.0,34
0.2,2,0.35,0.34,0.36,0.009999999999999981,-76.0,35
0.2,2,0.35,0.34,0.36,0.009999999999999981,-76.0,36
0.2,2,0.35,0.34,0.36,0.009999999999999981,-76.0,37
0.2,2,0.35,0.34,0.36,0.009999999999999981,-76.0,38
0.2,2,0.35,0.34,0.36,0.009999999999999981,-76.0,39
0.2,2,0.35,0.34,0.36,0.009999999999999981,-76.0,40
0.2,2,0.35,0.34,0.36,0.009999999999999981,-76.0,41
0.2,2,0.33999999999999997,0.32,0.36,0.01999999999999999,-76.0,42
0.2,6,0.33,0.3,0.36,0.019148542155126767,-76.0,43
0.2,6,0.33,0.3,0.36,0.019148542155126767,-76.0,44
0.2,6,0.33,0.3,0.36,0.019148542155126767,-76.0,45
0.2,6,0.22999999999999998,0.2,0.26,0.019148542155126763,-76.0,46
0.2,6,0.22999999999999998,0.2,0.26,0.019148542155126763,-76.0,47
0.2,6,0.22999999999999998,0.2,0.26,0.019148542155126763,-76.0,48
0.2,6,0.28,0.26,0.3,0.016329931618554512,-80.0,49
0.2,6,0.3,0.3,0.3,0.0,-80.0,50
0.2,6,0.3,0.3,0.3,0.0,-80.0,51
0.2,6,0.3,0.3,0.3,0.0,-80.0,52
0.2,6,0.21,0.18,0.24,0.019148542155126763,-76.0,53
0.2,6,0.25,0.22,0.28,0.019148542155126774,-80.0,54
0.2,6,0.25,0.22,0.28,0.019148542155126774,-80.0,55
0.2,6,0.25,0.22,0.28,0.019148542155126774,-80.0,56
0.2,6,0.25,0.22,0.28,0.019148542155126774,-80.0,57
0.2,6,0.16,0.12,0.18,0.0282842712474619,-80.0,58
0.2,6,0.19999999999999998,0.16,0.22,0.0282842712474619,-84.0,59
0.2,6,0.19000000000000003,0.14,0.22,0.029999999999999995,-84.0,60
0.2,6,0.19000000000000003,0.14,0.22,0.029999999999999995,-84.0,61
0.2,6,0.18999999999999997,0.14,0.22,0.03,-84.0,62
0.2,6,0.18999999999999997,0.14,0.22,0.03,-84.0,63
0.2,42,0.23999999999999996,0.14,0.32,0.04898979485566356,-84.0,64
0.2,210,0.17,0.02,0.3,0.05744562646538029,-84.0,65
0.2,210,0.17,0.02,0.3,0.05744562646538029,-84.0,66
0.2,210,0.34,0.2,0.46,0.0565685424949238,-88.0,67
0.2,210,0.34,0.2,0.46,0.0565685424949238,-88.0,68
0.2,42,0.09095238095238097,0.0,0.18,0.048245874425622864,-88.0,69
0.2,42,0.09095238095238095,0.0,0.18,0.048245874425622864,-88.0,70
0.2,42,0.08571428571428572,0.0,0.18,0.05019689124992167,-88.0,71
0.2,42,0.08571428571428572,0.0,0.18,0.05019689124992167,-88.0,72
0.2,24,0.08,0.0,0.18,0.0496655480858378,-88.0,73
0.2,24,0.041666666666666664,0.0,0.1,0.027028791233711425,-92.0,74
0.2,48,0.15,0.0,0.38,0.10496030995889193,-92.0,75
0.2,48,0.41,0.2,0.6,0.09916316520429012,-92.0,76
0.2,48,0.41,0.2,0.6,0.09916316520429012,-92.0,77
0.2,240,0.4800000000000001,0.22,0.74,0.11356349178616633,-92.0,78
0.2,240,0.48000000000000004,0.22,0.74,0.11356349178616633,-92.0,79
0.2,80,0.45999999999999996,0.16,0.64,0.11777096416349829,-92.0,80
0.2,80,0.45999999999999996,0.16,0.64,0.11777096416349829,-92.0,81
0.2,80,0.33999999999999997,0.1,0.54,0.11189280584559493,-88.0,82
0.2,80,0.33999999999999997,0.1,0.54,0.11189280584559493,-88.0,83
0.2,80,0.33999999999999997,0.1,0.54,0.11189280584559493,-88.0,84
0.2,16,0.54,0.42,0.72,0.10583005244258362,-92.0,85
0.2,16,0.54,0.42,0.72,0.10583005244258362,-92.0,86
0.2,24,0.62,0.42,0.86,0.14410644214144858,-92.0,87
0.2,24,0.62,0.42,0.86,0.14410644214144858,-92.0,88
0.2,8,0.88,0.8,0.94,0.05099019513592782,-96.0,89
0.2,8,0.88,0.8,0.94,0.05099019513592782,-96.0,90
0.2,8,0.88,0.8,0.94,0.05099019513592782,-96.0,91
0.2,1,1.0,1.0,1.0,0.0,-100.0,92
0.4,1,0.5,0.5,0.5,0.0,-72.0,0
0.4,2,0.49,0.48,0.5,0.010000000000000009,-72.0,1
0.4,2,0.49,0.48,0.5,0.010000000000000009,-72.0,2
0.4,2,0.49,0.48,0.5,0.010000000000000009,-72.0,3
0.4,2,0.49,0.48,0.5,0.010000000000000009,-72.0,4
0.4,2,0.49,0.48,0.5,0.010000000000000009,-72.0,5
0.4,2,0.48,0.46,0.5,0.01999999999999999,-72.0,6
0.4,2,0.48,0.46,0.5,0.01999999999999999,-72.0,7
0.4,2,0.48,0.46,0.5,0.01999999999999999,-72.0,8
0.4,2,0.48,0.46,0.5,0.01999999999999999,-72.0,9
0.4,2,0.48,0.46,0.5,0.01999999999999999,-72.0,10
0.4,2,0.48,0.46,0.5,0.01999999999999999,-72.0,11
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,12
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,13
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,14
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,15
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,16
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,17
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,18
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,19
0.4,2,0.5700000000000001,0.56,0.58,0.009999999999999953,-76.0,20
0.4,2,0.51,0.5,0.52,0.010000000000000009,-76.0,21
0.4,2,0.5,0.48,0.52,0.020000000000000018,-76.0,22
0.4,2,0.51,0.5,0.52,0.010000000000000009,-76.0,23
0.4,2,0.51,0.5,0.52,0.010000000000000009,-76.0,24
0.4,2,0.51,0.5,0.52,0.010000000000000009,-76.0,25
0.4,2,0.51,0.5,0.52,0.010000000000000009,-76.0,26
0.4,2,0.51,0.5,0.52,0.010000000000000009,-76.0,27
0.4,2,0.5,0.48,0.52,0.020000000000000018,-76.0,28
0.4,2,0.5,0.48,0.52,0.020000000000000018,-76.0,29
0.4,2,0.5,0.48,0.52,0.020000000000000018,-76.0,30
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,31
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,32
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,33
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,34
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,35
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,36
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,37
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,38
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,39
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,40
0.4,2,0.55,0.54,0.56,0.010000000000000009,-80.0,41
0.4,2,0.54,0.52,0.56,0.020000000000000018,-80.0,42
0.4,6,0.53,0.5,0.56,0.01914854215512678,-80.0,43
0.4,6,0.53,0.5,0.56,0.01914854215512678,-80.0,44
0.4,6,0.53,0.5,0.56,0.01914854215512678,-80.0,45
0.4,6,0.43,0.4,0.46,0.019148542155126767,-80.0,46
0.4,6,0.43,0.4,0.46,0.019148542155126767,-80.0,47
0.4,6,0.43,0.4,0.46,0.019148542155126767,-80.0,48
0.4,6,0.48,0.46,0.5,0.016329931618554512,-84.0,49
0.4,6,0.5,0.5,0.5,0.0,-84.0,50
0.4,6,0.5,0.5,0.5,0.0,-84.0,51
0.4,6,0.5,0.5,0.5,0.0,-84.0,52
0.4,6,0.5,0.5,0.5,0.0,-84.0,53
0.4,6,0.54,0.54,0.54,0.0,-88.0,54
0.4,6,0.54,0.54,0.54,0.0,-88.0,55
0.4,6,0.54,0.54,0.54,0.0,-88.0,56
0.4,6,0.54,0.54,0.54,0.0,-88.0,57
0.4,6,0.44999999999999996,0.42,0.48,0.019148542155126767,-88.0,58
0.4,6,0.49,0.46,0.52,0.019148542155126767,-92.0,59
0.4,6,0.49,0.46,0.52,0.019148542155126767,-92.0,60
0.4,6,0.49,0.46,0.52,0.019148542155126767,-92.0,61
0.4,6,0.49,0.46,0.52,0.019148542155126767,-92.0,62
0.4,6,0.49,0.46,0.52,0.019148542155126767,-92.0,63
0.4,42,0.54,0.44,0.64,0.04760952285695232,-92.0,64
0.4,42,0.54,0.44,0.64,0.04760952285695232,-92.0,65
0.4,42,0.54,0.44,0.64,0.04760952285695232,-92.0,66
0.4,42,0.54,0.44,0.64,0.04760952285695232,-92.0,67
0.4,42,0.54,0.44,0.64,0.04760952285695232,-92.0,68
0.4,42,0.38999999999999996,0.28,0.46,0.048452234702013985,-88.0,69
0.4,42,0.38999999999999996,0.28,0.46,0.048452234702013985,-88.0,70
0.4,42,0.38999999999999996,0.28,0.46,0.048452234702013985,-88.0,71
0.4,42,0.38999999999999996,0.28,0.46,0.048452234702013985,-88.0,72
0.4,168,0.38,0.18,0.56,0.07702813338860895,-88.0,73
0.4,168,0.23,0.06,0.42,0.07187952884282608,-88.0,74
0.4,336,0.37,0.16,0.68,0.11626120017730192,-88.0,75
0.4,336,0.51,0.26,0.76,0.10567244989431572,-92.0,76
0.4,336,0.51,0.26,0.76,0.10567244989431572,-92.0,77
0.4,240,0.48000000000000004,0.22,0.74,0.11356349178616633,-92.0,78
0.4,240,0.48000000000000004,0.22,0.74,0.11356349178616633,-92.0,79
0.4,80,0.45999999999999996,0.16,0.64,0.11777096416349829,-92.0,80
0.4,80,0.45999999999999996,0.16,0.64,0.11777096416349829,-92.0,81
0.4,80,0.34,0.1,0.54,0.11189280584559493,-88.0,82
0.4,80,0.34,0.1,0.54,0.11189280584559493,-88.0,83
0.4,80,0.33999999999999997,0.1,0.54,0.11189280584559491,-88.0,84
0.4,80,0.22000000000000003,0.0,0.5,0.11815244390193544,-92.0,85
0.4,80,0.22000000000000003,0.0,0.5,0.11815244390193544,-92.0,86
0.4,120,0.3,0.0,0.58,0.15325360245901778,-92.0,87
0.4,120,0.3,0.0,0.58,0.15325360245901778,-92.0,88
0.4,40,0.56,0.4,0.72,0.07348469228349534,-96.0,89
0.4,8,0.8800000000000001,0.8,0.94,0.05099019513592782,-96.0,90
0.4,8,0.8800000000000001,0.8,0.94,0.05099019513592782,-96.0,91
0.4,1,1.0,1.0,1.0,0.0,-100.0,92
0.6,1,0.8,0.8,0.8,0.0,-84.0,0
0.6,1,0.8,0.8,0.8,0.0,-84.0,1
0.6,1,0.8,0.8,0.8,0.0,-84.0,2
0.6,1,0.8,0.8,0.8,0.0,-84.0,3
0.6,1,0.8,0.8,0.8,0.0,-84.0,4
0.6,1,0.8,0.8,0.8,0.0,-84.0,5
0.6,1,0.8,0.8,0.8,0.0,-84.0,6
0.6,1,0.8,0.8,0.8,0.0,-84.0,7
0.6,1,0.8,0.8,0.8,0.0,-84.0,8
0.6,1,0.8,0.8,0.8,0.0,-84.0,9
0.6,1,0.8,0.8,0.8,0.0,-84.0,10
0.6,1,0.8,0.8,0.8,0.0,-84.0,11
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,12
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,13
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,14
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,15
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,16
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,17
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,18
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,19
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,20
0.6,2,0.71,0.7,0.72,0.010000000000000009,-80.0,21
0.6,2,0.7,0.68,0.72,0.019999999999999962,-80.0,22
0.6,2,0.7,0.68,0.72,0.019999999999999962,-80.0,23
0.6,2,0.7,0.68,0.72,0.019999999999999962,-80.0,24
0.6,2,0.7,0.68,0.72,0.019999999999999962,-80.0,25
0.6,2,0.7,0.68,0.72,0.019999999999999962,-80.0,26
0.6,2,0.7,0.68,0.72,0.019999999999999962,-80.0,27
0.6,2,0.7,0.68,0.72,0.019999999999999962,-80.0,28
0.6,2,0.7,0.68,0.72,0.019999999999999962,-80.0,29
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,30
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,31
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,32
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,33
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,34
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,35
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,36
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,37
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,38
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,39
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,40
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,41
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,42
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,43
0.6,6,0.6900000000000001,0.66,0.72,0.019148542155126732,-80.0,44
0.6,6,0.68,0.64,0.72,0.02581988897471609,-80.0,45
0.6,6,0.67,0.62,0.72,0.03415650255319865,-80.0,46
0.6,6,0.67,0.62,0.72,0.03415650255319865,-80.0,47
0.6,6,0.67,0.62,0.72,0.03415650255319865,-80.0,48
0.6,6,0.7200000000000001,0.68,0.76,0.02581988897471611,-84.0,49
0.6,6,0.7200000000000001,0.68,0.76,0.02581988897471611,-84.0,50
0.6,6,0.7200000000000001,0.68,0.76,0.02581988897471611,-84.0,51
0.6,6,0.7200000000000001,0.68,0.76,0.02581988897471611,-84.0,52
0.6,6,0.7200000000000001,0.68,0.76,0.02581988897471611,-84.0,53
0.6,6,0.7599999999999999,0.72,0.8,0.025819888974716137,-88.0,54
0.6,6,0.8500000000000001,0.82,0.88,0.01914854215512678,-92.0,55
0.6,6,0.8500000000000001,0.82,0.88,0.01914854215512678,-92.0,56
0.6,15,0.8200000000000002,0.76,0.88,0.032659863237109024,-92.0,57
0.6,60,0.7400000000000001,0.66,0.84,0.040824829046386304,-88.0,58
0.6,60,0.7799999999999999,0.7,0.88,0.0408248290463863,-92.0,59
0.6,60,0.7799999999999999,0.7,0.88,0.0408248290463863,-92.0,60
0.6,60,0.7799999999999999,0.7,0.88,0.0408248290463863,-92.0,61
0.6,60,0.7799999999999999,0.7,0.88,0.0408248290463863,-92.0,62
0.6,30,0.77,0.68,0.84,0.042504901678120224,-92.0,63
0.6,30,0.77,0.68,0.84,0.042504901678120224,-92.0,64
0.6,30,0.77,0.68,0.84,0.042504901678120224,-92.0,65
0.6,6,0.61,0.58,0.64,0.01914854215512678,-96.0,66
0.6,6,0.61,0.58,0.64,0.01914854215512678,-96.0,67
0.6,6,0.61,0.58,0.64,0.01914854215512678,-96.0,68
0.6,6,0.61,0.58,0.64,0.01914854215512678,-96.0,69
0.6,6,0.61,0.58,0.64,0.01914854215512678,-96.0,70
0.6,6,0.61,0.58,0.64,0.01914854215512678,-96.0,71
0.6,42,0.7699999999999999,0.62,0.92,0.08225975119502044,-96.0,72
0.6,42,0.7699999999999999,0.62,0.92,0.08225975119502044,-96.0,73
0.6,70,0.75,0.58,0.92,0.08544003745317531,-96.0,74
0.6,80,0.73,0.54,0.92,0.09643650760992954,-96.0,75
0.6,80,0.73,0.54,0.92,0.09643650760992954,-96.0,76
0.6,80,0.73,0.54,0.92,0.09643650760992954,-96.0,77
0.6,80,0.73,0.54,0.92,0.09643650760992954,-96.0,78
0.6,80,0.73,0.54,0.92,0.09643650760992954,-96.0,79
0.6,80,0.73,0.54,0.92,0.09643650760992954,-96.0,80
0.6,80,0.73,0.54,0.92,0.09643650760992954,-96.0,81
0.6,80,0.61,0.38,0.84,0.10816653826391967,-92.0,82
0.6,16,0.6399999999999999,0.48,0.84,0.0972111104761179,-92.0,83
0.6,16,0.64,0.48,0.84,0.09721111047611788,-92.0,84
0.6,80,0.32,0.1,0.58,0.11104053313993048,-92.0,85
0.6,80,0.32,0.1,0.58,0.11104053313993048,-92.0,86
0.6,40,0.5599999999999999,0.4,0.72,0.07348469228349534,-96.0,87
0.6,40,0.5599999999999999,0.4,0.72,0.07348469228349534,-96.0,88
0.6,40,0.5599999999999999,0.4,0.72,0.07348469228349534,-96.0,89
0.6,8,0.88,0.78,0.94,0.050990195135927854,-96.0,90
0.6,8,0.88,0.78,0.94,0.050990195135927854,-96.0,91
0.6,1,1.0,1.0,1.0,0.0,-100.0,92
0.8,1,1.0,1.0,1.0,0.0,-100.0,0
