length,$p_{stable}$,Energy,Consensus
731,$1/{n^{3/4}}$,-0.984375,0.671875
2303,$1/\sqrt{n}$,-0.984375,0.5546875
120,$1/{n^{1/3}}$,-0.90625,0.15234375
130,$1/\log^{3}(n)$,-0.890625,0.8
1,$1/\log^{2}(n)$,-1.0,1.0
3502,$1/\log(n)$,-0.921875,0.296875
126,$1/n^{3/2}$,-0.9375,0.6349206349206349
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.96875,0.5859375
504,$1/{n^{1/3}}$,-0.9375,0.36328125
126,$1/\log^{3}(n)$,-0.9375,0.6349206349206349
1,$1/\log^{2}(n)$,-1.0,1.0
1320,$1/\log(n)$,-0.953125,0.37890625
130,$1/n^{3/2}$,-0.9375,0.8769230769230769
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
144,$1/\sqrt{n}$,-0.96875,0.61328125
3502,$1/{n^{1/3}}$,-0.890625,0.125
1980,$1/\log^{3}(n)$,-0.984375,0.4335069444444444
592,$1/\log^{2}(n)$,-0.984375,0.4018422719594595
798,$1/\log(n)$,-0.953125,0.14453125
130,$1/n^{3/2}$,-0.875,0.476923076923077
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.9375,0.0078125
3502,$1/{n^{1/3}}$,-0.9375,0.1953125
130,$1/\log^{3}(n)$,-0.875,0.476923076923077
639,$1/\log^{2}(n)$,-0.984375,0.1398180751173709
2520,$1/\log(n)$,-0.890625,0.19140625
130,$1/n^{3/2}$,-0.953125,0.7076923076923077
130,$1/n$,-0.953125,0.7076923076923077
846,$1/{n^{3/4}}$,-0.96875,0.39174239066193856
3502,$1/\sqrt{n}$,-0.953125,0.140625
840,$1/{n^{1/3}}$,-0.9375,0.40234375
1,$1/\log^{3}(n)$,-1.0,1.0
1768,$1/\log^{2}(n)$,-0.984375,0.3903952205882353
2520,$1/\log(n)$,-0.953125,0.16023685515873015
126,$1/n^{3/2}$,-0.96875,0.7936507936507936
3502,$1/n$,-0.984375,0.5859375
1,$1/{n^{3/4}}$,-1.0,1.0
14,$1/\sqrt{n}$,-0.984375,0.38671875
3502,$1/{n^{1/3}}$,-0.890625,0.0
1,$1/\log^{3}(n)$,-1.0,1.0
1449,$1/\log^{2}(n)$,-0.984375,0.2743432971014493
1260,$1/\log(n)$,-0.921875,0.07237103174603175
130,$1/n^{3/2}$,-0.859375,0.3538461538461539
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
1240,$1/\sqrt{n}$,-0.953125,0.26171875
3502,$1/{n^{1/3}}$,-0.90625,0.0703125
1,$1/\log^{3}(n)$,-1.0,1.0
120,$1/\log^{2}(n)$,-0.984375,0.17408854166666668
120,$1/\log(n)$,-0.9375,0.27734375
130,$1/n^{3/2}$,-0.96875,0.6153846153846154
130,$1/n$,-0.96875,0.6153846153846154
1020,$1/{n^{3/4}}$,-0.984375,0.4122242647058824
3502,$1/\sqrt{n}$,-0.96875,0.203125
3502,$1/{n^{1/3}}$,-0.90625,0.0078125
130,$1/\log^{3}(n)$,-0.96875,0.6153846153846154
1,$1/\log^{2}(n)$,-1.0,1.0
720,$1/\log(n)$,-0.96875,0.5234375
130,$1/n^{3/2}$,-0.90625,0.6615384615384615
1,$1/n$,-1.0,1.0
3502,$1/{n^{3/4}}$,-0.984375,0.421875
720,$1/\sqrt{n}$,-0.96875,0.25390625
1320,$1/{n^{1/3}}$,-0.9375,0.09694602272727272
130,$1/\log^{3}(n)$,-0.90625,0.6615384615384615
1,$1/\log^{2}(n)$,-1.0,1.0
1092,$1/\log(n)$,-0.953125,0.6640625
126,$1/n^{3/2}$,-0.921875,0.492063492063492
3502,$1/n$,-0.984375,0.3046875
1,$1/{n^{3/4}}$,-1.0,1.0
1333,$1/\sqrt{n}$,-0.984375,0.3359375
3502,$1/{n^{1/3}}$,-0.921875,0.1171875
126,$1/\log^{3}(n)$,-0.921875,0.492063492063492
42,$1/\log^{2}(n)$,-0.984375,0.3203125
660,$1/\log(n)$,-0.921875,0.25
130,$1/n^{3/2}$,-0.890625,0.2
130,$1/n$,-0.890625,0.2
24,$1/{n^{3/4}}$,-0.984375,0.859375
3502,$1/\sqrt{n}$,-0.96875,0.1875
3502,$1/{n^{1/3}}$,-0.9375,0.1640625
130,$1/\log^{3}(n)$,-0.890625,0.2
1,$1/\log^{2}(n)$,-1.0,1.0
1680,$1/\log(n)$,-0.9375,0.1039434523809524
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
3502,$1/{n^{3/4}}$,-0.984375,0.390625
90,$1/\sqrt{n}$,-0.96875,0.640625
24,$1/{n^{1/3}}$,-0.90625,0.359375
1,$1/\log^{3}(n)$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
420,$1/\log(n)$,-0.953125,0.26953125
130,$1/n^{3/2}$,-0.9375,0.676923076923077
1,$1/n$,-1.0,1.0
2140,$1/{n^{3/4}}$,-0.984375,0.21360251168224295
2220,$1/\sqrt{n}$,-0.96875,0.08220720720720721
280,$1/{n^{1/3}}$,-0.9375,0.234375
130,$1/\log^{3}(n)$,-0.9375,0.676923076923077
336,$1/\log^{2}(n)$,-0.984375,0.5390625
360,$1/\log(n)$,-0.953125,0.30859375
130,$1/n^{3/2}$,-0.875,0.6615384615384615
130,$1/n$,-0.875,0.6615384615384615
1,$1/{n^{3/4}}$,-1.0,1.0
21,$1/\sqrt{n}$,-0.984375,0.7890625
3360,$1/{n^{1/3}}$,-0.921875,0.16778273809523808
1,$1/\log^{3}(n)$,-1.0,1.0
203,$1/\log^{2}(n)$,-0.984375,0.4032481527093596
660,$1/\log(n)$,-0.96875,0.37890625
130,$1/n^{3/2}$,-0.984375,0.953846153846154
130,$1/n$,-0.984375,0.953846153846154
130,$1/{n^{3/4}}$,-0.984375,0.953846153846154
2520,$1/\sqrt{n}$,-0.953125,0.3046875
360,$1/{n^{1/3}}$,-0.890625,0.3203125
1,$1/\log^{3}(n)$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
792,$1/\log(n)$,-0.9375,0.296875
130,$1/n^{3/2}$,-0.96875,0.8923076923076924
3502,$1/n$,-0.984375,0.140625
1,$1/{n^{3/4}}$,-1.0,1.0
210,$1/\sqrt{n}$,-0.96875,0.734375
1260,$1/{n^{1/3}}$,-0.921875,0.0857390873015873
130,$1/\log^{3}(n)$,-0.96875,0.8923076923076924
1,$1/\log^{2}(n)$,-1.0,1.0
3502,$1/\log(n)$,-0.9375,0.078125
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1430,$1/{n^{3/4}}$,-0.984375,0.4691979895104895
1,$1/\sqrt{n}$,-1.0,1.0
126,$1/{n^{1/3}}$,-0.9375,0.15234375
1,$1/\log^{3}(n)$,-1.0,1.0
3502,$1/\log^{2}(n)$,-0.984375,0.6953125
360,$1/\log(n)$,-0.953125,0.47265625
130,$1/n^{3/2}$,-0.984375,0.9384615384615383
130,$1/n$,-0.984375,0.9384615384615383
1,$1/{n^{3/4}}$,-1.0,1.0
2520,$1/\sqrt{n}$,-0.953125,0.17532862103174604
72,$1/{n^{1/3}}$,-0.96875,0.16015625
130,$1/\log^{3}(n)$,-0.984375,0.9384615384615383
1320,$1/\log^{2}(n)$,-0.984375,0.4479995265151515
60,$1/\log(n)$,-0.953125,0.41015625
130,$1/n^{3/2}$,-0.984375,0.13846153846153847
130,$1/n$,-0.984375,0.13846153846153847
1,$1/{n^{3/4}}$,-1.0,1.0
330,$1/\sqrt{n}$,-0.953125,0.3046875
1560,$1/{n^{1/3}}$,-0.9375,0.41015625
1,$1/\log^{3}(n)$,-1.0,1.0
630,$1/\log^{2}(n)$,-0.984375,0.56640625
2436,$1/\log(n)$,-0.96875,0.07605321223316913
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
2090,$1/{n^{3/4}}$,-0.984375,0.2387073863636364
10,$1/\sqrt{n}$,-0.984375,0.30859375
60,$1/{n^{1/3}}$,-0.9375,0.0421875
1,$1/\log^{3}(n)$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
420,$1/\log(n)$,-0.9375,0.059114583333333325
130,$1/n^{3/2}$,-0.984375,0.3538461538461539
128,$1/n$,-0.984375,0.326904296875
1,$1/{n^{3/4}}$,-1.0,1.0
1044,$1/\sqrt{n}$,-0.953125,0.24609375
3502,$1/{n^{1/3}}$,-0.921875,0.4609375
130,$1/\log^{3}(n)$,-0.984375,0.3538461538461539
3502,$1/\log^{2}(n)$,-0.984375,0.5
3502,$1/\log(n)$,-0.921875,0.25
126,$1/n^{3/2}$,-0.921875,0.7777777777777778
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
290,$1/\sqrt{n}$,-0.984375,0.43359375
3502,$1/{n^{1/3}}$,-0.9375,0.2890625
126,$1/\log^{3}(n)$,-0.921875,0.7777777777777778
1,$1/\log^{2}(n)$,-1.0,1.0
3502,$1/\log(n)$,-0.953125,0.296875
130,$1/n^{3/2}$,-0.953125,0.5230769230769231
3502,$1/n$,-0.984375,0.0234375
3502,$1/{n^{3/4}}$,-0.984375,0.46875
3502,$1/\sqrt{n}$,-0.96875,0.421875
126,$1/{n^{1/3}}$,-0.96875,0.51171875
1,$1/\log^{3}(n)$,-1.0,1.0
3502,$1/\log^{2}(n)$,-0.984375,0.6328125
840,$1/\log(n)$,-0.90625,0.06097470238095237
130,$1/n^{3/2}$,-0.984375,0.8769230769230769
130,$1/n$,-0.984375,0.8769230769230769
1,$1/{n^{3/4}}$,-1.0,1.0
2640,$1/\sqrt{n}$,-0.96875,0.27734375
720,$1/{n^{1/3}}$,-0.9375,0.084765625
130,$1/\log^{3}(n)$,-0.984375,0.8769230769230769
1,$1/\log^{2}(n)$,-1.0,1.0
3502,$1/\log(n)$,-0.9375,0.375
126,$1/n^{3/2}$,-0.96875,0.4444444444444444
126,$1/n$,-0.96875,0.4444444444444444
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.96875,0.375
3502,$1/{n^{1/3}}$,-0.9375,0.4453125
1,$1/\log^{3}(n)$,-1.0,1.0
1026,$1/\log^{2}(n)$,-0.984375,0.61328125
3502,$1/\log(n)$,-0.9375,0.46875
130,$1/n^{3/2}$,-0.921875,0.7846153846153846
130,$1/n$,-0.921875,0.7846153846153846
2360,$1/{n^{3/4}}$,-0.984375,0.54296875
990,$1/\sqrt{n}$,-0.953125,0.1255602904040404
360,$1/{n^{1/3}}$,-0.890625,0.21484375
130,$1/\log^{3}(n)$,-0.921875,0.7846153846153846
96,$1/\log^{2}(n)$,-0.984375,0.8125
680,$1/\log(n)$,-0.96875,0.23828125
130,$1/n^{3/2}$,-0.90625,0.7076923076923077
130,$1/n$,-0.90625,0.7076923076923077
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.96875,0.59375
3502,$1/{n^{1/3}}$,-0.90625,0.09375
1,$1/\log^{3}(n)$,-1.0,1.0
16,$1/\log^{2}(n)$,-0.984375,0.6015625
240,$1/\log(n)$,-0.9375,0.30859375
130,$1/n^{3/2}$,-0.890625,0.6923076923076923
130,$1/n$,-0.890625,0.6923076923076923
3502,$1/{n^{3/4}}$,-0.984375,0.2734375
2660,$1/\sqrt{n}$,-0.96875,0.31640625
1170,$1/{n^{1/3}}$,-0.9375,0.203125
130,$1/\log^{3}(n)$,-0.890625,0.6923076923076923
1,$1/\log^{2}(n)$,-1.0,1.0
378,$1/\log(n)$,-0.984375,0.56640625
126,$1/n^{3/2}$,-0.984375,0.984126984126984
126,$1/n$,-0.984375,0.984126984126984
1,$1/{n^{3/4}}$,-1.0,1.0
126,$1/\sqrt{n}$,-0.96875,0.7890625
3502,$1/{n^{1/3}}$,-0.90625,0.2421875
126,$1/\log^{3}(n)$,-0.984375,0.984126984126984
126,$1/\log^{2}(n)$,-0.984375,0.984126984126984
3502,$1/\log(n)$,-0.90625,0.1484375
130,$1/n^{3/2}$,-0.984375,0.9230769230769232
1,$1/n$,-1.0,1.0
1349,$1/{n^{3/4}}$,-0.984375,0.5859375
600,$1/\sqrt{n}$,-0.953125,0.11515625
2652,$1/{n^{1/3}}$,-0.96875,0.1251531862745098
130,$1/\log^{3}(n)$,-0.984375,0.9230769230769232
3502,$1/\log^{2}(n)$,-0.984375,0.9140625
3502,$1/\log(n)$,-0.921875,0.171875
130,$1/n^{3/2}$,-0.96875,0.4153846153846154
1,$1/n$,-1.0,1.0
414,$1/{n^{3/4}}$,-0.984375,0.4380095108695653
3502,$1/\sqrt{n}$,-0.984375,0.4453125
840,$1/{n^{1/3}}$,-0.953125,0.4296875
130,$1/\log^{3}(n)$,-0.96875,0.4153846153846154
3502,$1/\log^{2}(n)$,-0.984375,0.2734375
240,$1/\log(n)$,-0.953125,0.375
126,$1/n^{3/2}$,-0.90625,0.03447420634920635
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
126,$1/\sqrt{n}$,-0.96875,0.390625
3502,$1/{n^{1/3}}$,-0.953125,0.4140625
126,$1/\log^{3}(n)$,-0.90625,0.03447420634920635
1,$1/\log^{2}(n)$,-1.0,1.0
1680,$1/\log(n)$,-0.9375,0.055292038690476185
130,$1/n^{3/2}$,-0.890625,0.7230769230769231
1,$1/n$,-1.0,1.0
3502,$1/{n^{3/4}}$,-0.984375,0.5703125
110,$1/\sqrt{n}$,-0.984375,0.21484375
2520,$1/{n^{1/3}}$,-0.921875,0.3984375
130,$1/\log^{3}(n)$,-0.890625,0.7230769230769231
1,$1/\log^{2}(n)$,-1.0,1.0
3502,$1/\log(n)$,-0.921875,0.3515625
126,$1/n^{3/2}$,-0.96875,0.9047619047619048
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.96875,0.28125
3502,$1/{n^{1/3}}$,-0.9375,0.4453125
126,$1/\log^{3}(n)$,-0.96875,0.9047619047619048
1,$1/\log^{2}(n)$,-1.0,1.0
924,$1/\log(n)$,-0.921875,0.296875
126,$1/n^{3/2}$,-0.890625,0.3333333333333333
3502,$1/n$,-0.984375,0.1796875
272,$1/{n^{3/4}}$,-0.984375,0.51171875
540,$1/\sqrt{n}$,-0.953125,0.46484375
2100,$1/{n^{1/3}}$,-0.875,0.06894345238095237
126,$1/\log^{3}(n)$,-0.890625,0.3333333333333333
1,$1/\log^{2}(n)$,-1.0,1.0
420,$1/\log(n)$,-0.90625,0.05476190476190476
130,$1/n^{3/2}$,-0.84375,0.24615384615384614
130,$1/n$,-0.84375,0.24615384615384614
552,$1/{n^{3/4}}$,-0.984375,0.80859375
682,$1/\sqrt{n}$,-0.984375,0.3671875
936,$1/{n^{1/3}}$,-0.890625,0.328125
130,$1/\log^{3}(n)$,-0.84375,0.24615384615384614
1,$1/\log^{2}(n)$,-1.0,1.0
540,$1/\log(n)$,-0.9375,0.19594907407407408
126,$1/n^{3/2}$,-0.890625,0.19047619047619047
224,$1/n$,-0.984375,0.4439174107142857
3219,$1/{n^{3/4}}$,-0.984375,0.3345808092575334
2760,$1/\sqrt{n}$,-0.953125,0.31367753623188405
3502,$1/{n^{1/3}}$,-0.921875,0.3359375
126,$1/\log^{3}(n)$,-0.890625,0.19047619047619047
1,$1/\log^{2}(n)$,-1.0,1.0
3502,$1/\log(n)$,-0.921875,0.234375
126,$1/n^{3/2}$,-0.96875,0.7460317460317459
1,$1/n$,-1.0,1.0
3502,$1/{n^{3/4}}$,-0.984375,0.1640625
2856,$1/\sqrt{n}$,-0.96875,0.63671875
132,$1/{n^{1/3}}$,-0.96875,0.4375
1,$1/\log^{3}(n)$,-1.0,1.0
3502,$1/\log^{2}(n)$,-0.96875,0.1015625
420,$1/\log(n)$,-0.9375,0.3125
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
1560,$1/\sqrt{n}$,-0.953125,0.11448317307692307
2520,$1/{n^{1/3}}$,-0.9375,0.12601066468253969
1,$1/\log^{3}(n)$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
1400,$1/\log(n)$,-0.953125,0.55859375
130,$1/n^{3/2}$,-0.859375,0.5538461538461539
1,$1/n$,-1.0,1.0
504,$1/{n^{3/4}}$,-0.984375,0.22315228174603172
3502,$1/\sqrt{n}$,-0.953125,0.296875
120,$1/{n^{1/3}}$,-0.921875,0.31640625
1,$1/\log^{3}(n)$,-1.0,1.0
2074,$1/\log^{2}(n)$,-0.984375,0.3399190875120539
360,$1/\log(n)$,-0.953125,0.54296875
130,$1/n^{3/2}$,-0.921875,0.8153846153846154
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.953125,0.1015625
720,$1/{n^{1/3}}$,-0.9375,0.10338541666666666
130,$1/\log^{3}(n)$,-0.921875,0.8153846153846154
74,$1/\log^{2}(n)$,-0.984375,0.17155827702702706
630,$1/\log(n)$,-0.9375,0.30859375
130,$1/n^{3/2}$,-0.984375,0.8923076923076924
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.953125,0.09375
60,$1/{n^{1/3}}$,-0.921875,0.4375
1,$1/\log^{3}(n)$,-1.0,1.0
3502,$1/\log^{2}(n)$,-0.984375,0.375
2520,$1/\log(n)$,-0.9375,0.1875
130,$1/n^{3/2}$,-0.984375,0.9846153846153848
130,$1/n$,-0.984375,0.9846153846153848
1456,$1/{n^{3/4}}$,-0.984375,0.3801940247252748
468,$1/\sqrt{n}$,-0.96875,0.6796875
1020,$1/{n^{1/3}}$,-0.953125,0.0555453431372549
1,$1/\log^{3}(n)$,-1.0,1.0
92,$1/\log^{2}(n)$,-0.984375,0.19599184782608692
3502,$1/\log(n)$,-0.921875,0.1953125
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1428,$1/{n^{3/4}}$,-0.984375,0.4042366946778712
462,$1/\sqrt{n}$,-0.984375,0.55078125
168,$1/{n^{1/3}}$,-0.9375,0.3125
1,$1/\log^{3}(n)$,-1.0,1.0
216,$1/\log^{2}(n)$,-0.984375,0.484375
168,$1/\log(n)$,-0.921875,0.16183035714285715
130,$1/n^{3/2}$,-0.953125,0.5538461538461539
1,$1/n$,-1.0,1.0
3502,$1/{n^{3/4}}$,-0.984375,0.0
39,$1/\sqrt{n}$,-0.984375,0.421875
1020,$1/{n^{1/3}}$,-0.953125,0.5703125
130,$1/\log^{3}(n)$,-0.953125,0.5538461538461539
1,$1/\log^{2}(n)$,-1.0,1.0
1092,$1/\log(n)$,-0.953125,0.09565304487179488
126,$1/n^{3/2}$,-0.953125,0.6825396825396826
1,$1/n$,-1.0,1.0
1590,$1/{n^{3/4}}$,-0.984375,0.34544516509433965
806,$1/\sqrt{n}$,-0.984375,0.23828125
3502,$1/{n^{1/3}}$,-0.90625,0.25
1,$1/\log^{3}(n)$,-1.0,1.0
390,$1/\log^{2}(n)$,-0.984375,0.32119391025641025
3502,$1/\log(n)$,-0.9375,0.0703125
130,$1/n^{3/2}$,-0.90625,0.5076923076923077
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.96875,0.3359375
60,$1/{n^{1/3}}$,-0.9375,0.02630208333333333
1,$1/\log^{3}(n)$,-1.0,1.0
3502,$1/\log^{2}(n)$,-0.984375,0.71875
3502,$1/\log(n)$,-0.921875,0.1171875
130,$1/n^{3/2}$,-0.9375,0.9230769230769232
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
3502,$1/\sqrt{n}$,-0.96875,0.265625
1980,$1/{n^{1/3}}$,-0.953125,0.0825915404040404
130,$1/\log^{3}(n)$,-0.9375,0.9230769230769232
3502,$1/\log^{2}(n)$,-0.984375,0.1171875
3502,$1/\log(n)$,-0.9375,0.234375
126,$1/n^{3/2}$,-0.953125,0.19047619047619047
1,$1/n$,-1.0,1.0
580,$1/{n^{3/4}}$,-0.984375,0.32957974137931034
252,$1/\sqrt{n}$,-0.96875,0.8515625
3502,$1/{n^{1/3}}$,-0.90625,0.34375
126,$1/\log^{3}(n)$,-0.953125,0.19047619047619047
1,$1/\log^{2}(n)$,-1.0,1.0
2340,$1/\log(n)$,-0.953125,0.09805021367521367
130,$1/n^{3/2}$,-0.96875,0.8461538461538461
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
1,$1/\sqrt{n}$,-1.0,1.0
3502,$1/{n^{1/3}}$,-0.9375,0.15625
1,$1/\log^{3}(n)$,-1.0,1.0
3120,$1/\log^{2}(n)$,-0.984375,0.3364332932692308
3300,$1/\log(n)$,-0.9375,0.2421875
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
60,$1/\sqrt{n}$,-0.96875,0.53125
3502,$1/{n^{1/3}}$,-0.921875,0.125
1,$1/\log^{3}(n)$,-1.0,1.0
750,$1/\log^{2}(n)$,-0.984375,0.488375
120,$1/\log(n)$,-0.9375,0.19140625
126,$1/n^{3/2}$,-0.890625,0.4603174603174603
1,$1/n$,-1.0,1.0
816,$1/{n^{3/4}}$,-0.984375,0.6796875
198,$1/\sqrt{n}$,-0.984375,0.33203125
3502,$1/{n^{1/3}}$,-0.921875,0.2734375
126,$1/\log^{3}(n)$,-0.890625,0.4603174603174603
1,$1/\log^{2}(n)$,-1.0,1.0
3502,$1/\log(n)$,-0.96875,0.2734375
130,$1/n^{3/2}$,-0.921875,0.09278846153846154
130,$1/n$,-0.921875,0.09278846153846154
324,$1/{n^{3/4}}$,-0.984375,0.54296875
1440,$1/\sqrt{n}$,-0.953125,0.1680881076388889
630,$1/{n^{1/3}}$,-0.890625,0.12109375
1,$1/\log^{3}(n)$,-1.0,1.0
130,$1/\log^{2}(n)$,-0.921875,0.09278846153846154
2100,$1/\log(n)$,-0.953125,0.55078125
