length,$p_{stable}$,SpinGlass,Magnetization
1,$1$,-0.59375,0.0
129,$0.0$,-0.96875,0.9534883720930232
400,$0.1$,-0.96875,0.2344921875
1020,$0.3$,-0.875,0.13671875
84,$0.5$,-0.8125,0.14453125
12,$0.7$,-0.75,0.046875
2,$0.9$,-0.703125,0.0703125
1,$1$,-0.65625,0.09375
127,$0.0$,-0.984375,0.9842519685039369
240,$0.1$,-0.96875,0.44921875
2340,$0.3$,-0.84375,0.07764423076923077
780,$0.5$,-0.765625,0.140625
60,$0.7$,-0.75,0.1015625
2,$0.9$,-0.6875,0.03515625
1,$1$,-0.65625,0.046875
127,$0.0$,-0.828125,0.5118110236220472
3002,$0.1$,-0.953125,0.3203125
3002,$0.3$,-0.796875,0.1328125
84,$0.5$,-0.75,0.1953125
12,$0.7$,-0.75,0.0546875
2,$0.9$,-0.65625,0.015625
1,$1$,-0.625,0.0078125
127,$0.0$,-0.984375,0.5433070866141733
138,$0.1$,-0.984375,0.046591938405797104
1260,$0.3$,-0.859375,0.109375
120,$0.5$,-0.828125,0.021354166666666667
6,$0.7$,-0.75,0.09375
2,$0.9$,-0.671875,0.0390625
1,$1$,-0.671875,0.0625
129,$0.0$,-0.984375,0.9844961240310076
259,$0.1$,-0.984375,0.3984375
1260,$0.3$,-0.859375,0.09769345238095238
84,$0.5$,-0.796875,0.18359375
12,$0.7$,-0.796875,0.07421875
2,$0.9$,-0.671875,0.01171875
1,$1$,-0.640625,0.0625
129,$0.0$,-0.828125,0.4263565891472868
2040,$0.1$,-0.953125,0.30859375
840,$0.3$,-0.859375,0.03697916666666667
60,$0.5$,-0.78125,0.02708333333333333
12,$0.7$,-0.71875,0.09765625
2,$0.9$,-0.640625,0.015625
1,$1$,-0.609375,0.03125
127,$0.0$,-0.984375,0.9842519685039369
120,$0.1$,-0.984375,0.796875
360,$0.3$,-0.84375,0.12118055555555556
420,$0.5$,-0.78125,0.19140625
60,$0.7$,-0.71875,0.01484375
6,$0.9$,-0.640625,0.0078125
1,$1$,-0.609375,0.0
127,$0.0$,-0.953125,0.8267716535433071
3002,$0.1$,-0.953125,0.3046875
3002,$0.3$,-0.859375,0.1640625
60,$0.5$,-0.765625,0.16796875
12,$0.7$,-0.6875,0.08203125
6,$0.9$,-0.625,0.06640625
1,$1$,-0.578125,0.0703125
127,$0.0$,-0.921875,0.1968503937007874
3002,$0.1$,-0.953125,0.2890625
3002,$0.3$,-0.8125,0.1640625
840,$0.5$,-0.8125,0.125
6,$0.7$,-0.71875,0.19140625
2,$0.9$,-0.71875,0.109375
1,$1$,-0.625,0.0859375
129,$0.0$,-0.953125,0.1937984496124031
3002,$0.1$,-0.9375,0.03125
1848,$0.3$,-0.890625,0.05276819534632034
60,$0.5$,-0.796875,0.16796875
6,$0.7$,-0.765625,0.08203125
2,$0.9$,-0.71875,0.171875
1,$1$,-0.609375,0.125
127,$0.0$,-0.9375,0.2283464566929134
1680,$0.1$,-0.921875,0.17758556547619048
3002,$0.3$,-0.859375,0.1015625
60,$0.5$,-0.78125,0.07421875
12,$0.7$,-0.71875,0.05078125
2,$0.9$,-0.671875,0.046875
1,$1$,-0.65625,0.0390625
127,$0.0$,-0.96875,0.7795275590551181
3002,$0.1$,-0.9375,0.3203125
60,$0.3$,-0.875,0.1015625
60,$0.5$,-0.78125,0.04348958333333333
12,$0.7$,-0.75,0.046875
2,$0.9$,-0.671875,0.15625
1,$1$,-0.640625,0.125
127,$0.0$,-0.828125,0.055364173228346455
2520,$0.1$,-0.890625,0.05610739087301588
2280,$0.3$,-0.90625,0.04931469298245614
840,$0.5$,-0.765625,0.09769345238095238
12,$0.7$,-0.734375,0.25390625
2,$0.9$,-0.640625,0.16015625
1,$1$,-0.59375,0.171875
129,$0.0$,-0.859375,0.751937984496124
148,$0.1$,-0.984375,0.41015625
936,$0.3$,-0.84375,0.3515625
60,$0.5$,-0.796875,0.26171875
6,$0.7$,-0.765625,0.11328125
6,$0.9$,-0.65625,0.1484375
1,$1$,-0.640625,0.1171875
127,$0.0$,-0.859375,0.4960629921259842
2520,$0.1$,-0.921875,0.09622395833333333
3002,$0.3$,-0.84375,0.015625
120,$0.5$,-0.78125,0.09375
12,$0.7$,-0.71875,0.01953125
2,$0.9$,-0.671875,0.01953125
1,$1$,-0.625,0.0859375
129,$0.0$,-0.90625,0.3488372093023256
3002,$0.1$,-0.9375,0.2109375
420,$0.3$,-0.84375,0.328125
12,$0.5$,-0.78125,0.022135416666666668
60,$0.7$,-0.671875,0.1015625
2,$0.9$,-0.671875,0.0546875
1,$1$,-0.59375,0.0078125
129,$0.0$,-0.953125,0.627906976744186
3002,$0.1$,-0.953125,0.015625
1260,$0.3$,-0.859375,0.08364335317460317
60,$0.5$,-0.765625,0.21484375
12,$0.7$,-0.640625,0.21484375
2,$0.9$,-0.5625,0.140625
1,$1$,-0.546875,0.1171875
127,$0.0$,-0.96875,0.8110236220472441
210,$0.1$,-0.96875,0.171875
630,$0.3$,-0.90625,0.10546875
420,$0.5$,-0.828125,0.08984375
30,$0.7$,-0.765625,0.04739583333333333
6,$0.9$,-0.703125,0.1484375
1,$1$,-0.703125,0.1171875
127,$0.0$,-0.90625,0.7795275590551181
924,$0.1$,-0.96875,0.1038284632034632
1980,$0.3$,-0.90625,0.049700126262626265
12,$0.5$,-0.796875,0.03515625
12,$0.7$,-0.8125,0.0703125
6,$0.9$,-0.78125,0.06640625
1,$1$,-0.703125,0.0078125
127,$0.0$,-0.875,0.060408464566929124
3002,$0.1$,-0.953125,0.2265625
12,$0.3$,-0.921875,0.3203125
660,$0.5$,-0.78125,0.1953125
60,$0.7$,-0.6875,0.2109375
6,$0.9$,-0.59375,0.17578125
1,$1$,-0.53125,0.15625
129,$0.0$,-0.9375,0.4108527131782946
220,$0.1$,-0.96875,0.46484375
2520,$0.3$,-0.875,0.09776785714285714
36,$0.5$,-0.84375,0.23046875
6,$0.7$,-0.78125,0.23046875
6,$0.9$,-0.671875,0.04296875
1,$1$,-0.671875,0.09375
129,$0.0$,-0.984375,0.9689922480620154
3002,$0.1$,-0.953125,0.078125
1260,$0.3$,-0.859375,0.2109375
12,$0.5$,-0.734375,0.04296875
6,$0.7$,-0.671875,0.0390625
6,$0.9$,-0.59375,0.078125
1,$1$,-0.578125,0.0703125
129,$0.0$,-0.96875,0.0279796511627907
1680,$0.1$,-0.96875,0.48046875
420,$0.3$,-0.875,0.125
60,$0.5$,-0.75,0.2265625
12,$0.7$,-0.703125,0.21484375
2,$0.9$,-0.65625,0.12890625
1,$1$,-0.59375,0.1640625
127,$0.0$,-0.921875,0.11811023622047245
3002,$0.1$,-0.96875,0.6875
360,$0.3$,-0.84375,0.059027777777777776
420,$0.5$,-0.78125,0.04445684523809524
6,$0.7$,-0.6875,0.09765625
2,$0.9$,-0.65625,0.1328125
1,$1$,-0.609375,0.078125
127,$0.0$,-0.953125,0.84251968503937
1,$0.1$,-1.0,1.0
840,$0.3$,-0.859375,0.3359375
420,$0.5$,-0.78125,0.15234375
60,$0.7$,-0.75,0.08984375
2,$0.9$,-0.65625,0.05078125
1,$1$,-0.65625,0.0
1,$0.0$,-1.0,1.0
684,$0.1$,-0.96875,0.7109375
36,$0.3$,-0.875,0.0720486111111111
12,$0.5$,-0.78125,0.203125
42,$0.7$,-0.65625,0.1171875
6,$0.9$,-0.5625,0.010416666666666666
1,$1$,-0.5,0.0
129,$0.0$,-0.984375,0.9844961240310076
3002,$0.1$,-0.953125,0.53125
1980,$0.3$,-0.875,0.171875
60,$0.5$,-0.796875,0.05859375
4,$0.7$,-0.8125,0.15234375
2,$0.9$,-0.6875,0.09375
1,$1$,-0.65625,0.0859375
129,$0.0$,-0.984375,0.9689922480620154
2520,$0.1$,-0.9375,0.07690972222222223
60,$0.3$,-0.875,0.2734375
24,$0.5$,-0.828125,0.03515625
12,$0.7$,-0.734375,0.044270833333333336
6,$0.9$,-0.609375,0.078125
1,$1$,-0.609375,0.0234375
127,$0.0$,-0.96875,0.3543307086614173
660,$0.1$,-0.953125,0.18359375
420,$0.3$,-0.84375,0.04527529761904762
84,$0.5$,-0.8125,0.02194940476190476
12,$0.7$,-0.75,0.1484375
6,$0.9$,-0.625,0.08984375
1,$1$,-0.578125,0.0546875
127,$0.0$,-0.96875,0.2755905511811024
180,$0.1$,-0.953125,0.0390625
180,$0.3$,-0.84375,0.12170138888888887
840,$0.5$,-0.796875,0.125
12,$0.7$,-0.65625,0.018229166666666668
6,$0.9$,-0.578125,0.01171875
1,$1$,-0.5625,0.0390625
1,$0.0$,-1.0,1.0
3002,$0.1$,-0.9375,0.0078125
168,$0.3$,-0.875,0.03273809523809524
12,$0.5$,-0.828125,0.046875
60,$0.7$,-0.734375,0.043229166666666666
