init_magnet,length,Magnetization_mean,Magnetization_min,Magnetization_max,Magnetization_std,SpinGlass,unstables
0.0,15,0.3333333333333333,0.25333333333333335,0.41333333333333333,0.04354648431614538,-71.0,61
0.0,15,0.3333333333333333,0.25333333333333335,0.41333333333333333,0.04354648431614538,-71.0,62
0.0,30,0.29333333333333333,0.17333333333333334,0.41333333333333333,0.059129487536222526,-71.0,63
0.0,6,0.7599999999999999,0.6266666666666667,0.8933333333333333,0.08977337722988511,-71.0,64
0.0,102,0.6133333333333333,0.3333333333333333,0.8933333333333333,0.13835006592243004,-71.0,65
0.0,102,0.6133333333333333,0.3333333333333333,0.8933333333333333,0.13835006592243004,-71.0,66
0.0,138,0.5333333333333334,0.17333333333333334,0.8933333333333333,0.18265531189364015,-71.0,67
0.0,42,0.22666666666666666,0.013333333333333334,0.4666666666666667,0.1166734691894366,-71.0,68
0.0,42,0.22666666666666666,0.013333333333333334,0.4666666666666667,0.1166734691894366,-71.0,69
0.0,66,0.40404040404040403,0.013333333333333334,0.8933333333333333,0.25167955358771765,-71.0,70
0.0,36,0.44,0.013333333333333334,0.92,0.2810210659473287,-71.0,71
0.0,36,0.44,0.013333333333333334,0.92,0.2810210659473287,-71.0,72
0.0,1,1.0,1.0,1.0,0.0,-75.0,73
0.2,1,0.2,0.2,0.2,0.0,-39.0,0
0.2,2,0.18666666666666668,0.17333333333333334,0.2,0.013333333333333336,-39.0,1
0.2,2,0.18666666666666668,0.17333333333333334,0.2,0.013333333333333336,-39.0,2
0.2,2,0.2,0.2,0.2,0.0,-39.0,3
0.2,2,0.30666666666666664,0.30666666666666664,0.30666666666666664,0.0,-43.0,4
0.2,2,0.30666666666666664,0.30666666666666664,0.30666666666666664,0.0,-43.0,5
0.2,2,0.30666666666666664,0.30666666666666664,0.30666666666666664,0.0,-43.0,6
0.2,2,0.30666666666666664,0.30666666666666664,0.30666666666666664,0.0,-43.0,7
0.2,2,0.36,0.36,0.36,0.0,-47.0,8
0.2,2,0.3733333333333333,0.36,0.38666666666666666,0.013333333333333336,-47.0,9
0.2,2,0.3733333333333333,0.36,0.38666666666666666,0.013333333333333336,-47.0,10
0.2,2,0.3733333333333333,0.36,0.38666666666666666,0.013333333333333336,-47.0,11
0.2,2,0.3733333333333333,0.36,0.38666666666666666,0.013333333333333336,-47.0,12
0.2,6,0.3466666666666666,0.30666666666666664,0.38666666666666666,0.025531389540169022,-47.0,13
0.2,6,0.3466666666666666,0.30666666666666664,0.38666666666666666,0.025531389540169022,-47.0,14
0.2,6,0.3333333333333333,0.28,0.41333333333333333,0.04618802153517005,-47.0,15
0.2,6,0.3333333333333333,0.28,0.41333333333333333,0.04618802153517005,-47.0,16
0.2,6,0.3333333333333333,0.28,0.41333333333333333,0.04618802153517005,-47.0,17
0.2,6,0.3466666666666667,0.28,0.44,0.05497474167490213,-47.0,18
0.2,6,0.39999999999999997,0.3333333333333333,0.49333333333333335,0.05497474167490215,-51.0,19
0.2,6,0.48,0.41333333333333333,0.5466666666666666,0.045542003404264876,-55.0,20
0.2,6,0.48,0.41333333333333333,0.5466666666666666,0.045542003404264876,-55.0,21
0.2,6,0.49333333333333335,0.41333333333333333,0.5733333333333334,0.05760658398584765,-55.0,22
0.2,6,0.49333333333333335,0.41333333333333333,0.5733333333333334,0.05760658398584765,-55.0,23
0.2,6,0.36000000000000004,0.28,0.44,0.05760658398584764,-51.0,24
0.2,6,0.36000000000000004,0.28,0.44,0.05760658398584764,-51.0,25
0.2,6,0.36000000000000004,0.28,0.44,0.05760658398584764,-51.0,26
0.2,12,0.28,0.17333333333333334,0.38666666666666666,0.06347936380926977,-47.0,27
0.2,12,0.4133333333333333,0.30666666666666664,0.52,0.06347936380926979,-51.0,28
0.2,12,0.4133333333333333,0.30666666666666664,0.52,0.06347936380926979,-51.0,29
0.2,12,0.4133333333333333,0.30666666666666664,0.52,0.06347936380926979,-51.0,30
0.2,12,0.46666666666666673,0.36,0.5733333333333334,0.06347936380926979,-55.0,31
0.2,12,0.46666666666666673,0.36,0.5733333333333334,0.06347936380926979,-55.0,32
0.2,12,0.46666666666666673,0.36,0.5733333333333334,0.06347936380926979,-55.0,33
0.2,12,0.46666666666666673,0.36,0.5733333333333334,0.06347936380926979,-55.0,34
0.2,12,0.45333333333333337,0.36,0.5466666666666666,0.052774853720168526,-55.0,35
0.2,4,0.44,0.3333333333333333,0.52,0.0679869268479038,-55.0,36
0.2,4,0.44,0.3333333333333333,0.52,0.0679869268479038,-55.0,37
0.2,4,0.44,0.3333333333333333,0.52,0.0679869268479038,-55.0,38
0.2,4,0.44,0.3333333333333333,0.52,0.0679869268479038,-55.0,39
0.2,4,0.3466666666666666,0.22666666666666666,0.44,0.07659416862050705,-59.0,40
0.2,4,0.48,0.38666666666666666,0.5466666666666666,0.061101009266077866,-63.0,41
0.2,4,0.48,0.38666666666666666,0.5466666666666666,0.061101009266077866,-63.0,42
0.2,4,0.48,0.38666666666666666,0.5466666666666666,0.061101009266077866,-63.0,43
0.2,4,0.48,0.38666666666666666,0.5466666666666666,0.061101009266077866,-63.0,44
0.2,4,0.48,0.38666666666666666,0.5466666666666666,0.061101009266077866,-63.0,45
0.2,4,0.48,0.38666666666666666,0.5466666666666666,0.061101009266077866,-63.0,46
0.2,20,0.4666666666666666,0.36,0.5466666666666666,0.049888765156985884,-63.0,47
0.2,20,0.4666666666666666,0.36,0.5466666666666666,0.049888765156985884,-63.0,48
0.2,20,0.4666666666666666,0.36,0.5466666666666666,0.049888765156985884,-63.0,49
0.2,60,0.4399999999999999,0.30666666666666664,0.5466666666666666,0.054433105395181744,-63.0,50
0.2,60,0.3333333333333333,0.2,0.52,0.07774602526460402,-59.0,51
0.2,180,0.17585185185185187,0.013333333333333334,0.44,0.09338399565620863,-59.0,52
0.2,180,0.1397037037037037,0.013333333333333334,0.36,0.07942329857575137,-59.0,53
0.2,60,0.3733333333333333,0.22666666666666666,0.52,0.06666666666666667,-63.0,54
0.2,60,0.4266666666666667,0.28,0.5733333333333334,0.06666666666666668,-63.0,55
0.2,24,0.25333333333333335,0.06666666666666667,0.38666666666666666,0.08219218670625301,-63.0,56
0.2,24,0.25333333333333335,0.06666666666666667,0.38666666666666666,0.08219218670625301,-63.0,57
0.2,24,0.24,0.04,0.38666666666666666,0.0846780394811451,-63.0,58
0.2,24,0.32,0.14666666666666667,0.4666666666666667,0.07962876829852851,-67.0,59
0.2,24,0.32,0.14666666666666667,0.4666666666666667,0.07962876829852851,-67.0,60
0.2,24,0.16,0.04,0.28,0.06486453119700633,-71.0,61
0.2,24,0.16,0.04,0.28,0.06486453119700633,-71.0,62
0.2,40,0.4,0.25333333333333335,0.5466666666666666,0.07180219742846006,-71.0,63
0.2,120,0.09311111111111112,0.013333333333333334,0.25333333333333335,0.06380487229354088,-67.0,64
0.2,40,0.4,0.25333333333333335,0.5466666666666666,0.07180219742846006,-71.0,65
0.2,24,0.12222222222222223,0.013333333333333334,0.25333333333333335,0.0725888132047159,-71.0,66
0.2,138,0.5333333333333333,0.17333333333333334,0.8933333333333333,0.18265531189364015,-71.0,67
0.2,42,0.2266666666666667,0.013333333333333334,0.4666666666666667,0.1166734691894366,-71.0,68
0.2,42,0.2266666666666667,0.013333333333333334,0.4666666666666667,0.1166734691894366,-71.0,69
0.2,66,0.40404040404040403,0.013333333333333334,0.8933333333333333,0.25167955358771765,-71.0,70
0.2,36,0.4474074074074075,0.04,0.9466666666666667,0.26870415039399276,-71.0,71
0.2,36,0.4474074074074075,0.04,0.9466666666666667,0.26870415039399276,-71.0,72
0.2,1,1.0,1.0,1.0,0.0,-75.0,73
0.4,1,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.0,-51.0,0
0.4,1,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.0,-51.0,1
0.4,1,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.0,-51.0,2
0.4,2,0.42666666666666664,0.41333333333333333,0.44,0.013333333333333336,-51.0,3
0.4,2,0.42666666666666664,0.41333333333333333,0.44,0.013333333333333336,-51.0,4
0.4,2,0.42666666666666664,0.41333333333333333,0.44,0.013333333333333336,-51.0,5
0.4,2,0.42666666666666664,0.41333333333333333,0.44,0.013333333333333336,-51.0,6
0.4,2,0.42666666666666664,0.41333333333333333,0.44,0.013333333333333336,-51.0,7
0.4,2,0.48,0.4666666666666667,0.49333333333333335,0.013333333333333336,-55.0,8
0.4,2,0.49333333333333335,0.4666666666666667,0.52,0.026666666666666672,-55.0,9
0.4,2,0.49333333333333335,0.4666666666666667,0.52,0.026666666666666672,-55.0,10
0.4,2,0.49333333333333335,0.4666666666666667,0.52,0.026666666666666672,-55.0,11
0.4,2,0.49333333333333335,0.4666666666666667,0.52,0.026666666666666672,-55.0,12
0.4,6,0.4666666666666666,0.41333333333333333,0.52,0.034426518632954824,-55.0,13
0.4,6,0.4666666666666666,0.41333333333333333,0.52,0.034426518632954824,-55.0,14
0.4,6,0.4666666666666666,0.41333333333333333,0.52,0.034426518632954824,-55.0,15
0.4,6,0.4666666666666666,0.41333333333333333,0.52,0.034426518632954824,-55.0,16
0.4,6,0.4666666666666666,0.41333333333333333,0.52,0.034426518632954824,-55.0,17
0.4,6,0.48,0.41333333333333333,0.5466666666666666,0.045542003404264876,-55.0,18
0.4,6,0.48,0.41333333333333333,0.5466666666666666,0.045542003404264876,-55.0,19
0.4,6,0.48,0.41333333333333333,0.5466666666666666,0.045542003404264876,-55.0,20
0.4,6,0.5333333333333333,0.4666666666666667,0.6,0.04554200340426487,-55.0,21
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,22
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,23
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,24
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,25
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,26
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,27
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,28
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,29
0.4,6,0.5466666666666667,0.4666666666666667,0.6266666666666667,0.05760658398584765,-55.0,30
0.4,6,0.6,0.52,0.68,0.057606583985847656,-59.0,31
0.4,6,0.6,0.52,0.68,0.057606583985847656,-59.0,32
0.4,6,0.6,0.52,0.68,0.057606583985847656,-59.0,33
0.4,6,0.6,0.52,0.68,0.057606583985847656,-59.0,34
0.4,6,0.5866666666666667,0.52,0.6533333333333333,0.04554200340426488,-59.0,35
0.4,4,0.5733333333333334,0.49333333333333335,0.6266666666666667,0.04988876515698589,-59.0,36
0.4,4,0.5733333333333334,0.49333333333333335,0.6266666666666667,0.049888765156985884,-59.0,37
0.4,4,0.5733333333333334,0.49333333333333335,0.6266666666666667,0.049888765156985884,-59.0,38
0.4,4,0.5733333333333334,0.49333333333333335,0.6266666666666667,0.049888765156985884,-59.0,39
0.4,4,0.5733333333333334,0.49333333333333335,0.6266666666666667,0.049888765156985884,-59.0,40
0.4,4,0.6533333333333333,0.6,0.68,0.03265986323710907,-63.0,41
0.4,4,0.6533333333333333,0.6,0.68,0.03265986323710907,-63.0,42
0.4,4,0.6533333333333333,0.6,0.68,0.03265986323710907,-63.0,43
0.4,4,0.6533333333333333,0.6,0.68,0.03265986323710907,-63.0,44
0.4,4,0.6666666666666667,0.6,0.7066666666666667,0.040000000000000015,-63.0,45
0.4,4,0.6666666666666667,0.6,0.7066666666666667,0.040000000000000015,-63.0,46
0.4,4,0.6666666666666667,0.6,0.7066666666666667,0.040000000000000015,-63.0,47
0.4,4,0.6666666666666667,0.6,0.7066666666666667,0.040000000000000015,-63.0,48
0.4,12,0.6133333333333334,0.49333333333333335,0.7066666666666667,0.057089922571845024,-63.0,49
0.4,12,0.5866666666666667,0.44,0.68,0.06110100926607788,-63.0,50
0.4,12,0.5866666666666667,0.44,0.68,0.06110100926607788,-63.0,51
0.4,12,0.5866666666666667,0.44,0.68,0.06110100926607788,-63.0,52
0.4,60,0.27999999999999997,0.09333333333333334,0.44,0.06970838729492498,-63.0,53
0.4,60,0.27999999999999997,0.09333333333333334,0.44,0.06970838729492498,-63.0,54
0.4,60,0.27999999999999997,0.09333333333333334,0.44,0.06970838729492498,-63.0,55
0.4,24,0.4533333333333333,0.28,0.6533333333333333,0.08467803948114512,-63.0,56
0.4,168,0.3066666666666667,0.013333333333333334,0.6533333333333333,0.135036738093456,-63.0,57
0.4,168,0.3201587301587302,0.013333333333333334,0.6533333333333333,0.13730580780741491,-63.0,58
0.4,168,0.24301587301587302,0.013333333333333334,0.5466666666666666,0.12791947186585356,-67.0,59
0.4,168,0.256984126984127,0.013333333333333334,0.52,0.12662240146309092,-67.0,60
0.4,168,0.256984126984127,0.013333333333333334,0.52,0.12662240146309092,-67.0,61
0.4,1002,0.3333333333333333,0.013333333333333334,0.76,0.15998791705415258,-67.0,62
0.4,104,0.64,0.38666666666666666,0.8933333333333333,0.11699952516522828,-71.0,63
0.4,104,0.64,0.38666666666666666,0.8933333333333333,0.11699952516522828,-71.0,64
0.4,104,0.64,0.38666666666666666,0.8933333333333333,0.11699952516522828,-71.0,65
0.4,104,0.64,0.38666666666666666,0.8933333333333333,0.11699952516522828,-71.0,66
0.4,104,0.64,0.38666666666666666,0.8933333333333333,0.11699952516522828,-71.0,67
0.4,1,1.0,1.0,1.0,0.0,-75.0,68
0.6,1,0.84,0.84,0.84,0.0,-63.0,0
0.6,1,0.84,0.84,0.84,0.0,-63.0,1
0.6,1,0.84,0.84,0.84,0.0,-63.0,2
0.6,1,0.84,0.84,0.84,0.0,-63.0,3
0.6,1,0.84,0.84,0.84,0.0,-63.0,4
0.6,1,0.84,0.84,0.84,0.0,-63.0,5
0.6,1,0.84,0.84,0.84,0.0,-63.0,6
0.6,1,0.84,0.84,0.84,0.0,-63.0,7
0.6,1,0.8933333333333333,0.8933333333333333,0.8933333333333333,0.0,-67.0,8
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,9
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,10
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,11
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,12
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,13
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,14
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,15
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,16
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,17
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,18
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,19
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,20
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,21
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,22
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,23
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,24
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,25
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,26
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,27
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,28
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,29
0.6,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,30
0.6,1,1.0,1.0,1.0,0.0,-75.0,31
0.8,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,0
0.8,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,1
0.8,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,2
0.8,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,3
0.8,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,4
0.8,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,5
0.8,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,6
0.8,1,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,-71.0,7
0.8,1,1.0,1.0,1.0,0.0,-75.0,8
