length,p_a,SpinGlass,Magnetization
77.0,$0$,-1.5844155844155845,0.005021645021645022
77.0,$0$,-1.6363636363636365,0.004329004329004329
77.0,$0$,-1.7922077922077921,0.001038961038961039
73.0,$0$,-1.7808219178082192,0.0009132420091324201
77.0,$0$,-1.896103896103896,0.012294372294372293
77.0,$0$,-1.7922077922077921,0.0032900432900432905
73.0,$0$,-1.8356164383561644,0.006575342465753424
73.0,$0$,-1.8356164383561644,0.000547945205479452
1.0,$0$,-150.0,1.0
1.0,$0$,-150.0,1.0
73.0,$0$,-2.0,0.012968036529680364
73.0,$0$,-1.9452054794520548,0.011141552511415525
77.0,$0$,-1.896103896103896,0.0029437229437229437
77.0,$0$,-1.6883116883116882,0.001038961038961039
73.0,$0$,-1.9452054794520548,0.004748858447488584
73.0,$0$,-2.0,0.013515981735159818
73.0,$0$,-1.8904109589041096,0.011506849315068493
73.0,$0$,-1.9452054794520548,0.01223744292237443
73.0,$0$,-1.9452054794520548,0.006027397260273973
77.0,$0$,-1.7922077922077921,0.009004329004329004
77.0,$0$,-1.6363636363636365,0.0012121212121212121
77.0,$0$,-1.844155844155844,0.012294372294372293
73.0,$0$,-2.0,0.010410958904109589
77.0,$0$,-1.5844155844155845,0.0025974025974025974
73.0,$0$,-1.9452054794520548,0.001643835616438356
77.0,$0$,-1.896103896103896,0.011428571428571429
77.0,$0$,-1.6363636363636365,0.001038961038961039
73.0,$0$,-2.0,0.013515981735159818
1.0,$0$,-150.0,1.0
1.0,$0$,-150.0,1.0
77.0,$0$,-1.5324675324675325,0.0029437229437229437
77.0,$0$,-1.7922077922077921,0.011774891774891775
73.0,$0$,-1.8904109589041096,0.012968036529680364
77.0,$0$,-1.6883116883116882,0.00017316017316017316
73.0,$0$,-1.9452054794520548,0.01132420091324201
77.0,$0$,-1.844155844155844,0.0116017316017316
1.0,$0$,-150.0,1.0
73.0,$0$,-2.0,0.012420091324200912
77.0,$0$,-1.7922077922077921,0.011082251082251082
73.0,$0$,-2.0,0.009680365296803653
1.0,$0$,-150.0,1.0
77.0,$0$,-1.7922077922077921,0.011948051948051949
77.0,$0$,-1.7402597402597402,0.008658008658008658
77.0,$0$,-1.896103896103896,0.012121212121212121
77.0,$0$,-1.844155844155844,0.00813852813852814
73.0,$0$,-1.9452054794520548,0.013150684931506848
73.0,$0$,-2.0,0.013150684931506848
77.0,$0$,-1.844155844155844,0.005541125541125541
77.0,$0$,-1.844155844155844,0.008311688311688312
77.0,$0$,-1.5844155844155845,0.005021645021645022
73.0,$0$,-1.8904109589041096,0.003287671232876712
77.0,$0$,-1.7922077922077921,0.010735930735930736
77.0,$0$,-1.896103896103896,0.012640692640692642
77.0,$0$,-1.7402597402597402,0.0032900432900432905
1.0,$0$,-150.0,1.0
77.0,$0$,-1.844155844155844,0.00935064935064935
77.0,$0$,-1.896103896103896,0.011948051948051949
73.0,$0$,-1.8904109589041096,0.01132420091324201
77.0,$0$,-1.7402597402597402,0.009004329004329004
77.0,$0$,-1.896103896103896,0.011774891774891775
77.0,$0$,-1.844155844155844,0.011774891774891775
1.0,$0$,-150.0,1.0
77.0,$0$,-1.844155844155844,0.010562770562770564
77.0,$0$,-1.896103896103896,0.012294372294372293
73.0,$0$,-1.8356164383561644,0.0012785388127853881
77.0,$0$,-1.6363636363636365,0.007965367965367965
73.0,$0$,-1.8904109589041096,0.006392694063926941
77.0,$0$,-1.844155844155844,0.0015584415584415584
77.0,$0$,-1.7402597402597402,0.006926406926406926
