length,$p_{stable}$,Energy,Consensus
20002,$1/\log^{2}(n)$,-0.9921875,0.697265625
20002,$1/\log(n)$,-0.95703125,0.220703125
512,$1/n^{3/2}$,-0.9921875,0.53125
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.98046875,0.12890625
20002,$1/{n^{1/3}}$,-0.9609375,0.44140625
1,$1/\log^{3}(n)$,-1.0,1.0
7239,$1/\log^{2}(n)$,-0.99609375,0.7109375
20002,$1/\log(n)$,-0.9453125,0.271484375
512,$1/n^{3/2}$,-0.9765625,0.013885498046875
1,$1/n$,-1.0,1.0
20002,$1/{n^{3/4}}$,-0.99609375,0.736328125
20002,$1/\sqrt{n}$,-0.984375,0.08984375
20002,$1/{n^{1/3}}$,-0.95703125,0.05859375
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.9921875,0.2421875
20002,$1/\log(n)$,-0.94921875,0.220703125
512,$1/n^{3/2}$,-0.98046875,0.73828125
512,$1/n$,-0.98046875,0.73828125
2385,$1/{n^{3/4}}$,-0.99609375,0.103515625
20002,$1/\sqrt{n}$,-0.9921875,0.314453125
20002,$1/{n^{1/3}}$,-0.96484375,0.337890625
512,$1/\log^{3}(n)$,-0.98046875,0.73828125
12948,$1/\log^{2}(n)$,-0.99609375,0.6044921875
20002,$1/\log(n)$,-0.95703125,0.044921875
512,$1/n^{3/2}$,-0.98046875,0.95703125
3822,$1/n$,-0.99609375,0.6787109375
11270,$1/{n^{3/4}}$,-0.99609375,0.2802734375
20002,$1/\sqrt{n}$,-0.98828125,0.578125
20002,$1/{n^{1/3}}$,-0.94921875,0.115234375
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.9921875,0.498046875
20002,$1/\log(n)$,-0.953125,0.16796875
512,$1/n^{3/2}$,-0.9296875,0.01290130615234375
512,$1/n$,-0.9296875,0.01290130615234375
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.9921875,0.548828125
20002,$1/{n^{1/3}}$,-0.94140625,0.099609375
512,$1/\log^{3}(n)$,-0.9296875,0.01290130615234375
20002,$1/\log^{2}(n)$,-0.9921875,0.443359375
20002,$1/\log(n)$,-0.94921875,0.162109375
512,$1/n^{3/2}$,-0.95703125,0.75
512,$1/n$,-0.95703125,0.75
5460,$1/{n^{3/4}}$,-0.99609375,0.3681640625
20002,$1/\sqrt{n}$,-0.9765625,0.17578125
20002,$1/{n^{1/3}}$,-0.96484375,0.2109375
20002,$1/\log^{3}(n)$,-0.99609375,0.2890625
20002,$1/\log^{2}(n)$,-0.9921875,0.103515625
20002,$1/\log(n)$,-0.94921875,0.015625
512,$1/n^{3/2}$,-0.94140625,0.11328125
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.984375,0.279296875
20002,$1/{n^{1/3}}$,-0.94140625,0.255859375
1,$1/\log^{3}(n)$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
20002,$1/\log(n)$,-0.953125,0.310546875
512,$1/n^{3/2}$,-0.93359375,0.515625
512,$1/n$,-0.93359375,0.515625
162,$1/{n^{3/4}}$,-0.99609375,0.638671875
20002,$1/\sqrt{n}$,-0.98046875,0.09375
20002,$1/{n^{1/3}}$,-0.9609375,0.080078125
512,$1/\log^{3}(n)$,-0.93359375,0.515625
6789,$1/\log^{2}(n)$,-0.99609375,0.46875
20002,$1/\log(n)$,-0.95703125,0.29296875
512,$1/n^{3/2}$,-0.98046875,0.7578125
512,$1/n$,-0.98046875,0.7578125
189,$1/{n^{3/4}}$,-0.99609375,0.212890625
20002,$1/\sqrt{n}$,-0.984375,0.1015625
12600,$1/{n^{1/3}}$,-0.96875,0.1435546875
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.98828125,0.47265625
20002,$1/\log(n)$,-0.95703125,0.015625
512,$1/n^{3/2}$,-0.98828125,0.94140625
1,$1/n$,-1.0,1.0
20002,$1/{n^{3/4}}$,-0.99609375,0.560546875
20002,$1/\sqrt{n}$,-0.98828125,0.166015625
20002,$1/{n^{1/3}}$,-0.95703125,0.142578125
512,$1/\log^{3}(n)$,-0.98828125,0.94140625
5400,$1/\log^{2}(n)$,-0.99609375,0.56640625
20002,$1/\log(n)$,-0.95703125,0.046875
512,$1/n^{3/2}$,-0.9375,0.3984375
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.98828125,0.3828125
20002,$1/{n^{1/3}}$,-0.95703125,0.0078125
1,$1/\log^{3}(n)$,-1.0,1.0
2814,$1/\log^{2}(n)$,-0.99609375,0.7626953125
20002,$1/\log(n)$,-0.9609375,0.1796875
512,$1/n^{3/2}$,-0.98828125,0.95703125
1,$1/n$,-1.0,1.0
20002,$1/{n^{3/4}}$,-0.99609375,0.251953125
20002,$1/\sqrt{n}$,-0.98828125,0.216796875
20002,$1/{n^{1/3}}$,-0.953125,0.02734375
512,$1/\log^{3}(n)$,-0.98828125,0.95703125
484,$1/\log^{2}(n)$,-0.99609375,0.7392578125
20002,$1/\log(n)$,-0.95703125,0.380859375
512,$1/n^{3/2}$,-0.94921875,0.45703125
512,$1/n$,-0.94921875,0.45703125
2016,$1/{n^{3/4}}$,-0.99609375,0.5537109375
20002,$1/\sqrt{n}$,-0.98828125,0.78515625
20002,$1/{n^{1/3}}$,-0.9609375,0.19140625
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.98828125,0.115234375
20002,$1/\log(n)$,-0.9609375,0.203125
512,$1/n^{3/2}$,-0.97265625,0.6484375
1,$1/n$,-1.0,1.0
20002,$1/{n^{3/4}}$,-0.99609375,0.408203125
20002,$1/\sqrt{n}$,-0.984375,0.318359375
20002,$1/{n^{1/3}}$,-0.94921875,0.033203125
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.98828125,0.0234375
20002,$1/\log(n)$,-0.9453125,0.109375
512,$1/n^{3/2}$,-0.97265625,0.74609375
1,$1/n$,-1.0,1.0
4428,$1/{n^{3/4}}$,-0.99609375,0.2003020551038844
20002,$1/\sqrt{n}$,-0.984375,0.41796875
20002,$1/{n^{1/3}}$,-0.9375,0.078125
1,$1/\log^{3}(n)$,-1.0,1.0
10184,$1/\log^{2}(n)$,-0.99609375,0.6455078125
20002,$1/\log(n)$,-0.9609375,0.099609375
512,$1/n^{3/2}$,-0.98828125,0.8125
512,$1/n$,-0.98828125,0.8125
20002,$1/{n^{3/4}}$,-0.99609375,0.8359375
20002,$1/\sqrt{n}$,-0.984375,0.005859375
20002,$1/{n^{1/3}}$,-0.96484375,0.173828125
512,$1/\log^{3}(n)$,-0.98828125,0.8125
2184,$1/\log^{2}(n)$,-0.99609375,0.294921875
20002,$1/\log(n)$,-0.9375,0.068359375
512,$1/n^{3/2}$,-0.98828125,0.890625
1,$1/n$,-1.0,1.0
444,$1/{n^{3/4}}$,-0.99609375,0.7470703125
20002,$1/\sqrt{n}$,-0.984375,0.185546875
20002,$1/{n^{1/3}}$,-0.95703125,0.1328125
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.9921875,0.2578125
20002,$1/\log(n)$,-0.95703125,0.337890625
512,$1/n^{3/2}$,-0.98828125,0.80078125
512,$1/n$,-0.98828125,0.80078125
20002,$1/{n^{3/4}}$,-0.9921875,0.353515625
20002,$1/\sqrt{n}$,-0.98828125,0.28125
20002,$1/{n^{1/3}}$,-0.96484375,0.05078125
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.99609375,0.1875
20002,$1/\log(n)$,-0.96875,0.115234375
512,$1/n^{3/2}$,-0.96875,0.23046875
512,$1/n$,-0.96875,0.23046875
5820,$1/{n^{3/4}}$,-0.99609375,0.68359375
20002,$1/\sqrt{n}$,-0.984375,0.017578125
20002,$1/{n^{1/3}}$,-0.9453125,0.357421875
20002,$1/\log^{3}(n)$,-0.99609375,0.119140625
2340,$1/\log^{2}(n)$,-0.99609375,0.3779296875
20002,$1/\log(n)$,-0.9375,0.193359375
512,$1/n^{3/2}$,-0.9921875,0.59765625
512,$1/n$,-0.9921875,0.59765625
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.9765625,0.080078125
20002,$1/{n^{1/3}}$,-0.953125,0.05859375
512,$1/\log^{3}(n)$,-0.9921875,0.59765625
12614,$1/\log^{2}(n)$,-0.99609375,0.268580700263596
20002,$1/\log(n)$,-0.94921875,0.025390625
512,$1/n^{3/2}$,-0.98046875,0.8046875
1,$1/n$,-1.0,1.0
770,$1/{n^{3/4}}$,-0.99609375,0.904296875
20002,$1/\sqrt{n}$,-0.98828125,0.013671875
20002,$1/{n^{1/3}}$,-0.94921875,0.025390625
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.99609375,0.71875
20002,$1/\log(n)$,-0.94921875,0.0390625
512,$1/n^{3/2}$,-0.96875,0.3671875
512,$1/n$,-0.96875,0.3671875
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.98828125,0.3125
20002,$1/{n^{1/3}}$,-0.96875,0.48046875
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.99609375,0.08984375
20002,$1/\log(n)$,-0.94140625,0.26171875
512,$1/n^{3/2}$,-0.96875,0.58203125
512,$1/n$,-0.96875,0.58203125
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.98046875,0.080078125
20002,$1/{n^{1/3}}$,-0.9609375,0.06640625
512,$1/\log^{3}(n)$,-0.96875,0.58203125
20002,$1/\log^{2}(n)$,-0.9921875,0.16015625
20002,$1/\log(n)$,-0.94140625,0.240234375
512,$1/n^{3/2}$,-0.93359375,0.3125
1,$1/n$,-1.0,1.0
20002,$1/{n^{3/4}}$,-0.99609375,0.0234375
20002,$1/\sqrt{n}$,-0.9921875,0.3515625
20002,$1/{n^{1/3}}$,-0.95703125,0.0078125
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.984375,0.046875
20002,$1/\log(n)$,-0.94921875,0.060546875
512,$1/n^{3/2}$,-0.953125,0.45703125
512,$1/n$,-0.953125,0.45703125
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.9921875,0.107421875
20002,$1/{n^{1/3}}$,-0.95703125,0.568359375
1,$1/\log^{3}(n)$,-1.0,1.0
3344,$1/\log^{2}(n)$,-0.99609375,0.7021484375
20002,$1/\log(n)$,-0.9296875,0.259765625
512,$1/n^{3/2}$,-0.94140625,0.25390625
512,$1/n$,-0.94140625,0.25390625
20002,$1/{n^{3/4}}$,-0.99609375,0.322265625
20002,$1/\sqrt{n}$,-0.9765625,0.00390625
20002,$1/{n^{1/3}}$,-0.9453125,0.259765625
512,$1/\log^{3}(n)$,-0.94140625,0.25390625
8099,$1/\log^{2}(n)$,-0.99609375,0.060291731618101
20002,$1/\log(n)$,-0.953125,0.09765625
512,$1/n^{3/2}$,-0.9609375,0.25
512,$1/n$,-0.9609375,0.25
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.98046875,0.294921875
20002,$1/{n^{1/3}}$,-0.96875,0.1640625
20002,$1/\log^{3}(n)$,-0.99609375,0.3359375
1850,$1/\log^{2}(n)$,-0.99609375,0.703125
20002,$1/\log(n)$,-0.96875,0.041015625
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
574,$1/\sqrt{n}$,-0.99609375,0.4189453125
20002,$1/{n^{1/3}}$,-0.9609375,0.064453125
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.99609375,0.669921875
20002,$1/\log(n)$,-0.94921875,0.0546875
512,$1/n^{3/2}$,-0.98828125,0.98046875
1,$1/n$,-1.0,1.0
870,$1/{n^{3/4}}$,-0.99609375,0.4873046875
20002,$1/\sqrt{n}$,-0.98046875,0.431640625
20002,$1/{n^{1/3}}$,-0.9609375,0.392578125
20002,$1/\log^{3}(n)$,-0.99609375,0.1953125
20002,$1/\log^{2}(n)$,-0.99609375,0.138671875
20002,$1/\log(n)$,-0.9375,0.240234375
512,$1/n^{3/2}$,-0.97265625,0.41796875
512,$1/n$,-0.97265625,0.41796875
20002,$1/{n^{3/4}}$,-0.99609375,0.328125
20002,$1/\sqrt{n}$,-0.984375,0.357421875
20002,$1/{n^{1/3}}$,-0.953125,0.169921875
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.98828125,0.259765625
20002,$1/\log(n)$,-0.953125,0.05859375
512,$1/n^{3/2}$,-0.96875,0.62890625
512,$1/n$,-0.96875,0.62890625
20002,$1/{n^{3/4}}$,-0.99609375,0.0546875
20002,$1/\sqrt{n}$,-0.984375,0.17578125
20002,$1/{n^{1/3}}$,-0.9609375,0.056640625
512,$1/\log^{3}(n)$,-0.96875,0.62890625
20002,$1/\log^{2}(n)$,-0.9921875,0.1015625
20002,$1/\log(n)$,-0.9453125,0.263671875
512,$1/n^{3/2}$,-0.96484375,0.53125
512,$1/n$,-0.96484375,0.53125
20002,$1/{n^{3/4}}$,-0.99609375,0.42578125
20002,$1/\sqrt{n}$,-0.98046875,0.083984375
20002,$1/{n^{1/3}}$,-0.953125,0.15625
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.9921875,0.09765625
20002,$1/\log(n)$,-0.94921875,0.357421875
512,$1/n^{3/2}$,-0.99609375,0.984375
1,$1/n$,-1.0,1.0
4836,$1/{n^{3/4}}$,-0.99609375,0.609375
20002,$1/\sqrt{n}$,-0.98046875,0.46875
20002,$1/{n^{1/3}}$,-0.96484375,0.3359375
512,$1/\log^{3}(n)$,-0.99609375,0.984375
20002,$1/\log^{2}(n)$,-0.99609375,0.376953125
20002,$1/\log(n)$,-0.9453125,0.0859375
512,$1/n^{3/2}$,-0.98828125,0.76171875
512,$1/n$,-0.98828125,0.76171875
20002,$1/{n^{3/4}}$,-0.99609375,0.841796875
20002,$1/\sqrt{n}$,-0.98828125,0.46484375
20002,$1/{n^{1/3}}$,-0.9453125,0.15625
1,$1/\log^{3}(n)$,-1.0,1.0
1,$1/\log^{2}(n)$,-1.0,1.0
20002,$1/\log(n)$,-0.95703125,0.103515625
512,$1/n^{3/2}$,-0.9765625,0.875
1,$1/n$,-1.0,1.0
20002,$1/{n^{3/4}}$,-0.9921875,0.248046875
20002,$1/\sqrt{n}$,-0.98828125,0.40625
20002,$1/{n^{1/3}}$,-0.9453125,0.046875
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.9921875,0.029296875
20002,$1/\log(n)$,-0.94921875,0.0390625
512,$1/n^{3/2}$,-0.97265625,0.19921875
1,$1/n$,-1.0,1.0
1,$1/{n^{3/4}}$,-1.0,1.0
20002,$1/\sqrt{n}$,-0.98046875,0.017578125
20002,$1/{n^{1/3}}$,-0.96484375,0.189453125
1,$1/\log^{3}(n)$,-1.0,1.0
1428,$1/\log^{2}(n)$,-0.99609375,0.515625
20002,$1/\log(n)$,-0.94921875,0.30078125
1,$1/n^{3/2}$,-1.0,1.0
1,$1/n$,-1.0,1.0
12558,$1/{n^{3/4}}$,-0.99609375,0.6875
5544,$1/\sqrt{n}$,-0.9921875,0.048901402417027416
20002,$1/{n^{1/3}}$,-0.9609375,0.080078125
1,$1/\log^{3}(n)$,-1.0,1.0
20002,$1/\log^{2}(n)$,-0.9921875,0.07421875
20002,$1/\log(n)$,-0.94140625,0.029296875
