length,p_a,SpinGlass,Magnetization
67.0,$0$,-1.8507462686567164,0.014225746268656716
61.0,$0$,-1.9672131147540983,0.012807377049180328
67.0,$0$,-1.8507462686567164,0.013992537313432836
67.0,$0$,-1.8507462686567164,0.0016324626865671641
61.0,$0$,-1.8360655737704918,0.00742827868852459
1.0,$0$,-128.0,1.0
61.0,$0$,-1.901639344262295,0.00819672131147541
61.0,$0$,-1.9672131147540983,0.010245901639344262
67.0,$0$,-1.492537313432836,0.0032649253731343282
67.0,$0$,-1.8507462686567164,0.013759328358208955
67.0,$0$,-1.7313432835820894,0.004197761194029851
1.0,$0$,-128.0,1.0
61.0,$0$,-2.0327868852459017,0.015881147540983607
67.0,$0$,-1.7313432835820894,0.008628731343283583
1.0,$0$,-128.0,1.0
1.0,$0$,-128.0,1.0
67.0,$0$,-1.6119402985074627,0.005363805970149254
67.0,$0$,-1.6119402985074627,0.00816231343283582
1.0,$0$,-128.0,1.0
1.0,$0$,-128.0,1.0
67.0,$0$,-1.8507462686567164,0.0011660447761194029
1.0,$0$,-128.0,1.0
61.0,$0$,-2.0327868852459017,0.009477459016393443
1.0,$0$,-128.0,1.0
67.0,$0$,-1.8507462686567164,0.010727611940298507
67.0,$0$,-1.671641791044776,0.010261194029850746
67.0,$0$,-1.8507462686567164,0.013992537313432836
61.0,$0$,-1.8360655737704918,0.00589139344262295
61.0,$0$,-1.7704918032786885,0.0028176229508196722
61.0,$0$,-2.0327868852459017,0.015881147540983607
67.0,$0$,-1.8507462686567164,0.014692164179104478
67.0,$0$,-1.6119402985074627,0.0002332089552238806
67.0,$0$,-1.6119402985074627,0.0004664179104477612
67.0,$0$,-1.7313432835820894,0.004897388059701493
61.0,$0$,-2.0327868852459017,0.015625
1.0,$0$,-128.0,1.0
61.0,$0$,-1.9672131147540983,0.00819672131147541
67.0,$0$,-1.8507462686567164,0.013526119402985074
61.0,$0$,-2.0327868852459017,0.013831967213114754
67.0,$0$,-1.6119402985074627,0.0009328358208955224
67.0,$0$,-1.7313432835820894,0.013292910447761194
67.0,$0$,-1.8507462686567164,0.00396455223880597
67.0,$0$,-1.6119402985074627,0.009095149253731344
61.0,$0$,-1.7704918032786885,0.00973360655737705
67.0,$0$,-1.5522388059701493,0.0011660447761194029
1.0,$0$,-128.0,1.0
1.0,$0$,-128.0,1.0
61.0,$0$,-2.0327868852459017,0.015112704918032786
67.0,$0$,-1.7313432835820894,0.013059701492537313
67.0,$0$,-1.791044776119403,0.013292910447761194
1.0,$0$,-128.0,1.0
67.0,$0$,-1.8507462686567164,0.009328358208955223
67.0,$0$,-1.7313432835820894,0.006296641791044776
67.0,$0$,-1.6119402985074627,0.0072294776119402986
1.0,$0$,-128.0,1.0
67.0,$0$,-1.6119402985074627,0.0025652985074626866
67.0,$0$,-1.791044776119403,0.010960820895522388
67.0,$0$,-1.492537313432836,0.003031716417910448
67.0,$0$,-1.8507462686567164,0.014225746268656716
67.0,$0$,-1.7313432835820894,0.003031716417910448
67.0,$0$,-1.8507462686567164,0.014225746268656716
61.0,$0$,-1.9672131147540983,0.013831967213114754
61.0,$0$,-1.9672131147540983,0.012807377049180328
67.0,$0$,-1.8507462686567164,0.014692164179104478
61.0,$0$,-1.9672131147540983,0.015368852459016393
67.0,$0$,-1.791044776119403,0.012360074626865671
67.0,$0$,-1.671641791044776,0.00396455223880597
61.0,$0$,-2.0327868852459017,0.006147540983606557
67.0,$0$,-1.8507462686567164,0.014692164179104478
61.0,$0$,-1.9672131147540983,0.004098360655737705
67.0,$0$,-1.671641791044776,0.010727611940298507
67.0,$0$,-1.791044776119403,0.0020988805970149254
67.0,$0$,-1.8507462686567164,0.014692164179104478
61.0,$0$,-1.9672131147540983,0.01485655737704918
67.0,$0$,-1.8507462686567164,0.012826492537313433
67.0,$0$,-1.671641791044776,0.011194029850746268
67.0,$0$,-1.6119402985074627,0.010261194029850746
61.0,$0$,-1.7049180327868851,0.003586065573770492
67.0,$0$,-1.671641791044776,0.010261194029850746
61.0,$0$,-1.9672131147540983,0.013831967213114754
67.0,$0$,-1.5522388059701493,0.009328358208955223
61.0,$0$,-1.901639344262295,0.011526639344262296
61.0,$0$,-1.9672131147540983,0.006403688524590164
67.0,$0$,-1.7313432835820894,0.010960820895522388
61.0,$0$,-2.0327868852459017,0.014344262295081968
1.0,$0$,-128.0,1.0
1.0,$0$,-128.0,1.0
67.0,$0$,-1.671641791044776,0.0009328358208955224
67.0,$0$,-1.7313432835820894,0.006996268656716418
67.0,$0$,-1.791044776119403,0.009328358208955223
1.0,$0$,-128.0,1.0
67.0,$0$,-1.7313432835820894,0.003031716417910448
61.0,$0$,-1.7049180327868851,0.0
67.0,$0$,-1.8507462686567164,0.014692164179104478
67.0,$0$,-1.8507462686567164,0.014458955223880597
67.0,$0$,-1.791044776119403,0.012360074626865671
67.0,$0$,-1.671641791044776,0.0009328358208955224
67.0,$0$,-1.8507462686567164,0.013759328358208955
67.0,$0$,-1.671641791044776,0.006996268656716418
67.0,$0$,-1.6119402985074627,0.0025652985074626866
67.0,$0$,-1.671641791044776,0.003498134328358209
67.0,$0$,-1.791044776119403,0.00396455223880597
67.0,$0$,-1.791044776119403,0.012126865671641791
