length,$p_{stable}$,SpinGlass,Magnetization
60,$0.3$,-0.859375,0.25390625
120,$0.5$,-0.859375,0.04596354166666667
12,$0.7$,-0.71875,0.05859375
2,$0.9$,-0.671875,0.09375
1,$1$,-0.640625,0.03125
255,$0.0$,-0.015625,0.10588235294117647
360,$0.1$,-0.96875,0.08337673611111111
180,$0.3$,-0.90625,0.390625
84,$0.5$,-0.828125,0.37109375
12,$0.7$,-0.78125,0.15234375
6,$0.9$,-0.625,0.16796875
1,$1$,-0.65625,0.1796875
255,$0.0$,-0.015625,0.043137254901960784
528,$0.1$,-0.921875,0.0878610321969697
660,$0.3$,-0.9375,0.1171875
420,$0.5$,-0.78125,0.125
12,$0.7$,-0.765625,0.015625
2,$0.9$,-0.703125,0.01171875
1,$1$,-0.625,0.09375
255,$0.0$,0.015625,0.0039215686274509795
6,$0.1$,-0.96875,0.015625
2502,$0.3$,-0.859375,0.2109375
120,$0.5$,-0.84375,0.028515625
12,$0.7$,-0.78125,0.02734375
2,$0.9$,-0.75,0.05078125
1,$1$,-0.640625,0.1171875
255,$0.0$,0.15625,0.1215686274509804
2502,$0.1$,-0.953125,0.1484375
2502,$0.3$,-0.84375,0.03125
420,$0.5$,-0.828125,0.3671875
6,$0.7$,-0.796875,0.0234375
2,$0.9$,-0.734375,0.16796875
1,$1$,-0.75,0.1328125
255,$0.0$,-0.0625,0.027450980392156862
720,$0.1$,-0.953125,0.34375
60,$0.3$,-0.875,0.06380208333333333
60,$0.5$,-0.8125,0.05052083333333333
12,$0.7$,-0.71875,0.02734375
2,$0.9$,-0.6875,0.0078125
1,$1$,-0.640625,0.0546875
255,$0.0$,-0.078125,0.0196078431372549
2502,$0.1$,-0.96875,0.0390625
840,$0.3$,-0.890625,0.27734375
60,$0.5$,-0.796875,0.1171875
30,$0.7$,-0.71875,0.15625
4,$0.9$,-0.609375,0.015625
1,$1$,-0.625,0.03125
255,$0.0$,-0.015625,0.06666666666666668
