init_magnet,length,Magnetization_mean,Magnetization_min,Magnetization_max,Magnetization_std,SpinGlass,unstables
0.0,60,0.2734375,0.171875,0.359375,0.043963393271182635,-104.0,63
0.0,60,0.2734375,0.171875,0.359375,0.043963393271182635,-104.0,64
0.0,60,0.265625,0.171875,0.359375,0.044652156769485016,-104.0,65
0.0,12,0.1484375,0.078125,0.203125,0.0380065612482459,-108.0,66
0.0,12,0.15625,0.109375,0.1875,0.024705294220065465,-108.0,67
0.0,12,0.1015625,0.046875,0.140625,0.034646184103255394,-104.0,68
0.0,12,0.033854166666666664,0.0,0.078125,0.027682671387329816,-104.0,69
0.0,12,0.033854166666666664,0.0,0.078125,0.027682671387329816,-104.0,70
0.0,12,0.125,0.046875,0.203125,0.04643894401074742,-108.0,71
0.0,12,0.125,0.046875,0.203125,0.04643894401074742,-108.0,72
0.0,12,0.125,0.046875,0.203125,0.04643894401074742,-108.0,73
0.0,12,0.125,0.046875,0.203125,0.04643894401074742,-108.0,74
0.0,12,0.0546875,0.0,0.140625,0.0390625,-108.0,75
0.0,60,0.234375,0.140625,0.390625,0.058393755909058175,-108.0,76
0.0,60,0.234375,0.140625,0.390625,0.058393755909058175,-108.0,77
0.0,60,0.25,0.140625,0.40625,0.05977115647060322,-108.0,78
0.0,60,0.25,0.140625,0.40625,0.05977115647060322,-108.0,79
0.0,180,0.13315972222222222,0.0,0.296875,0.0651032407341563,-108.0,80
0.0,180,0.13315972222222222,0.0,0.296875,0.0651032407341563,-108.0,81
0.0,180,0.13315972222222222,0.0,0.296875,0.0651032407341563,-108.0,82
0.0,180,0.14097222222222222,0.0,0.3125,0.06844462552397583,-108.0,83
0.0,180,0.1798611111111111,0.0,0.359375,0.07238438325387052,-108.0,84
0.0,180,0.1798611111111111,0.0,0.359375,0.07238438325387052,-108.0,85
0.0,180,0.1798611111111111,0.0,0.359375,0.07238438325387052,-108.0,86
0.0,36,0.40625,0.265625,0.53125,0.06195508986130374,-112.0,87
0.0,36,0.40625,0.265625,0.53125,0.06195508986130374,-112.0,88
0.0,36,0.40625,0.265625,0.53125,0.06195508986130374,-112.0,89
0.0,36,0.40625,0.265625,0.53125,0.06195508986130374,-112.0,90
0.0,180,0.4296875,0.265625,0.59375,0.06593223386027168,-112.0,91
0.0,180,0.4296875,0.265625,0.59375,0.06593223386027168,-112.0,92
0.0,90,0.515625,0.390625,0.640625,0.05799754544614606,-116.0,93
0.0,90,0.4921875,0.375,0.59375,0.05433916843028098,-116.0,94
0.0,90,0.5,0.34375,0.640625,0.06526022961532119,-116.0,95
0.0,90,0.5,0.34375,0.640625,0.06526022961532119,-116.0,96
0.0,90,0.5,0.34375,0.640625,0.06526022961532119,-116.0,97
0.0,90,0.5,0.34375,0.640625,0.06526022961532119,-116.0,98
0.0,18,0.421875,0.3125,0.515625,0.05846339666834283,-120.0,99
0.0,18,0.3984375,0.34375,0.46875,0.033854166666666664,-120.0,100
0.0,18,0.3984375,0.34375,0.46875,0.033854166666666664,-120.0,101
0.0,90,0.10190972222222222,0.0,0.21875,0.05146654464774564,-120.0,102
0.0,90,0.10190972222222222,0.0,0.21875,0.05146654464774564,-120.0,103
0.0,90,0.10190972222222222,0.0,0.21875,0.05146654464774564,-120.0,104
0.0,36,0.28125,0.171875,0.375,0.04995657836784083,-120.0,105
0.0,36,0.28125,0.171875,0.375,0.04995657836784083,-120.0,106
0.0,36,0.3515625,0.265625,0.4375,0.043963393271182635,-124.0,107
0.0,36,0.3515625,0.265625,0.4375,0.043963393271182635,-124.0,108
0.0,36,0.3515625,0.265625,0.4375,0.043963393271182635,-124.0,109
0.0,36,0.3515625,0.265625,0.4375,0.043963393271182635,-124.0,110
0.0,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,111
0.0,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,112
0.0,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,113
0.0,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,114
0.0,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,115
0.0,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,116
0.0,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,117
0.0,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,118
0.0,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,119
0.0,560,0.28526785714285713,0.0,0.703125,0.15728863976454113,-120.0,120
0.0,1002,0.625,0.0,0.890625,0.1915179332471133,-120.0,121
0.0,1002,0.5625,0.0,0.78125,0.16739936088894403,-120.0,122
0.0,1002,0.109375,0.0,0.734375,0.16576043386084657,-124.0,123
0.0,1,1.0,1.0,1.0,0.0,-128.0,124
0.2,1,0.34375,0.34375,0.34375,0.0,-80.0,0
0.2,1,0.34375,0.34375,0.34375,0.0,-80.0,1
0.2,1,0.34375,0.34375,0.34375,0.0,-80.0,2
0.2,1,0.34375,0.34375,0.34375,0.0,-80.0,3
0.2,1,0.34375,0.34375,0.34375,0.0,-80.0,4
0.2,1,0.34375,0.34375,0.34375,0.0,-80.0,5
0.2,2,0.3515625,0.34375,0.359375,0.0078125,-80.0,6
0.2,2,0.3515625,0.34375,0.359375,0.0078125,-80.0,7
0.2,2,0.3515625,0.34375,0.359375,0.0078125,-80.0,8
0.2,2,0.3515625,0.34375,0.359375,0.0078125,-80.0,9
0.2,2,0.3515625,0.34375,0.359375,0.0078125,-80.0,10
0.2,2,0.3515625,0.34375,0.359375,0.0078125,-80.0,11
0.2,6,0.3359375,0.3125,0.359375,0.014959798558692783,-80.0,12
0.2,6,0.3359375,0.3125,0.359375,0.014959798558692783,-80.0,13
0.2,6,0.3359375,0.3125,0.359375,0.014959798558692783,-80.0,14
0.2,6,0.3671875,0.34375,0.390625,0.014959798558692783,-84.0,15
0.2,6,0.3671875,0.34375,0.390625,0.014959798558692783,-84.0,16
0.2,6,0.375,0.34375,0.40625,0.020171788261496962,-84.0,17
0.2,6,0.375,0.34375,0.40625,0.020171788261496962,-84.0,18
0.2,6,0.3828125,0.34375,0.421875,0.026684767619686453,-84.0,19
0.2,6,0.3828125,0.34375,0.421875,0.026684767619686453,-84.0,20
0.2,6,0.3359375,0.296875,0.375,0.026684767619686453,-88.0,21
0.2,6,0.3359375,0.296875,0.375,0.026684767619686453,-88.0,22
0.2,6,0.3359375,0.296875,0.375,0.026684767619686453,-88.0,23
0.2,6,0.328125,0.296875,0.359375,0.020171788261496962,-88.0,24
0.2,6,0.390625,0.359375,0.421875,0.020171788261496962,-92.0,25
0.2,6,0.390625,0.359375,0.421875,0.020171788261496962,-92.0,26
0.2,6,0.3828125,0.359375,0.40625,0.014959798558692783,-92.0,27
0.2,6,0.3828125,0.359375,0.40625,0.014959798558692783,-92.0,28
0.2,6,0.3828125,0.359375,0.40625,0.014959798558692783,-92.0,29
0.2,6,0.3828125,0.359375,0.40625,0.014959798558692783,-92.0,30
0.2,6,0.375,0.359375,0.390625,0.01275775907699572,-92.0,31
0.2,6,0.3671875,0.34375,0.390625,0.014959798558692783,-92.0,32
0.2,4,0.359375,0.34375,0.390625,0.019136638615493577,-92.0,33
0.2,4,0.359375,0.34375,0.390625,0.019136638615493577,-92.0,34
0.2,4,0.359375,0.34375,0.390625,0.019136638615493577,-92.0,35
0.2,12,0.3515625,0.3125,0.390625,0.021631832976349154,-92.0,36
0.2,12,0.3515625,0.3125,0.390625,0.021631832976349154,-92.0,37
0.2,12,0.3984375,0.359375,0.4375,0.021631832976349154,-96.0,38
0.2,12,0.3984375,0.359375,0.4375,0.021631832976349154,-96.0,39
0.2,12,0.3984375,0.359375,0.4375,0.021631832976349154,-96.0,40
0.2,12,0.3984375,0.359375,0.4375,0.021631832976349154,-96.0,41
0.2,12,0.3984375,0.359375,0.4375,0.021631832976349154,-96.0,42
0.2,12,0.390625,0.34375,0.4375,0.029231698334171417,-96.0,43
0.2,12,0.421875,0.375,0.46875,0.029231698334171417,-100.0,44
0.2,12,0.421875,0.375,0.46875,0.029231698334171417,-100.0,45
0.2,12,0.4140625,0.34375,0.46875,0.0380065612482459,-100.0,46
0.2,12,0.4140625,0.34375,0.46875,0.0380065612482459,-100.0,47
0.2,84,0.4453125,0.34375,0.53125,0.04207160005573831,-100.0,48
0.2,84,0.40625,0.296875,0.5,0.044652156769485016,-100.0,49
0.2,84,0.4609375,0.34375,0.5625,0.04665748142491905,-104.0,50
0.2,84,0.4453125,0.328125,0.5625,0.05162559271249742,-104.0,51
0.2,84,0.3515625,0.25,0.46875,0.04920428028044579,-104.0,52
0.2,84,0.3515625,0.25,0.46875,0.04920428028044579,-104.0,53
0.2,84,0.34375,0.234375,0.46875,0.05560978256266308,-104.0,54
0.2,84,0.296875,0.1875,0.421875,0.05560978256266308,-108.0,55
0.2,84,0.296875,0.1875,0.421875,0.05560978256266308,-108.0,56
0.2,84,0.296875,0.1875,0.421875,0.05560978256266308,-108.0,57
0.2,84,0.296875,0.1875,0.421875,0.05560978256266308,-108.0,58
0.2,84,0.328125,0.1875,0.484375,0.061845531703322486,-108.0,59
0.2,84,0.3359375,0.1875,0.46875,0.05758683434243745,-108.0,60
0.2,84,0.3359375,0.1875,0.46875,0.05758683434243745,-108.0,61
0.2,84,0.3359375,0.1875,0.46875,0.05758683434243745,-108.0,62
0.2,84,0.3359375,0.1875,0.46875,0.05758683434243745,-108.0,63
0.2,84,0.3359375,0.1875,0.46875,0.05758683434243745,-108.0,64
0.2,84,0.3359375,0.1875,0.46875,0.05758683434243745,-108.0,65
0.2,84,0.3359375,0.1875,0.46875,0.05758683434243745,-108.0,66
0.2,84,0.3359375,0.1875,0.46875,0.05758683434243745,-108.0,67
0.2,84,0.2734375,0.140625,0.390625,0.05317858816839098,-112.0,68
0.2,84,0.375,0.28125,0.46875,0.0459987545121242,-116.0,69
0.2,84,0.375,0.28125,0.46875,0.0459987545121242,-116.0,70
0.2,84,0.375,0.28125,0.46875,0.0459987545121242,-116.0,71
0.2,24,0.3828125,0.28125,0.453125,0.04920428028044579,-116.0,72
0.2,24,0.3828125,0.28125,0.453125,0.04920428028044579,-116.0,73
0.2,24,0.3828125,0.28125,0.453125,0.04920428028044579,-116.0,74
0.2,24,0.3828125,0.28125,0.453125,0.04920428028044579,-116.0,75
0.2,24,0.3828125,0.28125,0.453125,0.04920428028044579,-116.0,76
0.2,24,0.4296875,0.328125,0.5,0.04920428028044579,-120.0,77
0.2,24,0.4296875,0.328125,0.5,0.04920428028044579,-120.0,78
0.2,24,0.4296875,0.328125,0.5,0.04920428028044579,-120.0,79
0.2,36,0.421875,0.3125,0.53125,0.05362307365097396,-120.0,80
0.2,36,0.421875,0.3125,0.53125,0.05362307365097396,-120.0,81
0.2,36,0.421875,0.3125,0.53125,0.05362307365097396,-120.0,82
0.2,36,0.421875,0.3125,0.53125,0.05362307365097396,-120.0,83
0.2,36,0.40625,0.265625,0.53125,0.05499664604672624,-120.0,84
0.2,36,0.40625,0.265625,0.53125,0.05499664604672624,-120.0,85
0.2,36,0.40625,0.265625,0.53125,0.05499664604672624,-120.0,86
0.2,36,0.2421875,0.046875,0.421875,0.09436286943746583,-116.0,87
0.2,36,0.2421875,0.046875,0.421875,0.09436286943746583,-116.0,88
0.2,36,0.2421875,0.046875,0.421875,0.09436286943746583,-116.0,89
0.2,36,0.40625,0.265625,0.53125,0.05499664604672624,-120.0,90
0.2,180,0.484375,0.296875,0.65625,0.06473855674300028,-116.0,91
0.2,180,0.484375,0.296875,0.65625,0.06473855674300028,-116.0,92
0.2,90,0.5703125,0.421875,0.703125,0.05663688325763423,-120.0,93
0.2,90,0.5703125,0.421875,0.703125,0.05663688325763423,-120.0,94
0.2,90,0.5703125,0.421875,0.703125,0.05663688325763423,-120.0,95
0.2,90,0.5703125,0.421875,0.703125,0.05663688325763423,-120.0,96
0.2,90,0.6640625,0.546875,0.796875,0.05266601150040803,-120.0,97
0.2,90,0.6640625,0.546875,0.796875,0.05266601150040803,-120.0,98
0.2,18,0.5859375,0.515625,0.671875,0.04752158226795484,-124.0,99
0.2,18,0.5859375,0.515625,0.671875,0.04752158226795484,-124.0,100
0.2,18,0.5859375,0.515625,0.671875,0.04752158226795484,-124.0,101
0.2,45,0.171875,0.078125,0.265625,0.0459987545121242,-124.0,102
0.2,45,0.171875,0.078125,0.265625,0.0459987545121242,-124.0,103
0.2,45,0.171875,0.078125,0.265625,0.0459987545121242,-124.0,104
0.2,36,0.3515625,0.265625,0.4375,0.043963393271182635,-124.0,105
0.2,36,0.3515625,0.265625,0.4375,0.043963393271182635,-124.0,106
0.2,36,0.3515625,0.265625,0.4375,0.043963393271182635,-124.0,107
0.2,36,0.3515625,0.265625,0.4375,0.043963393271182635,-124.0,108
0.2,180,0.2734375,0.15625,0.390625,0.05115050046594526,-120.0,109
0.2,180,0.2734375,0.15625,0.390625,0.05115050046594526,-120.0,110
0.2,180,0.3984375,0.171875,0.640625,0.10331028178703544,-120.0,111
0.2,180,0.3984375,0.171875,0.640625,0.10331028178703544,-120.0,112
0.2,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,113
0.2,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,114
0.2,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,115
0.2,180,0.4765625,0.265625,0.6875,0.0987181844845045,-124.0,116
0.2,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,117
0.2,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,118
0.2,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,119
0.2,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,120
0.2,434,0.6015625,0.265625,0.9375,0.1532923192995983,-124.0,121
0.2,434,0.6015625,0.265625,0.9375,0.1532923192995983,-124.0,122
0.2,1,1.0,1.0,1.0,0.0,-128.0,123
0.4,1,0.5625,0.5625,0.5625,0.0,-92.0,0
0.4,1,0.5625,0.5625,0.5625,0.0,-92.0,1
0.4,1,0.59375,0.59375,0.59375,0.0,-96.0,2
0.4,1,0.59375,0.59375,0.59375,0.0,-96.0,3
0.4,1,0.59375,0.59375,0.59375,0.0,-96.0,4
0.4,1,0.59375,0.59375,0.59375,0.0,-96.0,5
0.4,1,0.59375,0.59375,0.59375,0.0,-96.0,6
0.4,1,0.625,0.625,0.625,0.0,-100.0,7
0.4,1,0.625,0.625,0.625,0.0,-100.0,8
0.4,1,0.625,0.625,0.625,0.0,-100.0,9
0.4,1,0.625,0.625,0.625,0.0,-100.0,10
0.4,1,0.625,0.625,0.625,0.0,-100.0,11
0.4,3,0.609375,0.59375,0.625,0.01275775907699572,-100.0,12
0.4,3,0.609375,0.59375,0.625,0.01275775907699572,-100.0,13
0.4,3,0.609375,0.59375,0.625,0.01275775907699572,-100.0,14
0.4,3,0.640625,0.625,0.65625,0.01275775907699572,-104.0,15
0.4,3,0.640625,0.625,0.65625,0.01275775907699572,-104.0,16
0.4,6,0.6328125,0.609375,0.65625,0.014959798558692783,-104.0,17
0.4,6,0.6328125,0.609375,0.65625,0.014959798558692783,-104.0,18
0.4,6,0.6328125,0.609375,0.65625,0.014959798558692783,-104.0,19
0.4,6,0.6328125,0.609375,0.65625,0.014959798558692783,-104.0,20
0.4,6,0.6328125,0.609375,0.65625,0.014959798558692783,-104.0,21
0.4,6,0.6328125,0.609375,0.65625,0.014959798558692783,-104.0,22
0.4,6,0.6328125,0.609375,0.65625,0.014959798558692783,-104.0,23
0.4,6,0.625,0.59375,0.65625,0.020171788261496962,-104.0,24
0.4,6,0.625,0.59375,0.65625,0.020171788261496962,-104.0,25
0.4,6,0.625,0.59375,0.65625,0.020171788261496962,-104.0,26
0.4,6,0.6171875,0.578125,0.65625,0.026684767619686453,-104.0,27
0.4,6,0.6171875,0.578125,0.65625,0.026684767619686453,-104.0,28
0.4,6,0.6171875,0.578125,0.65625,0.026684767619686453,-104.0,29
0.4,6,0.6171875,0.578125,0.65625,0.026684767619686453,-104.0,30
0.4,6,0.6171875,0.578125,0.65625,0.026684767619686453,-104.0,31
0.4,6,0.6171875,0.578125,0.65625,0.026684767619686453,-104.0,32
0.4,4,0.609375,0.578125,0.65625,0.029231698334171417,-104.0,33
0.4,4,0.609375,0.578125,0.65625,0.029231698334171417,-104.0,34
0.4,4,0.609375,0.578125,0.65625,0.029231698334171417,-104.0,35
0.4,4,0.609375,0.578125,0.65625,0.029231698334171417,-104.0,36
0.4,4,0.640625,0.625,0.671875,0.019136638615493577,-100.0,37
0.4,4,0.640625,0.625,0.671875,0.019136638615493577,-100.0,38
0.4,4,0.640625,0.625,0.671875,0.019136638615493577,-100.0,39
0.4,4,0.640625,0.625,0.671875,0.019136638615493577,-100.0,40
0.4,4,0.640625,0.625,0.671875,0.019136638615493577,-100.0,41
0.4,4,0.640625,0.625,0.671875,0.019136638615493577,-100.0,42
0.4,4,0.640625,0.625,0.671875,0.019136638615493577,-100.0,43
0.4,4,0.671875,0.65625,0.703125,0.019136638615493577,-104.0,44
0.4,4,0.671875,0.65625,0.703125,0.019136638615493577,-104.0,45
0.4,4,0.671875,0.65625,0.703125,0.019136638615493577,-104.0,46
0.4,4,0.671875,0.65625,0.703125,0.019136638615493577,-104.0,47
0.4,4,0.671875,0.65625,0.703125,0.019136638615493577,-104.0,48
0.4,12,0.6328125,0.59375,0.671875,0.021631832976349154,-104.0,49
0.4,12,0.6875,0.640625,0.71875,0.0229993772560621,-108.0,50
0.4,12,0.671875,0.609375,0.71875,0.0318943976924893,-108.0,51
0.4,12,0.625,0.578125,0.671875,0.029919597117385566,-104.0,52
0.4,12,0.625,0.578125,0.671875,0.029919597117385566,-104.0,53
0.4,12,0.625,0.578125,0.671875,0.029919597117385566,-104.0,54
0.4,12,0.5625,0.515625,0.609375,0.029919597117385566,-104.0,55
0.4,12,0.5625,0.515625,0.609375,0.029919597117385566,-104.0,56
0.4,12,0.5625,0.515625,0.609375,0.029919597117385566,-104.0,57
0.4,12,0.5625,0.515625,0.609375,0.029919597117385566,-104.0,58
0.4,12,0.609375,0.546875,0.65625,0.0318943976924893,-108.0,59
0.4,12,0.609375,0.546875,0.65625,0.0318943976924893,-108.0,60
0.4,12,0.609375,0.546875,0.65625,0.0318943976924893,-108.0,61
0.4,12,0.6484375,0.59375,0.703125,0.030922765851661243,-112.0,62
0.4,12,0.65625,0.609375,0.703125,0.029231698334171417,-112.0,63
0.4,12,0.6640625,0.609375,0.703125,0.028168369339562415,-112.0,64
0.4,12,0.6640625,0.609375,0.703125,0.028168369339562415,-112.0,65
0.4,12,0.6640625,0.609375,0.703125,0.028168369339562415,-112.0,66
0.4,12,0.6640625,0.609375,0.703125,0.028168369339562415,-112.0,67
0.4,12,0.5703125,0.53125,0.609375,0.021631832976349154,-112.0,68
0.4,12,0.609375,0.5625,0.640625,0.0229993772560621,-116.0,69
0.4,12,0.609375,0.5625,0.640625,0.0229993772560621,-116.0,70
0.4,12,0.609375,0.5625,0.640625,0.0229993772560621,-116.0,71
0.4,24,0.5390625,0.4375,0.609375,0.04255243395408383,-116.0,72
0.4,24,0.5390625,0.4375,0.609375,0.04255243395408383,-116.0,73
0.4,24,0.5390625,0.4375,0.609375,0.04255243395408383,-116.0,74
0.4,24,0.5390625,0.4375,0.609375,0.04255243395408383,-116.0,75
0.4,24,0.5390625,0.4375,0.609375,0.04255243395408383,-116.0,76
0.4,24,0.5390625,0.4375,0.609375,0.04255243395408383,-116.0,77
0.4,24,0.5390625,0.4375,0.609375,0.04255243395408383,-116.0,78
0.4,24,0.5390625,0.4375,0.609375,0.04255243395408383,-116.0,79
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,80
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,81
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,82
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,83
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,84
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,85
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,86
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,87
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,88
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,89
0.4,36,0.53125,0.4375,0.609375,0.045851085577237,-116.0,90
0.4,36,0.625,0.53125,0.703125,0.048159484398195125,-116.0,91
0.4,36,0.625,0.53125,0.703125,0.048159484398195125,-116.0,92
0.4,18,0.7109375,0.65625,0.765625,0.041747967556982804,-120.0,93
0.4,18,0.7109375,0.65625,0.765625,0.041747967556982804,-120.0,94
0.4,18,0.7109375,0.65625,0.765625,0.041747967556982804,-120.0,95
0.4,45,0.734375,0.65625,0.8125,0.04658474953124562,-120.0,96
0.4,18,0.6328125,0.546875,0.71875,0.04837024901303831,-120.0,97
0.4,18,0.6328125,0.546875,0.71875,0.04837024901303831,-120.0,98
0.4,18,0.4921875,0.40625,0.59375,0.04864984815695157,-124.0,99
0.4,9,0.46875,0.40625,0.53125,0.04885849749816073,-124.0,100
0.4,9,0.46875,0.40625,0.53125,0.04885849749816073,-124.0,101
0.4,45,0.171875,0.078125,0.265625,0.0459987545121242,-124.0,102
0.4,45,0.171875,0.078125,0.265625,0.0459987545121242,-124.0,103
0.4,30,0.4140625,0.34375,0.484375,0.034646184103255394,-124.0,104
0.4,12,0.59375,0.546875,0.65625,0.03252603124165832,-124.0,105
0.4,12,0.59375,0.546875,0.65625,0.03252603124165832,-124.0,106
0.4,12,0.59375,0.546875,0.65625,0.03252603124165832,-124.0,107
0.4,12,0.59375,0.546875,0.65625,0.03252603124165832,-124.0,108
0.4,60,0.515625,0.4375,0.609375,0.041731720050021105,-120.0,109
0.4,60,0.515625,0.4375,0.609375,0.041731720050021105,-120.0,110
0.4,60,0.640625,0.4375,0.859375,0.09882117688026186,-120.0,111
0.4,60,0.640625,0.4375,0.859375,0.09882117688026186,-120.0,112
0.4,60,0.71875,0.546875,0.90625,0.09401005597807077,-124.0,113
0.4,60,0.71875,0.546875,0.90625,0.09401005597807077,-124.0,114
0.4,60,0.71875,0.546875,0.90625,0.09401005597807077,-124.0,115
0.4,60,0.71875,0.546875,0.90625,0.09401005597807077,-124.0,116
0.4,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,117
0.4,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,118
0.4,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,119
0.4,140,0.515625,0.28125,0.765625,0.1099474813750378,-124.0,120
0.4,434,0.6015625,0.265625,0.9375,0.1532923192995983,-124.0,121
0.4,434,0.6015625,0.265625,0.9375,0.1532923192995983,-124.0,122
0.4,1,1.0,1.0,1.0,0.0,-128.0,123
0.6,1,0.8125,0.8125,0.8125,0.0,-108.0,0
0.6,1,0.8125,0.8125,0.8125,0.0,-108.0,1
0.6,1,0.8125,0.8125,0.8125,0.0,-108.0,2
0.6,2,0.8046875,0.796875,0.8125,0.0078125,-108.0,3
0.6,2,0.8046875,0.796875,0.8125,0.0078125,-108.0,4
0.6,2,0.8046875,0.796875,0.8125,0.0078125,-108.0,5
0.6,2,0.8046875,0.796875,0.8125,0.0078125,-108.0,6
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,7
