length,p_a,SpinGlass,Magnetization
48.0,$0$,-88.0,0.05833333333333334
52.0,$0$,-92.0,0.8461538461538461
1.0,$0$,-100.0,1.0
52.0,$0$,-88.0,0.3076923076923077
52.0,$0$,-84.0,0.12076923076923075
52.0,$0$,-92.0,0.5384615384615385
52.0,$0$,-92.0,0.8461538461538463
48.0,$0$,-84.0,0.7083333333333334
48.0,$0$,-96.0,0.7083333333333334
52.0,$0$,-96.0,0.9615384615384615
52.0,$0$,-96.0,0.9615384615384615
48.0,$0$,-92.0,0.9166666666666666
52.0,$0$,-92.0,0.4999999999999999
52.0,$0$,-96.0,0.8461538461538463
52.0,$0$,-92.0,0.8076923076923077
52.0,$0$,-92.0,0.8076923076923078
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.9615384615384612
52.0,$0$,-88.0,0.46153846153846145
48.0,$0$,-96.0,0.8750000000000001
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.8333333333333334
52.0,$0$,-96.0,0.7307692307692307
52.0,$0$,-80.0,0.5384615384615384
52.0,$0$,-96.0,0.9615384615384615
52.0,$0$,-84.0,0.46153846153846145
1.0,$0$,-100.0,1.0
48.0,$0$,-92.0,0.875
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.8333333333333334
52.0,$0$,-92.0,0.38461538461538464
52.0,$0$,-96.0,0.9615384615384615
48.0,$0$,-92.0,0.6250000000000001
52.0,$0$,-92.0,0.7692307692307693
52.0,$0$,-92.0,0.6538461538461539
48.0,$0$,-88.0,0.875
48.0,$0$,-96.0,0.875
52.0,$0$,-68.0,0.1546153846153846
52.0,$0$,-96.0,0.9615384615384615
48.0,$0$,-88.0,0.075
48.0,$0$,-88.0,0.3333333333333333
52.0,$0$,-92.0,0.4230769230769231
52.0,$0$,-88.0,0.19230769230769232
52.0,$0$,-88.0,0.6923076923076923
52.0,$0$,-88.0,0.5000000000000001
1.0,$0$,-100.0,1.0
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.0825
52.0,$0$,-88.0,0.15384615384615383
48.0,$0$,-92.0,0.16666666666666666
52.0,$0$,-96.0,0.9615384615384615
52.0,$0$,-76.0,0.3461538461538461
52.0,$0$,-92.0,0.7307692307692306
48.0,$0$,-96.0,0.9583333333333334
48.0,$0$,-96.0,0.8333333333333334
1.0,$0$,-100.0,1.0
52.0,$0$,-80.0,0.2692307692307692
52.0,$0$,-84.0,0.5
52.0,$0$,-96.0,0.9230769230769229
48.0,$0$,-96.0,0.9583333333333334
52.0,$0$,-80.0,0.07307692307692308
52.0,$0$,-92.0,0.5384615384615385
52.0,$0$,-84.0,0.2692307692307692
48.0,$0$,-96.0,0.0825
52.0,$0$,-96.0,0.9615384615384616
52.0,$0$,-84.0,0.5
52.0,$0$,-96.0,0.653846153846154
48.0,$0$,-96.0,0.375
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.7083333333333334
52.0,$0$,-88.0,0.7307692307692307
48.0,$0$,-92.0,0.5416666666666666
48.0,$0$,-96.0,0.9166666666666666
48.0,$0$,-96.0,0.9583333333333334
52.0,$0$,-84.0,0.23076923076923078
52.0,$0$,-76.0,0.46153846153846156
52.0,$0$,-96.0,0.7307692307692306
52.0,$0$,-88.0,0.6923076923076924
52.0,$0$,-88.0,0.2692307692307692
52.0,$0$,-96.0,0.9615384615384616
1.0,$0$,-100.0,1.0
52.0,$0$,-88.0,0.8076923076923077
48.0,$0$,-96.0,0.75
48.0,$0$,-92.0,0.5416666666666666
52.0,$0$,-96.0,0.8461538461538461
1.0,$0$,-100.0,1.0
52.0,$0$,-80.0,0.6153846153846154
52.0,$0$,-84.0,0.1546153846153846
52.0,$0$,-88.0,0.5384615384615384
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.9583333333333334
52.0,$0$,-88.0,0.30769230769230776
48.0,$0$,-92.0,0.09749999999999999
52.0,$0$,-92.0,0.7307692307692307
52.0,$0$,-96.0,0.09307692307692307
48.0,$0$,-92.0,0.9166666666666666
52.0,$0$,-88.0,0.8076923076923076
52.0,$0$,-96.0,0.8076923076923076
52.0,$0$,-96.0,0.9615384615384615
52.0,$0$,-92.0,0.6923076923076921
52.0,$0$,-88.0,0.08615384615384615
1.0,$0$,-100.0,1.0
52.0,$0$,-92.0,0.576923076923077
48.0,$0$,-92.0,0.7083333333333334
48.0,$0$,-84.0,0.4583333333333333
52.0,$0$,-96.0,0.8846153846153848
48.0,$0$,-96.0,0.8333333333333334
52.0,$0$,-92.0,0.8846153846153848
52.0,$0$,-80.0,0.11769230769230768
52.0,$0$,-84.0,0.04230769230769231
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.8333333333333334
48.0,$0$,-96.0,0.9166666666666666
1.0,$0$,-100.0,1.0
52.0,$0$,-88.0,0.5769230769230769
48.0,$0$,-96.0,0.9166666666666666
48.0,$0$,-96.0,0.9166666666666666
52.0,$0$,-84.0,0.08692307692307694
48.0,$0$,-96.0,0.8333333333333334
52.0,$0$,-88.0,0.5000000000000001
1.0,$0$,-100.0,1.0
52.0,$0$,-80.0,0.08999999999999998
52.0,$0$,-84.0,0.730769230769231
52.0,$0$,-96.0,0.38461538461538464
52.0,$0$,-96.0,0.6538461538461539
52.0,$0$,-84.0,0.07384615384615385
52.0,$0$,-80.0,0.3076923076923077
48.0,$0$,-96.0,0.9583333333333334
1.0,$0$,-100.0,1.0
52.0,$0$,-92.0,0.5769230769230771
52.0,$0$,-88.0,0.06615384615384616
52.0,$0$,-92.0,0.6923076923076923
52.0,$0$,-88.0,0.6923076923076923
48.0,$0$,-92.0,0.9166666666666666
52.0,$0$,-84.0,0.1538461538461538
48.0,$0$,-96.0,0.375
52.0,$0$,-76.0,0.3461538461538462
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.8461538461538463
52.0,$0$,-96.0,0.8846153846153846
1.0,$0$,-100.0,1.0
52.0,$0$,-92.0,0.6923076923076924
52.0,$0$,-92.0,0.30769230769230776
52.0,$0$,-84.0,0.6538461538461537
52.0,$0$,-92.0,0.6538461538461539
48.0,$0$,-92.0,0.7916666666666666
52.0,$0$,-92.0,0.9230769230769231
52.0,$0$,-84.0,0.7307692307692307
48.0,$0$,-72.0,0.20833333333333334
48.0,$0$,-96.0,0.9583333333333334
52.0,$0$,-96.0,0.9615384615384615
52.0,$0$,-96.0,0.8076923076923078
1.0,$0$,-100.0,1.0
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.9230769230769229
1.0,$0$,-100.0,1.0
52.0,$0$,-88.0,0.8846153846153848
48.0,$0$,-92.0,0.8333333333333334
48.0,$0$,-88.0,0.5416666666666667
52.0,$0$,-76.0,0.06384615384615386
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.9230769230769231
52.0,$0$,-80.0,0.15384615384615385
52.0,$0$,-92.0,0.46153846153846145
52.0,$0$,-96.0,0.9230769230769232
1.0,$0$,-100.0,1.0
1.0,$0$,-100.0,1.0
52.0,$0$,-88.0,0.5384615384615384
52.0,$0$,-92.0,0.6153846153846154
1.0,$0$,-100.0,1.0
52.0,$0$,-88.0,0.846153846153846
52.0,$0$,-96.0,0.8461538461538463
52.0,$0$,-88.0,0.5
48.0,$0$,-92.0,0.5416666666666666
52.0,$0$,-84.0,0.8076923076923076
48.0,$0$,-96.0,0.625
48.0,$0$,-92.0,0.5
48.0,$0$,-92.0,0.8333333333333334
52.0,$0$,-80.0,0.3076923076923077
48.0,$0$,-96.0,0.9583333333333334
1.0,$0$,-100.0,1.0
52.0,$0$,-84.0,0.42307692307692313
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.8461538461538463
1.0,$0$,-100.0,1.0
52.0,$0$,-84.0,0.09076923076923077
48.0,$0$,-84.0,0.16666666666666666
52.0,$0$,-84.0,0.2692307692307692
52.0,$0$,-88.0,0.11846153846153842
52.0,$0$,-72.0,0.5769230769230769
48.0,$0$,-96.0,0.6666666666666666
52.0,$0$,-64.0,0.08846153846153845
1.0,$0$,-100.0,1.0
52.0,$0$,-84.0,0.8076923076923077
52.0,$0$,-84.0,0.11846153846153847
48.0,$0$,-96.0,0.9583333333333334
52.0,$0$,-88.0,0.8076923076923076
52.0,$0$,-84.0,0.5
48.0,$0$,-80.0,0.5833333333333334
52.0,$0$,-96.0,0.5384615384615384
1.0,$0$,-100.0,1.0
1.0,$0$,-100.0,1.0
48.0,$0$,-88.0,0.09916666666666668
52.0,$0$,-88.0,0.8461538461538463
1.0,$0$,-100.0,1.0
52.0,$0$,-92.0,0.8076923076923076
1.0,$0$,-100.0,1.0
52.0,$0$,-88.0,0.8846153846153846
52.0,$0$,-92.0,0.4615384615384616
52.0,$0$,-80.0,0.15384615384615385
48.0,$0$,-96.0,0.875
52.0,$0$,-84.0,0.576923076923077
52.0,$0$,-96.0,0.8846153846153848
48.0,$0$,-92.0,0.2916666666666667
1.0,$0$,-100.0,1.0
52.0,$0$,-76.0,0.6153846153846153
48.0,$0$,-96.0,0.9166666666666666
52.0,$0$,-96.0,0.9230769230769231
52.0,$0$,-96.0,0.7307692307692306
52.0,$0$,-84.0,0.38461538461538464
52.0,$0$,-96.0,0.9615384615384615
52.0,$0$,-84.0,0.730769230769231
52.0,$0$,-96.0,0.9615384615384616
48.0,$0$,-96.0,0.7083333333333334
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.9583333333333334
52.0,$0$,-96.0,0.5
52.0,$0$,-80.0,0.08923076923076922
52.0,$0$,-96.0,0.9615384615384615
48.0,$0$,-96.0,0.9166666666666666
52.0,$0$,-88.0,0.23076923076923078
1.0,$0$,-100.0,1.0
52.0,$0$,-84.0,0.46153846153846156
48.0,$0$,-88.0,0.75
48.0,$0$,-92.0,0.7083333333333334
48.0,$0$,-88.0,0.5833333333333334
48.0,$0$,-96.0,0.75
1.0,$0$,-100.0,1.0
52.0,$0$,-88.0,0.07076923076923078
52.0,$0$,-80.0,0.08846153846153845
52.0,$0$,-96.0,0.8846153846153846
52.0,$0$,-88.0,0.6923076923076923
52.0,$0$,-92.0,0.769230769230769
48.0,$0$,-92.0,0.6666666666666666
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.9230769230769229
48.0,$0$,-88.0,0.3333333333333333
52.0,$0$,-84.0,0.34615384615384615
48.0,$0$,-96.0,0.625
1.0,$0$,-100.0,1.0
48.0,$0$,-88.0,0.5
52.0,$0$,-96.0,0.9615384615384615
52.0,$0$,-96.0,0.8076923076923076
52.0,$0$,-88.0,0.11538461538461535
52.0,$0$,-72.0,0.42307692307692313
52.0,$0$,-84.0,0.46153846153846145
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.875
1.0,$0$,-100.0,1.0
52.0,$0$,-80.0,0.23076923076923078
48.0,$0$,-84.0,0.5416666666666666
48.0,$0$,-96.0,0.6666666666666666
52.0,$0$,-88.0,0.6923076923076923
52.0,$0$,-88.0,0.2692307692307692
52.0,$0$,-84.0,0.6538461538461539
52.0,$0$,-96.0,0.38461538461538464
52.0,$0$,-92.0,0.653846153846154
52.0,$0$,-92.0,0.423076923076923
52.0,$0$,-88.0,0.11923076923076924
48.0,$0$,-88.0,0.7083333333333334
52.0,$0$,-92.0,0.8461538461538465
52.0,$0$,-96.0,0.9230769230769229
52.0,$0$,-96.0,0.8846153846153846
52.0,$0$,-96.0,0.7692307692307694
52.0,$0$,-92.0,0.7692307692307693
52.0,$0$,-92.0,0.2692307692307693
52.0,$0$,-84.0,0.053076923076923084
48.0,$0$,-96.0,0.10083333333333334
52.0,$0$,-96.0,0.9230769230769229
52.0,$0$,-84.0,0.3076923076923077
52.0,$0$,-88.0,0.8846153846153846
52.0,$0$,-92.0,0.6923076923076924
52.0,$0$,-96.0,0.9230769230769231
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.9583333333333334
52.0,$0$,-92.0,0.6153846153846154
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.7307692307692307
48.0,$0$,-92.0,0.9166666666666666
48.0,$0$,-92.0,0.7916666666666666
48.0,$0$,-88.0,0.875
52.0,$0$,-92.0,0.8076923076923078
52.0,$0$,-96.0,0.8846153846153846
48.0,$0$,-92.0,0.3333333333333333
52.0,$0$,-88.0,0.5
52.0,$0$,-88.0,0.6538461538461539
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.4166666666666667
52.0,$0$,-88.0,0.23076923076923073
48.0,$0$,-88.0,0.75
52.0,$0$,-88.0,0.7692307692307693
52.0,$0$,-88.0,0.5769230769230769
48.0,$0$,-92.0,0.7083333333333334
48.0,$0$,-92.0,0.2916666666666667
52.0,$0$,-96.0,0.6923076923076923
52.0,$0$,-88.0,0.38461538461538475
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.8846153846153846
52.0,$0$,-88.0,0.5384615384615384
48.0,$0$,-84.0,0.16749999999999998
48.0,$0$,-92.0,0.75
52.0,$0$,-84.0,0.7307692307692307
48.0,$0$,-84.0,0.16666666666666666
1.0,$0$,-100.0,1.0
52.0,$0$,-76.0,0.3076923076923077
52.0,$0$,-88.0,0.7692307692307693
52.0,$0$,-96.0,0.9615384615384615
1.0,$0$,-100.0,1.0
52.0,$0$,-96.0,0.5384615384615384
52.0,$0$,-92.0,0.8076923076923077
52.0,$0$,-96.0,0.9615384615384615
48.0,$0$,-92.0,0.6250000000000001
52.0,$0$,-88.0,0.576923076923077
52.0,$0$,-88.0,0.6923076923076923
52.0,$0$,-96.0,0.9615384615384615
48.0,$0$,-96.0,0.8333333333333334
52.0,$0$,-84.0,0.7692307692307693
48.0,$0$,-96.0,0.75
52.0,$0$,-96.0,0.9615384615384616
1.0,$0$,-100.0,1.0
48.0,$0$,-88.0,0.75
52.0,$0$,-84.0,0.07999999999999999
1.0,$0$,-100.0,1.0
52.0,$0$,-84.0,0.576923076923077
52.0,$0$,-92.0,0.730769230769231
48.0,$0$,-92.0,0.8333333333333334
52.0,$0$,-72.0,0.2692307692307692
52.0,$0$,-84.0,0.6153846153846155
1.0,$0$,-100.0,1.0
48.0,$0$,-96.0,0.7916666666666666
52.0,$0$,-88.0,0.7692307692307694
52.0,$0$,-92.0,0.38461538461538475
52.0,$0$,-84.0,0.2692307692307692
52.0,$0$,-88.0,0.19230769230769232
48.0,$0$,-84.0,0.07833333333333334
48.0,$0$,-92.0,0.9166666666666665
52.0,$0$,-96.0,0.9615384615384615
52.0,$0$,-80.0,0.15384615384615383
52.0,$0$,-96.0,0.7692307692307693
52.0,$0$,-92.0,0.46153846153846145
