length,p_a,SpinGlass,Magnetization
31.0,$0$,-60.0,0.4838709677419355
33.0,$0$,-56.0,0.15151515151515152
33.0,$0$,-56.0,0.09090909090909091
33.0,$0$,-60.0,0.696969696969697
33.0,$0$,-56.0,0.5757575757575758
31.0,$0$,-56.0,0.8709677419354839
33.0,$0$,-56.0,0.7575757575757576
31.0,$0$,-56.0,0.4838709677419355
33.0,$0$,-56.0,0.3939393939393939
1.0,$0$,-64.0,1.0
1.0,$0$,-64.0,1.0
31.0,$0$,-60.0,0.8064516129032258
31.0,$0$,-56.0,0.8709677419354839
31.0,$0$,-60.0,0.4838709677419355
33.0,$0$,-52.0,0.2727272727272727
31.0,$0$,-52.0,0.5483870967741935
33.0,$0$,-60.0,0.21212121212121213
1.0,$0$,-64.0,1.0
33.0,$0$,-60.0,0.9393939393939394
33.0,$0$,-60.0,0.696969696969697
31.0,$0$,-60.0,0.4838709677419355
33.0,$0$,-60.0,0.696969696969697
33.0,$0$,-60.0,0.5757575757575758
31.0,$0$,-60.0,0.16129032258064516
33.0,$0$,-48.0,0.3333333333333333
33.0,$0$,-56.0,0.696969696969697
31.0,$0$,-56.0,0.3548387096774194
33.0,$0$,-60.0,0.0928030303030303
31.0,$0$,-60.0,0.8709677419354839
33.0,$0$,-48.0,0.3333333333333333
33.0,$0$,-56.0,0.3939393939393939
1.0,$0$,-64.0,1.0
33.0,$0$,-48.0,0.06060606060606061
33.0,$0$,-56.0,0.8181818181818182
33.0,$0$,-56.0,0.15151515151515152
33.0,$0$,-56.0,0.45454545454545453
33.0,$0$,-52.0,0.06628787878787878
31.0,$0$,-52.0,0.7419354838709677
33.0,$0$,-60.0,0.9393939393939394
1.0,$0$,-64.0,1.0
31.0,$0$,-56.0,0.8709677419354839
33.0,$0$,-56.0,0.3939393939393939
1.0,$0$,-64.0,1.0
1.0,$0$,-64.0,1.0
31.0,$0$,-48.0,0.4838709677419355
33.0,$0$,-60.0,0.7575757575757576
31.0,$0$,-44.0,0.6129032258064516
1.0,$0$,-64.0,1.0
31.0,$0$,-52.0,0.41935483870967744
33.0,$0$,-52.0,0.2727272727272727
33.0,$0$,-52.0,0.8181818181818182
31.0,$0$,-60.0,0.9354838709677419
1.0,$0$,-64.0,1.0
31.0,$0$,-60.0,0.9354838709677419
33.0,$0$,-48.0,0.09848484848484848
31.0,$0$,-60.0,0.9354838709677419
31.0,$0$,-60.0,0.9354838709677419
33.0,$0$,-60.0,0.8787878787878788
33.0,$0$,-56.0,0.696969696969697
31.0,$0$,-56.0,0.07258064516129033
1.0,$0$,-64.0,1.0
33.0,$0$,-48.0,0.3333333333333333
33.0,$0$,-52.0,0.5151515151515151
