init_magnet,length,Magnetization_mean,Magnetization_min,Magnetization_max,Magnetization_std,SpinGlass,unstables
0.2,6,0.171875,0.15625,0.1875,0.015625,-36.0,18
0.2,6,0.265625,0.21875,0.3125,0.029919597117385566,-40.0,19
0.2,6,0.265625,0.21875,0.3125,0.029919597117385566,-40.0,20
0.2,6,0.25,0.21875,0.3125,0.04419417382415922,-40.0,21
0.2,6,0.265625,0.21875,0.34375,0.046875,-40.0,22
0.2,6,0.125,0.09375,0.15625,0.02551551815399144,-44.0,23
0.2,12,0.036458333333333336,0.0,0.09375,0.02804773337049221,-44.0,24
0.2,12,0.078125,0.0,0.15625,0.04326366595269831,-48.0,25
0.2,12,0.078125,0.0,0.15625,0.04326366595269831,-48.0,26
0.2,12,0.078125,0.0,0.15625,0.04326366595269831,-48.0,27
0.2,12,0.078125,0.0,0.15625,0.04326366595269831,-48.0,28
0.2,3,0.34375,0.3125,0.375,0.02551551815399144,-48.0,29
0.2,3,0.34375,0.3125,0.375,0.02551551815399144,-48.0,30
0.2,3,0.34375,0.3125,0.375,0.02551551815399144,-48.0,31
0.2,3,0.28125,0.25,0.3125,0.02551551815399144,-52.0,32
0.2,3,0.28125,0.25,0.3125,0.02551551815399144,-52.0,33
0.2,3,0.25,0.1875,0.28125,0.04419417382415922,-52.0,34
0.2,6,0.046875,0.03125,0.0625,0.015625,-52.0,35
0.2,6,0.046875,0.03125,0.0625,0.015625,-52.0,36
0.2,6,0.046875,0.03125,0.0625,0.015625,-52.0,37
0.2,6,0.078125,0.0,0.15625,0.053369535239372906,-56.0,38
0.2,12,0.0625,0.0,0.15625,0.0459987545121242,-56.0,39
0.2,12,0.0625,0.0,0.15625,0.0459987545121242,-56.0,40
0.2,12,0.1875,0.0625,0.3125,0.071032196338468,-56.0,41
0.2,12,0.1875,0.0625,0.3125,0.071032196338468,-56.0,42
0.2,20,0.21875,0.0625,0.375,0.07967217989988726,-56.0,43
0.2,20,0.234375,0.09375,0.40625,0.08118988160479113,-56.0,44
0.2,20,0.234375,0.09375,0.40625,0.08118988160479113,-56.0,45
0.2,20,0.046875,0.0,0.125,0.034938562148434216,-56.0,46
0.2,20,0.046875,0.0,0.125,0.034938562148434216,-56.0,47
0.2,20,0.171875,0.03125,0.28125,0.06442352540027595,-56.0,48
0.2,20,0.171875,0.03125,0.28125,0.06442352540027595,-56.0,49
0.2,10,0.546875,0.46875,0.625,0.046875,-60.0,50
0.2,14,0.578125,0.46875,0.6875,0.06442352540027595,-60.0,51
0.2,1,1.0,1.0,1.0,0.0,-64.0,52
0.4,1,0.625,0.625,0.625,0.0,-44.0,0
0.4,2,0.609375,0.59375,0.625,0.015625,-44.0,1
0.4,2,0.625,0.625,0.625,0.0,-44.0,2
0.4,2,0.625,0.625,0.625,0.0,-44.0,3
0.4,2,0.625,0.625,0.625,0.0,-44.0,4
0.4,2,0.625,0.625,0.625,0.0,-44.0,5
0.4,2,0.625,0.625,0.625,0.0,-44.0,6
0.4,2,0.625,0.625,0.625,0.0,-44.0,7
0.4,2,0.625,0.625,0.625,0.0,-44.0,8
0.4,2,0.625,0.625,0.625,0.0,-44.0,9
0.4,2,0.625,0.625,0.625,0.0,-44.0,10
0.4,2,0.546875,0.53125,0.5625,0.015625,-44.0,11
0.4,2,0.546875,0.53125,0.5625,0.015625,-44.0,12
0.4,2,0.546875,0.53125,0.5625,0.015625,-44.0,13
0.4,6,0.515625,0.46875,0.5625,0.029919597117385566,-44.0,14
0.4,6,0.515625,0.46875,0.5625,0.029919597117385566,-44.0,15
0.4,6,0.515625,0.46875,0.5625,0.029919597117385566,-44.0,16
0.4,6,0.515625,0.46875,0.5625,0.029919597117385566,-44.0,17
0.4,6,0.515625,0.46875,0.5625,0.029919597117385566,-44.0,18
0.4,6,0.515625,0.46875,0.5625,0.029919597117385566,-44.0,19
0.4,6,0.515625,0.46875,0.5625,0.029919597117385566,-44.0,20
0.4,6,0.5,0.46875,0.5625,0.04419417382415922,-44.0,21
0.4,6,0.5,0.46875,0.5625,0.04419417382415922,-44.0,22
0.4,30,0.46875,0.375,0.5625,0.05103103630798288,-44.0,23
0.4,60,0.4375,0.28125,0.5625,0.0637887953849786,-44.0,24
0.4,60,0.4375,0.28125,0.5625,0.0637887953849786,-44.0,25
0.4,60,0.4375,0.28125,0.5625,0.0637887953849786,-44.0,26
0.4,60,0.4375,0.28125,0.5625,0.0637887953849786,-44.0,27
0.4,60,0.4375,0.28125,0.5625,0.0637887953849786,-44.0,28
0.4,60,0.4375,0.28125,0.5625,0.0637887953849786,-44.0,29
0.4,60,0.4375,0.28125,0.5625,0.0637887953849786,-44.0,30
0.4,60,0.4375,0.28125,0.5625,0.0637887953849786,-44.0,31
0.4,60,0.5,0.34375,0.625,0.0637887953849786,-48.0,32
0.4,60,0.5,0.34375,0.625,0.0637887953849786,-48.0,33
0.4,60,0.53125,0.375,0.65625,0.0637887953849786,-48.0,34
0.4,12,0.65625,0.5625,0.71875,0.0459987545121242,-52.0,35
0.4,60,0.609375,0.46875,0.75,0.061845531703322486,-52.0,36
0.4,60,0.609375,0.46875,0.75,0.061845531703322486,-52.0,37
0.4,60,0.703125,0.5625,0.84375,0.061845531703322486,-56.0,38
0.4,20,0.6875,0.59375,0.78125,0.05412658773652741,-56.0,39
0.4,20,0.6875,0.59375,0.78125,0.05412658773652741,-56.0,40
0.4,20,0.6875,0.59375,0.78125,0.05412658773652741,-56.0,41
0.4,20,0.6875,0.59375,0.78125,0.05412658773652741,-56.0,42
0.4,20,0.6875,0.59375,0.78125,0.05412658773652741,-56.0,43
0.4,20,0.671875,0.5625,0.78125,0.05633673867912483,-56.0,44
0.4,20,0.546875,0.40625,0.65625,0.06442352540027595,-56.0,45
0.4,20,0.546875,0.40625,0.65625,0.06442352540027595,-56.0,46
0.4,20,0.515625,0.34375,0.625,0.078125,-56.0,47
0.4,20,0.328125,0.1875,0.46875,0.071602745233685,-56.0,48
0.4,20,0.328125,0.1875,0.46875,0.071602745233685,-56.0,49
0.4,20,0.059375,0.0,0.15625,0.042961647140211,-60.0,50
0.4,20,0.059375,0.0,0.15625,0.042961647140211,-60.0,51
0.4,20,0.059375,0.0,0.15625,0.042961647140211,-60.0,52
0.4,20,0.059375,0.0,0.15625,0.042961647140211,-60.0,53
0.4,20,0.059375,0.0,0.15625,0.042961647140211,-60.0,54
0.4,20,0.059375,0.0,0.15625,0.042961647140211,-60.0,55
0.4,76,0.421875,0.09375,0.75,0.17469281074217108,-60.0,56
0.4,12,0.109375,0.03125,0.28125,0.07493486755176124,-60.0,57
0.4,12,0.109375,0.03125,0.28125,0.07493486755176124,-60.0,58
0.4,36,0.1579861111111111,0.0,0.40625,0.11338015185594232,-60.0,59
0.4,36,0.1579861111111111,0.0,0.40625,0.11338015185594232,-60.0,60
0.4,1,1.0,1.0,1.0,0.0,-64.0,61
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,0
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,1
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,2
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,3
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,4
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,5
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,6
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,7
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,8
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,9
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,10
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,11
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,12
0.6,1,0.9375,0.9375,0.9375,0.0,-60.0,13
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,14
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,15
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,16
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,17
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,18
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,19
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,20
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,21
0.6,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,22
0.6,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,23
0.6,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,24
0.6,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,25
0.6,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,26
0.6,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,27
0.6,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,28
0.6,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,29
0.6,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,30
0.6,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,31
0.6,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,32
0.6,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,33
0.6,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,34
0.6,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,35
0.6,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,36
0.6,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,37
0.6,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,38
0.6,4,0.765625,0.71875,0.8125,0.034938562148434216,-56.0,39
0.6,4,0.765625,0.71875,0.8125,0.034938562148434216,-56.0,40
0.6,4,0.765625,0.71875,0.8125,0.034938562148434216,-56.0,41
0.6,28,0.671875,0.53125,0.8125,0.071602745233685,-56.0,42
0.6,28,0.671875,0.53125,0.8125,0.071602745233685,-56.0,43
0.6,28,0.671875,0.53125,0.8125,0.071602745233685,-56.0,44
0.6,28,0.546875,0.375,0.6875,0.078125,-56.0,45
0.6,28,0.546875,0.375,0.6875,0.078125,-56.0,46
0.6,28,0.515625,0.3125,0.65625,0.0897587913521567,-56.0,47
0.6,28,0.515625,0.3125,0.65625,0.0897587913521567,-56.0,48
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,49
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,50
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,51
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,52
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,53
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,54
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,55
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,56
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,57
0.6,4,0.75,0.6875,0.8125,0.04419417382415922,-60.0,58
0.6,1,1.0,1.0,1.0,0.0,-64.0,59
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,0
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,1
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,2
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,3
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,4
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,5
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,6
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,7
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,8
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,9
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,10
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,11
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,12
0.8,1,0.9375,0.9375,0.9375,0.0,-60.0,13
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,14
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,15
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,16
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,17
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,18
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,19
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,20
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,21
0.8,3,0.90625,0.875,0.9375,0.02551551815399144,-60.0,22
0.8,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,23
0.8,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,24
0.8,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,25
0.8,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,26
0.8,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,27
0.8,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,28
0.8,5,0.875,0.8125,0.9375,0.04419417382415922,-60.0,29
0.8,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,30
0.8,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,31
0.8,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,32
0.8,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,33
0.8,20,0.78125,0.6875,0.90625,0.05846339666834283,-56.0,34
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,35
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,36
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,37
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,38
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,39
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,40
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,41
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,42
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,43
0.8,4,0.90625,0.875,0.96875,0.038273277230987154,-60.0,44
0.8,1,1.0,1.0,1.0,0.0,-64.0,45
